"plh0111","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"Very important","1990","(0) in school","West Germany","6","","",""
"Very important","1990","(0) in school","East Germany","","","",""
"Very important","1990","(1a) inadequately completed","West Germany","","","",""
"Very important","1990","(1a) inadequately completed","East Germany","","","",""
"Very important","1990","(1b) general elementary school","West Germany","24","","",""
"Very important","1990","(1b) general elementary school","East Germany","","","",""
"Very important","1990","(1c) basic vocational qualification","West Germany","59","0.0217787226979849","0.0163254322246541","0.0272320131713158"
"Very important","1990","(1c) basic vocational qualification","East Germany","","","",""
"Very important","1990","(2b) intermediate general qualification","West Germany","4","","",""
"Very important","1990","(2b) intermediate general qualification","East Germany","","","",""
"Very important","1990","(2a) intermediate vocational","West Germany","23","","",""
"Very important","1990","(2a) intermediate vocational","East Germany","","","",""
"Very important","1990","(2c_gen) general maturity certificate","West Germany","19","","",""
"Very important","1990","(2c_gen) general maturity certificate","East Germany","","","",""
"Very important","1990","(2c_voc) vocational maturity certificate","West Germany","12","","",""
"Very important","1990","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Very important","1990","(3a) lower tertiary education","West Germany","9","","",""
"Very important","1990","(3a) lower tertiary education","East Germany","","","",""
"Very important","1990","(3b) higher tertiary education","West Germany","25","","",""
"Very important","1990","(3b) higher tertiary education","East Germany","","","",""
"Important","1990","(0) in school","West Germany","28","","",""
"Important","1990","(0) in school","East Germany","","","",""
"Important","1990","(1a) inadequately completed","West Germany","12","","",""
"Important","1990","(1a) inadequately completed","East Germany","","","",""
"Important","1990","(1b) general elementary school","West Germany","163","0.122980272286435","0.105480935113478","0.140479609459392"
"Important","1990","(1b) general elementary school","East Germany","","","",""
"Important","1990","(1c) basic vocational qualification","West Germany","513","0.189326880366402","0.174689852417156","0.203963908315649"
"Important","1990","(1c) basic vocational qualification","East Germany","","","",""
"Important","1990","(2b) intermediate general qualification","West Germany","79","0.281010503193073","0.229976162521072","0.332044843865074"
"Important","1990","(2b) intermediate general qualification","East Germany","","","",""
"Important","1990","(2a) intermediate vocational","West Germany","307","0.251209592607528","0.226922345454513","0.275496839760542"
"Important","1990","(2a) intermediate vocational","East Germany","","","",""
"Important","1990","(2c_gen) general maturity certificate","West Germany","91","0.373719685366059","0.313869073025798","0.433570297706321"
"Important","1990","(2c_gen) general maturity certificate","East Germany","","","",""
"Important","1990","(2c_voc) vocational maturity certificate","West Germany","92","0.303192671419153","0.252594576603004","0.353790766235303"
"Important","1990","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Important","1990","(3a) lower tertiary education","West Germany","76","0.350342367640532","0.288552259870089","0.412132475410976"
"Important","1990","(3a) lower tertiary education","East Germany","","","",""
"Important","1990","(3b) higher tertiary education","West Germany","182","0.420905193982879","0.374022747254525","0.467787640711234"
"Important","1990","(3b) higher tertiary education","East Germany","","","",""
"Less important","1990","(0) in school","West Germany","63","0.602827669745067","0.511387330209823","0.694268009280311"
"Less important","1990","(0) in school","East Germany","","","",""
"Less important","1990","(1a) inadequately completed","West Germany","22","","",""
"Less important","1990","(1a) inadequately completed","East Germany","","","",""
"Less important","1990","(1b) general elementary school","West Germany","580","0.41616328302715","0.389898321128019","0.44242824492628"
"Less important","1990","(1b) general elementary school","East Germany","","","",""
"Less important","1990","(1c) basic vocational qualification","West Germany","1418","0.500598852740808","0.481918134542943","0.519279570938673"
"Less important","1990","(1c) basic vocational qualification","East Germany","","","",""
"Less important","1990","(2b) intermediate general qualification","West Germany","135","0.44611825060956","0.389680008033861","0.502556493185259"
"Less important","1990","(2b) intermediate general qualification","East Germany","","","",""
"Less important","1990","(2a) intermediate vocational","West Germany","669","0.54032141102901","0.512413118073225","0.568229703984795"
"Less important","1990","(2a) intermediate vocational","East Germany","","","",""
"Less important","1990","(2c_gen) general maturity certificate","West Germany","117","0.464079512145835","0.402383426850756","0.525775597440915"
"Less important","1990","(2c_gen) general maturity certificate","East Germany","","","",""
"Less important","1990","(2c_voc) vocational maturity certificate","West Germany","169","0.508248268102619","0.453214485657299","0.56328205054794"
"Less important","1990","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Less important","1990","(3a) lower tertiary education","West Germany","109","0.453735266001638","0.389254052857131","0.518216479146146"
"Less important","1990","(3a) lower tertiary education","East Germany","","","",""
"Less important","1990","(3b) higher tertiary education","West Germany","183","0.445169904808817","0.397975969284835","0.492363840332799"
"Less important","1990","(3b) higher tertiary education","East Germany","","","",""
"Quite unimportant","1990","(0) in school","West Germany","13","","",""
"Quite unimportant","1990","(0) in school","East Germany","","","",""
"Quite unimportant","1990","(1a) inadequately completed","West Germany","28","","",""
"Quite unimportant","1990","(1a) inadequately completed","East Germany","","","",""
"Quite unimportant","1990","(1b) general elementary school","West Germany","586","0.444814212606964","0.418334840037996","0.471293585175931"
"Quite unimportant","1990","(1b) general elementary school","East Germany","","","",""
"Quite unimportant","1990","(1c) basic vocational qualification","West Germany","762","0.288295544194805","0.271371946853739","0.30521914153587"
"Quite unimportant","1990","(1c) basic vocational qualification","East Germany","","","",""
"Quite unimportant","1990","(2b) intermediate general qualification","West Germany","80","0.25415757885728","0.204724799217222","0.303590358497338"
"Quite unimportant","1990","(2b) intermediate general qualification","East Germany","","","",""
"Quite unimportant","1990","(2a) intermediate vocational","West Germany","226","0.189411504605516","0.167469139283765","0.211353869927267"
"Quite unimportant","1990","(2a) intermediate vocational","East Germany","","","",""
"Quite unimportant","1990","(2c_gen) general maturity certificate","West Germany","24","","",""
"Quite unimportant","1990","(2c_gen) general maturity certificate","East Germany","","","",""
"Quite unimportant","1990","(2c_voc) vocational maturity certificate","West Germany","44","0.139449595457516","0.101315342258109","0.177583848656923"
"Quite unimportant","1990","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Quite unimportant","1990","(3a) lower tertiary education","West Germany","35","0.154272713113699","0.107489496359311","0.201055929868088"
"Quite unimportant","1990","(3a) lower tertiary education","East Germany","","","",""
"Quite unimportant","1990","(3b) higher tertiary education","West Germany","36","0.0809485280505549","0.0550474591620015","0.106849596939108"
"Quite unimportant","1990","(3b) higher tertiary education","East Germany","","","",""
"Very important","1991","(0) in school","West Germany","","","",""
"Very important","1991","(0) in school","East Germany","","","",""
"Very important","1991","(1a) inadequately completed","West Germany","","","",""
"Very important","1991","(1a) inadequately completed","East Germany","","","",""
"Very important","1991","(1b) general elementary school","West Germany","","","",""
"Very important","1991","(1b) general elementary school","East Germany","","","",""
"Very important","1991","(1c) basic vocational qualification","West Germany","","","",""
"Very important","1991","(1c) basic vocational qualification","East Germany","","","",""
"Very important","1991","(2b) intermediate general qualification","West Germany","","","",""
"Very important","1991","(2b) intermediate general qualification","East Germany","","","",""
"Very important","1991","(2a) intermediate vocational","West Germany","","","",""
"Very important","1991","(2a) intermediate vocational","East Germany","","","",""
"Very important","1991","(2c_gen) general maturity certificate","West Germany","","","",""
"Very important","1991","(2c_gen) general maturity certificate","East Germany","","","",""
"Very important","1991","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Very important","1991","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Very important","1991","(3a) lower tertiary education","West Germany","","","",""
"Very important","1991","(3a) lower tertiary education","East Germany","","","",""
"Very important","1991","(3b) higher tertiary education","West Germany","","","",""
"Very important","1991","(3b) higher tertiary education","East Germany","","","",""
"Important","1991","(0) in school","West Germany","","","",""
"Important","1991","(0) in school","East Germany","","","",""
"Important","1991","(1a) inadequately completed","West Germany","","","",""
"Important","1991","(1a) inadequately completed","East Germany","","","",""
"Important","1991","(1b) general elementary school","West Germany","","","",""
"Important","1991","(1b) general elementary school","East Germany","","","",""
"Important","1991","(1c) basic vocational qualification","West Germany","","","",""
"Important","1991","(1c) basic vocational qualification","East Germany","","","",""
"Important","1991","(2b) intermediate general qualification","West Germany","","","",""
"Important","1991","(2b) intermediate general qualification","East Germany","","","",""
"Important","1991","(2a) intermediate vocational","West Germany","","","",""
"Important","1991","(2a) intermediate vocational","East Germany","","","",""
"Important","1991","(2c_gen) general maturity certificate","West Germany","","","",""
"Important","1991","(2c_gen) general maturity certificate","East Germany","","","",""
"Important","1991","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Important","1991","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Important","1991","(3a) lower tertiary education","West Germany","","","",""
"Important","1991","(3a) lower tertiary education","East Germany","","","",""
"Important","1991","(3b) higher tertiary education","West Germany","","","",""
"Important","1991","(3b) higher tertiary education","East Germany","","","",""
"Less important","1991","(0) in school","West Germany","","","",""
"Less important","1991","(0) in school","East Germany","","","",""
"Less important","1991","(1a) inadequately completed","West Germany","","","",""
"Less important","1991","(1a) inadequately completed","East Germany","","","",""
"Less important","1991","(1b) general elementary school","West Germany","","","",""
"Less important","1991","(1b) general elementary school","East Germany","","","",""
"Less important","1991","(1c) basic vocational qualification","West Germany","","","",""
"Less important","1991","(1c) basic vocational qualification","East Germany","","","",""
"Less important","1991","(2b) intermediate general qualification","West Germany","","","",""
"Less important","1991","(2b) intermediate general qualification","East Germany","","","",""
"Less important","1991","(2a) intermediate vocational","West Germany","","","",""
"Less important","1991","(2a) intermediate vocational","East Germany","","","",""
"Less important","1991","(2c_gen) general maturity certificate","West Germany","","","",""
"Less important","1991","(2c_gen) general maturity certificate","East Germany","","","",""
"Less important","1991","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Less important","1991","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Less important","1991","(3a) lower tertiary education","West Germany","","","",""
"Less important","1991","(3a) lower tertiary education","East Germany","","","",""
"Less important","1991","(3b) higher tertiary education","West Germany","","","",""
"Less important","1991","(3b) higher tertiary education","East Germany","","","",""
"Quite unimportant","1991","(0) in school","West Germany","","","",""
"Quite unimportant","1991","(0) in school","East Germany","","","",""
"Quite unimportant","1991","(1a) inadequately completed","West Germany","","","",""
"Quite unimportant","1991","(1a) inadequately completed","East Germany","","","",""
"Quite unimportant","1991","(1b) general elementary school","West Germany","","","",""
"Quite unimportant","1991","(1b) general elementary school","East Germany","","","",""
"Quite unimportant","1991","(1c) basic vocational qualification","West Germany","","","",""
"Quite unimportant","1991","(1c) basic vocational qualification","East Germany","","","",""
"Quite unimportant","1991","(2b) intermediate general qualification","West Germany","","","",""
"Quite unimportant","1991","(2b) intermediate general qualification","East Germany","","","",""
"Quite unimportant","1991","(2a) intermediate vocational","West Germany","","","",""
"Quite unimportant","1991","(2a) intermediate vocational","East Germany","","","",""
"Quite unimportant","1991","(2c_gen) general maturity certificate","West Germany","","","",""
"Quite unimportant","1991","(2c_gen) general maturity certificate","East Germany","","","",""
"Quite unimportant","1991","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Quite unimportant","1991","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Quite unimportant","1991","(3a) lower tertiary education","West Germany","","","",""
"Quite unimportant","1991","(3a) lower tertiary education","East Germany","","","",""
"Quite unimportant","1991","(3b) higher tertiary education","West Germany","","","",""
"Quite unimportant","1991","(3b) higher tertiary education","East Germany","","","",""
"Very important","1992","(0) in school","West Germany","6","","",""
"Very important","1992","(0) in school","East Germany","","","",""
"Very important","1992","(1a) inadequately completed","West Germany","1","","",""
"Very important","1992","(1a) inadequately completed","East Germany","","","",""
"Very important","1992","(1b) general elementary school","West Germany","13","","",""
"Very important","1992","(1b) general elementary school","East Germany","","","",""
"Very important","1992","(1c) basic vocational qualification","West Germany","43","0.0156989907361953","0.0109776826650754","0.0204202988073153"
"Very important","1992","(1c) basic vocational qualification","East Germany","16","","",""
"Very important","1992","(2b) intermediate general qualification","West Germany","6","","",""
"Very important","1992","(2b) intermediate general qualification","East Germany","7","","",""
"Very important","1992","(2a) intermediate vocational","West Germany","23","","",""
"Very important","1992","(2a) intermediate vocational","East Germany","16","","",""
"Very important","1992","(2c_gen) general maturity certificate","West Germany","16","","",""
"Very important","1992","(2c_gen) general maturity certificate","East Germany","","","",""
"Very important","1992","(2c_voc) vocational maturity certificate","West Germany","10","","",""
"Very important","1992","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Very important","1992","(3a) lower tertiary education","West Germany","3","","",""
"Very important","1992","(3a) lower tertiary education","East Germany","10","","",""
"Very important","1992","(3b) higher tertiary education","West Germany","24","","",""
"Very important","1992","(3b) higher tertiary education","East Germany","16","","",""
"Important","1992","(0) in school","West Germany","22","","",""
"Important","1992","(0) in school","East Germany","","","",""
"Important","1992","(1a) inadequately completed","West Germany","8","","",""
"Important","1992","(1a) inadequately completed","East Germany","9","","",""
"Important","1992","(1b) general elementary school","West Germany","100","0.0829364366660867","0.0674164945959725","0.0984563787362009"
"Important","1992","(1b) general elementary school","East Germany","13","","",""
