"ple0016","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"No","2009","Couple + C. GT 16 ","Female","1454","0.990725897489324","0.985819148861836","0.995632646116811","2"
"No","2009","(Married) couple without C. ","Male","3206","0.963437311984718","0.957042460001989","0.969832163967447","2"
"No","2009","(Married) couple without C. ","Female","3305","0.980930414883347","0.976314114819939","0.985546714946754","2"
"No","2009","1-pers.-HH","Female","1644","0.973264571729987","0.965567073818074","0.980962069641901","2"
"No","2009","Couple + C. GT 16 ","Male","1682","0.988614367441888","0.983569573377325","0.993659161506451","2"
"No","2009","Couple + C. LE and GT 16","Male","593","0.998728524998121","0.995865222394212","1.00159182760203","2"
"No","2009","Couple + C. LE and GT 16","Female","585","0.998758580114754","0.995907634757338","1.00160952547217","2"
"No","2009","1-pers.-HH","Male","1198","0.982995500573174","0.975749596947432","0.990241404198916","2"
"No","2009","Single parent ","Male","288","0.995231572969967","0.987302932310961","1.00316021362897","2"
"No","2009","Single parent ","Female","699","0.991089035077564","0.984156941076817","0.99802112907831","2"
"No","2009","Couple + C. LE 16 ","Male","1381","0.996451960304629","0.993321639166789","0.99958228144247","2"
"No","2009","Couple + C. LE 16 ","Female","1471","0.997276256117329","0.994615590957498","0.999936921277159","2"
"Yes","2009","1-pers.-HH","Male","25","","","","1"
"Yes","2009","1-pers.-HH","Female","43","0.0267354282700129","0.0190379303580993","0.0344329261819264","1"
"Yes","2009","(Married) couple without C. ","Male","103","0.0365626880152817","0.0301678360325527","0.0429575399980106","1"
"Yes","2009","(Married) couple without C. ","Female","67","0.0190695851166532","0.0144532850532456","0.0236858851800608","1"
"Yes","2009","Single parent ","Male","2","","","","1"
"Yes","2009","Single parent ","Female","7","","","","1"
"Yes","2009","Couple + C. LE 16 ","Male","5","","","","1"
"Yes","2009","Couple + C. LE 16 ","Female","3","","","","1"
"Yes","2009","Couple + C. GT 16 ","Male","17","","","","1"
"Yes","2009","Couple + C. GT 16 ","Female","12","","","","1"
"Yes","2009","Couple + C. LE and GT 16","Male","2","","","","1"
"Yes","2009","Couple + C. LE and GT 16","Female","1","","","","1"
"No","2010","Couple + C. GT 16 ","Female","","","","","2"
"No","2010","Couple + C. LE and GT 16","Female","","","","","2"
"No","2010","1-pers.-HH","Female","","","","","2"
"No","2010","(Married) couple without C. ","Female","","","","","2"
"No","2010","Couple + C. GT 16 ","Male","","","","","2"
"No","2010","Couple + C. LE and GT 16","Male","","","","","2"
"No","2010","1-pers.-HH","Male","","","","","2"
"No","2010","(Married) couple without C. ","Male","","","","","2"
"No","2010","Single parent ","Male","","","","","2"
"No","2010","Single parent ","Female","","","","","2"
"No","2010","Couple + C. LE 16 ","Male","","","","","2"
"No","2010","Couple + C. LE 16 ","Female","","","","","2"
"Yes","2010","1-pers.-HH","Male","","","","","1"
"Yes","2010","1-pers.-HH","Female","","","","","1"
"Yes","2010","(Married) couple without C. ","Male","","","","","1"
"Yes","2010","(Married) couple without C. ","Female","","","","","1"
"Yes","2010","Single parent ","Male","","","","","1"
"Yes","2010","Single parent ","Female","","","","","1"
"Yes","2010","Couple + C. LE 16 ","Male","","","","","1"
"Yes","2010","Couple + C. LE 16 ","Female","","","","","1"
"Yes","2010","Couple + C. GT 16 ","Male","","","","","1"
"Yes","2010","Couple + C. GT 16 ","Female","","","","","1"
"Yes","2010","Couple + C. LE and GT 16","Male","","","","","1"
"Yes","2010","Couple + C. LE and GT 16","Female","","","","","1"
"No","2011","Couple + C. GT 16 ","Female","1505","0.992938006462736","0.988724147209094","0.997151865716378","2"
"No","2011","Couple + C. LE and GT 16","Female","605","0.989262161851837","0.981056267811753","0.99746805589192","2"
"No","2011","Couple + C. GT 16 ","Male","1663","0.987825438753022","0.982587700278449","0.993063177227595","2"
"No","2011","Couple + C. LE and GT 16","Male","622","0.994979087404311","0.989451105965413","1.00050706884321","2"
"No","2011","1-pers.-HH","Male","1430","0.970493659132765","0.961866557731013","0.979120760534517","2"
"No","2011","1-pers.-HH","Female","2022","0.963026051072346","0.954947762032264","0.971104340112427","2"
"No","2011","(Married) couple without C. ","Female","4006","0.977626313071079","0.97309709390395","0.982155532238208","2"
"No","2011","(Married) couple without C. ","Male","3898","0.962149515580598","0.956271493590832","0.968027537570365","2"
"No","2011","Single parent ","Male","328","0.989903569529903","0.979165991105473","1.00064114795433","2"
"No","2011","Single parent ","Female","836","0.992221711203855","0.986284308746056","0.998159113661654","2"
"No","2011","Couple + C. LE 16 ","Male","1486","0.997823459199564","0.995458770691141","1.00018814770799","2"
"No","2011","Couple + C. LE 16 ","Female","1621","0.99696808582936","0.99429495331826","0.999641218340461","2"
"Yes","2011","Single parent ","Male","5","","","","1"
"Yes","2011","Single parent ","Female","5","","","","1"
"Yes","2011","Couple + C. LE 16 ","Male","6","","","","1"
"Yes","2011","Couple + C. LE 16 ","Female","4","","","","1"
"Yes","2011","Couple + C. GT 16 ","Male","21","","","","1"
"Yes","2011","Couple + C. GT 16 ","Female","12","","","","1"
"Yes","2011","Couple + C. LE and GT 16","Male","6","","","","1"
"Yes","2011","Couple + C. LE and GT 16","Female","1","","","","1"
"Yes","2011","1-pers.-HH","Male","48","0.0295063408672349","0.0208792394654832","0.0381334422689866","1"
"Yes","2011","1-pers.-HH","Female","74","0.0369739489276545","0.0288956598875726","0.0450522379677364","1"
"Yes","2011","(Married) couple without C. ","Male","151","0.0378504844194015","0.0319724624296352","0.0437285064091678","1"
"Yes","2011","(Married) couple without C. ","Female","90","0.0223736869289212","0.0178444677617924","0.02690290609605","1"
"No","2012","Couple + C. GT 16 ","Female","","","","","2"
"No","2012","Couple + C. LE and GT 16","Female","","","","","2"
"No","2012","Couple + C. GT 16 ","Male","","","","","2"
"No","2012","Couple + C. LE and GT 16","Male","","","","","2"
"No","2012","1-pers.-HH","Male","","","","","2"
"No","2012","1-pers.-HH","Female","","","","","2"
"No","2012","(Married) couple without C. ","Male","","","","","2"
"No","2012","(Married) couple without C. ","Female","","","","","2"
"No","2012","Single parent ","Male","","","","","2"
"No","2012","Single parent ","Female","","","","","2"
"No","2012","Couple + C. LE 16 ","Male","","","","","2"
"No","2012","Couple + C. LE 16 ","Female","","","","","2"
"Yes","2012","Single parent ","Male","","","","","1"
"Yes","2012","Single parent ","Female","","","","","1"
"Yes","2012","Couple + C. LE 16 ","Male","","","","","1"
"Yes","2012","Couple + C. LE 16 ","Female","","","","","1"
"Yes","2012","Couple + C. GT 16 ","Male","","","","","1"
"Yes","2012","Couple + C. GT 16 ","Female","","","","","1"
"Yes","2012","Couple + C. LE and GT 16","Male","","","","","1"
"Yes","2012","Couple + C. LE and GT 16","Female","","","","","1"
"Yes","2012","1-pers.-HH","Male","","","","","1"
"Yes","2012","1-pers.-HH","Female","","","","","1"
"Yes","2012","(Married) couple without C. ","Male","","","","","1"
"Yes","2012","(Married) couple without C. ","Female","","","","","1"
"No","2013","(Married) couple without C. ","Female","3766","0.976659492138537","0.971893397757443","0.981425586519631","2"
"No","2013","Couple + C. LE and GT 16","Female","494","0.990710056095102","0.98227574281705","0.999144369373155","2"
"No","2013","1-pers.-HH","Male","1405","0.973561957353206","0.965298529168982","0.98182538553743","2"
"No","2013","1-pers.-HH","Female","1956","0.965143219570933","0.957154538292983","0.973131900848884","2"
"No","2013","(Married) couple without C. ","Male","3654","0.963003218471463","0.957001824543842","0.969004612399085","2"
"No","2013","Couple + C. GT 16 ","Male","1368","0.98716305819025","0.981240919258531","0.99308519712197","2"
"No","2013","Couple + C. GT 16 ","Female","1235","0.99116594932429","0.985970271661","0.99636162698758","2"
"No","2013","Couple + C. LE and GT 16","Male","444","0.998690575639104","0.995330695616489","1.00205045566172","2"
"No","2013","Single parent ","Male","310","0.990250607891502","0.979382733893061","1.00111848188994","2"
"No","2013","Single parent ","Female","795","0.993070598192892","0.987329448887698","0.998811747498086","2"
"No","2013","Couple + C. LE 16 ","Male","1312","0.995470820301497","0.991848514023568","0.999093126579426","2"
"No","2013","Couple + C. LE 16 ","Female","1449","0.998042233676295","0.995769386838715","1.00031508051388","2"
"Yes","2013","Single parent ","Male","4","","","","1"
"Yes","2013","Single parent ","Female","7","","","","1"
"Yes","2013","Couple + C. LE 16 ","Male","8","","","","1"
"Yes","2013","Couple + C. LE 16 ","Female","4","","","","1"
"Yes","2013","1-pers.-HH","Male","43","0.0264380426467943","0.0181746144625705","0.0347014708310182","1"
"Yes","2013","1-pers.-HH","Female","69","0.0348567804290666","0.0268680991511165","0.0428454617070168","1"
"Yes","2013","(Married) couple without C. ","Male","146","0.0369967815285368","0.0309953876009154","0.0429981754561581","1"
"Yes","2013","(Married) couple without C. ","Female","89","0.0233405078614627","0.0185744134803688","0.0281066022425566","1"
"Yes","2013","Couple + C. GT 16 ","Male","20","","","","1"
"Yes","2013","Couple + C. GT 16 ","Female","11","","","","1"
"Yes","2013","Couple + C. LE and GT 16","Male","1","","","","1"
"Yes","2013","Couple + C. LE and GT 16","Female","3","","","","1"
"No","2014","1-pers.-HH","Male","","","","","2"
"No","2014","1-pers.-HH","Female","","","","","2"
"No","2014","(Married) couple without C. ","Male","","","","","2"
"No","2014","(Married) couple without C. ","Female","","","","","2"
"No","2014","Couple + C. GT 16 ","Male","","","","","2"
"No","2014","Couple + C. GT 16 ","Female","","","","","2"
"No","2014","Couple + C. LE and GT 16","Male","","","","","2"
"No","2014","Couple + C. LE and GT 16","Female","","","","","2"
"No","2014","Single parent ","Male","","","","","2"
"No","2014","Single parent ","Female","","","","","2"
"No","2014","Couple + C. LE 16 ","Male","","","","","2"
"No","2014","Couple + C. LE 16 ","Female","","","","","2"
"Yes","2014","Single parent ","Male","","","","","1"
"Yes","2014","Single parent ","Female","","","","","1"
"Yes","2014","Couple + C. LE 16 ","Male","","","","","1"
"Yes","2014","Couple + C. LE 16 ","Female","","","","","1"
"Yes","2014","1-pers.-HH","Male","","","","","1"
"Yes","2014","1-pers.-HH","Female","","","","","1"
"Yes","2014","(Married) couple without C. ","Male","","","","","1"
"Yes","2014","(Married) couple without C. ","Female","","","","","1"
"Yes","2014","Couple + C. GT 16 ","Male","","","","","1"
"Yes","2014","Couple + C. GT 16 ","Female","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","Male","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","Female","","","","","1"
"No","2015","1-pers.-HH","Male","1456","0.970116948424159","0.961509129571341","0.978724767276977","2"
"No","2015","1-pers.-HH","Female","1958","0.969307231319752","0.961783579464921","0.976830883174584","2"
"No","2015","(Married) couple without C. ","Male","3571","0.961536673455042","0.955357582278767","0.967715764631317","2"
"No","2015","(Married) couple without C. ","Female","3680","0.972605946307044","0.967403095604247","0.97780879700984","2"
"No","2015","Couple + C. GT 16 ","Male","1467","0.984340906118043","0.978058029342015","0.990623782894071","2"
"No","2015","Couple + C. GT 16 ","Female","1392","0.994668075272478","0.990858771283083","0.998477379261872","2"
"No","2015","Couple + C. LE and GT 16","Male","1059","0.988884272489334","0.982593448095021","0.995175096883646","2"
"No","2015","Couple + C. LE and GT 16","Female","1080","0.987772578556885","0.981251316702728","0.994293840411042","2"
"No","2015","Single parent ","Male","527","0.992619303598359","0.985339144681434","0.999899462515284","2"
"No","2015","Single parent ","Female","1777","0.983958035035811","0.978152402026462","0.98976366804516","2"
"No","2015","Couple + C. LE 16 ","Male","2872","0.996756929527778","0.994682264400167","0.998831594655388","2"
"No","2015","Couple + C. LE 16 ","Female","3184","0.996180325878104","0.99404274228534","0.998317909470867","2"
"Yes","2015","Single parent ","Male","4","","","","1"
"Yes","2015","Single parent ","Female","22","","","","1"
"Yes","2015","Couple + C. LE 16 ","Male","13","","","","1"
"Yes","2015","Couple + C. LE 16 ","Female","15","","","","1"
"Yes","2015","1-pers.-HH","Female","61","0.0306927686802476","0.0231691168254163","0.0382164205350789","1"
"Yes","2015","(Married) couple without C. ","Male","150","0.0384633265449579","0.0322842353686825","0.0446424177212333","1"
"Yes","2015","(Married) couple without C. ","Female","101","0.0273940536929562","0.0221912029901595","0.0325969043957529","1"
"Yes","2015","Couple + C. GT 16 ","Female","12","","","","1"
