"ple0016","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"Yes","2009","Not Employed","lower secondary degree","149","1","1","1"
"Yes","2009","Not Employed","secondary school degree","41","1","1","1"
"Yes","2009","Not Employed","college entrance qualification","24","","",""
"Yes","2009","Not Employed","Other degree","10","","",""
"Yes","2009","Not Employed","no degree/no degree yet","6","","",""
"Yes","2009","Employed","lower secondary degree","22","","",""
"Yes","2009","Employed","secondary school degree","19","","",""
"Yes","2009","Employed","college entrance qualification","17","","",""
"Yes","2009","Employed","Other degree","4","","",""
"Yes","2009","Employed","no degree/no degree yet","","","",""
"Yes","2010","Not Employed","lower secondary degree","","","",""
"Yes","2010","Not Employed","secondary school degree","","","",""
"Yes","2010","Not Employed","college entrance qualification","","","",""
"Yes","2010","Not Employed","Other degree","","","",""
"Yes","2010","Not Employed","no degree/no degree yet","","","",""
"Yes","2010","Employed","lower secondary degree","","","",""
"Yes","2010","Employed","secondary school degree","","","",""
"Yes","2010","Employed","college entrance qualification","","","",""
"Yes","2010","Employed","Other degree","","","",""
"Yes","2010","Employed","no degree/no degree yet","","","",""
"Yes","2011","Not Employed","lower secondary degree","220","1","1","1"
"Yes","2011","Not Employed","secondary school degree","63","1","1","1"
"Yes","2011","Not Employed","college entrance qualification","37","1","1","1"
"Yes","2011","Not Employed","Other degree","28","","",""
"Yes","2011","Not Employed","no degree/no degree yet","9","","",""
"Yes","2011","Employed","lower secondary degree","24","","",""
"Yes","2011","Employed","secondary school degree","28","","",""
"Yes","2011","Employed","college entrance qualification","19","","",""
"Yes","2011","Employed","Other degree","4","","",""
"Yes","2011","Employed","no degree/no degree yet","1","","",""
"Yes","2012","Not Employed","lower secondary degree","","","",""
"Yes","2012","Not Employed","secondary school degree","","","",""
"Yes","2012","Not Employed","college entrance qualification","","","",""
"Yes","2012","Not Employed","Other degree","","","",""
"Yes","2012","Not Employed","no degree/no degree yet","","","",""
"Yes","2012","Employed","lower secondary degree","","","",""
"Yes","2012","Employed","secondary school degree","","","",""
