"plh0206i05","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Full Time","lower secondary degree","317","0.15645023405449","0.140552834490023","0.172347633618957"
"1 Strongly disagree","2005","Full Time","secondary school degree","455","0.148834004510675","0.135823702366132","0.161844306655218"
"1 Strongly disagree","2005","Full Time","college entrance qualification","455","0.17419140939102","0.159513727499706","0.188869091282333"
"1 Strongly disagree","2005","Full Time","Other degree","85","0.186950282994632","0.147955716755083","0.225944849234181"
"1 Strongly disagree","2005","Full Time","no degree/no degree yet","6","","",""
"1 Strongly disagree","2005","Part Time","lower secondary degree","215","0.149484959321957","0.130168922900011","0.168800995743904"
"1 Strongly disagree","2005","Part Time","secondary school degree","293","0.187060528269265","0.168024087319777","0.206096969218753"
"1 Strongly disagree","2005","Part Time","college entrance qualification","236","0.190739332952492","0.169980486328437","0.211498179576547"
"1 Strongly disagree","2005","Part Time","Other degree","68","0.278051160950613","0.22359124276401","0.332511079137216"
"1 Strongly disagree","2005","Part Time","no degree/no degree yet","17","","",""
"1 Strongly disagree","2005","Not Working","lower secondary degree","858","0.243453349099537","0.229724735234971","0.257181962964102"
"1 Strongly disagree","2005","Not Working","secondary school degree","359","0.259026252425946","0.237016555284172","0.281035949567719"
"1 Strongly disagree","2005","Not Working","college entrance qualification","281","0.240927543221583","0.217144242034449","0.264710844408716"
"1 Strongly disagree","2005","Not Working","Other degree","126","0.23478518410608","0.196747336826963","0.272823031385198"
"1 Strongly disagree","2005","Not Working","no degree/no degree yet","118","0.224983964703174","0.194072455518363","0.255895473887985"
"2 on scale 1-7 ","2005","Full Time","lower secondary degree","369","0.186991310961853","0.16992887896678","0.204053742956925"
"2 on scale 1-7 ","2005","Full Time","secondary school degree","626","0.217065201468539","0.201996110054042","0.232134292883037"
"2 on scale 1-7 ","2005","Full Time","college entrance qualification","674","0.231998082203672","0.215662758085382","0.248333406321961"
"2 on scale 1-7 ","2005","Full Time","Other degree","59","0.186289751136938","0.147348324940752","0.225231177333124"
"2 on scale 1-7 ","2005","Full Time","no degree/no degree yet","11","","",""
"2 on scale 1-7 ","2005","Part Time","lower secondary degree","253","0.182121411214503","0.161213858970847","0.20302896345816"
"2 on scale 1-7 ","2005","Part Time","secondary school degree","350","0.213466396866706","0.193463680676835","0.233469113056577"
