"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","direct migration background","Rural Area","2.33","2","454","2","2","3","3","4","2.27","2.39","1","4","2","2"
"2003","direct migration background","Urban Area","2.41","2","2158","2","2","3","3","4","2.38","2.44","1","4","2","2"
"2003","indirect migration background","Rural Area","2.52","2.94","101","2","2","3","3","4","2.39","2.65","1","4","2","3"
"2003","indirect migration background","Urban Area","2.46","2","684","2","2","3","3","4","2.4","2.52","1","4","2","2"
"2003","no migration background","Rural Area","2.42","2","6757","2","2","3","3","4","2.4","2.44","1","4","2","2"
"2003","no migration background","Urban Area","2.36","2","12024","2","2","3","3","4","2.35","2.37","1","4","2","2"
"2004","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2004","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2004","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2004","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2004","no migration background","Rural Area","","","","","","","","","","","","","",""
"2004","no migration background","Urban Area","","","","","","","","","","","","","",""
"2005","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2005","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2005","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2005","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2005","no migration background","Rural Area","","","","","","","","","","","","","",""
"2005","no migration background","Urban Area","","","","","","","","","","","","","",""
"2006","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2006","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2006","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2006","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2006","no migration background","Rural Area","","","","","","","","","","","","","",""
"2006","no migration background","Urban Area","","","","","","","","","","","","","",""
"2007","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2007","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2007","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2007","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2007","no migration background","Rural Area","","","","","","","","","","","","","",""
"2007","no migration background","Urban Area","","","","","","","","","","","","","",""
"2008","direct migration background","Rural Area","2.41","2","345","2","2","3","3","4","2.34","2.48","1","4","2","2"
"2008","direct migration background","Urban Area","2.48","2","1559","2","2","3","3","4","2.44","2.52","1","4","2","2"
"2008","indirect migration background","Rural Area","2.4","2","112","1","2","3","3","4","2.27","2.53","1","4","2","3"
"2008","indirect migration background","Urban Area","2.49","2","660","2","2","3","3","4","2.44","2.54","1","4","2","2"
"2008","no migration background","Rural Area","2.43","2","6099","2","2","3","3","4","2.41","2.45","1","4","2","2"
"2008","no migration background","Urban Area","2.38","2","10597","2","2","3","3","4","2.37","2.39","1","4","2","2"
"2009","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2009","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2009","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2009","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2009","no migration background","Rural Area","","","","","","","","","","","","","",""
"2009","no migration background","Urban Area","","","","","","","","","","","","","",""
"2010","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2010","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2010","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2010","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2010","no migration background","Rural Area","","","","","","","","","","","","","",""
"2010","no migration background","Urban Area","","","","","","","","","","","","","",""
"2011","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2011","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2011","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2011","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2011","no migration background","Rural Area","","","","","","","","","","","","","",""
"2011","no migration background","Urban Area","","","","","","","","","","","","","",""
"2012","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2012","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2012","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2012","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2012","no migration background","Rural Area","","","","","","","","","","","","","",""
"2012","no migration background","Urban Area","","","","","","","","","","","","","",""
"2013","direct migration background","Rural Area","2.38","2","645","2","2","3","3","4","2.33","2.43","1","4","2","2"
"2013","direct migration background","Urban Area","2.31","2","2002","2","2","3","3","4","2.28","2.34","1","4","2","2"
"2013","indirect migration background","Rural Area","2.45","2","223","2","2","3","3","4","2.36","2.54","1","4","2","2"
"2013","indirect migration background","Urban Area","2.34","2","962","2","2","3","3","4","2.3","2.38","1","4","2","2"
"2013","no migration background","Rural Area","2.35","2","8279","2","2","3","3","4","2.34","2.36","1","4","2","2"
"2013","no migration background","Urban Area","2.29","2","13418","2","2","3","3","4","2.28","2.3","1","4","2","2"
"2014","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2014","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2014","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2014","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2014","no migration background","Rural Area","","","","","","","","","","","","","",""
"2014","no migration background","Urban Area","","","","","","","","","","","","","",""
"2015","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2015","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2015","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2015","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2015","no migration background","Rural Area","","","","","","","","","","","","","",""
"2015","no migration background","Urban Area","","","","","","","","","","","","","",""
"2016","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2016","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2016","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2016","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2016","no migration background","Rural Area","","","","","","","","","","","","","",""
"2016","no migration background","Urban Area","","","","","","","","","","","","","",""
"2017","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2017","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2017","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2017","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2017","no migration background","Rural Area","","","","","","","","","","","","","",""
"2017","no migration background","Urban Area","","","","","","","","","","","","","",""
"2018","direct migration background","Rural Area","2.36","2","2136","2","2","3","3","4","2.32","2.4","1","4","2","2"
"2018","direct migration background","Urban Area","2.37","2","6088","2","2","3","3","4","2.35","2.39","1","4","2","2"
"2018","indirect migration background","Rural Area","2.43","2","316","2","2","3","3","4","2.36","2.5","1","4","2","2"
"2018","indirect migration background","Urban Area","2.38","2","1381","2","2","3","3","4","2.34","2.42","1","4","2","2"
"2018","no migration background","Rural Area","2.3","2","7573","2","2","3","3","4","2.29","2.31","1","4","2","2"
"2018","no migration background","Urban Area","2.24","2","12001","2","2","3","3","4","2.23","2.25","1","4","2","2"
