"year","education","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","college entrance qualification","direct migration background","2.23","2","289","2","2","2","3","4","2.16","2.3","1","4","2","2"
"2003","college entrance qualification","indirect migration background","2.32","2","191","2","2","3","3","4","2.22","2.42","1","4","2","2"
"2003","college entrance qualification","no migration background","2.27","2","4951","2","2","3","3","4","2.25","2.29","1","4","2","2"
"2003","lower secondary degree","direct migration background","2.47","2","683","2","2","3","3","4","2.41","2.53","1","4","2","2"
"2003","lower secondary degree","indirect migration background","2.49","2","250","2","2","3","3","4","2.4","2.58","1","4","2","3"
"2003","lower secondary degree","no migration background","2.42","2","6967","2","2","3","3","4","2.4","2.44","1","4","2","2"
"2003","no degree/no degree yet","direct migration background","2.43","2","224","2","2","3","3","4","2.33","2.53","1","4","2","3"
"2003","no degree/no degree yet","indirect migration background","2.53","2","80","2","2","3","4","4","2.36","2.7","1","4","2","3"
"2003","no degree/no degree yet","no migration background","2.36","2","584","2","2","3","3","4","2.3","2.42","1","4","2","2"
"2003","Other degree","direct migration background","2.4","2","1116","2","2","3","3","4","2.36","2.44","1","4","2","2"
"2003","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2003","Other degree","no migration background","2.44","2","104","2","2","3","3","4","2.29","2.59","1","4","2","3"
"2003","secondary school degree","direct migration background","2.41","2","258","2","2","3","3","4","2.33","2.49","1","4","2","2"
"2003","secondary school degree","indirect migration background","2.54","3","209","2","2","3","3","4","2.44","2.64","1","4","2","3"
"2003","secondary school degree","no migration background","2.42","2","5985","2","2","3","3","4","2.4","2.44","1","4","2","2"
"2004","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"2004","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"2004","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"2004","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"2004","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"2004","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"2004","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"2004","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"2004","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"2004","Other degree","direct migration background","","","","","","","","","","","","","",""
"2004","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2004","Other degree","no migration background","","","","","","","","","","","","","",""
"2004","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"2004","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"2004","secondary school degree","no migration background","","","","","","","","","","","","","",""
"2005","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"2005","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"2005","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"2005","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"2005","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"2005","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"2005","Other degree","direct migration background","","","","","","","","","","","","","",""
"2005","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2005","Other degree","no migration background","","","","","","","","","","","","","",""
"2005","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"2005","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"2005","secondary school degree","no migration background","","","","","","","","","","","","","",""
"2006","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"2006","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"2006","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"2006","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"2006","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"2006","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"2006","Other degree","direct migration background","","","","","","","","","","","","","",""
"2006","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2006","Other degree","no migration background","","","","","","","","","","","","","",""
"2006","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"2006","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"2006","secondary school degree","no migration background","","","","","","","","","","","","","",""
"2007","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"2007","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"2007","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"2007","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"2007","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"2007","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"2007","Other degree","direct migration background","","","","","","","","","","","","","",""
"2007","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2007","Other degree","no migration background","","","","","","","","","","","","","",""
"2007","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"2007","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"2007","secondary school degree","no migration background","","","","","","","","","","","","","",""
"2008","college entrance qualification","direct migration background","2.25","2","247","1","2","3","3","4","2.17","2.33","1","4","2","2"
"2008","college entrance qualification","indirect migration background","2.37","2","199","2","2","3","3","4","2.28","2.46","1","4","2","2"
"2008","college entrance qualification","no migration background","2.24","2","4697","2","2","3","3","4","2.22","2.26","1","4","2","2"
"2008","lower secondary degree","direct migration background","2.48","2.17","468","2","2","3","3","4","2.42","2.54","1","4","2","3"
"2008","lower secondary degree","indirect migration background","2.58","2.82","228","2","2","3","4","4","2.49","2.67","1","4","2","3"
"2008","lower secondary degree","no migration background","2.46","2","5784","2","2","3","3","4","2.44","2.48","1","4","2","2"
"2008","no degree/no degree yet","direct migration background","2.63","3","118","2","2","3","4","4","2.49","2.77","1","4","2","3"
"2008","no degree/no degree yet","indirect migration background","2.36","2","60","2","2","3","3","3","2.19","2.53","1","4","2","2"
"2008","no degree/no degree yet","no migration background","2.33","2","368","2","2","3","3","4","2.26","2.4","1","4","2","2"
"2008","Other degree","direct migration background","2.49","2","811","2","2","3","3","4","2.44","2.54","1","4","2","2"
"2008","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2008","Other degree","no migration background","2.54","2","121","2","2","3","4","4","2.42","2.66","1","4","2","3"
"2008","secondary school degree","direct migration background","2.42","2","205","2","2","3","3","4","2.33","2.51","1","4","2","2"
"2008","secondary school degree","indirect migration background","2.52","2","191","2","2","3","3","4","2.43","2.61","1","4","2","3"
"2008","secondary school degree","no migration background","2.43","2","5361","2","2","3","3","4","2.41","2.45","1","4","2","2"
"2009","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"2009","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"2009","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"2009","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"2009","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"2009","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"2009","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"2009","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"2009","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"2009","Other degree","direct migration background","","","","","","","","","","","","","",""
"2009","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2009","Other degree","no migration background","","","","","","","","","","","","","",""
"2009","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"2009","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"2009","secondary school degree","no migration background","","","","","","","","","","","","","",""
"2010","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"2010","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"2010","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"2010","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"2010","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"2010","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"2010","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"2010","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"2010","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"2010","Other degree","direct migration background","","","","","","","","","","","","","",""
"2010","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2010","Other degree","no migration background","","","","","","","","","","","","","",""
"2010","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"2010","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"2010","secondary school degree","no migration background","","","","","","","","","","","","","",""
"2011","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"2011","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"2011","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"2011","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"2011","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"2011","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"2011","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"2011","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"2011","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"2011","Other degree","direct migration background","","","","","","","","","","","","","",""
"2011","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2011","Other degree","no migration background","","","","","","","","","","","","","",""
"2011","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"2011","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"2011","secondary school degree","no migration background","","","","","","","","","","","","","",""
"2012","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"2012","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"2012","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"2012","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"2012","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"2012","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"2012","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"2012","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"2012","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"2012","Other degree","direct migration background","","","","","","","","","","","","","",""
"2012","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2012","Other degree","no migration background","","","","","","","","","","","","","",""
"2012","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"2012","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"2012","secondary school degree","no migration background","","","","","","","","","","","","","",""
"2013","college entrance qualification","direct migration background","2.04","2","319","1","2","2","3","4","1.97","2.11","1","4","2","2"
"2013","college entrance qualification","indirect migration background","2.19","2","356","2","2","2","3","4","2.12","2.26","1","4","2","2"
"2013","college entrance qualification","no migration background","2.14","2","6717","2","2","2","3","4","2.13","2.15","1","4","2","2"
"2013","lower secondary degree","direct migration background","2.52","2","440","2","2","3","3","4","2.46","2.58","1","4","2","2"
"2013","lower secondary degree","indirect migration background","2.57","3","282","2","2","3","3","4","2.49","2.65","1","4","2","3"
"2013","lower secondary degree","no migration background","2.4","2","6392","2","2","3","3","4","2.38","2.42","1","4","2","2"
"2013","no degree/no degree yet","direct migration background","2.42","2","166","2","2","3","3","4","2.3","2.54","1","4","2","3"
"2013","no degree/no degree yet","indirect migration background","2.36","2","112","2","2","3","3","4","2.24","2.48","1","4","2","2"
"2013","no degree/no degree yet","no migration background","2.34","2","531","2","2","3","3","4","2.28","2.4","1","4","2","2"
"2013","Other degree","direct migration background","2.34","2","1368","2","2","3","3","4","2.3","2.38","1","4","2","2"
"2013","Other degree","indirect migration background","2.56","2.39","30","2","2","3","3","4","2.27","2.85","1","4","2","3"
"2013","Other degree","no migration background","2.37","2","200","2","2","3","3","4","2.27","2.47","1","4","2","2"
"2013","secondary school degree","direct migration background","2.24","2","271","2","2","3","3","4","2.16","2.32","1","4","2","2"
"2013","secondary school degree","indirect migration background","2.43","2","304","2","2","3","3","4","2.36","2.5","1","4","2","2"
"2013","secondary school degree","no migration background","2.36","2","7304","2","2","3","3","4","2.35","2.37","1","4","2","2"
"2014","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"2014","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"2014","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"2014","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"2014","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"2014","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"2014","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"2014","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"2014","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"2014","Other degree","direct migration background","","","","","","","","","","","","","",""
"2014","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2014","Other degree","no migration background","","","","","","","","","","","","","",""
"2014","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"2014","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"2014","secondary school degree","no migration background","","","","","","","","","","","","","",""
"2015","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"2015","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"2015","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"2015","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"2015","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"2015","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"2015","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"2015","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"2015","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"2015","Other degree","direct migration background","","","","","","","","","","","","","",""
"2015","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2015","Other degree","no migration background","","","","","","","","","","","","","",""
"2015","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"2015","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"2015","secondary school degree","no migration background","","","","","","","","","","","","","",""
"2016","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"2016","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"2016","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"2016","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"2016","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"2016","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"2016","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"2016","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"2016","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"2016","Other degree","direct migration background","","","","","","","","","","","","","",""
"2016","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2016","Other degree","no migration background","","","","","","","","","","","","","",""
"2016","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"2016","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"2016","secondary school degree","no migration background","","","","","","","","","","","","","",""
"2017","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"2017","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"2017","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"2017","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"2017","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"2017","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"2017","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"2017","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"2017","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"2017","Other degree","direct migration background","","","","","","","","","","","","","",""
"2017","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2017","Other degree","no migration background","","","","","","","","","","","","","",""
"2017","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"2017","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"2017","secondary school degree","no migration background","","","","","","","","","","","","","",""
"2018","college entrance qualification","direct migration background","2.14","2","412","1","2","2","3","4","2.07","2.21","1","4","2","2"
"2018","college entrance qualification","indirect migration background","2.17","2","570","2","2","2","3","4","2.12","2.22","1","4","2","2"
"2018","college entrance qualification","no migration background","2.14","2","6690","2","2","2","3","4","2.13","2.15","1","4","2","2"
"2018","lower secondary degree","direct migration background","2.61","3","449","2","2","3","4","4","2.54","2.68","1","4","2","3"
"2018","lower secondary degree","indirect migration background","2.61","3","353","2","2","3","3","4","2.54","2.68","1","4","3","3"
"2018","lower secondary degree","no migration background","2.36","2","4944","2","2","3","3","4","2.34","2.38","1","4","2","2"
"2018","no degree/no degree yet","direct migration background","2.49","2","1762","2","2","3","4","4","2.45","2.53","1","4","2","2"
"2018","no degree/no degree yet","indirect migration background","2.38","2","122","1","2","3","3","4","2.24","2.52","1","4","2","3"
"2018","no degree/no degree yet","no migration background","2.35","2","410","2","2","3","3","4","2.28","2.42","1","4","2","2"
"2018","Other degree","direct migration background","2.33","2","4724","2","2","3","3","4","2.31","2.35","1","4","2","2"
"2018","Other degree","indirect migration background","2.67","3","48","2","2","3","4","4","2.47","2.87","1","4","2","3"
"2018","Other degree","no migration background","2.39","2","157","2","2","3","3","4","2.28","2.5","1","4","2","2"
"2018","secondary school degree","direct migration background","2.41","2","347","2","2","3","3","4","2.33","2.49","1","4","2","2"
"2018","secondary school degree","indirect migration background","2.44","2","417","2","2","3","3","4","2.37","2.51","1","4","2","2"
"2018","secondary school degree","no migration background","2.3","2","6497","2","2","3","3","4","2.29","2.31","1","4","2","2"
