"year","education","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","college entrance qualification","East Germany","2.4","2","1125","2","2","3","3","4","2.36","2.44","1","4","2","2"
"2003","college entrance qualification","West Germany","2.24","2","4306","2","2","3","3","4","2.22","2.26","1","4","2","2"
"2003","lower secondary degree","East Germany","2.54","2","1549","2","2","3","3","4","2.5","2.58","1","4","2","3"
"2003","lower secondary degree","West Germany","2.4","2","6351","2","2","3","3","4","2.38","2.42","1","4","2","2"
"2003","no degree/no degree yet","East Germany","2.41","2","183","2","2","3","3","4","2.32","2.5","1","4","2","2"
"2003","no degree/no degree yet","West Germany","2.4","2","705","2","2","3","3","4","2.35","2.45","1","4","2","2"
"2003","Other degree","East Germany","2.2","2","46","1","2","3","3","4","1.98","2.42","1","4","2","3"
"2003","Other degree","West Germany","2.4","2","1190","2","2","3","3","4","2.36","2.44","1","4","2","2"
"2003","secondary school degree","East Germany","2.53","2","2391","2","2","3","3","4","2.5","2.56","1","4","2","3"
"2003","secondary school degree","West Germany","2.38","2","4061","2","2","3","3","4","2.36","2.4","1","4","2","2"
"2004","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2004","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2004","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2004","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2004","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2004","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2004","Other degree","East Germany","","","","","","","","","","","","","",""
"2004","Other degree","West Germany","","","","","","","","","","","","","",""
"2004","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2004","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2005","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2005","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2005","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2005","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2005","Other degree","East Germany","","","","","","","","","","","","","",""
"2005","Other degree","West Germany","","","","","","","","","","","","","",""
"2005","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2005","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2006","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2006","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2006","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2006","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
