"year","bula_h","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","Baden-Württemberg","Female","2.33","2","1388","2","2","3","3","4","2.29","2.37","1","4","2","2"
"2003","Baden-Württemberg","Male","2.34","2","1312","2","2","3","3","4","2.3","2.38","1","4","2","2"
"2003","Bavaria","Female","2.33","2","1649","2","2","3","3","4","2.3","2.36","1","4","2","2"
"2003","Bavaria","Male","2.36","2","1477","2","2","3","3","4","2.33","2.39","1","4","2","2"
"2003","Berlin","Female","2.29","2","418","2","2","3","3","4","2.22","2.36","1","4","2","2"
"2003","Berlin","Male","2.29","2","413","1","2","3","3","4","2.22","2.36","1","4","2","2"
"2003","Brandenburg","Female","2.6","3","489","2","2","3","3","4","2.54","2.66","1","4","2","3"
"2003","Brandenburg","Male","2.52","2","456","2","2","3","3","4","2.46","2.58","1","4","2","2"
"2003","Bremen","Female","2.35","2","93","1","2","3","3","4","2.19","2.51","1","4","2","2"
"2003","Bremen","Male","2.37","2","81","2","2","3","3","4","2.19","2.55","1","4","2","2"
"2003","Hamburg","Female","2.31","2","161","2","2","3","3","4","2.2","2.42","1","4","2","2"
"2003","Hamburg","Male","2.13","2","135","1","2","2","3","4","2.02","2.24","1","4","2","2"
"2003","Hesse","Female","2.41","2","768","2","2","3","3","4","2.36","2.46","1","4","2","2"
"2003","Hesse","Male","2.43","2","732","2","2","3","3","4","2.38","2.48","1","4","2","2"
"2003","Lower Saxony","Female","2.36","2","984","2","2","3","3","4","2.32","2.4","1","4","2","2"
"2003","Lower Saxony","Male","2.39","2","923","2","2","3","3","4","2.35","2.43","1","4","2","2"
"2003","Mecklenburg-Western Pomerania","Female","2.53","2","283","2","2","3","3","4","2.46","2.6","1","4","2","3"
"2003","Mecklenburg-Western Pomerania","Male","2.5","2","243","2","2","3","4","4","2.41","2.59","1","4","2","3"
"2003","North Rhine-Westphalia","Female","2.38","2","2396","2","2","3","3","4","2.35","2.41","1","4","2","2"
"2003","North Rhine-Westphalia","Male","2.39","2","2263","2","2","3","3","4","2.36","2.42","1","4","2","2"
"2003","Rhineland-Palatinate,Saarland","Female","2.4","2","711","2","2","3","3","4","2.35","2.45","1","4","2","2"
"2003","Rhineland-Palatinate,Saarland","Male","2.35","2","634","2","2","3","3","4","2.3","2.4","1","4","2","2"
