"year","e11103","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","Full Time","direct migration background","2.42","2","922","2","2","3","3","4","2.37","2.47","1","4","2","2"
"2003","Full Time","indirect migration background","2.45","2","313","2","2","3","3","4","2.37","2.53","1","4","2","3"
"2003","Full Time","no migration background","2.4","2","7663","2","2","3","3","4","2.39","2.41","1","4","2","2"
"2003","Not Working","direct migration background","2.38","2","1050","2","2","3","3","4","2.33","2.43","1","4","2","2"
"2003","Not Working","indirect migration background","2.45","2","246","2","2","3","3","4","2.36","2.54","1","4","2","2"
"2003","Not Working","no migration background","2.38","2","6862","2","2","3","3","4","2.36","2.4","1","4","2","2"
"2003","Part Time","direct migration background","2.37","2","640","2","2","3","3","4","2.31","2.43","1","4","2","2"
"2003","Part Time","indirect migration background","2.52","2","226","2","2","3","3","4","2.43","2.61","1","4","2","3"
"2003","Part Time","no migration background","2.37","2","4256","2","2","3","3","4","2.35","2.39","1","4","2","2"
"2004","Full Time","direct migration background","","","","","","","","","","","","","",""
"2004","Full Time","indirect migration background","","","","","","","","","","","","","",""
"2004","Full Time","no migration background","","","","","","","","","","","","","",""
"2004","Not Working","direct migration background","","","","","","","","","","","","","",""
"2004","Not Working","indirect migration background","","","","","","","","","","","","","",""
"2004","Not Working","no migration background","","","","","","","","","","","","","",""
"2004","Part Time","direct migration background","","","","","","","","","","","","","",""
"2004","Part Time","indirect migration background","","","","","","","","","","","","","",""
"2004","Part Time","no migration background","","","","","","","","","","","","","",""
"2005","Full Time","direct migration background","","","","","","","","","","","","","",""
"2005","Full Time","indirect migration background","","","","","","","","","","","","","",""
"2005","Full Time","no migration background","","","","","","","","","","","","","",""
"2005","Not Working","direct migration background","","","","","","","","","","","","","",""
"2005","Not Working","indirect migration background","","","","","","","","","","","","","",""
"2005","Not Working","no migration background","","","","","","","","","","","","","",""
"2005","Part Time","direct migration background","","","","","","","","","","","","","",""
"2005","Part Time","indirect migration background","","","","","","","","","","","","","",""
"2005","Part Time","no migration background","","","","","","","","","","","","","",""
"2006","Full Time","direct migration background","","","","","","","","","","","","","",""
"2006","Full Time","indirect migration background","","","","","","","","","","","","","",""
"2006","Full Time","no migration background","","","","","","","","","","","","","",""
"2006","Not Working","direct migration background","","","","","","","","","","","","","",""
"2006","Not Working","indirect migration background","","","","","","","","","","","","","",""
"2006","Not Working","no migration background","","","","","","","","","","","","","",""
"2006","Part Time","direct migration background","","","","","","","","","","","","","",""
"2006","Part Time","indirect migration background","","","","","","","","","","","","","",""
"2006","Part Time","no migration background","","","","","","","","","","","","","",""
"2007","Full Time","direct migration background","","","","","","","","","","","","","",""
"2007","Full Time","indirect migration background","","","","","","","","","","","","","",""
"2007","Full Time","no migration background","","","","","","","","","","","","","",""
"2007","Not Working","direct migration background","","","","","","","","","","","","","",""
"2007","Not Working","indirect migration background","","","","","","","","","","","","","",""
"2007","Not Working","no migration background","","","","","","","","","","","","","",""
"2007","Part Time","direct migration background","","","","","","","","","","","","","",""
"2007","Part Time","indirect migration background","","","","","","","","","","","","","",""
"2007","Part Time","no migration background","","","","","","","","","","","","","",""
"2008","Full Time","direct migration background","2.5","2","631","2","2","3","3","4","2.45","2.55","1","4","2","2"
"2008","Full Time","indirect migration background","2.53","2","341","2","2","3","3","4","2.46","2.6","1","4","2","3"
"2008","Full Time","no migration background","2.43","2","6522","2","2","3","3","4","2.41","2.45","1","4","2","2"
"2008","Not Working","direct migration background","2.45","2","797","2","2","3","3","4","2.4","2.5","1","4","2","2"
"2008","Not Working","indirect migration background","2.37","2","207","1","2","3","3","4","2.26","2.48","1","4","2","2"
"2008","Not Working","no migration background","2.38","2","6463","2","2","3","3","4","2.36","2.4","1","4","2","2"
"2008","Part Time","direct migration background","2.43","2","476","2","2","3","3","4","2.36","2.5","1","4","2","2"
"2008","Part Time","indirect migration background","2.47","2","224","2","2","3","3","4","2.38","2.56","1","4","2","3"
"2008","Part Time","no migration background","2.36","2","3711","2","2","3","3","4","2.34","2.38","1","4","2","2"
"2009","Full Time","direct migration background","","","","","","","","","","","","","",""
"2009","Full Time","indirect migration background","","","","","","","","","","","","","",""
"2009","Full Time","no migration background","","","","","","","","","","","","","",""
"2009","Not Working","direct migration background","","","","","","","","","","","","","",""
"2009","Not Working","indirect migration background","","","","","","","","","","","","","",""
"2009","Not Working","no migration background","","","","","","","","","","","","","",""
"2009","Part Time","direct migration background","","","","","","","","","","","","","",""
"2009","Part Time","indirect migration background","","","","","","","","","","","","","",""
"2009","Part Time","no migration background","","","","","","","","","","","","","",""
"2010","Full Time","direct migration background","","","","","","","","","","","","","",""
"2010","Full Time","indirect migration background","","","","","","","","","","","","","",""
"2010","Full Time","no migration background","","","","","","","","","","","","","",""
"2010","Not Working","direct migration background","","","","","","","","","","","","","",""
"2010","Not Working","indirect migration background","","","","","","","","","","","","","",""
"2010","Not Working","no migration background","","","","","","","","","","","","","",""
"2010","Part Time","direct migration background","","","","","","","","","","","","","",""
"2010","Part Time","indirect migration background","","","","","","","","","","","","","",""
"2010","Part Time","no migration background","","","","","","","","","","","","","",""
"2011","Full Time","direct migration background","","","","","","","","","","","","","",""
"2011","Full Time","indirect migration background","","","","","","","","","","","","","",""
"2011","Full Time","no migration background","","","","","","","","","","","","","",""
"2011","Not Working","direct migration background","","","","","","","","","","","","","",""
"2011","Not Working","indirect migration background","","","","","","","","","","","","","",""
"2011","Not Working","no migration background","","","","","","","","","","","","","",""
"2011","Part Time","direct migration background","","","","","","","","","","","","","",""
"2011","Part Time","indirect migration background","","","","","","","","","","","","","",""
"2011","Part Time","no migration background","","","","","","","","","","","","","",""
"2012","Full Time","direct migration background","","","","","","","","","","","","","",""
"2012","Full Time","indirect migration background","","","","","","","","","","","","","",""
"2012","Full Time","no migration background","","","","","","","","","","","","","",""
"2012","Not Working","direct migration background","","","","","","","","","","","","","",""
"2012","Not Working","indirect migration background","","","","","","","","","","","","","",""
"2012","Not Working","no migration background","","","","","","","","","","","","","",""
"2012","Part Time","direct migration background","","","","","","","","","","","","","",""
"2012","Part Time","indirect migration background","","","","","","","","","","","","","",""
"2012","Part Time","no migration background","","","","","","","","","","","","","",""
"2013","Full Time","direct migration background","2.33","2","941","2","2","3","3","4","2.29","2.37","1","4","2","2"
"2013","Full Time","indirect migration background","2.39","2","473","2","2","3","3","4","2.33","2.45","1","4","2","2"
"2013","Full Time","no migration background","2.31","2","8215","2","2","3","3","4","2.3","2.32","1","4","2","2"
"2013","Not Working","direct migration background","2.35","2","939","2","2","3","3","4","2.3","2.4","1","4","2","2"
"2013","Not Working","indirect migration background","2.4","2","313","2","2","3","3","4","2.32","2.48","1","4","2","2"
"2013","Not Working","no migration background","2.33","2","7538","2","2","3","3","4","2.31","2.35","1","4","2","2"
"2013","Part Time","direct migration background","2.3","2","767","2","2","3","3","4","2.25","2.35","1","4","2","2"
"2013","Part Time","indirect migration background","2.31","2","399","2","2","3","3","4","2.24","2.38","1","4","2","2"
"2013","Part Time","no migration background","2.29","2","5944","2","2","3","3","4","2.27","2.31","1","4","2","2"
"2014","Full Time","direct migration background","","","","","","","","","","","","","",""
"2014","Full Time","indirect migration background","","","","","","","","","","","","","",""
"2014","Full Time","no migration background","","","","","","","","","","","","","",""
"2014","Not Working","direct migration background","","","","","","","","","","","","","",""
"2014","Not Working","indirect migration background","","","","","","","","","","","","","",""
"2014","Not Working","no migration background","","","","","","","","","","","","","",""
"2014","Part Time","direct migration background","","","","","","","","","","","","","",""
"2014","Part Time","indirect migration background","","","","","","","","","","","","","",""
"2014","Part Time","no migration background","","","","","","","","","","","","","",""
"2015","Full Time","direct migration background","","","","","","","","","","","","","",""
"2015","Full Time","indirect migration background","","","","","","","","","","","","","",""
"2015","Full Time","no migration background","","","","","","","","","","","","","",""
"2015","Not Working","direct migration background","","","","","","","","","","","","","",""
"2015","Not Working","indirect migration background","","","","","","","","","","","","","",""
"2015","Not Working","no migration background","","","","","","","","","","","","","",""
"2015","Part Time","direct migration background","","","","","","","","","","","","","",""
"2015","Part Time","indirect migration background","","","","","","","","","","","","","",""
"2015","Part Time","no migration background","","","","","","","","","","","","","",""
"2016","Full Time","direct migration background","","","","","","","","","","","","","",""
"2016","Full Time","indirect migration background","","","","","","","","","","","","","",""
"2016","Full Time","no migration background","","","","","","","","","","","","","",""
"2016","Not Working","direct migration background","","","","","","","","","","","","","",""
"2016","Not Working","indirect migration background","","","","","","","","","","","","","",""
"2016","Not Working","no migration background","","","","","","","","","","","","","",""
"2016","Part Time","direct migration background","","","","","","","","","","","","","",""
"2016","Part Time","indirect migration background","","","","","","","","","","","","","",""
"2016","Part Time","no migration background","","","","","","","","","","","","","",""
"2017","Full Time","direct migration background","","","","","","","","","","","","","",""
"2017","Full Time","indirect migration background","","","","","","","","","","","","","",""
"2017","Full Time","no migration background","","","","","","","","","","","","","",""
"2017","Not Working","direct migration background","","","","","","","","","","","","","",""
"2017","Not Working","indirect migration background","","","","","","","","","","","","","",""
"2017","Not Working","no migration background","","","","","","","","","","","","","",""
"2017","Part Time","direct migration background","","","","","","","","","","","","","",""
"2017","Part Time","indirect migration background","","","","","","","","","","","","","",""
"2017","Part Time","no migration background","","","","","","","","","","","","","",""
"2018","Full Time","direct migration background","2.33","2","1823","2","2","3","3","4","2.3","2.36","1","4","2","2"
"2018","Full Time","indirect migration background","2.36","2","688","2","2","3","3","4","2.31","2.41","1","4","2","2"
"2018","Full Time","no migration background","2.26","2","7559","2","2","3","3","4","2.25","2.27","1","4","2","2"
"2018","Not Working","direct migration background","2.39","2","4642","2","2","3","4","4","2.36","2.42","1","4","2","2"
"2018","Not Working","indirect migration background","2.48","2","391","2","2","3","3","4","2.41","2.55","1","4","2","2"
"2018","Not Working","no migration background","2.27","2","6509","2","2","3","3","4","2.25","2.29","1","4","2","2"
"2018","Part Time","direct migration background","2.4","2","1759","2","2","3","3","4","2.36","2.44","1","4","2","2"
"2018","Part Time","indirect migration background","2.36","2","618","2","2","3","3","4","2.31","2.41","1","4","2","2"
"2018","Part Time","no migration background","2.25","2","5506","2","2","3","3","4","2.23","2.27","1","4","2","2"
