"year","e11102","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","Employed","East Germany","2.5","2","3223","2","2","3","3","4","2.48","2.52","1","4","2","2"
"2003","Employed","West Germany","2.37","2","10797","2","2","3","3","4","2.36","2.38","1","4","2","2"
"2003","Not Employed","East Germany","2.51","2","2130","2","2","3","3","4","2.48","2.54","1","4","2","2"
"2003","Not Employed","West Germany","2.34","2","6028","2","2","3","3","4","2.32","2.36","1","4","2","2"
"2004","Employed","East Germany","","","","","","","","","","","","","",""
"2004","Employed","West Germany","","","","","","","","","","","","","",""
"2004","Not Employed","East Germany","","","","","","","","","","","","","",""
"2004","Not Employed","West Germany","","","","","","","","","","","","","",""
"2005","Employed","East Germany","","","","","","","","","","","","","",""
"2005","Employed","West Germany","","","","","","","","","","","","","",""
"2005","Not Employed","East Germany","","","","","","","","","","","","","",""
"2005","Not Employed","West Germany","","","","","","","","","","","","","",""
"2006","Employed","East Germany","","","","","","","","","","","","","",""
"2006","Employed","West Germany","","","","","","","","","","","","","",""
"2006","Not Employed","East Germany","","","","","","","","","","","","","",""
"2006","Not Employed","West Germany","","","","","","","","","","","","","",""
"2007","Employed","East Germany","","","","","","","","","","","","","",""
"2007","Employed","West Germany","","","","","","","","","","","","","",""
"2007","Not Employed","East Germany","","","","","","","","","","","","","",""
"2007","Not Employed","West Germany","","","","","","","","","","","","","",""
"2008","Employed","East Germany","2.47","2","2801","2","2","3","3","4","2.45","2.49","1","4","2","2"
"2008","Employed","West Germany","2.41","2","9104","2","2","3","3","4","2.4","2.42","1","4","2","2"
"2008","Not Employed","East Germany","2.47","2","1987","2","2","3","3","4","2.44","2.5","1","4","2","2"
"2008","Not Employed","West Germany","2.36","2","5480","2","2","3","3","4","2.34","2.38","1","4","2","2"
"2009","Employed","East Germany","","","","","","","","","","","","","",""
"2009","Employed","West Germany","","","","","","","","","","","","","",""
"2009","Not Employed","East Germany","","","","","","","","","","","","","",""
"2009","Not Employed","West Germany","","","","","","","","","","","","","",""
"2010","Employed","East Germany","","","","","","","","","","","","","",""
"2010","Employed","West Germany","","","","","","","","","","","","","",""
"2010","Not Employed","East Germany","","","","","","","","","","","","","",""
"2010","Not Employed","West Germany","","","","","","","","","","","","","",""
"2011","Employed","East Germany","","","","","","","","","","","","","",""
"2011","Employed","West Germany","","","","","","","","","","","","","",""
"2011","Not Employed","East Germany","","","","","","","","","","","","","",""
"2011","Not Employed","West Germany","","","","","","","","","","","","","",""
"2012","Employed","East Germany","","","","","","","","","","","","","",""
"2012","Employed","West Germany","","","","","","","","","","","","","",""
"2012","Not Employed","East Germany","","","","","","","","","","","","","",""
"2012","Not Employed","West Germany","","","","","","","","","","","","","",""
"2013","Employed","East Germany","2.39","2","3569","2","2","3","3","4","2.37","2.41","1","4","2","2"
"2013","Employed","West Germany","2.28","2","13170","2","2","3","3","4","2.27","2.29","1","4","2","2"
"2013","Not Employed","East Germany","2.42","2","2161","2","2","3","3","4","2.39","2.45","1","4","2","2"
"2013","Not Employed","West Germany","2.31","2","6629","2","2","3","3","4","2.29","2.33","1","4","2","2"
"2014","Employed","East Germany","","","","","","","","","","","","","",""
"2014","Employed","West Germany","","","","","","","","","","","","","",""
"2014","Not Employed","East Germany","","","","","","","","","","","","","",""
"2014","Not Employed","West Germany","","","","","","","","","","","","","",""
"2015","Employed","East Germany","","","","","","","","","","","","","",""
"2015","Employed","West Germany","","","","","","","","","","","","","",""
"2015","Not Employed","East Germany","","","","","","","","","","","","","",""
"2015","Not Employed","West Germany","","","","","","","","","","","","","",""
"2016","Employed","East Germany","","","","","","","","","","","","","",""
"2016","Employed","West Germany","","","","","","","","","","","","","",""
"2016","Not Employed","East Germany","","","","","","","","","","","","","",""
"2016","Not Employed","West Germany","","","","","","","","","","","","","",""
"2017","Employed","East Germany","","","","","","","","","","","","","",""
"2017","Employed","West Germany","","","","","","","","","","","","","",""
"2017","Not Employed","East Germany","","","","","","","","","","","","","",""
"2017","Not Employed","West Germany","","","","","","","","","","","","","",""
"2018","Employed","East Germany","2.33","2","3587","2","2","3","3","4","2.31","2.35","1","4","2","2"
"2018","Employed","West Germany","2.27","2","14366","2","2","3","3","4","2.26","2.28","1","4","2","2"
"2018","Not Employed","East Germany","2.39","2","2463","2","2","3","3","4","2.36","2.42","1","4","2","2"
"2018","Not Employed","West Germany","2.28","2","9079","2","2","3","3","4","2.26","2.3","1","4","2","2"
