"year","age_gr","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","16-34 y.","college entrance qualification","2.28","2","1683","2","2","3","3","4","2.25","2.31","1","4","2","2"
"2003","16-34 y.","lower secondary degree","2.48","2","1157","2","2","3","3","4","2.44","2.52","1","4","2","3"
"2003","16-34 y.","no degree/no degree yet","2.34","2","666","2","2","3","3","4","2.29","2.39","1","4","2","2"
"2003","16-34 y.","Other degree","2.39","2","207","2","2","3","3","4","2.29","2.49","1","4","2","2"
"2003","16-34 y.","secondary school degree","2.51","2","1924","2","2","3","3","4","2.48","2.54","1","4","2","2"
"2003","35-65 y.","college entrance qualification","2.26","2","3245","2","2","3","3","4","2.24","2.28","1","4","2","2"
"2003","35-65 y.","lower secondary degree","2.47","2","4331","2","2","3","3","4","2.45","2.49","1","4","2","2"
"2003","35-65 y.","no degree/no degree yet","2.61","3","159","2","2","3","4","4","2.48","2.74","1","4","2","3"
"2003","35-65 y.","Other degree","2.4","2","854","2","2","3","3","4","2.35","2.45","1","4","2","2"
"2003","35-65 y.","secondary school degree","2.43","2","4011","2","2","3","3","4","2.41","2.45","1","4","2","2"
"2003","66 and older","college entrance qualification","2.25","2","503","2","2","3","3","4","2.19","2.31","1","4","2","2"
"2003","66 and older","lower secondary degree","2.34","2","2412","2","2","3","3","4","2.31","2.37","1","4","2","2"
"2003","66 and older","no degree/no degree yet","2.37","2","63","2","2","3","3","4","2.19","2.55","1","4","2","3"
"2003","66 and older","Other degree","2.41","2","175","2","2","3","3","4","2.29","2.53","1","4","2","2"
"2003","66 and older","secondary school degree","2.19","2","517","1","2","3","3","4","2.13","2.25","1","4","2","2"
"2004","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2004","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2004","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2004","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2004","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2004","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2004","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"2004","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2004","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2004","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"2004","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2004","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2004","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2004","66 and older","Other degree","","","","","","","","","","","","","",""
"2004","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2005","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2005","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2005","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2005","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2005","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2005","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"2005","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2005","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"2005","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2005","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2005","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","66 and older","Other degree","","","","","","","","","","","","","",""
"2005","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2006","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2006","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2006","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2006","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2006","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
