"year","bula_h","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","Baden-Württemberg","direct migration background","2.33","2","593","2","2","3","3","4","2.27","2.39","1","4","2","2"
"2003","Baden-Württemberg","indirect migration background","2.28","2","198","1","2","3","3","4","2.18","2.38","1","4","2","2"
"2003","Baden-Württemberg","no migration background","2.34","2","1909","2","2","3","3","4","2.31","2.37","1","4","2","2"
"2003","Bavaria","direct migration background","2.33","2","395","2","2","3","3","4","2.26","2.4","1","4","2","2"
"2003","Bavaria","indirect migration background","2.39","2","124","2","2","3","3","4","2.27","2.51","1","4","2","3"
"2003","Bavaria","no migration background","2.34","2","2607","2","2","3","3","4","2.32","2.36","1","4","2","2"
"2003","Berlin","direct migration background","2.29","2","69","2","2","3","3","4","2.11","2.47","1","4","2","2"
"2003","Berlin","indirect migration background","2.47","2","36","2","2","3","3","4","2.22","2.72","1","4","2","3"
"2003","Berlin","no migration background","2.28","2","726","1","2","3","3","4","2.23","2.33","1","4","2","2"
"2003","Brandenburg","direct migration background","","","","","","","","","","","","","",""
"2003","Brandenburg","indirect migration background","","","","","","","","","","","","","",""
"2003","Brandenburg","no migration background","2.57","3","928","2","2","3","3","4","2.53","2.61","1","4","2","3"
"2003","Bremen","direct migration background","","","","","","","","","","","","","",""
"2003","Bremen","indirect migration background","","","","","","","","","","","","","",""
"2003","Bremen","no migration background","2.34","2","146","2","2","3","3","4","2.21","2.47","1","4","2","2"
"2003","Hamburg","direct migration background","","","","","","","","","","","","","",""
"2003","Hamburg","indirect migration background","","","","","","","","","","","","","",""
"2003","Hamburg","no migration background","2.24","2","265","1","2","3","3","4","2.16","2.32","1","4","2","2"
"2003","Hesse","direct migration background","2.49","2","249","2","2","3","4","4","2.39","2.59","1","4","2","3"
"2003","Hesse","indirect migration background","2.63","3","67","2","2","3","3","4","2.47","2.79","1","4","2","3"
"2003","Hesse","no migration background","2.39","2","1184","2","2","3","3","4","2.35","2.43","1","4","2","2"
"2003","Lower Saxony","direct migration background","2.44","2","205","2","2","3","3","4","2.35","2.53","1","4","2","2"
"2003","Lower Saxony","indirect migration background","2.72","3","47","2","2","3","4","4","2.49","2.95","1","4","2","3"
"2003","Lower Saxony","no migration background","2.36","2","1655","2","2","3","3","4","2.33","2.39","1","4","2","2"
"2003","Mecklenburg-Western Pomerania","direct migration background","","","","","","","","","","","","","",""
"2003","Mecklenburg-Western Pomerania","indirect migration background","","","","","","","","","","","","","",""
"2003","Mecklenburg-Western Pomerania","no migration background","2.51","2","508","2","2","3","3","4","2.45","2.57","1","4","2","3"
"2003","North Rhine-Westphalia","direct migration background","2.44","2","701","2","2","3","3","4","2.38","2.5","1","4","2","2"
"2003","North Rhine-Westphalia","indirect migration background","2.51","2","225","2","2","3","4","4","2.41","2.61","1","4","2","3"
"2003","North Rhine-Westphalia","no migration background","2.37","2","3733","2","2","3","3","4","2.35","2.39","1","4","2","2"
"2003","Rhineland-Palatinate,Saarland","direct migration background","2.48","2","191","2","2","3","4","4","2.37","2.59","1","4","2","2"
"2003","Rhineland-Palatinate,Saarland","indirect migration background","2.7","3","42","2","2","3","3","4","2.49","2.91","1","4","2","3"
"2003","Rhineland-Palatinate,Saarland","no migration background","2.35","2","1112","2","2","3","3","4","2.31","2.39","1","4","2","2"
"2003","Saxony","direct migration background","","","","","","","","","","","","","",""
"2003","Saxony","indirect migration background","","","","","","","","","","","","","",""
"2003","Saxony","no migration background","2.46","2","1581","2","2","3","3","4","2.43","2.49","1","4","2","2"
"2003","Saxony-Anhalt","direct migration background","","","","","","","","","","","","","",""
"2003","Saxony-Anhalt","indirect migration background","","","","","","","","","","","","","",""
"2003","Saxony-Anhalt","no migration background","2.58","3","902","2","2","3","4","4","2.53","2.63","1","4","2","3"
"2003","Schleswig-Holstein","direct migration background","2.15","2","63","1","2","3","3","3","2","2.3","1","3","2","2"
"2003","Schleswig-Holstein","indirect migration background","","","","","","","","","","","","","",""
"2003","Schleswig-Holstein","no migration background","2.37","2","591","2","2","3","3","4","2.32","2.42","1","4","2","2"
"2003","Thuringia","direct migration background","","","","","","","","","","","","","",""
"2003","Thuringia","indirect migration background","","","","","","","","","","","","","",""
"2003","Thuringia","no migration background","2.53","2","934","2","2","3","4","4","2.49","2.57","1","4","2","2"
"2004","Baden-Württemberg","direct migration background","","","","","","","","","","","","","",""
"2004","Baden-Württemberg","indirect migration background","","","","","","","","","","","","","",""
"2004","Baden-Württemberg","no migration background","","","","","","","","","","","","","",""
"2004","Bavaria","direct migration background","","","","","","","","","","","","","",""
"2004","Bavaria","indirect migration background","","","","","","","","","","","","","",""
"2004","Bavaria","no migration background","","","","","","","","","","","","","",""
"2004","Berlin","direct migration background","","","","","","","","","","","","","",""
"2004","Berlin","indirect migration background","","","","","","","","","","","","","",""
"2004","Berlin","no migration background","","","","","","","","","","","","","",""
"2004","Brandenburg","direct migration background","","","","","","","","","","","","","",""
"2004","Brandenburg","indirect migration background","","","","","","","","","","","","","",""
"2004","Brandenburg","no migration background","","","","","","","","","","","","","",""
"2004","Bremen","direct migration background","","","","","","","","","","","","","",""
"2004","Bremen","indirect migration background","","","","","","","","","","","","","",""
"2004","Bremen","no migration background","","","","","","","","","","","","","",""
"2004","Hamburg","direct migration background","","","","","","","","","","","","","",""
"2004","Hamburg","indirect migration background","","","","","","","","","","","","","",""
"2004","Hamburg","no migration background","","","","","","","","","","","","","",""
"2004","Hesse","direct migration background","","","","","","","","","","","","","",""
"2004","Hesse","indirect migration background","","","","","","","","","","","","","",""
"2004","Hesse","no migration background","","","","","","","","","","","","","",""
"2004","Lower Saxony","direct migration background","","","","","","","","","","","","","",""
"2004","Lower Saxony","indirect migration background","","","","","","","","","","","","","",""
"2004","Lower Saxony","no migration background","","","","","","","","","","","","","",""
"2004","Mecklenburg-Western Pomerania","direct migration background","","","","","","","","","","","","","",""
"2004","Mecklenburg-Western Pomerania","indirect migration background","","","","","","","","","","","","","",""
"2004","Mecklenburg-Western Pomerania","no migration background","","","","","","","","","","","","","",""
"2004","North Rhine-Westphalia","direct migration background","","","","","","","","","","","","","",""
"2004","North Rhine-Westphalia","indirect migration background","","","","","","","","","","","","","",""
"2004","North Rhine-Westphalia","no migration background","","","","","","","","","","","","","",""
"2004","Rhineland-Palatinate,Saarland","direct migration background","","","","","","","","","","","","","",""
"2004","Rhineland-Palatinate,Saarland","indirect migration background","","","","","","","","","","","","","",""
"2004","Rhineland-Palatinate,Saarland","no migration background","","","","","","","","","","","","","",""
"2004","Saxony","direct migration background","","","","","","","","","","","","","",""
