"year","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","direct migration background","2.39","2","2612","2","2","3","3","4","2.36","2.42","1","4","2","2"
"2003","indirect migration background","2.47","2","785","2","2","3","3","4","2.42","2.52","1","4","2","2"
"2003","no migration background","2.38","2","18781","2","2","3","3","4","2.37","2.39","1","4","2","2"
"2004","direct migration background","","","","","","","","","","","","","",""
"2004","indirect migration background","","","","","","","","","","","","","",""
"2004","no migration background","","","","","","","","","","","","","",""
"2005","direct migration background","","","","","","","","","","","","","",""
"2005","indirect migration background","","","","","","","","","","","","","",""
"2005","no migration background","","","","","","","","","","","","","",""
"2006","direct migration background","","","","","","","","","","","","","",""
"2006","indirect migration background","","","","","","","","","","","","","",""
"2006","no migration background","","","","","","","","","","","","","",""
"2007","direct migration background","","","","","","","","","","","","","",""
"2007","indirect migration background","","","","","","","","","","","","","",""
"2007","no migration background","","","","","","","","","","","","","",""
"2008","direct migration background","2.46","2","1904","2","2","3","3","4","2.43","2.49","1","4","2","2"
"2008","indirect migration background","2.47","2","772","2","2","3","3","4","2.42","2.52","1","4","2","2"
"2008","no migration background","2.39","2","16696","2","2","3","3","4","2.38","2.4","1","4","2","2"
"2009","direct migration background","","","","","","","","","","","","","",""
"2009","indirect migration background","","","","","","","","","","","","","",""
"2009","no migration background","","","","","","","","","","","","","",""
"2010","direct migration background","","","","","","","","","","","","","",""
"2010","indirect migration background","","","","","","","","","","","","","",""
"2010","no migration background","","","","","","","","","","","","","",""
"2011","direct migration background","","","","","","","","","","","","","",""
"2011","indirect migration background","","","","","","","","","","","","","",""
"2011","no migration background","","","","","","","","","","","","","",""
"2012","direct migration background","","","","","","","","","","","","","",""
"2012","indirect migration background","","","","","","","","","","","","","",""
"2012","no migration background","","","","","","","","","","","","","",""
"2013","direct migration background","2.33","2","2647","2","2","3","3","4","2.3","2.36","1","4","2","2"
"2013","indirect migration background","2.37","2","1185","2","2","3","3","4","2.33","2.41","1","4","2","2"
"2013","no migration background","2.31","2","21697","2","2","3","3","4","2.3","2.32","1","4","2","2"
"2014","direct migration background","","","","","","","","","","","","","",""
"2014","indirect migration background","","","","","","","","","","","","","",""
"2014","no migration background","","","","","","","","","","","","","",""
"2015","direct migration background","","","","","","","","","","","","","",""
"2015","indirect migration background","","","","","","","","","","","","","",""
"2015","no migration background","","","","","","","","","","","","","",""
"2016","direct migration background","","","","","","","","","","","","","",""
"2016","indirect migration background","","","","","","","","","","","","","",""
"2016","no migration background","","","","","","","","","","","","","",""
"2017","direct migration background","","","","","","","","","","","","","",""
"2017","indirect migration background","","","","","","","","","","","","","",""
"2017","no migration background","","","","","","","","","","","","","",""
"2018","direct migration background","2.37","2","8224","2","2","3","3","4","2.35","2.39","1","4","2","2"
"2018","indirect migration background","2.39","2","1697","2","2","3","3","4","2.36","2.42","1","4","2","2"
"2018","no migration background","2.26","2","19574","2","2","3","3","4","2.25","2.27","1","4","2","2"
