"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","direct migration background","Female","2.36","2","1355","2","2","3","3","4","2.32","2.4","1","4","2","2"
"2003","direct migration background","Male","2.42","2","1257","2","2","3","3","4","2.38","2.46","1","4","2","2"
"2003","indirect migration background","Female","2.46","2","410","2","2","3","3","4","2.39","2.53","1","4","2","2"
"2003","indirect migration background","Male","2.48","2","375","2","2","3","3","4","2.4","2.56","1","4","2","3"
"2003","no migration background","Female","2.39","2","9725","2","2","3","3","4","2.38","2.4","1","4","2","2"
"2003","no migration background","Male","2.38","2","9056","2","2","3","3","4","2.37","2.39","1","4","2","2"
"2004","direct migration background","Female","","","","","","","","","","","","","",""
"2004","direct migration background","Male","","","","","","","","","","","","","",""
"2004","indirect migration background","Female","","","","","","","","","","","","","",""
"2004","indirect migration background","Male","","","","","","","","","","","","","",""
"2004","no migration background","Female","","","","","","","","","","","","","",""
"2004","no migration background","Male","","","","","","","","","","","","","",""
"2005","direct migration background","Female","","","","","","","","","","","","","",""
"2005","direct migration background","Male","","","","","","","","","","","","","",""
"2005","indirect migration background","Female","","","","","","","","","","","","","",""
"2005","indirect migration background","Male","","","","","","","","","","","","","",""
"2005","no migration background","Female","","","","","","","","","","","","","",""
"2005","no migration background","Male","","","","","","","","","","","","","",""
"2006","direct migration background","Female","","","","","","","","","","","","","",""
"2006","direct migration background","Male","","","","","","","","","","","","","",""
"2006","indirect migration background","Female","","","","","","","","","","","","","",""
"2006","indirect migration background","Male","","","","","","","","","","","","","",""
"2006","no migration background","Female","","","","","","","","","","","","","",""
"2006","no migration background","Male","","","","","","","","","","","","","",""
"2007","direct migration background","Female","","","","","","","","","","","","","",""
"2007","direct migration background","Male","","","","","","","","","","","","","",""
"2007","indirect migration background","Female","","","","","","","","","","","","","",""
"2007","indirect migration background","Male","","","","","","","","","","","","","",""
"2007","no migration background","Female","","","","","","","","","","","","","",""
"2007","no migration background","Male","","","","","","","","","","","","","",""
"2008","direct migration background","Female","2.41","2","1024","2","2","3","3","4","2.37","2.45","1","4","2","2"
"2008","direct migration background","Male","2.53","2","880","2","2","3","3","4","2.48","2.58","1","4","2","2"
"2008","indirect migration background","Female","2.54","2","400","2","2","3","4","4","2.47","2.61","1","4","2","3"
"2008","indirect migration background","Male","2.4","2","372","2","2","3","3","4","2.33","2.47","1","4","2","2"
"2008","no migration background","Female","2.37","2","8720","2","2","3","3","4","2.36","2.38","1","4","2","2"
"2008","no migration background","Male","2.42","2","7976","2","2","3","3","4","2.41","2.43","1","4","2","2"
"2009","direct migration background","Female","","","","","","","","","","","","","",""
"2009","direct migration background","Male","","","","","","","","","","","","","",""
"2009","indirect migration background","Female","","","","","","","","","","","","","",""
"2009","indirect migration background","Male","","","","","","","","","","","","","",""
"2009","no migration background","Female","","","","","","","","","","","","","",""
"2009","no migration background","Male","","","","","","","","","","","","","",""
"2010","direct migration background","Female","","","","","","","","","","","","","",""
"2010","direct migration background","Male","","","","","","","","","","","","","",""
"2010","indirect migration background","Female","","","","","","","","","","","","","",""
"2010","indirect migration background","Male","","","","","","","","","","","","","",""
"2010","no migration background","Female","","","","","","","","","","","","","",""
"2010","no migration background","Male","","","","","","","","","","","","","",""
"2011","direct migration background","Female","","","","","","","","","","","","","",""
"2011","direct migration background","Male","","","","","","","","","","","","","",""
"2011","indirect migration background","Female","","","","","","","","","","","","","",""
"2011","indirect migration background","Male","","","","","","","","","","","","","",""
"2011","no migration background","Female","","","","","","","","","","","","","",""
"2011","no migration background","Male","","","","","","","","","","","","","",""
"2012","direct migration background","Female","","","","","","","","","","","","","",""
"2012","direct migration background","Male","","","","","","","","","","","","","",""
"2012","indirect migration background","Female","","","","","","","","","","","","","",""
"2012","indirect migration background","Male","","","","","","","","","","","","","",""
"2012","no migration background","Female","","","","","","","","","","","","","",""
"2012","no migration background","Male","","","","","","","","","","","","","",""
"2013","direct migration background","Female","2.32","2","1493","2","2","3","3","4","2.28","2.36","1","4","2","2"
"2013","direct migration background","Male","2.33","2","1154","2","2","3","3","4","2.29","2.37","1","4","2","2"
"2013","indirect migration background","Female","2.39","2","653","2","2","3","3","4","2.34","2.44","1","4","2","2"
"2013","indirect migration background","Male","2.34","2","532","2","2","3","3","4","2.28","2.4","1","4","2","2"
"2013","no migration background","Female","2.3","2","11844","2","2","3","3","4","2.29","2.31","1","4","2","2"
"2013","no migration background","Male","2.32","2","9853","2","2","3","3","4","2.31","2.33","1","4","2","2"
"2014","direct migration background","Female","","","","","","","","","","","","","",""
"2014","direct migration background","Male","","","","","","","","","","","","","",""
"2014","indirect migration background","Female","","","","","","","","","","","","","",""
"2014","indirect migration background","Male","","","","","","","","","","","","","",""
"2014","no migration background","Female","","","","","","","","","","","","","",""
"2014","no migration background","Male","","","","","","","","","","","","","",""
"2015","direct migration background","Female","","","","","","","","","","","","","",""
"2015","direct migration background","Male","","","","","","","","","","","","","",""
"2015","indirect migration background","Female","","","","","","","","","","","","","",""
"2015","indirect migration background","Male","","","","","","","","","","","","","",""
"2015","no migration background","Female","","","","","","","","","","","","","",""
"2015","no migration background","Male","","","","","","","","","","","","","",""
"2016","direct migration background","Female","","","","","","","","","","","","","",""
"2016","direct migration background","Male","","","","","","","","","","","","","",""
"2016","indirect migration background","Female","","","","","","","","","","","","","",""
"2016","indirect migration background","Male","","","","","","","","","","","","","",""
"2016","no migration background","Female","","","","","","","","","","","","","",""
"2016","no migration background","Male","","","","","","","","","","","","","",""
"2017","direct migration background","Female","","","","","","","","","","","","","",""
"2017","direct migration background","Male","","","","","","","","","","","","","",""
"2017","indirect migration background","Female","","","","","","","","","","","","","",""
"2017","indirect migration background","Male","","","","","","","","","","","","","",""
"2017","no migration background","Female","","","","","","","","","","","","","",""
"2017","no migration background","Male","","","","","","","","","","","","","",""
"2018","direct migration background","Female","2.35","2","3879","2","2","3","3","4","2.32","2.38","1","4","2","2"
"2018","direct migration background","Male","2.39","2","4345","2","2","3","3","4","2.36","2.42","1","4","2","2"
"2018","indirect migration background","Female","2.37","2","930","2","2","3","3","4","2.33","2.41","1","4","2","2"
"2018","indirect migration background","Male","2.4","2","767","2","2","3","3","4","2.35","2.45","1","4","2","2"
"2018","no migration background","Female","2.25","2","10493","2","2","3","3","4","2.24","2.26","1","4","2","2"
"2018","no migration background","Male","2.27","2","9081","2","2","3","3","4","2.26","2.28","1","4","2","2"
