"year","education","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1989","college entrance qualification","(Married) couple without C.","8.19","8","283","6","7","9","10","10","7.99","8.39","0","10","8","9"
"1989","college entrance qualification","1-pers.-HH","8.12","8","185","5","8","10","10","10","7.86","8.38","2","10","8","9"
"1989","college entrance qualification","Couple + C. GT 16 ","8.05","8","261","6","7","9","10","10","7.85","8.25","1","10","8","8"
"1989","college entrance qualification","Couple + C. LE 16","8.21","9","252","6","7","10","10","10","7.98","8.44","0","10","8","9"
"1989","college entrance qualification","Couple + C. LE and GT 16","7.69","8","45","5","7","9","10","10","7.09","8.29","3","10","8","8"
"1989","college entrance qualification","Single parent","7.7","8","68","6","7","9","9","10","7.2","8.2","0","10","8","9"
"1989","lower secondary degree","(Married) couple without C.","6.73","7","1094","4","5","8","10","10","6.6","6.86","0","10","7","7"
"1989","lower secondary degree","1-pers.-HH","6.47","7","449","4","5","8","10","10","6.26","6.68","0","10","6","7"
"1989","lower secondary degree","Couple + C. GT 16 ","6.65","7","879","4","5","8","10","10","6.5","6.8","0","10","7","7"
"1989","lower secondary degree","Couple + C. LE 16","6.54","7","831","4","5","8","9","10","6.39","6.69","0","10","7","7"
"1989","lower secondary degree","Couple + C. LE and GT 16","6.53","7","345","4","5","8","9","10","6.29","6.77","0","10","6","7"
"1989","lower secondary degree","Single parent","6.47","6","205","4","5","8","10","10","6.15","6.79","0","10","6","7"
"1989","no degree/no degree yet","(Married) couple without C.","4.9","5","79","2","3","6","8","9","4.37","5.43","0","10","4","5"
"1989","no degree/no degree yet","1-pers.-HH","5.2","5","38","2","3","7","9","10","4.41","5.99","1","10","4","6"
"1989","no degree/no degree yet","Couple + C. GT 16 ","6.95","7","192","3","5","9","10","10","6.53","7.37","0","10","5","7"
"1989","no degree/no degree yet","Couple + C. LE 16","5.25","5","164","2","3","7","8","10","4.85","5.65","0","10","5","5"
"1989","no degree/no degree yet","Couple + C. LE and GT 16","6.81","7","158","3","5","9","10","10","6.36","7.26","0","10","5","7"
"1989","no degree/no degree yet","Single parent","6.57","7.37","50","0","5","9","10","10","5.65","7.49","0","10","4","7"
"1989","Other degree","(Married) couple without C.","6.25","6","122","2","5","9","10","10","5.77","6.73","0","10","5","7"
"1989","Other degree","1-pers.-HH","5.91","5.36","54","3","4","8","9","10","5.22","6.6","1","10","5","7"
"1989","Other degree","Couple + C. GT 16 ","6.19","6","173","3","5","8","9","10","5.81","6.57","0","10","5","7"
"1989","Other degree","Couple + C. LE 16","5.99","6","311","2","5","8","9","10","5.7","6.28","0","10","6","7"
"1989","Other degree","Couple + C. LE and GT 16","5.11","5","145","2","3","7","9","10","4.68","5.54","0","10","5","6"
"1989","Other degree","Single parent","","","","","","","","","","","","","",""
"1989","secondary school degree","(Married) couple without C.","7.71","8","383","5","7","9","10","10","7.52","7.9","0","10","8","8"
"1989","secondary school degree","1-pers.-HH","7.38","8","192","5","6","8","10","10","7.13","7.63","2","10","7","8"
"1989","secondary school degree","Couple + C. GT 16 ","7.29","8","384","5","6","8","10","10","7.1","7.48","0","10","8","8"
"1989","secondary school degree","Couple + C. LE 16","7.5","8","347","5","7","9","10","10","7.31","7.69","0","10","7","8"
"1989","secondary school degree","Couple + C. LE and GT 16","7.47","8","157","5","6","9","10","10","7.17","7.77","0","10","7","8"
"1989","secondary school degree","Single parent","6.96","7","79","4","5","9","10","10","6.47","7.45","2","10","6","8"
"1990","college entrance qualification","(Married) couple without C.","","","","","","","","","","","","","",""
"1990","college entrance qualification","1-pers.-HH","","","","","","","","","","","","","",""
"1990","college entrance qualification","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1990","college entrance qualification","Couple + C. LE 16","","","","","","","","","","","","","",""
"1990","college entrance qualification","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1990","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"1990","lower secondary degree","(Married) couple without C.","","","","","","","","","","","","","",""
"1990","lower secondary degree","1-pers.-HH","","","","","","","","","","","","","",""
"1990","lower secondary degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1990","lower secondary degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"1990","lower secondary degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1990","lower secondary degree","Single parent","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"1990","Other degree","(Married) couple without C.","","","","","","","","","","","","","",""
"1990","Other degree","1-pers.-HH","","","","","","","","","","","","","",""
"1990","Other degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1990","Other degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"1990","Other degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1990","Other degree","Single parent","","","","","","","","","","","","","",""
"1990","secondary school degree","(Married) couple without C.","","","","","","","","","","","","","",""
"1990","secondary school degree","1-pers.-HH","","","","","","","","","","","","","",""
"1990","secondary school degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1990","secondary school degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"1990","secondary school degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1990","secondary school degree","Single parent","","","","","","","","","","","","","",""
"1991","college entrance qualification","(Married) couple without C.","","","","","","","","","","","","","",""
"1991","college entrance qualification","1-pers.-HH","","","","","","","","","","","","","",""
"1991","college entrance qualification","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1991","college entrance qualification","Couple + C. LE 16","","","","","","","","","","","","","",""
"1991","college entrance qualification","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1991","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"1991","lower secondary degree","(Married) couple without C.","","","","","","","","","","","","","",""
"1991","lower secondary degree","1-pers.-HH","","","","","","","","","","","","","",""
"1991","lower secondary degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1991","lower secondary degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"1991","lower secondary degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1991","lower secondary degree","Single parent","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"1991","Other degree","(Married) couple without C.","","","","","","","","","","","","","",""
"1991","Other degree","1-pers.-HH","","","","","","","","","","","","","",""
"1991","Other degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1991","Other degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"1991","Other degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1991","Other degree","Single parent","","","","","","","","","","","","","",""
"1991","secondary school degree","(Married) couple without C.","","","","","","","","","","","","","",""
"1991","secondary school degree","1-pers.-HH","","","","","","","","","","","","","",""
"1991","secondary school degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
