"year","age_gr","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1989","16-34 y.","(Married) couple without C.","7.47","8","577","5","6","9","10","10","7.3","7.64","0","10","8","8"
"1989","16-34 y.","1-pers.-HH","7.16","8","263","5","6","8","9","10","6.91","7.41","0","10","7","8"
"1989","16-34 y.","Couple + C. GT 16 ","7.49","8","856","5","6","9","10","10","7.35","7.63","0","10","8","8"
"1989","16-34 y.","Couple + C. LE 16","6.98","7","971","4","6","8","10","10","6.83","7.13","0","10","7","7"
"1989","16-34 y.","Couple + C. LE and GT 16","7.23","7","387","4","6","9","10","10","7","7.46","0","10","7","8"
"1989","16-34 y.","Single parent","6.98","8","219","4","5","9","10","10","6.64","7.32","0","10","7","8"
"1989","35-65 y.","(Married) couple without C.","6.83","7","1024","4","5","8","10","10","6.69","6.97","0","10","7","7"
"1989","35-65 y.","1-pers.-HH","6.66","7","370","4","5","8","10","10","6.42","6.9","0","10","6","7"
"1989","35-65 y.","Couple + C. GT 16 ","6.68","7","1028","4","5","8","10","10","6.53","6.83","0","10","6","7"
"1989","35-65 y.","Couple + C. LE 16","6.93","7","971","4","5","9","10","10","6.78","7.08","0","10","7","7"
"1989","35-65 y.","Couple + C. LE and GT 16","6.47","7","494","3","5","8","10","10","6.24","6.7","0","10","6","6"
"1989","35-65 y.","Single parent","6.52","7","193","4","5","8","10","10","6.18","6.86","0","10","5","7"
"1989","66 and older","(Married) couple without C.","7.33","8","387","5","6","9","10","10","7.11","7.55","0","10","7","8"
"1989","66 and older","1-pers.-HH","7.13","7","297","5","5","9","10","10","6.88","7.38","0","10","7","8"
"1989","66 and older","Couple + C. GT 16 ","6.88","7","52","5","5","9","10","10","6.24","7.52","0","10","5","8"
"1989","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1989","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1989","66 and older","Single parent","","","","","","","","","","","","","",""
"1990","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"1990","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"1990","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1990","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"1990","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1990","16-34 y.","Single parent","","","","","","","","","","","","","",""
"1990","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"1990","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"1990","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1990","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"1990","35-65 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1990","35-65 y.","Single parent","","","","","","","","","","","","","",""
"1990","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"1990","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"1990","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1990","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1990","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1990","66 and older","Single parent","","","","","","","","","","","","","",""
"1991","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"1991","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"1991","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1991","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"1991","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1991","16-34 y.","Single parent","","","","","","","","","","","","","",""
"1991","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"1991","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"1991","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1991","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"1991","35-65 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1991","35-65 y.","Single parent","","","","","","","","","","","","","",""
"1991","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"1991","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"1991","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1991","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1991","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1991","66 and older","Single parent","","","","","","","","","","","","","",""
"1992","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"1992","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"1992","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1992","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"1992","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1992","16-34 y.","Single parent","","","","","","","","","","","","","",""
"1992","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"1992","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"1992","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1992","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"1992","35-65 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1992","35-65 y.","Single parent","","","","","","","","","","","","","",""
"1992","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"1992","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"1992","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1992","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1992","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1992","66 and older","Single parent","","","","","","","","","","","","","",""
"1993","16-34 y.","(Married) couple without C.","7.28","8","758","5","6","9","10","10","7.13","7.43","0","10","7","8"
"1993","16-34 y.","1-pers.-HH","7.18","7","357","5","6","8","9","10","6.97","7.39","0","10","7","8"
"1993","16-34 y.","Couple + C. GT 16 ","7.43","8","935","5","6","9","10","10","7.29","7.57","0","10","7","8"
"1993","16-34 y.","Couple + C. LE 16","6.88","7","1431","4","5","8","10","10","6.75","7.01","0","10","7","7"
"1993","16-34 y.","Couple + C. LE and GT 16","7.25","8","439","4","6","9","10","10","7.04","7.46","0","10","7","8"
"1993","16-34 y.","Single parent","6.93","7","269","4","5","9","10","10","6.66","7.2","0","10","7","8"
"1993","35-65 y.","(Married) couple without C.","6.78","7","1439","4","5","8","10","10","6.66","6.9","0","10","7","7"
"1993","35-65 y.","1-pers.-HH","6.68","7","446","4","5","8","10","10","6.46","6.9","0","10","6","7"
"1993","35-65 y.","Couple + C. GT 16 ","6.67","7","1225","4","5","8","10","10","6.54","6.8","0","10","6","7"
"1993","35-65 y.","Couple + C. LE 16","7","7","1349","4","6","8","10","10","6.88","7.12","0","10","7","7"
"1993","35-65 y.","Couple + C. LE and GT 16","6.43","7","603","3","5","8","9","10","6.23","6.63","0","10","6","7"
"1993","35-65 y.","Single parent","6.4","6.13","224","3","5","8","10","10","6.06","6.74","0","10","6","7"
"1993","66 and older","(Married) couple without C.","7.19","8","511","4","6","9","10","10","7","7.38","0","10","7","8"
"1993","66 and older","1-pers.-HH","6.9","7","335","4","5","8","10","10","6.66","7.14","0","10","7","8"
"1993","66 and older","Couple + C. GT 16 ","6.53","6","65","4","5","9","10","10","5.94","7.12","1","10","5","7"
"1993","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1993","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1993","66 and older","Single parent","5.94","6","31","4","4","7","9","10","5.06","6.82","0","10","5","7"
"1994","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"1994","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"1994","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1994","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"1994","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1994","16-34 y.","Single parent","","","","","","","","","","","","","",""
"1994","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"1994","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"1994","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1994","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"1994","35-65 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1994","35-65 y.","Single parent","","","","","","","","","","","","","",""
"1994","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"1994","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"1994","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1994","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1994","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1994","66 and older","Single parent","","","","","","","","","","","","","",""
"1995","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"1995","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"1995","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1995","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"1995","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1995","16-34 y.","Single parent","","","","","","","","","","","","","",""
"1995","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"1995","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"1995","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1995","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
