"year","education","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1989","college entrance qualification","general elemantary","","","","","","","","","","","","","",""
"1989","college entrance qualification","higher education","8.51","9","564","6","8","10","10","10","8.38","8.64","0","10","9","9"
"1989","college entrance qualification","higher vocational","7.99","8","102","6","7","9","10","10","7.65","8.33","1","10","8","8"
"1989","college entrance qualification","in school","","","","","","","","","","","","","",""
"1989","college entrance qualification","inadequately","","","","","","","","","","","","","",""
"1989","college entrance qualification","middle vocational","7.43","8","284","5","7","9","10","10","7.2","7.66","0","10","8","8"
"1989","college entrance qualification","vocational + Abi","7.87","8","202","6","7","9","10","10","7.63","8.11","0","10","8","8"
"1989","lower secondary degree","general elemantary","6.11","6","1420","3","5","8","10","10","5.98","6.24","0","10","6","6"
"1989","lower secondary degree","higher education","","","","","","","","","","","","","",""
"1989","lower secondary degree","higher vocational","7.2","7","210","5","6","9","10","10","6.92","7.48","0","10","7","8"
"1989","lower secondary degree","in school","","","","","","","","","","","","","",""
"1989","lower secondary degree","inadequately","","","","","","","","","","","","","",""
"1989","lower secondary degree","middle vocational","6.82","7","2414","4","5","8","10","10","6.74","6.9","0","10","7","7"
"1989","lower secondary degree","vocational + Abi","","","","","","","","","","","","","",""
"1989","no degree/no degree yet","general elemantary","","","","","","","","","","","","","",""
"1989","no degree/no degree yet","higher education","","","","","","","","","","","","","",""
"1989","no degree/no degree yet","higher vocational","","","","","","","","","","","","","",""
"1989","no degree/no degree yet","in school","7.68","8","173","5","7","9","10","10","7.38","7.98","0","10","7","8"
"1989","no degree/no degree yet","inadequately","4.79","5","519","1","3","7","9","10","4.55","5.03","0","10","4","5"
"1989","no degree/no degree yet","middle vocational","5.95","5","70","3","5","8","9","10","5.36","6.54","0","10","5","7"
"1989","no degree/no degree yet","vocational + Abi","","","","","","","","","","","","","",""
"1989","Other degree","general elemantary","5.29","5","439","1","3","7","9","10","5.04","5.54","0","10","5","5"
"1989","Other degree","higher education","7.32","8","34","3","7","8","10","10","6.52","8.12","2","10","8","9"
"1989","Other degree","higher vocational","","","","","","","","","","","","","",""
"1989","Other degree","in school","","","","","","","","","","","","","",""
"1989","Other degree","inadequately","","","","","","","","","","","","","",""
"1989","Other degree","middle vocational","6.23","6.88","328","3","5","8","9","10","5.97","6.49","0","10","6","7"
"1989","Other degree","vocational + Abi","6.23","6","59","3","5","8","10","10","5.52","6.94","0","10","5","8"
"1989","secondary school degree","general elemantary","7.17","8","380","5","6","9","10","10","6.95","7.39","0","10","7","8"
"1989","secondary school degree","higher education","8.02","8","50","5","7","9","10","10","7.6","8.44","5","10","8","9"
"1989","secondary school degree","higher vocational","7.78","8","152","5","7","9","10","10","7.51","8.05","3","10","8","8"
"1989","secondary school degree","in school","","","","","","","","","","","","","",""
"1989","secondary school degree","inadequately","","","","","","","","","","","","","",""
"1989","secondary school degree","middle vocational","7.47","8","1024","5","7","9","10","10","7.36","7.58","0","10","8","8"
"1989","secondary school degree","vocational + Abi","","","","","","","","","","","","","",""
"1990","college entrance qualification","general elemantary","","","","","","","","","","","","","",""
"1990","college entrance qualification","higher education","","","","","","","","","","","","","",""
"1990","college entrance qualification","higher vocational","","","","","","","","","","","","","",""
"1990","college entrance qualification","in school","","","","","","","","","","","","","",""
"1990","college entrance qualification","inadequately","","","","","","","","","","","","","",""
"1990","college entrance qualification","middle vocational","","","","","","","","","","","","","",""
"1990","college entrance qualification","vocational + Abi","","","","","","","","","","","","","",""
"1990","lower secondary degree","general elemantary","","","","","","","","","","","","","",""
"1990","lower secondary degree","higher education","","","","","","","","","","","","","",""
"1990","lower secondary degree","higher vocational","","","","","","","","","","","","","",""
"1990","lower secondary degree","in school","","","","","","","","","","","","","",""
"1990","lower secondary degree","inadequately","","","","","","","","","","","","","",""
"1990","lower secondary degree","middle vocational","","","","","","","","","","","","","",""
"1990","lower secondary degree","vocational + Abi","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","general elemantary","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","higher education","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","higher vocational","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","in school","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","inadequately","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","middle vocational","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","vocational + Abi","","","","","","","","","","","","","",""
"1990","Other degree","general elemantary","","","","","","","","","","","","","",""
"1990","Other degree","higher education","","","","","","","","","","","","","",""
"1990","Other degree","higher vocational","","","","","","","","","","","","","",""
"1990","Other degree","in school","","","","","","","","","","","","","",""
"1990","Other degree","inadequately","","","","","","","","","","","","","",""
"1990","Other degree","middle vocational","","","","","","","","","","","","","",""
"1990","Other degree","vocational + Abi","","","","","","","","","","","","","",""
"1990","secondary school degree","general elemantary","","","","","","","","","","","","","",""
