"year","e11102","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1989","Employed","direct migration background","6.32","7","1556","3","5","8","10","10","6.19","6.45","0","10","6","6"
"1989","Employed","indirect migration background","7.48","8","135","4","6","9","10","10","7.1","7.86","0","10","7","8"
"1989","Employed","no migration background","7.15","8","3977","5","6","9","10","10","7.08","7.22","0","10","7","8"
"1989","Not Employed","direct migration background","5.98","6","688","2","4","8","10","10","5.77","6.19","0","10","5","5"
"1989","Not Employed","indirect migration background","7.61","8","100","5","7","9","10","10","7.14","8.08","0","10","7","8"
"1989","Not Employed","no migration background","6.96","7","2191","4","5","9","10","10","6.87","7.05","0","10","7","7"
"1990","Employed","direct migration background","","","","","","","","","","","","","",""
"1990","Employed","indirect migration background","","","","","","","","","","","","","",""
"1990","Employed","no migration background","","","","","","","","","","","","","",""
"1990","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1990","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1990","Not Employed","no migration background","","","","","","","","","","","","","",""
"1991","Employed","direct migration background","","","","","","","","","","","","","",""
"1991","Employed","indirect migration background","","","","","","","","","","","","","",""
"1991","Employed","no migration background","","","","","","","","","","","","","",""
"1991","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1991","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1991","Not Employed","no migration background","","","","","","","","","","","","","",""
"1992","Employed","direct migration background","","","","","","","","","","","","","",""
"1992","Employed","indirect migration background","","","","","","","","","","","","","",""
"1992","Employed","no migration background","","","","","","","","","","","","","",""
"1992","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1992","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1992","Not Employed","no migration background","","","","","","","","","","","","","",""
"1993","Employed","direct migration background","6.06","6","1410","3","5","8","9","10","5.92","6.2","0","10","5","6"
"1993","Employed","indirect migration background","6.82","7","275","4","5","9","10","10","6.55","7.09","0","10","7","8"
"1993","Employed","no migration background","7.09","7","6061","5","6","9","10","10","7.04","7.14","0","10","7","7"
"1993","Not Employed","direct migration background","6.15","6","631","2","4","8","10","10","5.93","6.37","0","10","5","5"
"1993","Not Employed","indirect migration background","6.95","7","159","4","6","8","10","10","6.58","7.32","0","10","7","8"
"1993","Not Employed","no migration background","6.88","7","2618","4","5","8","10","10","6.79","6.97","0","10","7","7"
"1994","Employed","direct migration background","","","","","","","","","","","","","",""
"1994","Employed","indirect migration background","","","","","","","","","","","","","",""
"1994","Employed","no migration background","","","","","","","","","","","","","",""
"1994","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1994","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1994","Not Employed","no migration background","","","","","","","","","","","","","",""
"1995","Employed","direct migration background","","","","","","","","","","","","","",""
"1995","Employed","indirect migration background","","","","","","","","","","","","","",""
"1995","Employed","no migration background","","","","","","","","","","","","","",""
"1995","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1995","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1995","Not Employed","no migration background","","","","","","","","","","","","","",""
"1996","Employed","direct migration background","","","","","","","","","","","","","",""
"1996","Employed","indirect migration background","","","","","","","","","","","","","",""
"1996","Employed","no migration background","","","","","","","","","","","","","",""
"1996","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1996","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1996","Not Employed","no migration background","","","","","","","","","","","","","",""
"1997","Employed","direct migration background","","","","","","","","","","","","","",""
"1997","Employed","indirect migration background","","","","","","","","","","","","","",""
"1997","Employed","no migration background","","","","","","","","","","","","","",""
"1997","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1997","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1997","Not Employed","no migration background","","","","","","","","","","","","","",""
"1998","Employed","direct migration background","","","","","","","","","","","","","",""
"1998","Employed","indirect migration background","","","","","","","","","","","","","",""
"1998","Employed","no migration background","","","","","","","","","","","","","",""
"1998","Not Employed","direct migration background","","","","","","","","","","","","","",""
