"year","education","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1989","college entrance qualification","Female","8.07","8","437","5","7","10","10","10","7.89","8.25","0","10","8","9"
"1989","college entrance qualification","Male","8.12","8","715","6","7","9","10","10","8","8.24","0","10","8","8"
"1989","lower secondary degree","Female","6.45","7","2100","3","5","8","10","10","6.35","6.55","0","10","6","7"
"1989","lower secondary degree","Male","6.79","7","1959","4","5","8","10","10","6.69","6.89","0","10","7","7"
"1989","no degree/no degree yet","Female","5.93","6","426","2","4","9","10","10","5.65","6.21","0","10","5","5"
"1989","no degree/no degree yet","Male","6.51","7","339","3","5","8","10","10","6.22","6.8","0","10","5","6"
"1989","Other degree","Female","5.72","6","358","2","4","8","9","10","5.44","6","0","10","5","6"
"1989","Other degree","Male","5.9","6","532","3","4","8","10","10","5.68","6.12","0","10","5","6"
"1989","secondary school degree","Female","7.44","8","928","5","6","9","10","10","7.31","7.57","0","10","8","8"
"1989","secondary school degree","Male","7.48","8","678","5","7","9","10","10","7.35","7.61","0","10","8","8"
"1990","college entrance qualification","Female","","","","","","","","","","","","","",""
"1990","college entrance qualification","Male","","","","","","","","","","","","","",""
"1990","lower secondary degree","Female","","","","","","","","","","","","","",""
"1990","lower secondary degree","Male","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"1990","Other degree","Female","","","","","","","","","","","","","",""
"1990","Other degree","Male","","","","","","","","","","","","","",""
"1990","secondary school degree","Female","","","","","","","","","","","","","",""
"1990","secondary school degree","Male","","","","","","","","","","","","","",""
"1991","college entrance qualification","Female","","","","","","","","","","","","","",""
"1991","college entrance qualification","Male","","","","","","","","","","","","","",""
"1991","lower secondary degree","Female","","","","","","","","","","","","","",""
"1991","lower secondary degree","Male","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"1991","Other degree","Female","","","","","","","","","","","","","",""
"1991","Other degree","Male","","","","","","","","","","","","","",""
"1991","secondary school degree","Female","","","","","","","","","","","","","",""
"1991","secondary school degree","Male","","","","","","","","","","","","","",""
"1992","college entrance qualification","Female","","","","","","","","","","","","","",""
"1992","college entrance qualification","Male","","","","","","","","","","","","","",""
"1992","lower secondary degree","Female","","","","","","","","","","","","","",""
"1992","lower secondary degree","Male","","","","","","","","","","","","","",""
"1992","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1992","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"1992","Other degree","Female","","","","","","","","","","","","","",""
"1992","Other degree","Male","","","","","","","","","","","","","",""
"1992","secondary school degree","Female","","","","","","","","","","","","","",""
"1992","secondary school degree","Male","","","","","","","","","","","","","",""
"1993","college entrance qualification","Female","8.02","8","683","6","7","9","10","10","7.88","8.16","0","10","8","8"
"1993","college entrance qualification","Male","8.1","8","967","6","7","9","10","10","8","8.2","0","10","8","8"
"1993","lower secondary degree","Female","6.33","6","2331","3","5","8","9","10","6.24","6.42","0","10","6","7"
"1993","lower secondary degree","Male","6.72","7","2214","4","5","8","10","10","6.63","6.81","0","10","7","7"
"1993","no degree/no degree yet","Female","5.68","5.98","380","1","3","8","10","10","5.38","5.98","0","10","5","5"
"1993","no degree/no degree yet","Male","6.12","6","288","2","5","8","10","10","5.8","6.44","0","10","5","6"
"1993","Other degree","Female","5.57","5","330","3","4","7","9","10","5.3","5.84","0","10","5","6"
"1993","Other degree","Male","5.66","5","485","2","4","8","9","10","5.44","5.88","0","10","5","6"
"1993","secondary school degree","Female","7.17","7","1800","5","6","8","10","10","7.08","7.26","0","10","7","8"
"1993","secondary school degree","Male","7.24","8","1411","5","6","8","10","10","7.14","7.34","0","10","7","8"
"1994","college entrance qualification","Female","","","","","","","","","","","","","",""
"1994","college entrance qualification","Male","","","","","","","","","","","","","",""
"1994","lower secondary degree","Female","","","","","","","","","","","","","",""
"1994","lower secondary degree","Male","","","","","","","","","","","","","",""
"1994","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1994","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"1994","Other degree","Female","","","","","","","","","","","","","",""
"1994","Other degree","Male","","","","","","","","","","","","","",""
"1994","secondary school degree","Female","","","","","","","","","","","","","",""
"1994","secondary school degree","Male","","","","","","","","","","","","","",""
"1995","college entrance qualification","Female","","","","","","","","","","","","","",""
"1995","college entrance qualification","Male","","","","","","","","","","","","","",""
"1995","lower secondary degree","Female","","","","","","","","","","","","","",""
"1995","lower secondary degree","Male","","","","","","","","","","","","","",""
"1995","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1995","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"1995","Other degree","Female","","","","","","","","","","","","","",""
"1995","Other degree","Male","","","","","","","","","","","","","",""
"1995","secondary school degree","Female","","","","","","","","","","","","","",""
"1995","secondary school degree","Male","","","","","","","","","","","","","",""
"1996","college entrance qualification","Female","","","","","","","","","","","","","",""
"1996","college entrance qualification","Male","","","","","","","","","","","","","",""
"1996","lower secondary degree","Female","","","","","","","","","","","","","",""
"1996","lower secondary degree","Male","","","","","","","","","","","","","",""
"1996","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1996","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"1996","Other degree","Female","","","","","","","","","","","","","",""
"1996","Other degree","Male","","","","","","","","","","","","","",""
"1996","secondary school degree","Female","","","","","","","","","","","","","",""
"1996","secondary school degree","Male","","","","","","","","","","","","","",""
"1997","college entrance qualification","Female","","","","","","","","","","","","","",""
"1997","college entrance qualification","Male","","","","","","","","","","","","","",""
"1997","lower secondary degree","Female","","","","","","","","","","","","","",""
"1997","lower secondary degree","Male","","","","","","","","","","","","","",""
"1997","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1997","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"1997","Other degree","Female","","","","","","","","","","","","","",""
"1997","Other degree","Male","","","","","","","","","","","","","",""
"1997","secondary school degree","Female","","","","","","","","","","","","","",""
"1997","secondary school degree","Male","","","","","","","","","","","","","",""
