"year","pgisced97","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1989","general elemantary","East Germany","","","","","","","","","","","","","",""
"1989","general elemantary","West Germany","6.26","6","2239","3","5","8","10","10","6.16","6.36","0","10","6","6"
"1989","higher education","East Germany","","","","","","","","","","","","","",""
"1989","higher education","West Germany","8.45","9","665","6","8","10","10","10","8.32","8.58","0","10","8","9"
"1989","higher vocational","East Germany","","","","","","","","","","","","","",""
"1989","higher vocational","West Germany","7.54","8","473","5","6","9","10","10","7.37","7.71","0","10","8","8"
"1989","in school","East Germany","","","","","","","","","","","","","",""
"1989","in school","West Germany","7.68","8","173","5","7","9","10","10","7.38","7.98","0","10","7","8"
"1989","inadequately","East Germany","","","","","","","","","","","","","",""
"1989","inadequately","West Germany","4.86","5","549","1","3","7","9","10","4.63","5.09","0","10","4","5"
"1989","middle vocational","East Germany","","","","","","","","","","","","","",""
"1989","middle vocational","West Germany","7.02","7","4152","5","5","8","10","10","6.96","7.08","0","10","7","7"
"1989","vocational + Abi","East Germany","","","","","","","","","","","","","",""
"1989","vocational + Abi","West Germany","7.76","8","266","5","7","9","10","10","7.51","8.01","0","10","8","8"
"1990","general elemantary","East Germany","","","","","","","","","","","","","",""
"1990","general elemantary","West Germany","","","","","","","","","","","","","",""
"1990","higher education","East Germany","","","","","","","","","","","","","",""
"1990","higher education","West Germany","","","","","","","","","","","","","",""
"1990","higher vocational","East Germany","","","","","","","","","","","","","",""
"1990","higher vocational","West Germany","","","","","","","","","","","","","",""
"1990","in school","East Germany","","","","","","","","","","","","","",""
"1990","in school","West Germany","","","","","","","","","","","","","",""
"1990","inadequately","East Germany","","","","","","","","","","","","","",""
"1990","inadequately","West Germany","","","","","","","","","","","","","",""
"1990","middle vocational","East Germany","","","","","","","","","","","","","",""
"1990","middle vocational","West Germany","","","","","","","","","","","","","",""
"1990","vocational + Abi","East Germany","","","","","","","","","","","","","",""
"1990","vocational + Abi","West Germany","","","","","","","","","","","","","",""
"1991","general elemantary","East Germany","","","","","","","","","","","","","",""
"1991","general elemantary","West Germany","","","","","","","","","","","","","",""
"1991","higher education","East Germany","","","","","","","","","","","","","",""
"1991","higher education","West Germany","","","","","","","","","","","","","",""
"1991","higher vocational","East Germany","","","","","","","","","","","","","",""
"1991","higher vocational","West Germany","","","","","","","","","","","","","",""
"1991","in school","East Germany","","","","","","","","","","","","","",""
"1991","in school","West Germany","","","","","","","","","","","","","",""
"1991","inadequately","East Germany","","","","","","","","","","","","","",""
"1991","inadequately","West Germany","","","","","","","","","","","","","",""
"1991","middle vocational","East Germany","","","","","","","","","","","","","",""
"1991","middle vocational","West Germany","","","","","","","","","","","","","",""
"1991","vocational + Abi","East Germany","","","","","","","","","","","","","",""
"1991","vocational + Abi","West Germany","","","","","","","","","","","","","",""
"1992","general elemantary","East Germany","","","","","","","","","","","","","",""
"1992","general elemantary","West Germany","","","","","","","","","","","","","",""
"1992","higher education","East Germany","","","","","","","","","","","","","",""
"1992","higher education","West Germany","","","","","","","","","","","","","",""
"1992","higher vocational","East Germany","","","","","","","","","","","","","",""
"1992","higher vocational","West Germany","","","","","","","","","","","","","",""
"1992","in school","East Germany","","","","","","","","","","","","","",""
"1992","in school","West Germany","","","","","","","","","","","","","",""
"1992","inadequately","East Germany","","","","","","","","","","","","","",""
"1992","inadequately","West Germany","","","","","","","","","","","","","",""
"1992","middle vocational","East Germany","","","","","","","","","","","","","",""
"1992","middle vocational","West Germany","","","","","","","","","","","","","",""
"1992","vocational + Abi","East Germany","","","","","","","","","","","","","",""
"1992","vocational + Abi","West Germany","","","","","","","","","","","","","",""
"1993","general elemantary","East Germany","5.97","6","314","3","5","8","9","10","5.71","6.23","0","10","6","6"
"1993","general elemantary","West Germany","6.12","6","1897","3","5","8","10","10","6.01","6.23","0","10","6","6"
"1993","higher education","East Germany","7.53","8","747","5","7","9","10","10","7.4","7.66","0","10","8","8"
"1993","higher education","West Germany","8.39","9","714","7","8","10","10","10","8.28","8.5","0","10","8","9"
"1993","higher vocational","East Germany","7.3","8","182","5","6","9","10","10","7.01","7.59","0","10","7","8"
"1993","higher vocational","West Germany","7.44","8","474","5","6","9","10","10","7.28","7.6","0","10","8","8"
"1993","in school","East Germany","6.08","6","59","4","5","8","8","10","5.53","6.63","0","10","6","7"
"1993","in school","West Germany","7.9","8","123","6","7","9","10","10","7.57","8.23","0","10","8","8"
"1993","inadequately","East Germany","","","","","","","","","","","","","",""
"1993","inadequately","West Germany","4.64","5","444","1","3","6","9","10","4.39","4.89","0","10","4","5"
"1993","middle vocational","East Germany","6.58","7","1672","4","5","8","9","10","6.48","6.68","0","10","7","7"
"1993","middle vocational","West Germany","6.95","7","3971","4","6","8","10","10","6.88","7.02","0","10","7","7"
"1993","vocational + Abi","East Germany","7.67","8","65","5","6","9","10","10","7.19","8.15","3","10","7","8"
"1993","vocational + Abi","West Germany","7.57","8","291","5","7","9","10","10","7.34","7.8","0","10","8","8"
"1994","general elemantary","East Germany","","","","","","","","","","","","","",""
"1994","general elemantary","West Germany","","","","","","","","","","","","","",""
"1994","higher education","East Germany","","","","","","","","","","","","","",""
"1994","higher education","West Germany","","","","","","","","","","","","","",""
"1994","higher vocational","East Germany","","","","","","","","","","","","","",""
"1994","higher vocational","West Germany","","","","","","","","","","","","","",""
"1994","in school","East Germany","","","","","","","","","","","","","",""
"1994","in school","West Germany","","","","","","","","","","","","","",""
"1994","inadequately","East Germany","","","","","","","","","","","","","",""
"1994","inadequately","West Germany","","","","","","","","","","","","","",""
"1994","middle vocational","East Germany","","","","","","","","","","","","","",""
"1994","middle vocational","West Germany","","","","","","","","","","","","","",""
"1994","vocational + Abi","East Germany","","","","","","","","","","","","","",""
"1994","vocational + Abi","West Germany","","","","","","","","","","","","","",""
"1995","general elemantary","East Germany","","","","","","","","","","","","","",""
"1995","general elemantary","West Germany","","","","","","","","","","","","","",""
"1995","higher education","East Germany","","","","","","","","","","","","","",""
"1995","higher education","West Germany","","","","","","","","","","","","","",""
"1995","higher vocational","East Germany","","","","","","","","","","","","","",""
"1995","higher vocational","West Germany","","","","","","","","","","","","","",""
"1995","in school","East Germany","","","","","","","","","","","","","",""
"1995","in school","West Germany","","","","","","","","","","","","","",""
"1995","inadequately","East Germany","","","","","","","","","","","","","",""
"1995","inadequately","West Germany","","","","","","","","","","","","","",""
"1995","middle vocational","East Germany","","","","","","","","","","","","","",""
"1995","middle vocational","West Germany","","","","","","","","","","","","","",""
"1995","vocational + Abi","East Germany","","","","","","","","","","","","","",""
"1995","vocational + Abi","West Germany","","","","","","","","","","","","","",""
"1996","general elemantary","East Germany","","","","","","","","","","","","","",""
"1996","general elemantary","West Germany","","","","","","","","","","","","","",""
"1996","higher education","East Germany","","","","","","","","","","","","","",""
"1996","higher education","West Germany","","","","","","","","","","","","","",""
"1996","higher vocational","East Germany","","","","","","","","","","","","","",""
"1996","higher vocational","West Germany","","","","","","","","","","","","","",""
"1996","in school","East Germany","","","","","","","","","","","","","",""
"1996","in school","West Germany","","","","","","","","","","","","","",""
"1996","inadequately","East Germany","","","","","","","","","","","","","",""
"1996","inadequately","West Germany","","","","","","","","","","","","","",""
"1996","middle vocational","East Germany","","","","","","","","","","","","","",""
