"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1989","16-34 y.","general elemantary","6.74","7","929","3","5","8","10","10","6.58","6.9","0","10","7","7"
"1989","16-34 y.","higher education","8.42","9","198","6","8","9","10","10","8.16","8.68","0","10","8","9"
"1989","16-34 y.","higher vocational","7.68","8","151","6","7","9","10","10","7.39","7.97","0","10","8","8"
"1989","16-34 y.","in school","7.68","8","173","5","7","9","10","10","7.38","7.98","0","10","7","8"
"1989","16-34 y.","inadequately","5.66","5.11","148","2","4","8","10","10","5.23","6.09","0","10","5","5"
"1989","16-34 y.","middle vocational","7.22","8","1664","5","6","9","10","10","7.12","7.32","0","10","7","8"
"1989","16-34 y.","vocational + Abi","7.81","8","157","6","7","9","10","10","7.53","8.09","0","10","8","8"
"1989","35-65 y.","general elemantary","5.8","5","1011","3","4","8","9","10","5.64","5.96","0","10","5","5"
"1989","35-65 y.","higher education","8.37","9","413","6","8","10","10","10","8.22","8.52","2","10","8","9"
"1989","35-65 y.","higher vocational","7.32","8","266","5","6","9","10","10","7.08","7.56","0","10","7","8"
"1989","35-65 y.","in school","","","","","","","","","","","","","",""
"1989","35-65 y.","inadequately","4.39","4.32","393","1","2","6","8","10","4.12","4.66","0","10","4","5"
"1989","35-65 y.","middle vocational","6.79","7","2097","4","5","8","10","10","6.7","6.88","0","10","7","7"
"1989","35-65 y.","vocational + Abi","7.57","8","87","4","6","10","10","10","7.06","8.08","0","10","7","8"
"1989","66 and older","general elemantary","6.52","6","299","4","5","8","10","10","6.25","6.79","0","10","6","7"
"1989","66 and older","higher education","8.97","9.88","54","7","8","10","10","10","8.6","9.34","5","10","9","10"
"1989","66 and older","higher vocational","8.09","8.4","56","5","7","10","10","10","7.56","8.62","3","10","8","9"
"1989","66 and older","in school","","","","","","","","","","","","","",""
"1989","66 and older","inadequately","","","","","","","","","","","","","",""
"1989","66 and older","middle vocational","7.33","8","391","5","6","9","10","10","7.13","7.53","0","10","7","8"
"1989","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"1990","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"1990","16-34 y.","higher education","","","","","","","","","","","","","",""
"1990","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"1990","16-34 y.","in school","","","","","","","","","","","","","",""
"1990","16-34 y.","inadequately","","","","","","","","","","","","","",""
"1990","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"1990","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"1990","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"1990","35-65 y.","higher education","","","","","","","","","","","","","",""
"1990","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"1990","35-65 y.","in school","","","","","","","","","","","","","",""
"1990","35-65 y.","inadequately","","","","","","","","","","","","","",""
"1990","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"1990","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"1990","66 and older","general elemantary","","","","","","","","","","","","","",""
"1990","66 and older","higher education","","","","","","","","","","","","","",""
"1990","66 and older","higher vocational","","","","","","","","","","","","","",""
"1990","66 and older","in school","","","","","","","","","","","","","",""
"1990","66 and older","inadequately","","","","","","","","","","","","","",""
"1990","66 and older","middle vocational","","","","","","","","","","","","","",""
"1990","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"1991","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"1991","16-34 y.","higher education","","","","","","","","","","","","","",""
"1991","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"1991","16-34 y.","in school","","","","","","","","","","","","","",""
"1991","16-34 y.","inadequately","","","","","","","","","","","","","",""
"1991","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"1991","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"1991","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"1991","35-65 y.","higher education","","","","","","","","","","","","","",""
"1991","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"1991","35-65 y.","in school","","","","","","","","","","","","","",""
"1991","35-65 y.","inadequately","","","","","","","","","","","","","",""
"1991","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"1991","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"1991","66 and older","general elemantary","","","","","","","","","","","","","",""
"1991","66 and older","higher education","","","","","","","","","","","","","",""
"1991","66 and older","higher vocational","","","","","","","","","","","","","",""
"1991","66 and older","in school","","","","","","","","","","","","","",""
"1991","66 and older","inadequately","","","","","","","","","","","","","",""
"1991","66 and older","middle vocational","","","","","","","","","","","","","",""
