"year","pgisced97","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1989","general elemantary","Rural Area","6.27","6","467","3","5","8","10","10","6.04","6.5","0","10","6","7"
"1989","general elemantary","Urban Area","6.26","6","1772","3","5","8","10","10","6.14","6.38","0","10","6","6"
"1989","higher education","Rural Area","8.56","9","106","6","8","10","10","10","8.27","8.85","3","10","8","9"
"1989","higher education","Urban Area","8.42","9","559","6","8","10","10","10","8.28","8.56","0","10","8","9"
"1989","higher vocational","Rural Area","7.68","8","100","5","7","9","10","10","7.31","8.05","2","10","8","8"
"1989","higher vocational","Urban Area","7.5","8","373","5","6","9","10","10","7.3","7.7","0","10","8","8"
"1989","in school","Rural Area","","","","","","","","","","","","","",""
"1989","in school","Urban Area","7.66","8","146","5","7","9","10","10","7.32","8","0","10","8","8"
"1989","inadequately","Rural Area","4.95","5","61","2","3","7","8","10","4.19","5.71","0","10","3","5"
"1989","inadequately","Urban Area","4.84","5","488","1","3","7","9","10","4.6","5.08","0","10","4","5"
"1989","middle vocational","Rural Area","7.02","7","891","4","5","8","10","10","6.88","7.16","0","10","7","7"
"1989","middle vocational","Urban Area","7.02","7","3261","5","5","8","10","10","6.95","7.09","0","10","7","7"
"1989","vocational + Abi","Rural Area","7.96","8","36","6","7","10","10","10","7.37","8.55","4","10","7","9"
"1989","vocational + Abi","Urban Area","7.73","8","230","5","7","9","10","10","7.45","8.01","0","10","8","8"
"1990","general elemantary","Rural Area","","","","","","","","","","","","","",""
"1990","general elemantary","Urban Area","","","","","","","","","","","","","",""
"1990","higher education","Rural Area","","","","","","","","","","","","","",""
"1990","higher education","Urban Area","","","","","","","","","","","","","",""
"1990","higher vocational","Rural Area","","","","","","","","","","","","","",""
"1990","higher vocational","Urban Area","","","","","","","","","","","","","",""
"1990","in school","Rural Area","","","","","","","","","","","","","",""
"1990","in school","Urban Area","","","","","","","","","","","","","",""
"1990","inadequately","Rural Area","","","","","","","","","","","","","",""
"1990","inadequately","Urban Area","","","","","","","","","","","","","",""
"1990","middle vocational","Rural Area","","","","","","","","","","","","","",""
"1990","middle vocational","Urban Area","","","","","","","","","","","","","",""
"1990","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"1990","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"1991","general elemantary","Rural Area","","","","","","","","","","","","","",""
"1991","general elemantary","Urban Area","","","","","","","","","","","","","",""
"1991","higher education","Rural Area","","","","","","","","","","","","","",""
"1991","higher education","Urban Area","","","","","","","","","","","","","",""
"1991","higher vocational","Rural Area","","","","","","","","","","","","","",""
"1991","higher vocational","Urban Area","","","","","","","","","","","","","",""
"1991","in school","Rural Area","","","","","","","","","","","","","",""
"1991","in school","Urban Area","","","","","","","","","","","","","",""
"1991","inadequately","Rural Area","","","","","","","","","","","","","",""
"1991","inadequately","Urban Area","","","","","","","","","","","","","",""
"1991","middle vocational","Rural Area","","","","","","","","","","","","","",""
"1991","middle vocational","Urban Area","","","","","","","","","","","","","",""
"1991","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"1991","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"1992","general elemantary","Rural Area","","","","","","","","","","","","","",""
