"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1989","direct migration background","general elemantary","5.67","6","735","2","4","7","9","10","5.48","5.86","0","10","5","6"
"1989","direct migration background","higher education","7.8","8","84","5","7","9","10","10","7.36","8.24","2","10","8","9"
"1989","direct migration background","higher vocational","7.39","7.92","50","5","6","9","10","10","6.8","7.98","2","10","7","8"
"1989","direct migration background","in school","","","","","","","","","","","","","",""
"1989","direct migration background","inadequately","4.34","4","478","1","2","6","8","10","4.1","4.58","0","10","4","5"
"1989","direct migration background","middle vocational","6.6","7","742","4","5","8","10","10","6.43","6.77","0","10","6","7"
"1989","direct migration background","vocational + Abi","6.86","7.56","81","3","5","9","10","10","6.29","7.43","0","10","7","8"
"1989","indirect migration background","general elemantary","6.93","7","100","5","5","9","10","10","6.47","7.39","0","10","7","8"
"1989","indirect migration background","higher education","","","","","","","","","","","","","",""
"1989","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1989","indirect migration background","in school","","","","","","","","","","","","","",""
"1989","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1989","indirect migration background","middle vocational","7.6","8","76","5","7","9","10","10","7.1","8.1","0","10","7","8"
"1989","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1989","no migration background","general elemantary","6.34","6","1404","3","5","8","10","10","6.21","6.47","0","10","6","7"
"1989","no migration background","higher education","8.51","9","577","6","8","10","10","10","8.38","8.64","0","10","9","9"
"1989","no migration background","higher vocational","7.55","8","417","5","7","9","10","10","7.37","7.73","0","10","8","8"
"1989","no migration background","in school","7.64","8","120","5","7","9","10","10","7.28","8","0","10","7","8"
"1989","no migration background","inadequately","5.71","5.2","62","2","4","8","9","10","5.01","6.41","0","10","5","7"
"1989","no migration background","middle vocational","7.05","7","3334","5","6","8","10","10","6.98","7.12","0","10","7","7"
"1989","no migration background","vocational + Abi","7.88","8","182","6","7","9","10","10","7.63","8.13","0","10","8","8"
"1990","direct migration background","general elemantary","","","","","","","","","","","","","",""
"1990","direct migration background","higher education","","","","","","","","","","","","","",""
"1990","direct migration background","higher vocational","","","","","","","","","","","","","",""
"1990","direct migration background","in school","","","","","","","","","","","","","",""
"1990","direct migration background","inadequately","","","","","","","","","","","","","",""
