"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1989","16-34 y.","direct migration background","6.55","7","845","3","5","8","10","6.38","6.72","6","7"
"1989","16-34 y.","indirect migration background","7.65","8","213","5","7","10","10","7.34","7.96","7","8"
"1989","16-34 y.","no migration background","7.29","8","2455","5","6","9","10","7.21","7.37","8","8"
"1989","35-65 y.","direct migration background","5.94","6","1342","2","4","8","10","5.79","6.09","5","6"
"1989","35-65 y.","indirect migration background","","","","","","","","","","",""
"1989","35-65 y.","no migration background","6.86","7","2940","4","5","8","10","6.78","6.94","7","7"
"1989","66 and older","direct migration background","6.71","7","57","3","5","9","10","5.94","7.48","6","8"
"1989","66 and older","indirect migration background","","","","","","","","","","",""
"1989","66 and older","no migration background","7.21","7.87","773","5","5","9","10","7.05","7.37","7","8"
"1990","16-34 y.","direct migration background","","","","","","","","","","",""
"1990","16-34 y.","indirect migration background","","","","","","","","","","",""
"1990","16-34 y.","no migration background","","","","","","","","","","",""
"1990","35-65 y.","direct migration background","","","","","","","","","","",""
"1990","35-65 y.","indirect migration background","","","","","","","","","","",""
"1990","35-65 y.","no migration background","","","","","","","","","","",""
"1990","66 and older","direct migration background","","","","","","","","","","",""
"1990","66 and older","indirect migration background","","","","","","","","","","",""
"1990","66 and older","no migration background","","","","","","","","","","",""
"1991","16-34 y.","direct migration background","","","","","","","","","","",""
"1991","16-34 y.","indirect migration background","","","","","","","","","","",""
"1991","16-34 y.","no migration background","","","","","","","","","","",""
"1991","35-65 y.","direct migration background","","","","","","","","","","",""
"1991","35-65 y.","indirect migration background","","","","","","","","","","",""
"1991","35-65 y.","no migration background","","","","","","","","","","",""
"1991","66 and older","direct migration background","","","","","","","","","","",""
"1991","66 and older","indirect migration background","","","","","","","","","","",""
"1991","66 and older","no migration background","","","","","","","","","","",""
"1992","16-34 y.","direct migration background","","","","","","","","","","",""
"1992","16-34 y.","indirect migration background","","","","","","","","","","",""
"1992","16-34 y.","no migration background","","","","","","","","","","",""
"1992","35-65 y.","direct migration background","","","","","","","","","","",""
"1992","35-65 y.","indirect migration background","","","","","","","","","","",""
"1992","35-65 y.","no migration background","","","","","","","","","","",""
"1992","66 and older","direct migration background","","","","","","","","","","",""
"1992","66 and older","indirect migration background","","","","","","","","","","",""
"1992","66 and older","no migration background","","","","","","","","","","",""
"1993","16-34 y.","direct migration background","6.26","7","708","3","5","8","10","6.06","6.46","6","7"
"1993","16-34 y.","indirect migration background","6.93","7","413","4","5","9","10","6.71","7.15","7","8"
"1993","16-34 y.","no migration background","7.24","8","3405","5","6","9","10","7.17","7.31","7","8"
"1993","35-65 y.","direct migration background","5.85","6","1226","2","4","8","9","5.7","6","5","5"
"1993","35-65 y.","indirect migration background","","","","","","","","","","",""
"1993","35-65 y.","no migration background","6.88","7","4366","4","5","8","10","6.82","6.94","7","7"
"1993","66 and older","direct migration background","6.95","7","107","3","5","9","10","6.45","7.45","5","8"
"1993","66 and older","indirect migration background","","","","","","","","","","",""
"1993","66 and older","no migration background","6.99","7","908","4","5","9","10","6.85","7.13","7","8"
"1994","16-34 y.","direct migration background","","","","","","","","","","",""
"1994","16-34 y.","indirect migration background","","","","","","","","","","",""
"1994","16-34 y.","no migration background","","","","","","","","","","",""
"1994","35-65 y.","direct migration background","","","","","","","","","","",""
"1994","35-65 y.","indirect migration background","","","","","","","","","","",""
"1994","35-65 y.","no migration background","","","","","","","","","","",""
"1994","66 and older","direct migration background","","","","","","","","","","",""
"1994","66 and older","indirect migration background","","","","","","","","","","",""
"1994","66 and older","no migration background","","","","","","","","","","",""
"1995","16-34 y.","direct migration background","","","","","","","","","","",""
"1995","16-34 y.","indirect migration background","","","","","","","","","","",""
"1995","16-34 y.","no migration background","","","","","","","","","","",""
"1995","35-65 y.","direct migration background","","","","","","","","","","",""
"1995","35-65 y.","indirect migration background","","","","","","","","","","",""
"1995","35-65 y.","no migration background","","","","","","","","","","",""
"1995","66 and older","direct migration background","","","","","","","","","","",""
"1995","66 and older","indirect migration background","","","","","","","","","","",""
"1995","66 and older","no migration background","","","","","","","","","","",""
"1996","16-34 y.","direct migration background","","","","","","","","","","",""
"1996","16-34 y.","indirect migration background","","","","","","","","","","",""
"1996","16-34 y.","no migration background","","","","","","","","","","",""
"1996","35-65 y.","direct migration background","","","","","","","","","","",""
"1996","35-65 y.","indirect migration background","","","","","","","","","","",""
"1996","35-65 y.","no migration background","","","","","","","","","","",""
"1996","66 and older","direct migration background","","","","","","","","","","",""
"1996","66 and older","indirect migration background","","","","","","","","","","",""
"1996","66 and older","no migration background","","","","","","","","","","",""
"1997","16-34 y.","direct migration background","","","","","","","","","","",""
"1997","16-34 y.","indirect migration background","","","","","","","","","","",""
"1997","16-34 y.","no migration background","","","","","","","","","","",""
"1997","35-65 y.","direct migration background","","","","","","","","","","",""
"1997","35-65 y.","indirect migration background","","","","","","","","","","",""
"1997","35-65 y.","no migration background","","","","","","","","","","",""
"1997","66 and older","direct migration background","","","","","","","","","","",""
"1997","66 and older","indirect migration background","","","","","","","","","","",""
"1997","66 and older","no migration background","","","","","","","","","","",""
"1998","16-34 y.","direct migration background","","","","","","","","","","",""
"1998","16-34 y.","indirect migration background","","","","","","","","","","",""
"1998","16-34 y.","no migration background","","","","","","","","","","",""
"1998","35-65 y.","direct migration background","","","","","","","","","","",""
"1998","35-65 y.","indirect migration background","","","","","","","","","","",""
"1998","35-65 y.","no migration background","","","","","","","","","","",""
"1998","66 and older","direct migration background","","","","","","","","","","",""
"1998","66 and older","indirect migration background","","","","","","","","","","",""
"1998","66 and older","no migration background","","","","","","","","","","",""
"1999","16-34 y.","direct migration background","","","","","","","","","","",""
"1999","16-34 y.","indirect migration background","","","","","","","","","","",""
"1999","16-34 y.","no migration background","","","","","","","","","","",""
"1999","35-65 y.","direct migration background","","","","","","","","","","",""
"1999","35-65 y.","indirect migration background","","","","","","","","","","",""
"1999","35-65 y.","no migration background","","","","","","","","","","",""
"1999","66 and older","direct migration background","","","","","","","","","","",""
"1999","66 and older","indirect migration background","","","","","","","","","","",""
"1999","66 and older","no migration background","","","","","","","","","","",""
"2000","16-34 y.","direct migration background","6.76","7","947","4","5","8","10","6.61","6.91","7","7"
"2000","16-34 y.","indirect migration background","7.08","8","698","4","6","9","10","6.92","7.24","7","8"
"2000","16-34 y.","no migration background","7.36","8","5268","5","6","9","10","7.31","7.41","8","8"
"2000","35-65 y.","direct migration background","6.37","7","1813","3","5","8","10","6.26","6.48","6","7"
"2000","35-65 y.","indirect migration background","6.98","7","94","5","5","8","9","6.6","7.36","7","8"
"2000","35-65 y.","no migration background","7.09","7","10472","5","6","8","10","7.05","7.13","7","8"
"2000","66 and older","direct migration background","6.11","6","289","3","5","8","9","5.83","6.39","6","7"
"2000","66 and older","indirect migration background","","","","","","","","","","",""
"2000","66 and older","no migration background","6.96","7","2753","4","5","8","10","6.88","7.04","7","7"
"2001","16-34 y.","direct migration background","","","","","","","","","","",""
"2001","16-34 y.","indirect migration background","","","","","","","","","","",""
"2001","16-34 y.","no migration background","","","","","","","","","","",""
"2001","35-65 y.","direct migration background","","","","","","","","","","",""
"2001","35-65 y.","indirect migration background","","","","","","","","","","",""
"2001","35-65 y.","no migration background","","","","","","","","","","",""
"2001","66 and older","direct migration background","","","","","","","","","","",""
"2001","66 and older","indirect migration background","","","","","","","","","","",""
"2001","66 and older","no migration background","","","","","","","","","","",""
"2002","16-34 y.","direct migration background","","","","","","","","","","",""
"2002","16-34 y.","indirect migration background","","","","","","","","","","",""
"2002","16-34 y.","no migration background","","","","","","","","","","",""
