"year","e11102","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1989","Employed","(Married) couple without C.","7.11","8","1226","5","6","9","10","10","6.98","7.24","0","10","7","8"
"1989","Employed","1-pers.-HH","7","8","507","4","5","8","10","10","6.81","7.19","0","10","7","8"
"1989","Employed","Couple + C. GT 16 ","7.1","7.8","1302","4","6","9","10","10","6.98","7.22","0","10","7","8"
"1989","Employed","Couple + C. LE 16","7.13","7","1446","5","6","9","10","10","7.01","7.25","0","10","7","7"
"1989","Employed","Couple + C. LE and GT 16","6.9","7","588","4","5","9","10","10","6.7","7.1","0","10","7","7"
"1989","Employed","Single parent","6.81","7","281","4","5","9","10","10","6.52","7.1","0","10","6","7"
"1989","Not Employed","(Married) couple without C.","7.09","7","762","4","5","9","10","10","6.93","7.25","0","10","7","7"
"1989","Not Employed","1-pers.-HH","6.95","7","423","4","5","9","10","10","6.73","7.17","0","10","7","7"
"1989","Not Employed","Couple + C. GT 16 ","6.87","7","634","4","5","8","10","10","6.68","7.06","0","10","7","7"
"1989","Not Employed","Couple + C. LE 16","6.43","7","496","3","5","8","10","10","6.2","6.66","0","10","6","7"
"1989","Not Employed","Couple + C. LE and GT 16","6.54","7","293","3","5","8","10","10","6.24","6.84","0","10","6","7"
"1989","Not Employed","Single parent","6.66","7","154","3","5","9","10","10","6.27","7.05","0","10","6","7"
"1990","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1990","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1990","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1990","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"1990","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1990","Employed","Single parent","","","","","","","","","","","","","",""
"1990","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1990","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1990","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1990","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"1990","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1990","Not Employed","Single parent","","","","","","","","","","","","","",""
"1991","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1991","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1991","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1991","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"1991","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1991","Employed","Single parent","","","","","","","","","","","","","",""
