"year","bula_h","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1989","Baden-W?rttemberg","general elemantary","5.75","6","438","3","4","8","9","10","5.5","6","0","10","5","6"
"1989","Baden-W?rttemberg","higher education","8.27","8","92","5","8","9","10","10","7.92","8.62","2","10","8","9"
"1989","Baden-W?rttemberg","higher vocational","6.95","7","80","4","5","9","10","10","6.52","7.38","2","10","6","8"
"1989","Baden-W?rttemberg","in school","","","","","","","","","","","","","",""
"1989","Baden-W?rttemberg","inadequately","5.27","5","156","2","3","7","10","10","4.85","5.69","0","10","4","5"
"1989","Baden-W?rttemberg","middle vocational","6.94","7","661","4","5","8","10","10","6.78","7.1","0","10","7","7"
"1989","Baden-W?rttemberg","vocational + Abi","8.09","8.01","47","6","7","9","10","10","7.43","8.75","0","10","7","9"
"1989","Bavaria","general elemantary","6.19","6","358","3","5","8","10","10","5.94","6.44","0","10","5","6"
"1989","Bavaria","higher education","8.09","8.58","128","6","7","10","10","10","7.73","8.45","0","10","8","9"
"1989","Bavaria","higher vocational","7.35","8","81","5","6","9","10","10","6.9","7.8","0","10","7","8"
"1989","Bavaria","in school","7.33","8","35","5","6","9","10","10","6.62","8.04","0","10","6","8"
"1989","Bavaria","inadequately","4.78","4","43","3","3","7","8","10","4.05","5.51","0","10","3","5"
"1989","Bavaria","middle vocational","6.85","7","705","4","5","8","10","10","6.7","7","0","10","7","7"
"1989","Bavaria","vocational + Abi","7.56","8","41","5","6","9","10","10","6.8","8.32","0","10","6","9"
"1989","Berlin","general elemantary","5.75","5","80","3","5","8","9","10","5.12","6.38","0","10","5","7"
"1989","Berlin","higher education","8.24","9","35","6","7","10","10","10","7.6","8.88","3","10","8","9"
"1989","Berlin","higher vocational","","","","","","","","","","","","","",""
"1989","Berlin","in school","","","","","","","","","","","","","",""
"1989","Berlin","inadequately","","","","","","","","","","","","","",""
"1989","Berlin","middle vocational","6.85","7","133","5","5","8","10","10","6.49","7.21","0","10","6","7"
"1989","Berlin","vocational + Abi","","","","","","","","","","","","","",""
"1989","Brandenburg","general elemantary","","","","","","","","","","","","","",""
"1989","Brandenburg","higher education","","","","","","","","","","","","","",""
"1989","Brandenburg","higher vocational","","","","","","","","","","","","","",""
"1989","Brandenburg","in school","","","","","","","","","","","","","",""
"1989","Brandenburg","inadequately","","","","","","","","","","","","","",""
"1989","Brandenburg","middle vocational","","","","","","","","","","","","","",""
"1989","Brandenburg","vocational + Abi","","","","","","","","","","","","","",""
"1989","Bremen","general elemantary","6.92","6.33","33","4","6","9","10","10","6.21","7.63","3","10","6","8"
"1989","Bremen","higher education","","","","","","","","","","","","","",""
"1989","Bremen","higher vocational","","","","","","","","","","","","","",""
"1989","Bremen","in school","","","","","","","","","","","","","",""
"1989","Bremen","inadequately","","","","","","","","","","","","","",""
"1989","Bremen","middle vocational","7.07","7","51","5","5","8","10","10","6.56","7.58","3","10","6","7"
"1989","Bremen","vocational + Abi","","","","","","","","","","","","","",""
"1989","Hamburg","general elemantary","6.37","6","40","4","5","8","10","10","5.51","7.23","1","10","5","6"
"1989","Hamburg","higher education","","","","","","","","","","","","","",""
"1989","Hamburg","higher vocational","","","","","","","","","","","","","",""
"1989","Hamburg","in school","","","","","","","","","","","","","",""
"1989","Hamburg","inadequately","","","","","","","","","","","","","",""
"1989","Hamburg","middle vocational","6.93","7","94","5","6","8","10","10","6.48","7.38","0","10","6","8"
"1989","Hamburg","vocational + Abi","","","","","","","","","","","","","",""
"1989","Hesse","general elemantary","6.62","7","255","3","5","9","10","10","6.29","6.95","0","10","6","7"
"1989","Hesse","higher education","8.53","9","75","7","8","10","10","10","8.13","8.93","2","10","8","9"
"1989","Hesse","higher vocational","7.88","8","38","5","7","9","10","10","7.28","8.48","2","10","7","8"
"1989","Hesse","in school","","","","","","","","","","","","","",""
"1989","Hesse","inadequately","4.43","4","71","0","2","6","10","10","3.72","5.14","0","10","4","6"
"1989","Hesse","middle vocational","7.1","7","449","5","6","9","10","10","6.91","7.29","0","10","7","7"
"1989","Hesse","vocational + Abi","7.99","8","31","6","7","9","10","10","7.45","8.53","5","10","7","9"
"1989","Lower Saxony","general elemantary","6.25","6","245","3","5","8","9","10","5.96","6.54","0","10","6","7"
"1989","Lower Saxony","higher education","8.74","9","73","8","8","10","10","10","8.5","8.98","6","10","8","9"
"1989","Lower Saxony","higher vocational","7.6","8","59","5","7","9","10","10","7.15","8.05","3","10","7","8"
"1989","Lower Saxony","in school","","","","","","","","","","","","","",""
"1989","Lower Saxony","inadequately","4.26","4.41","42","1","3","5","8","10","3.37","5.15","0","10","3","5"
"1989","Lower Saxony","middle vocational","6.98","7","480","4","5","8","10","10","6.8","7.16","0","10","7","8"
"1989","Lower Saxony","vocational + Abi","","","","","","","","","","","","","",""
"1989","Mecklenburg-Western Pomerania","general elemantary","","","","","","","","","","","","","",""
"1989","Mecklenburg-Western Pomerania","higher education","","","","","","","","","","","","","",""
"1989","Mecklenburg-Western Pomerania","higher vocational","","","","","","","","","","","","","",""
"1989","Mecklenburg-Western Pomerania","in school","","","","","","","","","","","","","",""
"1989","Mecklenburg-Western Pomerania","inadequately","","","","","","","","","","","","","",""
"1989","Mecklenburg-Western Pomerania","middle vocational","","","","","","","","","","","","","",""
"1989","Mecklenburg-Western Pomerania","vocational + Abi","","","","","","","","","","","","","",""
"1989","North Rhine-Westphalia","general elemantary","6.49","7","552","4","5","8","10","10","6.29","6.69","0","10","6","7"
"1989","North Rhine-Westphalia","higher education","8.65","9","192","7","8","10","10","10","8.44","8.86","2","10","9","9"
"1989","North Rhine-Westphalia","higher vocational","7.74","8","129","5","7","9","10","10","7.41","8.07","1","10","8","8"
"1989","North Rhine-Westphalia","in school","7.69","8","74","6","7","9","10","10","7.2","8.18","1","10","7","8"
"1989","North Rhine-Westphalia","inadequately","4.96","5","160","1","3","7","8","10","4.55","5.37","0","10","4","5"
"1989","North Rhine-Westphalia","middle vocational","7.13","8","1139","5","6","8","10","10","7.01","7.25","0","10","7","8"
"1989","North Rhine-Westphalia","vocational + Abi","7.8","8","76","6","7","9","10","10","7.38","8.22","2","10","7","8"
"1989","Rhineland-Palatinate,Saarland","general elemantary","6.17","6","191","3","5","8","10","10","5.79","6.55","0","10","5","7"
"1989","Rhineland-Palatinate,Saarland","higher education","8.18","8","35","5","8","10","10","10","7.65","8.71","5","10","8","9"
"1989","Rhineland-Palatinate,Saarland","higher vocational","","","","","","","","","","","","","",""
"1989","Rhineland-Palatinate,Saarland","in school","","","","","","","","","","","","","",""
"1989","Rhineland-Palatinate,Saarland","inadequately","","","","","","","","","","","","","",""
"1989","Rhineland-Palatinate,Saarland","middle vocational","7.06","7","297","5","6","9","10","10","6.82","7.3","0","10","7","8"
"1989","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","","","","","","","","","",""
"1989","Saxony","general elemantary","","","","","","","","","","","","","",""
"1989","Saxony","higher education","","","","","","","","","","","","","",""
"1989","Saxony","higher vocational","","","","","","","","","","","","","",""
"1989","Saxony","in school","","","","","","","","","","","","","",""
"1989","Saxony","inadequately","","","","","","","","","","","","","",""
"1989","Saxony","middle vocational","","","","","","","","","","","","","",""
"1989","Saxony","vocational + Abi","","","","","","","","","","","","","",""
"1989","Saxony-Anhalt","general elemantary","","","","","","","","","","","","","",""
"1989","Saxony-Anhalt","higher education","","","","","","","","","","","","","",""
"1989","Saxony-Anhalt","higher vocational","","","","","","","","","","","","","",""
"1989","Saxony-Anhalt","in school","","","","","","","","","","","","","",""
"1989","Saxony-Anhalt","inadequately","","","","","","","","","","","","","",""
"1989","Saxony-Anhalt","middle vocational","","","","","","","","","","","","","",""
"1989","Saxony-Anhalt","vocational + Abi","","","","","","","","","","","","","",""
"1989","Schleswig-Holstein","general elemantary","6.98","8","47","4","5","8","10","10","6.19","7.77","0","10","5","8"
"1989","Schleswig-Holstein","higher education","","","","","","","","","","","","","",""
"1989","Schleswig-Holstein","higher vocational","","","","","","","","","","","","","",""
"1989","Schleswig-Holstein","in school","","","","","","","","","","","","","",""
"1989","Schleswig-Holstein","inadequately","","","","","","","","","","","","","",""
"1989","Schleswig-Holstein","middle vocational","7.3","8","143","4","5","9","10","10","6.94","7.66","1","10","7","8"
"1989","Schleswig-Holstein","vocational + Abi","","","","","","","","","","","","","",""
"1989","Thuringia","general elemantary","","","","","","","","","","","","","",""
"1989","Thuringia","higher education","","","","","","","","","","","","","",""
"1989","Thuringia","higher vocational","","","","","","","","","","","","","",""
"1989","Thuringia","in school","","","","","","","","","","","","","",""
"1989","Thuringia","inadequately","","","","","","","","","","","","","",""
"1989","Thuringia","middle vocational","","","","","","","","","","","","","",""
"1989","Thuringia","vocational + Abi","","","","","","","","","","","","","",""
"1990","Baden-W?rttemberg","general elemantary","","","","","","","","","","","","","",""
"1990","Baden-W?rttemberg","higher education","","","","","","","","","","","","","",""
"1990","Baden-W?rttemberg","higher vocational","","","","","","","","","","","","","",""
"1990","Baden-W?rttemberg","in school","","","","","","","","","","","","","",""
"1990","Baden-W?rttemberg","inadequately","","","","","","","","","","","","","",""
"1990","Baden-W?rttemberg","middle vocational","","","","","","","","","","","","","",""
"1990","Baden-W?rttemberg","vocational + Abi","","","","","","","","","","","","","",""
"1990","Bavaria","general elemantary","","","","","","","","","","","","","",""
"1990","Bavaria","higher education","","","","","","","","","","","","","",""
"1990","Bavaria","higher vocational","","","","","","","","","","","","","",""
"1990","Bavaria","in school","","","","","","","","","","","","","",""
"1990","Bavaria","inadequately","","","","","","","","","","","","","",""
"1990","Bavaria","middle vocational","","","","","","","","","","","","","",""
"1990","Bavaria","vocational + Abi","","","","","","","","","","","","","",""
"1990","Berlin","general elemantary","","","","","","","","","","","","","",""
"1990","Berlin","higher education","","","","","","","","","","","","","",""
"1990","Berlin","higher vocational","","","","","","","","","","","","","",""
"1990","Berlin","in school","","","","","","","","","","","","","",""
"1990","Berlin","inadequately","","","","","","","","","","","","","",""
"1990","Berlin","middle vocational","","","","","","","","","","","","","",""
"1990","Berlin","vocational + Abi","","","","","","","","","","","","","",""
"1990","Brandenburg","general elemantary","","","","","","","","","","","","","",""
"1990","Brandenburg","higher education","","","","","","","","","","","","","",""
"1990","Brandenburg","higher vocational","","","","","","","","","","","","","",""
"1990","Brandenburg","in school","","","","","","","","","","","","","",""
"1990","Brandenburg","inadequately","","","","","","","","","","","","","",""
"1990","Brandenburg","middle vocational","","","","","","","","","","","","","",""
"1990","Brandenburg","vocational + Abi","","","","","","","","","","","","","",""
"1990","Bremen","general elemantary","","","","","","","","","","","","","",""
"1990","Bremen","higher education","","","","","","","","","","","","","",""
"1990","Bremen","higher vocational","","","","","","","","","","","","","",""
"1990","Bremen","in school","","","","","","","","","","","","","",""
"1990","Bremen","inadequately","","","","","","","","","","","","","",""
"1990","Bremen","middle vocational","","","","","","","","","","","","","",""
"1990","Bremen","vocational + Abi","","","","","","","","","","","","","",""
"1990","Hamburg","general elemantary","","","","","","","","","","","","","",""
"1990","Hamburg","higher education","","","","","","","","","","","","","",""
"1990","Hamburg","higher vocational","","","","","","","","","","","","","",""
"1990","Hamburg","in school","","","","","","","","","","","","","",""
"1990","Hamburg","inadequately","","","","","","","","","","","","","",""
"1990","Hamburg","middle vocational","","","","","","","","","","","","","",""
"1990","Hamburg","vocational + Abi","","","","","","","","","","","","","",""
"1990","Hesse","general elemantary","","","","","","","","","","","","","",""
"1990","Hesse","higher education","","","","","","","","","","","","","",""
"1990","Hesse","higher vocational","","","","","","","","","","","","","",""
"1990","Hesse","in school","","","","","","","","","","","","","",""
"1990","Hesse","inadequately","","","","","","","","","","","","","",""
"1990","Hesse","middle vocational","","","","","","","","","","","","","",""
"1990","Hesse","vocational + Abi","","","","","","","","","","","","","",""
"1990","Lower Saxony","general elemantary","","","","","","","","","","","","","",""
"1990","Lower Saxony","higher education","","","","","","","","","","","","","",""
"1990","Lower Saxony","higher vocational","","","","","","","","","","","","","",""
"1990","Lower Saxony","in school","","","","","","","","","","","","","",""
"1990","Lower Saxony","inadequately","","","","","","","","","","","","","",""
"1990","Lower Saxony","middle vocational","","","","","","","","","","","","","",""
"1990","Lower Saxony","vocational + Abi","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","general elemantary","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","higher education","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","higher vocational","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","in school","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","inadequately","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","middle vocational","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","vocational + Abi","","","","","","","","","","","","","",""
"1990","North Rhine-Westphalia","general elemantary","","","","","","","","","","","","","",""
"1990","North Rhine-Westphalia","higher education","","","","","","","","","","","","","",""
"1990","North Rhine-Westphalia","higher vocational","","","","","","","","","","","","","",""
"1990","North Rhine-Westphalia","in school","","","","","","","","","","","","","",""
"1990","North Rhine-Westphalia","inadequately","","","","","","","","","","","","","",""
"1990","North Rhine-Westphalia","middle vocational","","","","","","","","","","","","","",""
"1990","North Rhine-Westphalia","vocational + Abi","","","","","","","","","","","","","",""
"1990","Rhineland-Palatinate,Saarland","general elemantary","","","","","","","","","","","","","",""
"1990","Rhineland-Palatinate,Saarland","higher education","","","","","","","","","","","","","",""
"1990","Rhineland-Palatinate,Saarland","higher vocational","","","","","","","","","","","","","",""
"1990","Rhineland-Palatinate,Saarland","in school","","","","","","","","","","","","","",""
"1990","Rhineland-Palatinate,Saarland","inadequately","","","","","","","","","","","","","",""
"1990","Rhineland-Palatinate,Saarland","middle vocational","","","","","","","","","","","","","",""
"1990","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","","","","","","","","","",""
"1990","Saxony","general elemantary","","","","","","","","","","","","","",""
"1990","Saxony","higher education","","","","","","","","","","","","","",""
"1990","Saxony","higher vocational","","","","","","","","","","","","","",""
"1990","Saxony","in school","","","","","","","","","","","","","",""
"1990","Saxony","inadequately","","","","","","","","","","","","","",""
"1990","Saxony","middle vocational","","","","","","","","","","","","","",""
"1990","Saxony","vocational + Abi","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","general elemantary","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","higher education","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","higher vocational","","","","","","","","","","","","","",""
