"year","age_gr","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1989","16-34 y.","college entrance qualification","7.87","8","612","6","7","9","10","10","7.73","8.01","0","10","8","8"
"1989","16-34 y.","lower secondary degree","6.76","7","1372","4","5","8","10","10","6.64","6.88","0","10","7","7"
"1989","16-34 y.","no degree/no degree yet","7.06","7","316","4","6","9","10","10","6.77","7.35","0","10","7","7"
"1989","16-34 y.","Other degree","6.01","6","211","3","4","8","10","10","5.65","6.37","0","10","6","7"
"1989","16-34 y.","secondary school degree","7.55","8","875","5","7","9","10","10","7.42","7.68","0","10","8","8"
"1989","35-65 y.","college entrance qualification","8.22","8","455","6","8","10","10","10","8.06","8.38","0","10","8","9"
"1989","35-65 y.","lower secondary degree","6.48","7","2099","4","5","8","10","10","6.39","6.57","0","10","6","7"
"1989","35-65 y.","no degree/no degree yet","4.72","5","439","1","3","6","8","10","4.46","4.98","0","10","4","5"
"1989","35-65 y.","Other degree","5.74","6","673","2","4","8","10","10","5.54","5.94","0","10","5","6"
"1989","35-65 y.","secondary school degree","7.16","7","591","5","6","8","10","10","7.01","7.31","0","10","7","8"
"1989","66 and older","college entrance qualification","8.71","9","85","7","8","10","10","10","8.35","9.07","0","10","8","10"
"1989","66 and older","lower secondary degree","6.78","7","588","4","5","8","10","10","6.6","6.96","0","10","7","7"
"1989","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1989","66 and older","Other degree","","","","","","","","","","","","","",""
"1989","66 and older","secondary school degree","7.99","8","140","6","7","9","10","10","7.71","8.27","3","10","8","8"
"1990","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"1990","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"1990","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1990","16-34 y.","Other degree","","","","","","","","","","","","","",""
"1990","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"1990","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"1990","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"1990","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1990","35-65 y.","Other degree","","","","","","","","","","","","","",""
"1990","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"1990","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1990","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"1990","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1990","66 and older","Other degree","","","","","","","","","","","","","",""
"1990","66 and older","secondary school degree","","","","","","","","","","","","","",""
"1991","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"1991","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"1991","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1991","16-34 y.","Other degree","","","","","","","","","","","","","",""
"1991","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"1991","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"1991","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"1991","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1991","35-65 y.","Other degree","","","","","","","","","","","","","",""
"1991","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"1991","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1991","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"1991","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1991","66 and older","Other degree","","","","","","","","","","","","","",""
"1991","66 and older","secondary school degree","","","","","","","","","","","","","",""
"1992","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"1992","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"1992","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1992","16-34 y.","Other degree","","","","","","","","","","","","","",""
