"year","bula_h","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1989","Baden-W?rttemberg","Rural Area","6.67","7","198","3","5","9","10","10","6.3","7.04","0","10","7","7"
"1989","Baden-W?rttemberg","Urban Area","6.75","7","1313","4","5","8","10","10","6.62","6.88","0","10","7","7"
"1989","Bavaria","Rural Area","6.9","7","664","4","5","9","10","10","6.73","7.07","0","10","7","7"
"1989","Bavaria","Urban Area","6.81","7","743","4","5","8","10","10","6.64","6.98","0","10","7","7"
"1989","Berlin","Rural Area","","","","","","","","","","","","","",""
"1989","Berlin","Urban Area","6.73","7","316","4","5","9","10","10","6.44","7.02","0","10","6","7"
"1989","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"1989","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"1989","Bremen","Rural Area","","","","","","","","","","","","","",""
"1989","Bremen","Urban Area","7.38","7","105","5","6","9","10","10","7","7.76","3","10","7","8"
"1989","Hamburg","Rural Area","","","","","","","","","","","","","",""
"1989","Hamburg","Urban Area","7.03","7","185","5","6","8","10","10","6.67","7.39","0","10","6","8"
"1989","Hesse","Rural Area","7.13","7","126","5","5","9","10","10","6.67","7.59","0","10","7","8"
"1989","Hesse","Urban Area","7.19","8","820","5","6","9","10","10","7.03","7.35","0","10","7","7"
"1989","Lower Saxony","Rural Area","7.02","7","416","4","5","8","10","10","6.81","7.23","0","10","7","8"
"1989","Lower Saxony","Urban Area","6.86","7","531","4","5","8","10","10","6.67","7.05","0","10","7","7"
"1989","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"1989","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
"1989","North Rhine-Westphalia","Rural Area","7.36","8","65","5","6","9","10","10","6.91","7.81","3","10","7","8"
"1989","North Rhine-Westphalia","Urban Area","7.14","8","2303","5","6","9","10","10","7.05","7.23","0","10","7","7"
"1989","Rhineland-Palatinate,Saarland","Rural Area","6.38","7","105","4","5","8","9","10","5.96","6.8","1","10","6","7"
"1989","Rhineland-Palatinate,Saarland","Urban Area","6.97","7","500","4","5","9","10","10","6.75","7.19","0","10","7","8"
"1989","Saxony","Rural Area","","","","","","","","","","","","","",""
"1989","Saxony","Urban Area","","","","","","","","","","","","","",""
"1989","Saxony-Anhalt","Rural Area","","","","","","","","","","","","","",""
"1989","Saxony-Anhalt","Urban Area","","","","","","","","","","","","","",""
"1989","Schleswig-Holstein","Rural Area","7.38","8","132","4","5","9","10","10","7","7.76","0","10","7","8"
"1989","Schleswig-Holstein","Urban Area","7.31","8","125","5","5","9","10","10","6.85","7.77","0","10","7","8"
"1989","Thuringia","Rural Area","","","","","","","","","","","","","",""
"1989","Thuringia","Urban Area","","","","","","","","","","","","","",""
"1990","Baden-W?rttemberg","Rural Area","","","","","","","","","","","","","",""
"1990","Baden-W?rttemberg","Urban Area","","","","","","","","","","","","","",""
"1990","Bavaria","Rural Area","","","","","","","","","","","","","",""
"1990","Bavaria","Urban Area","","","","","","","","","","","","","",""
"1990","Berlin","Rural Area","","","","","","","","","","","","","",""
"1990","Berlin","Urban Area","","","","","","","","","","","","","",""
"1990","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"1990","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"1990","Bremen","Rural Area","","","","","","","","","","","","","",""
"1990","Bremen","Urban Area","","","","","","","","","","","","","",""
"1990","Hamburg","Rural Area","","","","","","","","","","","","","",""
"1990","Hamburg","Urban Area","","","","","","","","","","","","","",""
"1990","Hesse","Rural Area","","","","","","","","","","","","","",""
"1990","Hesse","Urban Area","","","","","","","","","","","","","",""
"1990","Lower Saxony","Rural Area","","","","","","","","","","","","","",""
"1990","Lower Saxony","Urban Area","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
"1990","North Rhine-Westphalia","Rural Area","","","","","","","","","","","","","",""
"1990","North Rhine-Westphalia","Urban Area","","","","","","","","","","","","","",""
"1990","Rhineland-Palatinate,Saarland","Rural Area","","","","","","","","","","","","","",""
"1990","Rhineland-Palatinate,Saarland","Urban Area","","","","","","","","","","","","","",""
"1990","Saxony","Rural Area","","","","","","","","","","","","","",""
"1990","Saxony","Urban Area","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","Rural Area","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","Urban Area","","","","","","","","","","","","","",""
"1990","Schleswig-Holstein","Rural Area","","","","","","","","","","","","","",""
"1990","Schleswig-Holstein","Urban Area","","","","","","","","","","","","","",""
"1990","Thuringia","Rural Area","","","","","","","","","","","","","",""
"1990","Thuringia","Urban Area","","","","","","","","","","","","","",""
"1991","Baden-W?rttemberg","Rural Area","","","","","","","","","","","","","",""
"1991","Baden-W?rttemberg","Urban Area","","","","","","","","","","","","","",""
"1991","Bavaria","Rural Area","","","","","","","","","","","","","",""
"1991","Bavaria","Urban Area","","","","","","","","","","","","","",""
"1991","Berlin","Rural Area","","","","","","","","","","","","","",""
"1991","Berlin","Urban Area","","","","","","","","","","","","","",""
"1991","Brandenburg","Rural Area","","","","","","","","","","","","","",""
