"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1989","direct migration background","East Germany","","","","","","","","","","","","","",""
"1989","direct migration background","West Germany","6.19","6","2244","3","5","8","10","10","6.08","6.3","0","10","6","6"
"1989","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1989","indirect migration background","West Germany","7.54","8","235","5","6","9","10","10","7.25","7.83","0","10","7","8"
"1989","no migration background","East Germany","","","","","","","","","","","","","",""
"1989","no migration background","West Germany","7.08","7","6168","4","5","9","10","10","7.03","7.13","0","10","7","8"
"1990","direct migration background","East Germany","","","","","","","","","","","","","",""
"1990","direct migration background","West Germany","","","","","","","","","","","","","",""
"1990","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1990","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1990","no migration background","East Germany","","","","","","","","","","","","","",""
"1990","no migration background","West Germany","","","","","","","","","","","","","",""
"1991","direct migration background","East Germany","","","","","","","","","","","","","",""
"1991","direct migration background","West Germany","","","","","","","","","","","","","",""
"1991","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1991","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1991","no migration background","East Germany","","","","","","","","","","","","","",""
"1991","no migration background","West Germany","","","","","","","","","","","","","",""
"1992","direct migration background","East Germany","","","","","","","","","","","","","",""
"1992","direct migration background","West Germany","","","","","","","","","","","","","",""
"1992","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1992","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1992","no migration background","East Germany","","","","","","","","","","","","","",""
"1992","no migration background","West Germany","","","","","","","","","","","","","",""
"1993","direct migration background","East Germany","6.57","6","96","4","5","9","10","10","6.1","7.04","0","10","6","7"
"1993","direct migration background","West Germany","6.06","6","1945","3","5","8","10","10","5.94","6.18","0","10","5","6"
"1993","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1993","indirect migration background","West Germany","6.89","7","420","4","6","9","10","10","6.67","7.11","0","10","7","8"
"1993","no migration background","East Germany","6.81","7","2956","4","5","8","10","10","6.73","6.89","0","10","7","7"
"1993","no migration background","West Germany","7.07","7","5723","4","6","9","10","10","7.01","7.13","0","10","7","8"
"1994","direct migration background","East Germany","","","","","","","","","","","","","",""
"1994","direct migration background","West Germany","","","","","","","","","","","","","",""
"1994","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1994","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1994","no migration background","East Germany","","","","","","","","","","","","","",""
"1994","no migration background","West Germany","","","","","","","","","","","","","",""
"1995","direct migration background","East Germany","","","","","","","","","","","","","",""
