"plh0216","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","16-34 y.","in school","54","0.079776452394393","0.0589149962595837","0.100637908529202"
"1 Strongly disagree","2005","16-34 y.","inadequately","","","",""
"1 Strongly disagree","2005","16-34 y.","general elemantary","46","0.0562669647667388","0.040608912047402","0.0719250174860756"
"1 Strongly disagree","2005","16-34 y.","middle vocational","75","0.0286431375631273","0.02187466890273","0.0354116062235247"
"1 Strongly disagree","2005","16-34 y.","vocational + Abi","","","",""
"1 Strongly disagree","2005","16-34 y.","higher vocational","","","",""
"1 Strongly disagree","2005","16-34 y.","higher education","","","",""
"1 Strongly disagree","2005","35-65 y.","in school","","","",""
"1 Strongly disagree","2005","35-65 y.","inadequately","","","",""
"1 Strongly disagree","2005","35-65 y.","general elemantary","","","",""
"1 Strongly disagree","2005","35-65 y.","middle vocational","138","0.0296288827789657","0.0253212051149178","0.0339365604430137"
"1 Strongly disagree","2005","35-65 y.","vocational + Abi","","","",""
"1 Strongly disagree","2005","35-65 y.","higher vocational","","","",""
"1 Strongly disagree","2005","35-65 y.","higher education","105","0.0392430875627408","0.0322645253817757","0.0462216497437059"
"1 Strongly disagree","2005","66 and older","in school","","","",""
"1 Strongly disagree","2005","66 and older","inadequately","","","",""
"1 Strongly disagree","2005","66 and older","general elemantary","","","",""
"1 Strongly disagree","2005","66 and older","middle vocational","73","0.0450054330472949","0.0358273289691731","0.0541835371254168"
"1 Strongly disagree","2005","66 and older","vocational + Abi","","","",""
"1 Strongly disagree","2005","66 and older","higher vocational","","","",""
"1 Strongly disagree","2005","66 and older","higher education","39","0.056916581853945","0.0393077020892425","0.0745254616186475"
"2 on scale 1-7 ","2005","16-34 y.","in school","109","0.170945790934763","0.141960260101266","0.199931321768261"
"2 on scale 1-7 ","2005","16-34 y.","inadequately","","","",""
"2 on scale 1-7 ","2005","16-34 y.","general elemantary","84","0.105147189146434","0.0843041490081258","0.125990229284743"
"2 on scale 1-7 ","2005","16-34 y.","middle vocational","249","0.0984939895641502","0.0864024973796614","0.110585481748639"
"2 on scale 1-7 ","2005","16-34 y.","vocational + Abi","35","0.101225741564594","0.0729781235340057","0.129473359595183"
"2 on scale 1-7 ","2005","16-34 y.","higher vocational","","","",""
"2 on scale 1-7 ","2005","16-34 y.","higher education","63","0.0989456432372117","0.0733310966275503","0.124560189846873"
"2 on scale 1-7 ","2005","35-65 y.","in school","","","",""
"2 on scale 1-7 ","2005","35-65 y.","inadequately","","","",""
"2 on scale 1-7 ","2005","35-65 y.","general elemantary","35","0.0374908402422578","0.0245284187434807","0.0504532617410348"
"2 on scale 1-7 ","2005","35-65 y.","middle vocational","393","0.0690517018643289","0.0626105045333051","0.0754928991953527"
"2 on scale 1-7 ","2005","35-65 y.","vocational + Abi","60","0.106568962680124","0.0817547354106987","0.131383189949549"
"2 on scale 1-7 ","2005","35-65 y.","higher vocational","100","0.0884543058040081","0.0716357096431566","0.105272901964859"
"2 on scale 1-7 ","2005","35-65 y.","higher education","341","0.102883489828105","0.091964690680241","0.113802288975968"
"2 on scale 1-7 ","2005","66 and older","in school","","","",""
"2 on scale 1-7 ","2005","66 and older","inadequately","","","",""
"2 on scale 1-7 ","2005","66 and older","general elemantary","40","0.0496178041324389","0.0340349647823601","0.0652006434825177"
"2 on scale 1-7 ","2005","66 and older","middle vocational","131","0.0690741149712538","0.0578478504007594","0.0803003795417481"
"2 on scale 1-7 ","2005","66 and older","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","66 and older","higher vocational","","","",""
"2 on scale 1-7 ","2005","66 and older","higher education","62","0.0984880314464483","0.0758408194601464","0.12113524343275"
"3 on scale 1-7 ","2005","16-34 y.","in school","101","0.11061508728038","0.0864653366709155","0.134764837889844"
"3 on scale 1-7 ","2005","16-34 y.","inadequately","","","",""
"3 on scale 1-7 ","2005","16-34 y.","general elemantary","114","0.13655948295468","0.113226859530752","0.159892106378609"
"3 on scale 1-7 ","2005","16-34 y.","middle vocational","328","0.123786401691454","0.110422533440848","0.13715026994206"
"3 on scale 1-7 ","2005","16-34 y.","vocational + Abi","63","0.130051383237037","0.0985510372016064","0.161551729272467"
"3 on scale 1-7 ","2005","16-34 y.","higher vocational","","","",""
"3 on scale 1-7 ","2005","16-34 y.","higher education","95","0.17675291436814","0.144029302555067","0.209476526181212"
"3 on scale 1-7 ","2005","35-65 y.","in school","","","",""
"3 on scale 1-7 ","2005","35-65 y.","inadequately","","","",""
"3 on scale 1-7 ","2005","35-65 y.","general elemantary","72","0.0827684738057449","0.0639669487816436","0.101569998829846"
"3 on scale 1-7 ","2005","35-65 y.","middle vocational","608","0.0938738824450862","0.0864644772782111","0.101283287611961"
"3 on scale 1-7 ","2005","35-65 y.","vocational + Abi","74","0.101612635903187","0.0773151944298418","0.125910077376531"
"3 on scale 1-7 ","2005","35-65 y.","higher vocational","132","0.120323895755118","0.101054044105623","0.139593747404613"
"3 on scale 1-7 ","2005","35-65 y.","higher education","451","0.156093823006947","0.143049619959103","0.169138026054791"
"3 on scale 1-7 ","2005","66 and older","in school","","","",""
"3 on scale 1-7 ","2005","66 and older","inadequately","","","",""
"3 on scale 1-7 ","2005","66 and older","general elemantary","51","0.0685911141009768","0.0504533898819055","0.086728838320048"
"3 on scale 1-7 ","2005","66 and older","middle vocational","202","0.104897405131345","0.0913318104790535","0.118462999783637"
"3 on scale 1-7 ","2005","66 and older","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","66 and older","higher vocational","","","",""
"3 on scale 1-7 ","2005","66 and older","higher education","92","0.138299090342085","0.112061423945268","0.164536756738903"
"4 on scale 1-7","2005","16-34 y.","in school","114","0.171324713233168","0.142313707258677","0.200335719207659"
"4 on scale 1-7","2005","16-34 y.","inadequately","","","",""
"4 on scale 1-7","2005","16-34 y.","general elemantary","170","0.177231037395694","0.151283552497537","0.203178522293851"
"4 on scale 1-7","2005","16-34 y.","middle vocational","447","0.194426365838358","0.178367276182828","0.210485455493888"
"4 on scale 1-7","2005","16-34 y.","vocational + Abi","84","0.199505144021904","0.162079665883346","0.236930622160461"
"4 on scale 1-7","2005","16-34 y.","higher vocational","43","0.168408153673273","0.117304594364662","0.219511712981883"
"4 on scale 1-7","2005","16-34 y.","higher education","89","0.143353349505557","0.113291366669111","0.173415332342003"
"4 on scale 1-7","2005","35-65 y.","in school","","","",""
"4 on scale 1-7","2005","35-65 y.","inadequately","","","",""
"4 on scale 1-7","2005","35-65 y.","general elemantary","130","0.17466882843704","0.148760288188858","0.200577368685223"
