"plh0216","year","regtyp","sampreg","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","Urban Area","West Germany","463","0.0385534072538526","0.0351215524450499","0.0419852620626553","1"
"1 Strongly disagree","2005","Urban Area","East Germany","44","0.0301180564558104","0.0221355124460818","0.0381006004655389","1"
"1 Strongly disagree","2005","Rural Area","West Germany","124","0.0402280758030506","0.0337670847751288","0.0466890668309724","1"
"1 Strongly disagree","2005","Rural Area","East Germany","63","0.025605304266577","0.0202005319695983","0.0310100765635557","1"
"2 on scale 1-7 ","2005","Urban Area","East Germany","99","0.0572539204544952","0.0464029546288563","0.0681048862801341","2"
"2 on scale 1-7 ","2005","Rural Area","West Germany","297","0.0831915401119885","0.074110630026625","0.092272450197352","2"
"2 on scale 1-7 ","2005","Rural Area","East Germany","211","0.0604914815564579","0.0523342564434281","0.0686487066694876","2"
"2 on scale 1-7 ","2005","Urban Area","West Germany","1190","0.092286610028239","0.087127454050287","0.0974457660061909","2"
"3 on scale 1-7 ","2005","Urban Area","East Germany","195","0.0960106789335365","0.0822509514222763","0.109770406444797","3"
"3 on scale 1-7 ","2005","Rural Area","West Germany","422","0.110474694805641","0.100167011988172","0.120782377623109","3"
"3 on scale 1-7 ","2005","Rural Area","East Germany","367","0.0965647658988824","0.0864582181108675","0.106671313686897","3"
"3 on scale 1-7 ","2005","Urban Area","West Germany","1525","0.117586744301554","0.111844916876468","0.123328571726639","3"
"4 on scale 1-7","2005","Rural Area","East Germany","595","0.175174203869625","0.162167682181155","0.188180725558096","4"
"4 on scale 1-7","2005","Urban Area","East Germany","326","0.17671941855233","0.158904473549487","0.194534363555172","4"
"4 on scale 1-7","2005","Rural Area","West Germany","676","0.173498008325932","0.161046565282365","0.185949451369499","4"
"4 on scale 1-7","2005","Urban Area","West Germany","2232","0.185623865764731","0.178693368985499","0.192554362543964","4"
"5 on scale 1-7","2005","Rural Area","West Germany","733","0.201709592576179","0.188515053650687","0.21490413150167","5"
"5 on scale 1-7","2005","Urban Area","East Germany","386","0.226242809139005","0.206701297557082","0.245784320720927","5"
"5 on scale 1-7","2005","Urban Area","West Germany","2367","0.193395474985021","0.186355219464631","0.200435730505411","5"
"5 on scale 1-7","2005","Rural Area","East Germany","659","0.2114265904638","0.197455000121276","0.225398180806324","5"
"6 on scale 1-7","2005","Rural Area","West Germany","701","0.194257498234276","0.181248689773382","0.207266306695171","6"
"6 on scale 1-7","2005","Rural Area","East Germany","784","0.224742361719412","0.210459656498536","0.239025066940288","6"
"6 on scale 1-7","2005","Urban Area","East Germany","398","0.224520333544997","0.205031696840709","0.244008970249285","6"
"6 on scale 1-7","2005","Urban Area","West Germany","2374","0.195355762285966","0.188288519579943","0.202423004991989","6"
"7 Strongly agree","2005","Rural Area","East Germany","602","0.205995292225245","0.192156915091478","0.219833669359013","7"
"7 Strongly agree","2005","Urban Area","East Germany","313","0.189134782919826","0.170844161897659","0.207425403941994","7"
"7 Strongly agree","2005","Rural Area","West Germany","600","0.196640590142933","0.183571600486607","0.20970957979926","7"
"7 Strongly agree","2005","Urban Area","West Germany","1939","0.177198135380637","0.170391818760505","0.184004452000769","7"
"1 Strongly disagree","2006","Urban Area","West Germany","","","","","1"
"1 Strongly disagree","2006","Urban Area","East Germany","","","","","1"
"1 Strongly disagree","2006","Rural Area","West Germany","","","","","1"
"1 Strongly disagree","2006","Rural Area","East Germany","","","","","1"
"2 on scale 1-7 ","2006","Rural Area","West Germany","","","","","2"
"2 on scale 1-7 ","2006","Urban Area","East Germany","","","","","2"
"2 on scale 1-7 ","2006","Rural Area","East Germany","","","","","2"
"2 on scale 1-7 ","2006","Urban Area","West Germany","","","","","2"
"3 on scale 1-7 ","2006","Urban Area","East Germany","","","","","3"
"3 on scale 1-7 ","2006","Rural Area","East Germany","","","","","3"
"3 on scale 1-7 ","2006","Urban Area","West Germany","","","","","3"
"3 on scale 1-7 ","2006","Rural Area","West Germany","","","","","3"
"4 on scale 1-7","2006","Urban Area","East Germany","","","","","4"
"4 on scale 1-7","2006","Rural Area","West Germany","","","","","4"
"4 on scale 1-7","2006","Rural Area","East Germany","","","","","4"
"4 on scale 1-7","2006","Urban Area","West Germany","","","","","4"
"5 on scale 1-7","2006","Rural Area","West Germany","","","","","5"
"5 on scale 1-7","2006","Urban Area","East Germany","","","","","5"
"5 on scale 1-7","2006","Rural Area","East Germany","","","","","5"
"5 on scale 1-7","2006","Urban Area","West Germany","","","","","5"
"6 on scale 1-7","2006","Rural Area","West Germany","","","","","6"
"6 on scale 1-7","2006","Urban Area","East Germany","","","","","6"
"6 on scale 1-7","2006","Rural Area","East Germany","","","","","6"
"6 on scale 1-7","2006","Urban Area","West Germany","","","","","6"
"7 Strongly agree","2006","Urban Area","East Germany","","","","","7"
"7 Strongly agree","2006","Rural Area","West Germany","","","","","7"
"7 Strongly agree","2006","Rural Area","East Germany","","","","","7"
"7 Strongly agree","2006","Urban Area","West Germany","","","","","7"
"1 Strongly disagree","2007","Urban Area","West Germany","","","","","1"
"1 Strongly disagree","2007","Urban Area","East Germany","","","","","1"
"1 Strongly disagree","2007","Rural Area","West Germany","","","","","1"
"1 Strongly disagree","2007","Rural Area","East Germany","","","","","1"
"2 on scale 1-7 ","2007","Urban Area","East Germany","","","","","2"
"2 on scale 1-7 ","2007","Urban Area","West Germany","","","","","2"
"2 on scale 1-7 ","2007","Rural Area","West Germany","","","","","2"
"2 on scale 1-7 ","2007","Rural Area","East Germany","","","","","2"
"3 on scale 1-7 ","2007","Urban Area","West Germany","","","","","3"
"3 on scale 1-7 ","2007","Urban Area","East Germany","","","","","3"
"3 on scale 1-7 ","2007","Rural Area","West Germany","","","","","3"
"3 on scale 1-7 ","2007","Rural Area","East Germany","","","","","3"
"4 on scale 1-7","2007","Urban Area","West Germany","","","","","4"
"4 on scale 1-7","2007","Urban Area","East Germany","","","","","4"
"4 on scale 1-7","2007","Rural Area","West Germany","","","","","4"
"4 on scale 1-7","2007","Rural Area","East Germany","","","","","4"
"5 on scale 1-7","2007","Urban Area","West Germany","","","","","5"
"5 on scale 1-7","2007","Urban Area","East Germany","","","","","5"
"5 on scale 1-7","2007","Rural Area","West Germany","","","","","5"
"5 on scale 1-7","2007","Rural Area","East Germany","","","","","5"
"6 on scale 1-7","2007","Rural Area","West Germany","","","","","6"
"6 on scale 1-7","2007","Urban Area","West Germany","","","","","6"
"6 on scale 1-7","2007","Urban Area","East Germany","","","","","6"
"6 on scale 1-7","2007","Rural Area","East Germany","","","","","6"
"7 Strongly agree","2007","Urban Area","West Germany","","","","","7"
"7 Strongly agree","2007","Urban Area","East Germany","","","","","7"
"7 Strongly agree","2007","Rural Area","West Germany","","","","","7"
"7 Strongly agree","2007","Rural Area","East Germany","","","","","7"
"1 Strongly disagree","2008","Urban Area","East Germany","","","","","1"
"1 Strongly disagree","2008","Rural Area","West Germany","","","","","1"
"1 Strongly disagree","2008","Urban Area","West Germany","","","","","1"
"1 Strongly disagree","2008","Rural Area","East Germany","","","","","1"
"2 on scale 1-7 ","2008","Urban Area","East Germany","","","","","2"
"2 on scale 1-7 ","2008","Urban Area","West Germany","","","","","2"
"2 on scale 1-7 ","2008","Rural Area","West Germany","","","","","2"
"2 on scale 1-7 ","2008","Rural Area","East Germany","","","","","2"
"3 on scale 1-7 ","2008","Urban Area","West Germany","","","","","3"
"3 on scale 1-7 ","2008","Urban Area","East Germany","","","","","3"
"3 on scale 1-7 ","2008","Rural Area","West Germany","","","","","3"
"3 on scale 1-7 ","2008","Rural Area","East Germany","","","","","3"
"4 on scale 1-7","2008","Urban Area","East Germany","","","","","4"
"4 on scale 1-7","2008","Rural Area","West Germany","","","","","4"
"4 on scale 1-7","2008","Urban Area","West Germany","","","","","4"
"4 on scale 1-7","2008","Rural Area","East Germany","","","","","4"
"5 on scale 1-7","2008","Rural Area","West Germany","","","","","5"
"5 on scale 1-7","2008","Urban Area","West Germany","","","","","5"
"5 on scale 1-7","2008","Urban Area","East Germany","","","","","5"
"5 on scale 1-7","2008","Rural Area","East Germany","","","","","5"
"6 on scale 1-7","2008","Urban Area","East Germany","","","","","6"
"6 on scale 1-7","2008","Rural Area","East Germany","","","","","6"
"6 on scale 1-7","2008","Urban Area","West Germany","","","","","6"
"6 on scale 1-7","2008","Rural Area","West Germany","","","","","6"
"7 Strongly agree","2008","Urban Area","West Germany","","","","","7"
"7 Strongly agree","2008","Urban Area","East Germany","","","","","7"
"7 Strongly agree","2008","Rural Area","West Germany","","","","","7"
"7 Strongly agree","2008","Rural Area","East Germany","","","","","7"
"1 Strongly disagree","2009","Urban Area","East Germany","40","0.0312380968962581","0.0226712439505122","0.0398049498420039","1"
"1 Strongly disagree","2009","Rural Area","West Germany","128","0.0466772446487857","0.039444891023843","0.0539095982737284","1"
"1 Strongly disagree","2009","Rural Area","East Germany","77","0.0283363446026195","0.0223586719670525","0.0343140172381864","1"
"1 Strongly disagree","2009","Urban Area","West Germany","476","0.0432950662554418","0.0393446633797396","0.047245469131144","1"
"2 on scale 1-7 ","2009","Urban Area","East Germany","170","0.115587668046168","0.0998422698524869","0.131333066239849","2"
"2 on scale 1-7 ","2009","Rural Area","West Germany","397","0.115703228622764","0.104736456341374","0.126670000904154","2"
"2 on scale 1-7 ","2009","Rural Area","East Germany","304","0.100434367032479","0.0896060780756105","0.111262655989347","2"
"2 on scale 1-7 ","2009","Urban Area","West Germany","1329","0.128116770374533","0.12162945022576","0.134604090523307","2"
"3 on scale 1-7 ","2009","Urban Area","West Germany","1579","0.151379377773757","0.14442235658356","0.158336398963953","3"
"3 on scale 1-7 ","2009","Urban Area","East Germany","255","0.140322025017411","0.123217881804064","0.157426168230757","3"
"3 on scale 1-7 ","2009","Rural Area","West Germany","496","0.143141166002851","0.131133904153288","0.155148427852414","3"
"3 on scale 1-7 ","2009","Rural Area","East Germany","419","0.141853493909359","0.129284428874855","0.154422558943864","3"
"4 on scale 1-7","2009","Urban Area","East Germany","364","0.223734177489854","0.203211127595909","0.244257227383798","4"
"4 on scale 1-7","2009","Rural Area","West Germany","702","0.20519779684688","0.19135184091555","0.21904375277821","4"
"4 on scale 1-7","2009","Urban Area","West Germany","2109","0.206157747652278","0.198305389258088","0.214010106046467","4"
"4 on scale 1-7","2009","Rural Area","East Germany","610","0.189814180838619","0.175686890142554","0.203941471534685","4"
"5 on scale 1-7","2009","Urban Area","West Germany","1870","0.183654432617009","0.17613870720893","0.191170158025088","5"
"5 on scale 1-7","2009","Rural Area","West Germany","638","0.195826768994419","0.182221162610085","0.209432375378753","5"
"5 on scale 1-7","2009","Urban Area","East Germany","301","0.196007388313938","0.17645801894638","0.215556757681496","5"
"5 on scale 1-7","2009","Rural Area","East Germany","631","0.207848083274846","0.193230368413025","0.222465798136666","5"
"6 on scale 1-7","2009","Urban Area","East Germany","282","0.185000189939936","0.165878100583167","0.204122279296704","6"
"6 on scale 1-7","2009","Urban Area","West Germany","1686","0.175007992776371","0.167632568813445","0.182383416739298","6"
"6 on scale 1-7","2009","Rural Area","West Germany","510","0.158814796829523","0.146283432370361","0.171346161288685","6"
"6 on scale 1-7","2009","Rural Area","East Germany","570","0.20104979774798","0.186611569228564","0.215488026267396","6"
"7 Strongly agree","2009","Urban Area","West Germany","1147","0.11238861255061","0.10625797324641","0.118519251854811","7"
"7 Strongly agree","2009","Urban Area","East Germany","172","0.108110454296435","0.0928186093693312","0.12340229922354","7"
"7 Strongly agree","2009","Rural Area","West Germany","397","0.134638998054778","0.1229361608853","0.146341835224256","7"
"7 Strongly agree","2009","Rural Area","East Germany","349","0.130663732594098","0.118522195677305","0.14280526951089","7"
"1 Strongly disagree","2010","Urban Area","West Germany","","","","","1"
"1 Strongly disagree","2010","Urban Area","East Germany","","","","","1"
"1 Strongly disagree","2010","Rural Area","West Germany","","","","","1"
"1 Strongly disagree","2010","Rural Area","East Germany","","","","","1"
"2 on scale 1-7 ","2010","Urban Area","West Germany","","","","","2"
"2 on scale 1-7 ","2010","Urban Area","East Germany","","","","","2"
"2 on scale 1-7 ","2010","Rural Area","West Germany","","","","","2"
"2 on scale 1-7 ","2010","Rural Area","East Germany","","","","","2"
"3 on scale 1-7 ","2010","Urban Area","West Germany","","","","","3"
"3 on scale 1-7 ","2010","Urban Area","East Germany","","","","","3"
"3 on scale 1-7 ","2010","Rural Area","East Germany","","","","","3"
"3 on scale 1-7 ","2010","Rural Area","West Germany","","","","","3"
"4 on scale 1-7","2010","Urban Area","East Germany","","","","","4"
"4 on scale 1-7","2010","Rural Area","West Germany","","","","","4"
"4 on scale 1-7","2010","Urban Area","West Germany","","","","","4"
"4 on scale 1-7","2010","Rural Area","East Germany","","","","","4"
"5 on scale 1-7","2010","Urban Area","West Germany","","","","","5"
"5 on scale 1-7","2010","Rural Area","West Germany","","","","","5"
"5 on scale 1-7","2010","Urban Area","East Germany","","","","","5"
"5 on scale 1-7","2010","Rural Area","East Germany","","","","","5"
"6 on scale 1-7","2010","Urban Area","West Germany","","","","","6"
"6 on scale 1-7","2010","Urban Area","East Germany","","","","","6"
"6 on scale 1-7","2010","Rural Area","West Germany","","","","","6"
"6 on scale 1-7","2010","Rural Area","East Germany","","","","","6"
"7 Strongly agree","2010","Urban Area","West Germany","","","","","7"
"7 Strongly agree","2010","Urban Area","East Germany","","","","","7"
"7 Strongly agree","2010","Rural Area","West Germany","","","","","7"
"7 Strongly agree","2010","Rural Area","East Germany","","","","","7"
"1 Strongly disagree","2011","Urban Area","West Germany","","","","","1"
"1 Strongly disagree","2011","Urban Area","East Germany","","","","","1"
"1 Strongly disagree","2011","Rural Area","West Germany","","","","","1"
"1 Strongly disagree","2011","Rural Area","East Germany","","","","","1"
"2 on scale 1-7 ","2011","Urban Area","West Germany","","","","","2"
"2 on scale 1-7 ","2011","Urban Area","East Germany","","","","","2"
"2 on scale 1-7 ","2011","Rural Area","West Germany","","","","","2"
"2 on scale 1-7 ","2011","Rural Area","East Germany","","","","","2"
"3 on scale 1-7 ","2011","Urban Area","West Germany","","","","","3"
"3 on scale 1-7 ","2011","Rural Area","West Germany","","","","","3"
"3 on scale 1-7 ","2011","Urban Area","East Germany","","","","","3"
"3 on scale 1-7 ","2011","Rural Area","East Germany","","","","","3"
"4 on scale 1-7","2011","Urban Area","West Germany","","","","","4"
"4 on scale 1-7","2011","Urban Area","East Germany","","","","","4"
"4 on scale 1-7","2011","Rural Area","West Germany","","","","","4"
"4 on scale 1-7","2011","Rural Area","East Germany","","","","","4"
"5 on scale 1-7","2011","Rural Area","West Germany","","","","","5"
"5 on scale 1-7","2011","Urban Area","East Germany","","","","","5"
"5 on scale 1-7","2011","Urban Area","West Germany","","","","","5"
"5 on scale 1-7","2011","Rural Area","East Germany","","","","","5"
"6 on scale 1-7","2011","Urban Area","West Germany","","","","","6"
"6 on scale 1-7","2011","Urban Area","East Germany","","","","","6"
"6 on scale 1-7","2011","Rural Area","West Germany","","","","","6"
"6 on scale 1-7","2011","Rural Area","East Germany","","","","","6"
"7 Strongly agree","2011","Urban Area","West Germany","","","","","7"
"7 Strongly agree","2011","Urban Area","East Germany","","","","","7"
"7 Strongly agree","2011","Rural Area","West Germany","","","","","7"
"7 Strongly agree","2011","Rural Area","East Germany","","","","","7"
"1 Strongly disagree","2012","Urban Area","West Germany","173","0.0501371358717047","0.0433316402636184","0.0569426314797909","1"
"1 Strongly disagree","2012","Urban Area","East Germany","19","","","","1"
"1 Strongly disagree","2012","Rural Area","West Germany","56","0.0374626077744081","0.0287907711817899","0.0461344443670262","1"
"1 Strongly disagree","2012","Rural Area","East Germany","29","","","","1"
"2 on scale 1-7 ","2012","Urban Area","West Germany","393","0.0880221708021481","0.079186536737353","0.0968578048669432","2"
"2 on scale 1-7 ","2012","Urban Area","East Germany","53","0.0988482223512424","0.0726088585891324","0.125087586113352","2"
"2 on scale 1-7 ","2012","Rural Area","West Germany","154","0.0819037322068897","0.069380995914633","0.0944264684991465","2"
