"plh0216","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","lower secondary degree","1-pers.-HH","59","0.056125072873696","0.0433092020404295","0.0689409437069624"
"1 Strongly disagree","2005","lower secondary degree","(Married) couple without C. ","77","0.0286511699921793","0.0226755773419851","0.0346267626423734"
"1 Strongly disagree","2005","lower secondary degree","Single parent ","11","","",""
"1 Strongly disagree","2005","lower secondary degree","Couple + C. LE 16 ","22","","",""
"1 Strongly disagree","2005","lower secondary degree","Couple + C. GT 16 ","22","","",""
"1 Strongly disagree","2005","lower secondary degree","Couple + C. LE and GT 16","17","","",""
"1 Strongly disagree","2005","secondary school degree","1-pers.-HH","27","","",""
"1 Strongly disagree","2005","secondary school degree","(Married) couple without C. ","48","0.0269587004338224","0.019472380887267","0.0344450199803778"
"1 Strongly disagree","2005","secondary school degree","Single parent ","10","","",""
"1 Strongly disagree","2005","secondary school degree","Couple + C. LE 16 ","28","","",""
"1 Strongly disagree","2005","secondary school degree","Couple + C. GT 16 ","30","0.024957562088907","0.0157764527970426","0.0341386713807715"
"1 Strongly disagree","2005","secondary school degree","Couple + C. LE and GT 16","18","","",""
"1 Strongly disagree","2005","college entrance qualification","1-pers.-HH","40","0.0542751558872092","0.0384162581575164","0.070134053616902"
"1 Strongly disagree","2005","college entrance qualification","(Married) couple without C. ","66","0.0355207278947986","0.0268088672037058","0.0442325885858914"
"1 Strongly disagree","2005","college entrance qualification","Single parent ","5","","",""
"1 Strongly disagree","2005","college entrance qualification","Couple + C. LE 16 ","43","0.0529218393297808","0.0399769466972994","0.0658667319622622"
"1 Strongly disagree","2005","college entrance qualification","Couple + C. GT 16 ","30","0.0243278948234609","0.0142568981110146","0.0343988915359071"
"1 Strongly disagree","2005","college entrance qualification","Couple + C. LE and GT 16","12","","",""
"1 Strongly disagree","2005","Other degree","1-pers.-HH","5","","",""
"1 Strongly disagree","2005","Other degree","(Married) couple without C. ","14","","",""
"1 Strongly disagree","2005","Other degree","Single parent ","","","",""
"1 Strongly disagree","2005","Other degree","Couple + C. LE 16 ","7","","",""
"1 Strongly disagree","2005","Other degree","Couple + C. GT 16 ","9","","",""
"1 Strongly disagree","2005","Other degree","Couple + C. LE and GT 16","3","","",""
"1 Strongly disagree","2005","no degree/no degree yet","1-pers.-HH","2","","",""
"1 Strongly disagree","2005","no degree/no degree yet","(Married) couple without C. ","1","","",""
"1 Strongly disagree","2005","no degree/no degree yet","Single parent ","7","","",""
"1 Strongly disagree","2005","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"1 Strongly disagree","2005","no degree/no degree yet","Couple + C. GT 16 ","28","","",""
"1 Strongly disagree","2005","no degree/no degree yet","Couple + C. LE and GT 16","20","","",""
"2 on scale 1-7 ","2005","lower secondary degree","1-pers.-HH","95","0.0796033915623276","0.0645315705324776","0.0946752125921775"
"2 on scale 1-7 ","2005","lower secondary degree","(Married) couple without C. ","179","0.0643153884376698","0.0555283123901057","0.0731024644852339"
"2 on scale 1-7 ","2005","lower secondary degree","Single parent ","18","","",""
"2 on scale 1-7 ","2005","lower secondary degree","Couple + C. LE 16 ","61","0.0718962595258891","0.0553032691915444","0.0884892498602338"
"2 on scale 1-7 ","2005","lower secondary degree","Couple + C. GT 16 ","69","0.0709460842378308","0.0547979202822038","0.0870942481934578"
"2 on scale 1-7 ","2005","lower secondary degree","Couple + C. LE and GT 16","29","","",""
"2 on scale 1-7 ","2005","secondary school degree","1-pers.-HH","71","0.104957580554371","0.083294828151432","0.126620332957311"
"2 on scale 1-7 ","2005","secondary school degree","(Married) couple without C. ","140","0.0736220660923311","0.0615508409878301","0.085693291196832"
"2 on scale 1-7 ","2005","secondary school degree","Single parent ","23","","",""
"2 on scale 1-7 ","2005","secondary school degree","Couple + C. LE 16 ","111","0.0821906904325477","0.0676043252990148","0.0967770555660806"
"2 on scale 1-7 ","2005","secondary school degree","Couple + C. GT 16 ","89","0.103004070878546","0.0851143012327295","0.120893840524363"
"2 on scale 1-7 ","2005","secondary school degree","Couple + C. LE and GT 16","42","0.0662181643447628","0.0443785633758906","0.0880577653136351"
"2 on scale 1-7 ","2005","college entrance qualification","1-pers.-HH","80","0.0988280681486414","0.077938279743008","0.119717856554275"
"2 on scale 1-7 ","2005","college entrance qualification","(Married) couple without C. ","204","0.099288515533337","0.0852129483718123","0.113364082694862"
"2 on scale 1-7 ","2005","college entrance qualification","Single parent ","13","","",""
"2 on scale 1-7 ","2005","college entrance qualification","Couple + C. LE 16 ","162","0.141677571624818","0.121514167276704","0.161840975972932"
"2 on scale 1-7 ","2005","college entrance qualification","Couple + C. GT 16 ","99","0.0899850781735495","0.0712792150945893","0.10869094125251"
"2 on scale 1-7 ","2005","college entrance qualification","Couple + C. LE and GT 16","41","0.101385185265852","0.0688191298374428","0.133951240694261"
"2 on scale 1-7 ","2005","Other degree","1-pers.-HH","7","","",""
"2 on scale 1-7 ","2005","Other degree","(Married) couple without C. ","22","","",""
"2 on scale 1-7 ","2005","Other degree","Single parent ","5","","",""
"2 on scale 1-7 ","2005","Other degree","Couple + C. LE 16 ","5","","",""
"2 on scale 1-7 ","2005","Other degree","Couple + C. GT 16 ","10","","",""
"2 on scale 1-7 ","2005","Other degree","Couple + C. LE and GT 16","6","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","1-pers.-HH","4","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","(Married) couple without C. ","12","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","Single parent ","16","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","Couple + C. GT 16 ","44","0.12230417678692","0.0854739867759301","0.15913436679791"
"2 on scale 1-7 ","2005","no degree/no degree yet","Couple + C. LE and GT 16","47","0.146923334358879","0.105676151445017","0.188170517272741"
"3 on scale 1-7 ","2005","lower secondary degree","1-pers.-HH","116","0.0918987434181132","0.0758132509118643","0.107984235924362"
"3 on scale 1-7 ","2005","lower secondary degree","(Married) couple without C. ","277","0.0794859007163414","0.0697968224197766","0.0891749790129062"
"3 on scale 1-7 ","2005","lower secondary degree","Single parent ","28","","",""
"3 on scale 1-7 ","2005","lower secondary degree","Couple + C. LE 16 ","100","0.0973028768031534","0.0782654993809654","0.116340254225341"
"3 on scale 1-7 ","2005","lower secondary degree","Couple + C. GT 16 ","107","0.114058205159394","0.0940639910814537","0.134052419237334"
"3 on scale 1-7 ","2005","lower secondary degree","Couple + C. LE and GT 16","39","0.0899771744118242","0.061541364097757","0.118412984725891"
"3 on scale 1-7 ","2005","secondary school degree","1-pers.-HH","93","0.119346602100386","0.0964330479665532","0.14226015623422"
"3 on scale 1-7 ","2005","secondary school degree","(Married) couple without C. ","206","0.11029549536083","0.095815946531706","0.124775044189955"
"3 on scale 1-7 ","2005","secondary school degree","Single parent ","40","0.131609474313462","0.0961414911985709","0.167077457428353"
"3 on scale 1-7 ","2005","secondary school degree","Couple + C. LE 16 ","164","0.098841197261951","0.0829911996693272","0.114691194854575"
"3 on scale 1-7 ","2005","secondary school degree","Couple + C. GT 16 ","149","0.131649565048799","0.11175018505304","0.151548945044559"
"3 on scale 1-7 ","2005","secondary school degree","Couple + C. LE and GT 16","64","0.106141884535498","0.0790891537604765","0.133194615310519"
"3 on scale 1-7 ","2005","college entrance qualification","1-pers.-HH","140","0.182754067233746","0.155702030458288","0.209806104009205"
"3 on scale 1-7 ","2005","college entrance qualification","(Married) couple without C. ","256","0.150357244802291","0.133534227049641","0.167180262554942"
"3 on scale 1-7 ","2005","college entrance qualification","Single parent ","31","0.125506313693946","0.0780232848571202","0.172989342530772"
"3 on scale 1-7 ","2005","college entrance qualification","Couple + C. LE 16 ","178","0.147471361791876","0.126969353237498","0.167973370346253"
"3 on scale 1-7 ","2005","college entrance qualification","Couple + C. GT 16 ","133","0.172135405710256","0.147458937408889","0.196811874011624"
"3 on scale 1-7 ","2005","college entrance qualification","Couple + C. LE and GT 16","55","0.153462584120066","0.114574597951229","0.192350570288904"
"3 on scale 1-7 ","2005","Other degree","1-pers.-HH","8","","",""
"3 on scale 1-7 ","2005","Other degree","(Married) couple without C. ","30","0.099462426919934","0.0678819278986704","0.131042925941197"
"3 on scale 1-7 ","2005","Other degree","Single parent ","","","",""
"3 on scale 1-7 ","2005","Other degree","Couple + C. LE 16 ","18","","",""
"3 on scale 1-7 ","2005","Other degree","Couple + C. GT 16 ","20","","",""
"3 on scale 1-7 ","2005","Other degree","Couple + C. LE and GT 16","16","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","1-pers.-HH","5","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","(Married) couple without C. ","12","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","Single parent ","12","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","Couple + C. LE 16 ","3","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","Couple + C. GT 16 ","48","0.138848953724025","0.099978261769145","0.177719645678904"
"3 on scale 1-7 ","2005","no degree/no degree yet","Couple + C. LE and GT 16","46","0.135047518278983","0.0952281558813535","0.174866880676612"
"4 on scale 1-7","2005","lower secondary degree","1-pers.-HH","215","0.170796183357428","0.1498414487501","0.191750917964756"
"4 on scale 1-7","2005","lower secondary degree","(Married) couple without C. ","474","0.167496239690904","0.154120499462659","0.18087197991915"
"4 on scale 1-7","2005","lower secondary degree","Single parent ","53","0.142554756449288","0.105874747619156","0.179234765279421"
"4 on scale 1-7","2005","lower secondary degree","Couple + C. LE 16 ","175","0.204764715308073","0.178843901515186","0.230685529100959"
"4 on scale 1-7","2005","lower secondary degree","Couple + C. GT 16 ","175","0.167760954753883","0.144258784705936","0.19126312480183"
"4 on scale 1-7","2005","lower secondary degree","Couple + C. LE and GT 16","79","0.205125126598263","0.164998550335629","0.245251702860896"
"4 on scale 1-7","2005","secondary school degree","1-pers.-HH","125","0.162591134483169","0.136511462245504","0.188670806720835"
"4 on scale 1-7","2005","secondary school degree","(Married) couple without C. ","333","0.182760892101634","0.16489727289289","0.200624511310378"
"4 on scale 1-7","2005","secondary school degree","Single parent ","59","0.149419125424013","0.112017000258878","0.186821250589147"
"4 on scale 1-7","2005","secondary school degree","Couple + C. LE 16 ","267","0.207751689878478","0.186205897004821","0.229297482752135"
"4 on scale 1-7","2005","secondary school degree","Couple + C. GT 16 ","216","0.184571105563664","0.161738408060939","0.207403803066389"
"4 on scale 1-7","2005","secondary school degree","Couple + C. LE and GT 16","102","0.199271276802928","0.164188135298894","0.234354418306961"
"4 on scale 1-7","2005","college entrance qualification","1-pers.-HH","147","0.188343891186114","0.160975336712731","0.215712445659497"
"4 on scale 1-7","2005","college entrance qualification","(Married) couple without C. ","356","0.213577808312618","0.194287930029279","0.232867686595958"
"4 on scale 1-7","2005","college entrance qualification","Single parent ","34","0.208248121779547","0.150049542163938","0.266446701395156"
"4 on scale 1-7","2005","college entrance qualification","Couple + C. LE 16 ","246","0.214939253164964","0.191187395831116","0.238691110498812"
"4 on scale 1-7","2005","college entrance qualification","Couple + C. GT 16 ","215","0.20625760904187","0.179808379711928","0.232706838371812"
"4 on scale 1-7","2005","college entrance qualification","Couple + C. LE and GT 16","63","0.160401792050497","0.120807600429967","0.199995983671027"
"4 on scale 1-7","2005","Other degree","1-pers.-HH","17","","",""
"4 on scale 1-7","2005","Other degree","(Married) couple without C. ","73","0.180167367456536","0.139612852603926","0.220721882309145"
"4 on scale 1-7","2005","Other degree","Single parent ","9","","",""
"4 on scale 1-7","2005","Other degree","Couple + C. LE 16 ","34","0.199036293283667","0.144905112030343","0.25316747453699"
"4 on scale 1-7","2005","Other degree","Couple + C. GT 16 ","39","0.198620376523472","0.145781073334635","0.251459679712308"
"4 on scale 1-7","2005","Other degree","Couple + C. LE and GT 16","21","","",""
"4 on scale 1-7","2005","no degree/no degree yet","1-pers.-HH","3","","",""
"4 on scale 1-7","2005","no degree/no degree yet","(Married) couple without C. ","12","","",""
"4 on scale 1-7","2005","no degree/no degree yet","Single parent ","22","","",""
"4 on scale 1-7","2005","no degree/no degree yet","Couple + C. LE 16 ","8","","",""
"4 on scale 1-7","2005","no degree/no degree yet","Couple + C. GT 16 ","56","0.150717959071499","0.110500023713098","0.1909358944299"
"4 on scale 1-7","2005","no degree/no degree yet","Couple + C. LE and GT 16","45","0.136454343976286","0.0964606786441362","0.176448009308436"
"5 on scale 1-7","2005","lower secondary degree","1-pers.-HH","214","0.181560176040976","0.160095906567381","0.20302444551457"
"5 on scale 1-7","2005","lower secondary degree","(Married) couple without C. ","652","0.217340618942787","0.202567267127026","0.232113970758549"
"5 on scale 1-7","2005","lower secondary degree","Single parent ","67","0.169234698399835","0.12989606597077","0.208573330828901"
"5 on scale 1-7","2005","lower secondary degree","Couple + C. LE 16 ","182","0.179262782260776","0.1546239352617","0.203901629259853"
"5 on scale 1-7","2005","lower secondary degree","Couple + C. GT 16 ","191","0.2059930922869","0.180555444777968","0.231430739795832"
"5 on scale 1-7","2005","lower secondary degree","Couple + C. LE and GT 16","67","0.155072956466467","0.119102087522893","0.191043825410042"
"5 on scale 1-7","2005","secondary school degree","1-pers.-HH","151","0.193363609826493","0.16545030881086","0.221276910842126"
"5 on scale 1-7","2005","secondary school degree","(Married) couple without C. ","370","0.197713511643175","0.17930425885628","0.216122764430069"
"5 on scale 1-7","2005","secondary school degree","Single parent ","77","0.221288470827741","0.177736975224551","0.264839966430932"
"5 on scale 1-7","2005","secondary school degree","Couple + C. LE 16 ","285","0.217356189972612","0.195451978636309","0.239260401308916"
"5 on scale 1-7","2005","secondary school degree","Couple + C. GT 16 ","212","0.207391238105836","0.183529231886374","0.231253244325298"
"5 on scale 1-7","2005","secondary school degree","Couple + C. LE and GT 16","104","0.211359634853442","0.175501809670819","0.247217460036066"
"5 on scale 1-7","2005","college entrance qualification","1-pers.-HH","162","0.189827875775428","0.162376842151621","0.217278909399234"
"5 on scale 1-7","2005","college entrance qualification","(Married) couple without C. ","352","0.212665942564913","0.19340613089618","0.231925754233646"
"5 on scale 1-7","2005","college entrance qualification","Single parent ","33","0.197774805292083","0.140684690108774","0.254864920475391"
"5 on scale 1-7","2005","college entrance qualification","Couple + C. LE 16 ","206","0.176340317233309","0.154304062214716","0.198376572251902"
"5 on scale 1-7","2005","college entrance qualification","Couple + C. GT 16 ","190","0.251518019384936","0.223155587097534","0.279880451672338"
"5 on scale 1-7","2005","college entrance qualification","Couple + C. LE and GT 16","71","0.219175524526981","0.174541725105671","0.263809323948291"
"5 on scale 1-7","2005","Other degree","1-pers.-HH","15","","",""
"5 on scale 1-7","2005","Other degree","(Married) couple without C. ","62","0.17624453706538","0.136038105539536","0.216450968591224"
"5 on scale 1-7","2005","Other degree","Single parent ","16","","",""
"5 on scale 1-7","2005","Other degree","Couple + C. LE 16 ","40","0.203444282426033","0.148867770958181","0.258020793893885"
"5 on scale 1-7","2005","Other degree","Couple + C. GT 16 ","48","0.21290972484116","0.158692653283372","0.267126796398949"
"5 on scale 1-7","2005","Other degree","Couple + C. LE and GT 16","27","","",""
"5 on scale 1-7","2005","no degree/no degree yet","1-pers.-HH","5","","",""
"5 on scale 1-7","2005","no degree/no degree yet","(Married) couple without C. ","15","","",""
"5 on scale 1-7","2005","no degree/no degree yet","Single parent ","25","","",""
"5 on scale 1-7","2005","no degree/no degree yet","Couple + C. LE 16 ","5","","",""
"5 on scale 1-7","2005","no degree/no degree yet","Couple + C. GT 16 ","53","0.209410771377643","0.163671814697392","0.255149728057895"
"5 on scale 1-7","2005","no degree/no degree yet","Couple + C. LE and GT 16","50","0.177451145435539","0.132939348429319","0.221962942441759"
"6 on scale 1-7","2005","lower secondary degree","1-pers.-HH","252","0.201818605194121","0.179470338869914","0.224166871518327"
"6 on scale 1-7","2005","lower secondary degree","(Married) couple without C. ","719","0.228495539791623","0.21345614786691","0.243534931716336"
"6 on scale 1-7","2005","lower secondary degree","Single parent ","83","0.218105242094461","0.174779842175236","0.261430642013685"
"6 on scale 1-7","2005","lower secondary degree","Couple + C. LE 16 ","217","0.223353082331435","0.196599555786298","0.250106608876573"
"6 on scale 1-7","2005","lower secondary degree","Couple + C. GT 16 ","218","0.20749934157925","0.181993089154088","0.233005594004412"
"6 on scale 1-7","2005","lower secondary degree","Couple + C. LE and GT 16","86","0.224477143166689","0.183014531441848","0.26593975489153"
"6 on scale 1-7","2005","secondary school degree","1-pers.-HH","170","0.214701612250052","0.185680107483791","0.243723117016312"
"6 on scale 1-7","2005","secondary school degree","(Married) couple without C. ","403","0.213020193390325","0.194094777629426","0.231945609151224"
"6 on scale 1-7","2005","secondary school degree","Single parent ","66","0.194371606695099","0.152855256003124","0.235887957387074"
"6 on scale 1-7","2005","secondary school degree","Couple + C. LE 16 ","272","0.185387268425077","0.164748913037349","0.206025623812806"
"6 on scale 1-7","2005","secondary school degree","Couple + C. GT 16 ","234","0.171695566851155","0.149500479848069","0.193890653854241"
"6 on scale 1-7","2005","secondary school degree","Couple + C. LE and GT 16","86","0.17442445689198","0.141095976018023","0.207752937765938"
"6 on scale 1-7","2005","college entrance qualification","1-pers.-HH","122","0.153883036367769","0.128624938927866","0.179141133807672"
"6 on scale 1-7","2005","college entrance qualification","(Married) couple without C. ","334","0.189643019583147","0.171191583885492","0.208094455280802"
"6 on scale 1-7","2005","college entrance qualification","Single parent ","31","0.134477695747634","0.0855796447422453","0.183375746753022"
"6 on scale 1-7","2005","college entrance qualification","Couple + C. LE 16 ","197","0.160673368167263","0.139439675491789","0.181907060842736"
"6 on scale 1-7","2005","college entrance qualification","Couple + C. GT 16 ","158","0.171955268952516","0.147289032631245","0.196621505273788"
"6 on scale 1-7","2005","college entrance qualification","Couple + C. LE and GT 16","58","0.238067932847984","0.192116432333468","0.2840194333625"
"6 on scale 1-7","2005","Other degree","1-pers.-HH","19","","",""
"6 on scale 1-7","2005","Other degree","(Married) couple without C. ","73","0.217938248127907","0.174374444221465","0.26150205203435"
"6 on scale 1-7","2005","Other degree","Single parent ","10","","",""
"6 on scale 1-7","2005","Other degree","Couple + C. LE 16 ","59","0.277282869535744","0.216592379758282","0.337973359313205"
"6 on scale 1-7","2005","Other degree","Couple + C. GT 16 ","52","0.234150504921518","0.178065689090027","0.290235320753008"
"6 on scale 1-7","2005","Other degree","Couple + C. LE and GT 16","23","","",""
