"plh0216","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","no migration background","in school","41","0.0831538001786645","0.0590240184244204","0.107283581932909"
"1 Strongly disagree","2005","no migration background","inadequately","6","","",""
"1 Strongly disagree","2005","no migration background","general elemantary","63","0.0402576466241679","0.0307904925141592","0.0497248007341767"
"1 Strongly disagree","2005","no migration background","middle vocational","240","0.0321443941037455","0.0285078081507696","0.0357809800567214"
"1 Strongly disagree","2005","no migration background","vocational + Abi","31","0.042349448463148","0.0289752912378233","0.0557236056884727"
"1 Strongly disagree","2005","no migration background","higher vocational","35","0.0298586225845498","0.0208854407563583","0.0388318044127413"
"1 Strongly disagree","2005","no migration background","higher education","141","0.0410231000482118","0.0346808143071549","0.0473653857892687"
"1 Strongly disagree","2005","direct migration background","in school","4","","",""
"1 Strongly disagree","2005","direct migration background","inadequately","4","","",""
"1 Strongly disagree","2005","direct migration background","general elemantary","17","","",""
"1 Strongly disagree","2005","direct migration background","middle vocational","30","0.0414477640959647","0.0282105235917499","0.0546850046001794"
"1 Strongly disagree","2005","direct migration background","vocational + Abi","5","","",""
"1 Strongly disagree","2005","direct migration background","higher vocational","3","","",""
"1 Strongly disagree","2005","direct migration background","higher education","13","","",""
"1 Strongly disagree","2005","indirect migration background","in school","9","","",""
"1 Strongly disagree","2005","indirect migration background","inadequately","1","","",""
"1 Strongly disagree","2005","indirect migration background","general elemantary","13","","",""
"1 Strongly disagree","2005","indirect migration background","middle vocational","16","","",""
"1 Strongly disagree","2005","indirect migration background","vocational + Abi","2","","",""
"1 Strongly disagree","2005","indirect migration background","higher vocational","1","","",""
"1 Strongly disagree","2005","indirect migration background","higher education","4","","",""
"2 on scale 1-7 ","2005","no migration background","in school","73","0.145396539395653","0.114591380234004","0.176201698557301"
"2 on scale 1-7 ","2005","no migration background","inadequately","9","","",""
"2 on scale 1-7 ","2005","no migration background","general elemantary","120","0.0691905162922319","0.0569676908310197","0.0814133417534441"
"2 on scale 1-7 ","2005","no migration background","middle vocational","676","0.0760384411896403","0.0705735753597194","0.0815033070195612"
"2 on scale 1-7 ","2005","no migration background","vocational + Abi","87","0.106748108435875","0.0862409219937818","0.127255294877968"
"2 on scale 1-7 ","2005","no migration background","higher vocational","123","0.0945859041451655","0.0791571483526294","0.110014659937702"
"2 on scale 1-7 ","2005","no migration background","higher education","427","0.105612445497472","0.0957848354274534","0.115440055567492"
"2 on scale 1-7 ","2005","direct migration background","in school","18","","",""
"2 on scale 1-7 ","2005","direct migration background","inadequately","7","","",""
"2 on scale 1-7 ","2005","direct migration background","general elemantary","23","","",""
"2 on scale 1-7 ","2005","direct migration background","middle vocational","64","0.069424987784914","0.0525449811550936","0.0863049944147345"
"2 on scale 1-7 ","2005","direct migration background","vocational + Abi","13","","",""
"2 on scale 1-7 ","2005","direct migration background","higher vocational","9","","",""
"2 on scale 1-7 ","2005","direct migration background","higher education","27","","",""
"2 on scale 1-7 ","2005","indirect migration background","in school","18","","",""
"2 on scale 1-7 ","2005","indirect migration background","inadequately","","","",""
"2 on scale 1-7 ","2005","indirect migration background","general elemantary","16","","",""
"2 on scale 1-7 ","2005","indirect migration background","middle vocational","33","0.0740139784465361","0.0460633079399026","0.10196464895317"
"2 on scale 1-7 ","2005","indirect migration background","vocational + Abi","1","","",""
"2 on scale 1-7 ","2005","indirect migration background","higher vocational","4","","",""
"2 on scale 1-7 ","2005","indirect migration background","higher education","12","","",""
"3 on scale 1-7 ","2005","no migration background","in school","75","0.0988791813626728","0.0727931482489071","0.124965214476439"
"3 on scale 1-7 ","2005","no migration background","inadequately","7","","",""
"3 on scale 1-7 ","2005","no migration background","general elemantary","156","0.0942007342037057","0.080131804786629","0.108269663620782"
"3 on scale 1-7 ","2005","no migration background","middle vocational","1032","0.105970017618829","0.0996239675396377","0.11231606769802"
"3 on scale 1-7 ","2005","no migration background","vocational + Abi","117","0.130067016573568","0.107727925352876","0.15240610779426"
"3 on scale 1-7 ","2005","no migration background","higher vocational","163","0.108320977407044","0.0919356686519052","0.124706286162183"
"3 on scale 1-7 ","2005","no migration background","higher education","591","0.162502815002136","0.150706411599142","0.174299218405131"
"3 on scale 1-7 ","2005","direct migration background","in school","7","","",""
"3 on scale 1-7 ","2005","direct migration background","inadequately","14","","",""
"3 on scale 1-7 ","2005","direct migration background","general elemantary","56","0.0929846166723241","0.0690595721624094","0.116909661182239"
"3 on scale 1-7 ","2005","direct migration background","middle vocational","68","0.0707694713038306","0.053739115406455","0.0877998272012063"
"3 on scale 1-7 ","2005","direct migration background","vocational + Abi","24","","",""
"3 on scale 1-7 ","2005","direct migration background","higher vocational","10","","",""
"3 on scale 1-7 ","2005","direct migration background","higher education","40","0.11717191148096","0.0827309302467308","0.15161289271519"
"3 on scale 1-7 ","2005","indirect migration background","in school","19","","",""
"3 on scale 1-7 ","2005","indirect migration background","inadequately","2","","",""
"3 on scale 1-7 ","2005","indirect migration background","general elemantary","25","","",""
"3 on scale 1-7 ","2005","indirect migration background","middle vocational","38","0.106142268307334","0.0732562326504439","0.139028303964225"
"3 on scale 1-7 ","2005","indirect migration background","vocational + Abi","7","","",""
"3 on scale 1-7 ","2005","indirect migration background","higher vocational","6","","",""
"3 on scale 1-7 ","2005","indirect migration background","higher education","7","","",""
"4 on scale 1-7","2005","no migration background","in school","97","0.198803147014491","0.163925647340325","0.233680646688656"
"4 on scale 1-7","2005","no migration background","inadequately","12","","",""
"4 on scale 1-7","2005","no migration background","general elemantary","272","0.169258297412098","0.151197957706939","0.187318637117256"
"4 on scale 1-7","2005","no migration background","middle vocational","1653","0.181782570292393","0.17383111844857","0.189734022136217"
"4 on scale 1-7","2005","no migration background","vocational + Abi","191","0.236070768690492","0.207868328635708","0.264273208745276"
"4 on scale 1-7","2005","no migration background","higher vocational","252","0.190451196968829","0.169749428825237","0.211152965112422"
"4 on scale 1-7","2005","no migration background","higher education","737","0.17371853431079","0.161603780938852","0.185833287682728"
"4 on scale 1-7","2005","direct migration background","in school","8","","",""
"4 on scale 1-7","2005","direct migration background","inadequately","20","","",""
"4 on scale 1-7","2005","direct migration background","general elemantary","105","0.170373033677997","0.139400143424138","0.201345923931856"
"4 on scale 1-7","2005","direct migration background","middle vocational","159","0.194959898350774","0.168649924548367","0.221269872153182"
"4 on scale 1-7","2005","direct migration background","vocational + Abi","39","0.150793123369246","0.103181198057367","0.198405048681125"
"4 on scale 1-7","2005","direct migration background","higher vocational","23","","",""
"4 on scale 1-7","2005","direct migration background","higher education","64","0.179825152736903","0.138700321416977","0.220949984056829"
"4 on scale 1-7","2005","indirect migration background","in school","9","","",""
"4 on scale 1-7","2005","indirect migration background","inadequately","2","","",""
"4 on scale 1-7","2005","indirect migration background","general elemantary","38","0.162101547408205","0.108410969563866","0.215792125252545"
"4 on scale 1-7","2005","indirect migration background","middle vocational","62","0.202182602074079","0.159302404007875","0.245062800140283"
"4 on scale 1-7","2005","indirect migration background","vocational + Abi","12","","",""
"4 on scale 1-7","2005","indirect migration background","higher vocational","5","","",""
"4 on scale 1-7","2005","indirect migration background","higher education","14","","",""
"5 on scale 1-7","2005","no migration background","in school","90","0.190810090445225","0.156470904418083","0.225149276472367"
"5 on scale 1-7","2005","no migration background","inadequately","13","","",""
"5 on scale 1-7","2005","no migration background","general elemantary","303","0.173590599942784","0.15534833953064","0.191832860354929"
"5 on scale 1-7","2005","no migration background","middle vocational","1805","0.20146506999323","0.193195502646054","0.209734637340406"
"5 on scale 1-7","2005","no migration background","vocational + Abi","184","0.220996949060137","0.193441865530262","0.248552032590012"
"5 on scale 1-7","2005","no migration background","higher vocational","308","0.215235229872663","0.193567146502461","0.236903313242864"
"5 on scale 1-7","2005","no migration background","higher education","751","0.20028475457187","0.187487431692531","0.213082077451209"
"5 on scale 1-7","2005","direct migration background","in school","8","","",""
"5 on scale 1-7","2005","direct migration background","inadequately","30","0.203660632454971","0.138779283566054","0.268541981343889"
"5 on scale 1-7","2005","direct migration background","general elemantary","104","0.189238662659169","0.156969230315098","0.22150809500324"
"5 on scale 1-7","2005","direct migration background","middle vocational","188","0.203400119727769","0.176667917737032","0.230132321718507"
"5 on scale 1-7","2005","direct migration background","vocational + Abi","44","0.200744390657064","0.147449843062199","0.254038938251929"
"5 on scale 1-7","2005","direct migration background","higher vocational","35","0.249444643631411","0.175908521118946","0.322980766143875"
