"plh0216","year","e11103","regtyp","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Full Time","Urban Area","189","0.0347939638956053","0.0298966348162114","0.0396912929749991"
"1 Strongly disagree","2005","Full Time","Rural Area","79","0.0441619124791365","0.0363127873803242","0.0520110375779488"
"1 Strongly disagree","2005","Part Time","Urban Area","91","0.0276754064008841","0.0220425952646354","0.0333082175371327"
"1 Strongly disagree","2005","Part Time","Rural Area","32","0.0245890235563811","0.0168841291128285","0.0322939179999338"
"1 Strongly disagree","2005","Not Working","Urban Area","227","0.046072974706373","0.0403825683514295","0.0517633810613165"
"1 Strongly disagree","2005","Not Working","Rural Area","76","0.031550739925753","0.0248954287790848","0.0382060510724212"
"2 on scale 1-7 ","2005","Full Time","Urban Area","607","0.10504686631051","0.0968529973157268","0.113240735305294"
"2 on scale 1-7 ","2005","Full Time","Rural Area","251","0.104263370855563","0.092588255066638","0.115938486644488"
"2 on scale 1-7 ","2005","Part Time","Urban Area","268","0.0791163334289616","0.0698478642064601","0.0883848026514631"
"2 on scale 1-7 ","2005","Part Time","Rural Area","95","0.0540608341637783","0.0428102465105715","0.0653114218169852"
"2 on scale 1-7 ","2005","Not Working","Urban Area","414","0.0794431259610781","0.0721027880576845","0.0867834638644717"
"2 on scale 1-7 ","2005","Not Working","Rural Area","162","0.0587403937344597","0.0497878120667385","0.0676929754021809"
"3 on scale 1-7 ","2005","Full Time","Urban Area","753","0.130659242628525","0.121652610849881","0.139665874407169"
"3 on scale 1-7 ","2005","Full Time","Rural Area","352","0.114085632848374","0.101940102070304","0.126231163626444"
"3 on scale 1-7 ","2005","Part Time","Urban Area","406","0.119041955331627","0.107922073046972","0.130161837616281"
"3 on scale 1-7 ","2005","Part Time","Rural Area","173","0.109403339737468","0.0938738189797015","0.124932860495235"
"3 on scale 1-7 ","2005","Not Working","Urban Area","561","0.0995255374796175","0.091399748426356","0.107651326532879"
"3 on scale 1-7 ","2005","Not Working","Rural Area","264","0.0945653542306858","0.0834244681070125","0.105706240354359"
"4 on scale 1-7","2005","Full Time","Urban Area","1051","0.186558123361763","0.176147717427906","0.19696852929562"
"4 on scale 1-7","2005","Full Time","Rural Area","516","0.201361268796079","0.186040932373775","0.216681605218384"
"4 on scale 1-7","2005","Part Time","Urban Area","613","0.199079497874215","0.185368138151928","0.212790857596502"
"4 on scale 1-7","2005","Part Time","Rural Area","284","0.147466525602488","0.129826277994459","0.165106773210518"
"4 on scale 1-7","2005","Not Working","Urban Area","894","0.175135900282124","0.164819186824122","0.185452613740127"
"4 on scale 1-7","2005","Not Working","Rural Area","471","0.164216360811059","0.150111126707255","0.178321594914863"
"5 on scale 1-7","2005","Full Time","Urban Area","1099","0.209752587563825","0.198872496666658","0.220632678460992"
"5 on scale 1-7","2005","Full Time","Rural Area","542","0.191346780085713","0.176318928827748","0.206374631343677"
"5 on scale 1-7","2005","Part Time","Urban Area","661","0.19106367801437","0.177564143737378","0.204563212291363"
"5 on scale 1-7","2005","Part Time","Rural Area","330","0.235621588441923","0.214507906323817","0.256735270560029"
"5 on scale 1-7","2005","Not Working","Urban Area","993","0.18741794871369","0.17682536803972","0.198010529387659"
"5 on scale 1-7","2005","Not Working","Rural Area","520","0.201330347927885","0.186063008281608","0.216597687574162"
"6 on scale 1-7","2005","Full Time","Urban Area","1007","0.195897132225435","0.185290752694419","0.206503511756451"
"6 on scale 1-7","2005","Full Time","Rural Area","516","0.181569287536438","0.166842185275512","0.196296389797363"
"6 on scale 1-7","2005","Part Time","Urban Area","660","0.194431999421841","0.180842372773857","0.208021626069825"
"6 on scale 1-7","2005","Part Time","Rural Area","360","0.21940097504033","0.198811962817116","0.239989987263543"
"6 on scale 1-7","2005","Not Working","Urban Area","1105","0.202342737186228","0.19143801640414","0.213247457968317"
"6 on scale 1-7","2005","Not Working","Rural Area","609","0.220661113216842","0.204872236638059","0.236449989795625"
"7 Strongly agree","2005","Full Time","Urban Area","673","0.137292084014337","0.128094961767569","0.146489206261104"
"7 Strongly agree","2005","Full Time","Rural Area","376","0.163211747398696","0.149093244636689","0.177330250160703"
"7 Strongly agree","2005","Part Time","Urban Area","559","0.189591129528101","0.176131483115713","0.20305077594049"
"7 Strongly agree","2005","Part Time","Rural Area","278","0.209457713457631","0.189212937988465","0.229702488926797"
"7 Strongly agree","2005","Not Working","Urban Area","1020","0.210061775670889","0.199004894086661","0.221118657255117"
"7 Strongly agree","2005","Not Working","Rural Area","548","0.228935690153315","0.21293910780147","0.244932272505161"
"1 Strongly disagree","2006","Full Time","Urban Area","","","",""
"1 Strongly disagree","2006","Full Time","Rural Area","","","",""
"1 Strongly disagree","2006","Part Time","Urban Area","","","",""
"1 Strongly disagree","2006","Part Time","Rural Area","","","",""
"1 Strongly disagree","2006","Not Working","Urban Area","","","",""
"1 Strongly disagree","2006","Not Working","Rural Area","","","",""
"2 on scale 1-7 ","2006","Full Time","Urban Area","","","",""
"2 on scale 1-7 ","2006","Full Time","Rural Area","","","",""
"2 on scale 1-7 ","2006","Part Time","Urban Area","","","",""
"2 on scale 1-7 ","2006","Part Time","Rural Area","","","",""
"2 on scale 1-7 ","2006","Not Working","Urban Area","","","",""
"2 on scale 1-7 ","2006","Not Working","Rural Area","","","",""
"3 on scale 1-7 ","2006","Full Time","Urban Area","","","",""
"3 on scale 1-7 ","2006","Full Time","Rural Area","","","",""
"3 on scale 1-7 ","2006","Part Time","Urban Area","","","",""
"3 on scale 1-7 ","2006","Part Time","Rural Area","","","",""
"3 on scale 1-7 ","2006","Not Working","Urban Area","","","",""
"3 on scale 1-7 ","2006","Not Working","Rural Area","","","",""
"4 on scale 1-7","2006","Full Time","Urban Area","","","",""
"4 on scale 1-7","2006","Full Time","Rural Area","","","",""
"4 on scale 1-7","2006","Part Time","Urban Area","","","",""
"4 on scale 1-7","2006","Part Time","Rural Area","","","",""
"4 on scale 1-7","2006","Not Working","Urban Area","","","",""
"4 on scale 1-7","2006","Not Working","Rural Area","","","",""
"5 on scale 1-7","2006","Full Time","Urban Area","","","",""
"5 on scale 1-7","2006","Full Time","Rural Area","","","",""
"5 on scale 1-7","2006","Part Time","Urban Area","","","",""
"5 on scale 1-7","2006","Part Time","Rural Area","","","",""
"5 on scale 1-7","2006","Not Working","Urban Area","","","",""
"5 on scale 1-7","2006","Not Working","Rural Area","","","",""
"6 on scale 1-7","2006","Full Time","Urban Area","","","",""
"6 on scale 1-7","2006","Full Time","Rural Area","","","",""
"6 on scale 1-7","2006","Part Time","Urban Area","","","",""
"6 on scale 1-7","2006","Part Time","Rural Area","","","",""
"6 on scale 1-7","2006","Not Working","Urban Area","","","",""
