"plh0216","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","16-34 y.","1-pers.-HH","23","","","","1"
"1 Strongly disagree","2005","16-34 y.","(Married) couple without C. ","24","","","","1"
"1 Strongly disagree","2005","16-34 y.","Single parent ","24","","","","1"
"1 Strongly disagree","2005","16-34 y.","Couple + C. LE 16 ","26","","","","1"
"1 Strongly disagree","2005","16-34 y.","Couple + C. GT 16 ","77","0.051508142682664","0.0396692100038769","0.063347075361451","1"
"1 Strongly disagree","2005","16-34 y.","Couple + C. LE and GT 16","46","0.0791715193810023","0.0581542000173764","0.100188838744628","1"
"1 Strongly disagree","2005","35-65 y.","1-pers.-HH","58","0.050865614811699","0.0383764566233857","0.0633547730000123","1"
"1 Strongly disagree","2005","35-65 y.","(Married) couple without C. ","97","0.0248591071328626","0.0198565195181454","0.0298616947475798","1"
"1 Strongly disagree","2005","35-65 y.","Single parent ","11","","","","1"
"1 Strongly disagree","2005","35-65 y.","Couple + C. LE 16 ","75","0.0386007876131914","0.0312158766517523","0.0459856985746305","1"
"1 Strongly disagree","2005","35-65 y.","Couple + C. GT 16 ","43","0.0223833737370163","0.0161071568066205","0.0286595906674121","1"
"1 Strongly disagree","2005","35-65 y.","Couple + C. LE and GT 16","28","","","","1"
"1 Strongly disagree","2005","66 and older","1-pers.-HH","53","0.0604485888678933","0.0462420395890811","0.0746551381467054","1"
"1 Strongly disagree","2005","66 and older","(Married) couple without C. ","85","0.038353530500722","0.0305888327602496","0.0461182282411944","1"
"1 Strongly disagree","2005","66 and older","Single parent ","1","","","","1"
"1 Strongly disagree","2005","66 and older","Couple + C. LE 16 ","1","","","","1"
"1 Strongly disagree","2005","66 and older","Couple + C. GT 16 ","6","","","","1"
"1 Strongly disagree","2005","66 and older","Couple + C. LE and GT 16","1","","","","1"
"2 on scale 1-7 ","2005","66 and older","Single parent ","1","","","","2"
"2 on scale 1-7 ","2005","16-34 y.","1-pers.-HH","78","0.117216212089144","0.0932836402281878","0.141148783950101","2"
"2 on scale 1-7 ","2005","16-34 y.","Couple + C. LE and GT 16","99","0.142493447692051","0.115284005853494","0.169702889530608","2"
"2 on scale 1-7 ","2005","16-34 y.","(Married) couple without C. ","92","0.0968336498294116","0.0779885020352512","0.115678797623572","2"
"2 on scale 1-7 ","2005","16-34 y.","Single parent ","49","0.1271093633927","0.096833934527522","0.157384792257878","2"
"2 on scale 1-7 ","2005","16-34 y.","Couple + C. LE 16 ","80","0.0836677862586295","0.0672225632374826","0.100113009279776","2"
"2 on scale 1-7 ","2005","16-34 y.","Couple + C. GT 16 ","186","0.124936667200103","0.107226506419275","0.142646827980932","2"
"2 on scale 1-7 ","2005","35-65 y.","1-pers.-HH","100","0.0877137236253046","0.0716348171669858","0.103792630083623","2"
"2 on scale 1-7 ","2005","35-65 y.","(Married) couple without C. ","308","0.0748331672191648","0.0663789121463945","0.0832874222919352","2"
"2 on scale 1-7 ","2005","35-65 y.","Single parent ","32","0.0489086535264397","0.0312953500602552","0.0665219569926241","2"
"2 on scale 1-7 ","2005","35-65 y.","Couple + C. LE 16 ","263","0.0959065462937975","0.0846183101087705","0.107194782478825","2"
"2 on scale 1-7 ","2005","66 and older","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2005","66 and older","Couple + C. GT 16 ","9","","","","2"
"2 on scale 1-7 ","2005","66 and older","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2005","35-65 y.","Couple + C. GT 16 ","137","0.0675411337657127","0.0568935786176324","0.078188688913793","2"
"2 on scale 1-7 ","2005","35-65 y.","Couple + C. LE and GT 16","77","0.0554174171112776","0.0416570842516055","0.0691777499709497","2"
"2 on scale 1-7 ","2005","66 and older","1-pers.-HH","81","0.077965762326782","0.0619826727732596","0.0939488518803044","2"
"2 on scale 1-7 ","2005","66 and older","(Married) couple without C. ","162","0.0673825036017076","0.0572471358589694","0.0775178713444458","2"
"3 on scale 1-7 ","2005","16-34 y.","1-pers.-HH","108","0.148051912808117","0.121628924459078","0.174474901157157","3"
"3 on scale 1-7 ","2005","16-34 y.","(Married) couple without C. ","129","0.105358415914234","0.0857942345847531","0.124922597243714","3"
"3 on scale 1-7 ","2005","16-34 y.","Couple + C. LE and GT 16","107","0.128083798473057","0.102070948560832","0.154096648385283","3"
"3 on scale 1-7 ","2005","66 and older","Couple + C. LE 16 ","1","","","","3"
"3 on scale 1-7 ","2005","66 and older","Couple + C. GT 16 ","21","","","","3"
"3 on scale 1-7 ","2005","66 and older","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2005","16-34 y.","Single parent ","60","0.138017932274669","0.106667864182212","0.169368000367125","3"
"3 on scale 1-7 ","2005","16-34 y.","Couple + C. LE 16 ","118","0.0921509598545311","0.0749722358572634","0.109329683851799","3"
"3 on scale 1-7 ","2005","16-34 y.","Couple + C. GT 16 ","230","0.176192028836659","0.155785744877926","0.196598312795393","3"
"3 on scale 1-7 ","2005","66 and older","Single parent ","3","","","","3"
