"plh0216","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","16-34 y.","Urban Area","159","0.0415693743074517","0.0350024474893757","0.0481363011255277"
"1 Strongly disagree","2005","16-34 y.","Rural Area","67","0.0384585488275868","0.0294821449064902","0.0474349527486834"
"1 Strongly disagree","2005","35-65 y.","Urban Area","226","0.0296706628628425","0.025900556620729","0.0334407691049559"
"1 Strongly disagree","2005","35-65 y.","Rural Area","90","0.0339875194217546","0.0282309360067668","0.0397441028367423"
"1 Strongly disagree","2005","66 and older","Urban Area","122","0.0527275075058392","0.0440034654128634","0.0614515495988151"
"1 Strongly disagree","2005","66 and older","Rural Area","30","0.0316492411283596","0.0220020512286553","0.041296431028064"
"2 on scale 1-7 ","2005","16-34 y.","Urban Area","407","0.113249370425238","0.102823465931331","0.123675274919145"
"2 on scale 1-7 ","2005","16-34 y.","Rural Area","195","0.108389932599677","0.0938787138222648","0.12290115137709"
"2 on scale 1-7 ","2005","35-65 y.","Urban Area","686","0.0808397100293325","0.0747829776623148","0.0868964423963502"
"2 on scale 1-7 ","2005","35-65 y.","Rural Area","250","0.0685169170023294","0.0604908997010987","0.0765429343035601"
"2 on scale 1-7 ","2005","66 and older","Urban Area","196","0.0803875775023043","0.0697740792320891","0.0910010757725194"
"2 on scale 1-7 ","2005","66 and older","Rural Area","63","0.0488268417533875","0.0369510673689149","0.0607026161378602"
"3 on scale 1-7 ","2005","16-34 y.","Urban Area","521","0.13647345891665","0.125179218296397","0.147767699536902"
"3 on scale 1-7 ","2005","16-34 y.","Rural Area","251","0.116919970337424","0.101920831853169","0.13191910882168"
"3 on scale 1-7 ","2005","35-65 y.","Urban Area","929","0.10986311259829","0.102914713868253","0.116811511328327"
"3 on scale 1-7 ","2005","35-65 y.","Rural Area","421","0.104610441444554","0.0948872859922139","0.114333596896894"
"3 on scale 1-7 ","2005","66 and older","Urban Area","270","0.105023654575009","0.0930559458683312","0.116991363281687"
"3 on scale 1-7 ","2005","66 and older","Rural Area","117","0.0925121616813444","0.0765451865254926","0.108479136837196"
"4 on scale 1-7","2005","16-34 y.","Urban Area","666","0.185883312092947","0.173084825407314","0.19868179877858"
"4 on scale 1-7","2005","16-34 y.","Rural Area","339","0.172940908781088","0.155287073373262","0.190594744188913"
"4 on scale 1-7","2005","35-65 y.","Urban Area","1464","0.190101704559843","0.18138326760653","0.198820141513156"
"4 on scale 1-7","2005","35-65 y.","Rural Area","701","0.17533058434792","0.163250151840781","0.187411016855058"
