"plh0216","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","1-pers.-HH","(0) in school","","","",""
"1 Strongly disagree","2005","1-pers.-HH","(1a) inadequately completed","2","","",""
"1 Strongly disagree","2005","1-pers.-HH","(1b) general elementary school","12","","",""
"1 Strongly disagree","2005","1-pers.-HH","(1c) basic vocational qualification","48","0.0681085023073376","0.0514821438945703","0.0847348607201048"
"1 Strongly disagree","2005","1-pers.-HH","(2b) intermediate general qualification","2","","",""
"1 Strongly disagree","2005","1-pers.-HH","(2a) intermediate vocational","24","","",""
"1 Strongly disagree","2005","1-pers.-HH","(2c_gen) general maturity certificate","6","","",""
"1 Strongly disagree","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","13","","",""
"1 Strongly disagree","2005","1-pers.-HH","(3a) lower tertiary education","8","","",""
"1 Strongly disagree","2005","1-pers.-HH","(3b) higher tertiary education","18","","",""
"1 Strongly disagree","2005","(Married) couple without C. ","(0) in school","","","",""
"1 Strongly disagree","2005","(Married) couple without C. ","(1a) inadequately completed","1","","",""
"1 Strongly disagree","2005","(Married) couple without C. ","(1b) general elementary school","19","","",""
"1 Strongly disagree","2005","(Married) couple without C. ","(1c) basic vocational qualification","64","0.0301737337246279","0.0234667622264762","0.0368807052227796"
"1 Strongly disagree","2005","(Married) couple without C. ","(2b) intermediate general qualification","3","","",""
"1 Strongly disagree","2005","(Married) couple without C. ","(2a) intermediate vocational","37","0.0250420301950738","0.016934962138998","0.0331490982511496"
"1 Strongly disagree","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","4","","",""
"1 Strongly disagree","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","16","","",""
"1 Strongly disagree","2005","(Married) couple without C. ","(3a) lower tertiary education","25","","",""
"1 Strongly disagree","2005","(Married) couple without C. ","(3b) higher tertiary education","37","0.0487891373387835","0.0351617548813642","0.0624165197962028"
"1 Strongly disagree","2005","Single parent ","(0) in school","7","","",""
"1 Strongly disagree","2005","Single parent ","(1a) inadequately completed","","","",""
"1 Strongly disagree","2005","Single parent ","(1b) general elementary school","6","","",""
"1 Strongly disagree","2005","Single parent ","(1c) basic vocational qualification","5","","",""
"1 Strongly disagree","2005","Single parent ","(2b) intermediate general qualification","4","","",""
"1 Strongly disagree","2005","Single parent ","(2a) intermediate vocational","5","","",""
"1 Strongly disagree","2005","Single parent ","(2c_gen) general maturity certificate","1","","",""
"1 Strongly disagree","2005","Single parent ","(2c_voc) vocational maturity certificate","1","","",""
"1 Strongly disagree","2005","Single parent ","(3a) lower tertiary education","2","","",""
"1 Strongly disagree","2005","Single parent ","(3b) higher tertiary education","2","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","(0) in school","","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","(1a) inadequately completed","2","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","(1b) general elementary school","5","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","23","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","2","","",""
