"plh0216","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Not Employed","lower secondary degree","109","0.0375926528823402","0.0315217850643187","0.0436635207003617"
"1 Strongly disagree","2005","Not Employed","secondary school degree","50","0.0354744718157233","0.0261875788586951","0.0447613647727515"
"1 Strongly disagree","2005","Not Employed","college entrance qualification","64","0.0565702083387308","0.0437118379765628","0.0694285787008988"
"1 Strongly disagree","2005","Not Employed","Other degree","17","","",""
"1 Strongly disagree","2005","Not Employed","no degree/no degree yet","58","0.0746952211206925","0.055330097515655","0.09406034472573"
"1 Strongly disagree","2005","Employed","lower secondary degree","104","0.0396501638883061","0.0330034692439575","0.0462968585326546"
"1 Strongly disagree","2005","Employed","secondary school degree","113","0.0241527763551148","0.0196617279730191","0.0286438247372105"
"1 Strongly disagree","2005","Employed","college entrance qualification","135","0.0364526945548959","0.0306066670017256","0.0422987221080662"
"1 Strongly disagree","2005","Employed","Other degree","24","","",""
"1 Strongly disagree","2005","Employed","no degree/no degree yet","3","","",""
"2 on scale 1-7 ","2005","Not Employed","lower secondary degree","203","0.0577825062205615","0.0503352963338557","0.0652297161072673"
"2 on scale 1-7 ","2005","Not Employed","secondary school degree","101","0.0751163835143673","0.0618831344643736","0.0883496325643609"
"2 on scale 1-7 ","2005","Not Employed","college entrance qualification","124","0.0833387456993282","0.0679548911269877","0.0987226002716688"
"2 on scale 1-7 ","2005","Not Employed","Other degree","22","","",""
"2 on scale 1-7 ","2005","Not Employed","no degree/no degree yet","108","0.156395108356309","0.129639638043316","0.183150578669301"
"2 on scale 1-7 ","2005","Employed","lower secondary degree","260","0.0804088864180269","0.0711466063810721","0.0896711664549816"
"2 on scale 1-7 ","2005","Employed","secondary school degree","384","0.0878380503639535","0.079557663873633","0.096118436854274"
"2 on scale 1-7 ","2005","Employed","college entrance qualification","488","0.115761570431833","0.105781665211646","0.125741475652019"
"2 on scale 1-7 ","2005","Employed","Other degree","36","0.0600142782734405","0.0416274424406204","0.0784011141062605"
"2 on scale 1-7 ","2005","Employed","no degree/no degree yet","21","","",""
"3 on scale 1-7 ","2005","Not Employed","lower secondary degree","317","0.0810213583025877","0.0723122780272797","0.0897304385778958"
"3 on scale 1-7 ","2005","Not Employed","secondary school degree","158","0.105680382652974","0.0902456477492393","0.121115117556709"
"3 on scale 1-7 ","2005","Not Employed","college entrance qualification","189","0.155528821080077","0.135357464603556","0.175700177556599"
"3 on scale 1-7 ","2005","Not Employed","Other degree","40","0.0807909519593125","0.0562839720793661","0.105297931839259"
"3 on scale 1-7 ","2005","Not Employed","no degree/no degree yet","102","0.111489031553969","0.0883055353646736","0.134672527743265"
"3 on scale 1-7 ","2005","Employed","lower secondary degree","366","0.10153791323061","0.0912498767573351","0.111825949703885"
"3 on scale 1-7 ","2005","Employed","secondary school degree","573","0.116152168228457","0.106779231197416","0.125525105259498"
"3 on scale 1-7 ","2005","Employed","college entrance qualification","621","0.161413764899353","0.149937417997994","0.172890111800713"
"3 on scale 1-7 ","2005","Employed","Other degree","59","0.0721334553084454","0.0521057956620169","0.0921611149548738"
"3 on scale 1-7 ","2005","Employed","no degree/no degree yet","29","","",""
"4 on scale 1-7","2005","Not Employed","lower secondary degree","605","0.166948635938279","0.155045890316191","0.178851381560367"
"4 on scale 1-7","2005","Not Employed","secondary school degree","258","0.157369277345938","0.139086834366698","0.175651720325178"
"4 on scale 1-7","2005","Not Employed","college entrance qualification","259","0.203960165343054","0.181532848091021","0.226387482595087"
"4 on scale 1-7","2005","Not Employed","Other degree","93","0.186480932233574","0.151453978369415","0.221507886097733"
"4 on scale 1-7","2005","Not Employed","no degree/no degree yet","126","0.178246522117282","0.150055373571322","0.206437670663242"
"4 on scale 1-7","2005","Employed","lower secondary degree","591","0.177058110005904","0.164056084983393","0.190060135028416"
"4 on scale 1-7","2005","Employed","secondary school degree","862","0.19143728879365","0.179928134553944","0.202946443033356"
"4 on scale 1-7","2005","Employed","college entrance qualification","823","0.201782311825418","0.189263539549653","0.214301084101183"
"4 on scale 1-7","2005","Employed","Other degree","117","0.188158585865834","0.157902224572088","0.218414947159579"
"4 on scale 1-7","2005","Employed","no degree/no degree yet","27","","",""
"5 on scale 1-7","2005","Not Employed","lower secondary degree","758","0.196546491995824","0.183863174944036","0.209229809047611"
"5 on scale 1-7","2005","Not Employed","secondary school degree","291","0.186248327008683","0.16670278379593","0.205793870221436"
"5 on scale 1-7","2005","Not Employed","college entrance qualification","238","0.200582337641015","0.178294370320146","0.222870304961884"
"5 on scale 1-7","2005","Not Employed","Other degree","78","0.173139943230183","0.139113549108158","0.207166337352207"
"5 on scale 1-7","2005","Not Employed","no degree/no degree yet","119","0.164193802155449","0.136906372089344","0.191481232221555"
"5 on scale 1-7","2005","Employed","lower secondary degree","667","0.198733478997313","0.185141192597349","0.212325765397276"
"5 on scale 1-7","2005","Employed","secondary school degree","940","0.212249589346158","0.200287940832324","0.224211237859991"
"5 on scale 1-7","2005","Employed","college entrance qualification","796","0.204554781760414","0.191972208292815","0.217137355228013"
"5 on scale 1-7","2005","Employed","Other degree","142","0.206595829391504","0.175253801640414","0.237937857142593"
"5 on scale 1-7","2005","Employed","no degree/no degree yet","39","0.185491547700252","0.130653839451322","0.240329255949183"
"6 on scale 1-7","2005","Not Employed","lower secondary degree","889","0.219079248743671","0.205877729046909","0.232280768440433"
"6 on scale 1-7","2005","Not Employed","secondary school degree","345","0.214509984528288","0.19390132721167","0.235118641844907"
"6 on scale 1-7","2005","Not Employed","college entrance qualification","233","0.181641481681402","0.160182131339287","0.203100832023517"
"6 on scale 1-7","2005","Not Employed","Other degree","117","0.246824625816571","0.208050359774767","0.285598891858374"
"6 on scale 1-7","2005","Not Employed","no degree/no degree yet","102","0.142171979485881","0.116447974720925","0.167895984250836"
