"plh0216","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Schleswig-Holstein","Full Time","20","","",""
"1 Strongly disagree","2005","Schleswig-Holstein","Part Time","4","","",""
"1 Strongly disagree","2005","Schleswig-Holstein","Not Working","12","","",""
"1 Strongly disagree","2005","Hamburg","Full Time","2","","",""
"1 Strongly disagree","2005","Hamburg","Part Time","1","","",""
"1 Strongly disagree","2005","Hamburg","Not Working","6","","",""
"1 Strongly disagree","2005","Lower Saxony","Full Time","27","","",""
"1 Strongly disagree","2005","Lower Saxony","Part Time","14","","",""
"1 Strongly disagree","2005","Lower Saxony","Not Working","42","0.0515103083855325","0.0349456141871789","0.0680750025838861"
"1 Strongly disagree","2005","Bremen","Full Time","7","","",""
"1 Strongly disagree","2005","Bremen","Part Time","1","","",""
"1 Strongly disagree","2005","Bremen","Not Working","2","","",""
"1 Strongly disagree","2005","North Rhine-Westphalia","Full Time","49","0.0289581678709881","0.0208423801779785","0.0370739555639977"
"1 Strongly disagree","2005","North Rhine-Westphalia","Part Time","28","","",""
"1 Strongly disagree","2005","North Rhine-Westphalia","Not Working","66","0.0401866773889656","0.0308534817088253","0.0495198730691059"
"1 Strongly disagree","2005","Hesse","Full Time","23","","",""
"1 Strongly disagree","2005","Hesse","Part Time","11","","",""
"1 Strongly disagree","2005","Hesse","Not Working","24","","",""
"1 Strongly disagree","2005","Rhineland-Palatinate,Saarland","Full Time","16","","",""
"1 Strongly disagree","2005","Rhineland-Palatinate,Saarland","Part Time","10","","",""
"1 Strongly disagree","2005","Rhineland-Palatinate,Saarland","Not Working","26","","",""
"1 Strongly disagree","2005","Baden-Württemberg","Full Time","38","0.0257142651040598","0.0160760094060492","0.0353525208020704"
"1 Strongly disagree","2005","Baden-Württemberg","Part Time","15","","",""
"1 Strongly disagree","2005","Baden-Württemberg","Not Working","38","0.0445291080916571","0.0311421655134865","0.0579160506698277"
"1 Strongly disagree","2005","Bavaria","Full Time","36","0.043187007929071","0.0316808961294596","0.0546931197286824"
"1 Strongly disagree","2005","Bavaria","Part Time","17","","",""
"1 Strongly disagree","2005","Bavaria","Not Working","29","","",""
"1 Strongly disagree","2005","Berlin","Full Time","7","","",""
"1 Strongly disagree","2005","Berlin","Part Time","9","","",""
"1 Strongly disagree","2005","Berlin","Not Working","15","","",""
"1 Strongly disagree","2005","Brandenburg","Full Time","9","","",""
"1 Strongly disagree","2005","Brandenburg","Part Time","4","","",""
"1 Strongly disagree","2005","Brandenburg","Not Working","8","","",""
"1 Strongly disagree","2005","Mecklenburg-Western Pomerania","Full Time","4","","",""
"1 Strongly disagree","2005","Mecklenburg-Western Pomerania","Part Time","2","","",""
"1 Strongly disagree","2005","Mecklenburg-Western Pomerania","Not Working","6","","",""
"1 Strongly disagree","2005","Saxony","Full Time","15","","",""
"1 Strongly disagree","2005","Saxony","Part Time","6","","",""
"1 Strongly disagree","2005","Saxony","Not Working","14","","",""
"1 Strongly disagree","2005","Saxony-Anhalt","Full Time","9","","",""
"1 Strongly disagree","2005","Saxony-Anhalt","Part Time","1","","",""
"1 Strongly disagree","2005","Saxony-Anhalt","Not Working","9","","",""
"1 Strongly disagree","2005","Thuringia","Full Time","6","","",""
"1 Strongly disagree","2005","Thuringia","Part Time","","","",""
"1 Strongly disagree","2005","Thuringia","Not Working","6","","",""
"2 on scale 1-7 ","2005","Schleswig-Holstein","Full Time","43","0.163905548035411","0.116167286547567","0.211643809523255"
"2 on scale 1-7 ","2005","Schleswig-Holstein","Part Time","23","","",""
"2 on scale 1-7 ","2005","Schleswig-Holstein","Not Working","27","","",""
"2 on scale 1-7 ","2005","Hamburg","Full Time","15","","",""
"2 on scale 1-7 ","2005","Hamburg","Part Time","12","","",""
"2 on scale 1-7 ","2005","Hamburg","Not Working","12","","",""
"2 on scale 1-7 ","2005","Lower Saxony","Full Time","70","0.111869777944737","0.0874111289747134","0.13632842691476"
"2 on scale 1-7 ","2005","Lower Saxony","Part Time","33","0.0541898833148478","0.0335906912849671","0.0747890753447285"
"2 on scale 1-7 ","2005","Lower Saxony","Not Working","46","0.0764738497758321","0.0565578957263367","0.0963898038253274"
"2 on scale 1-7 ","2005","Bremen","Full Time","6","","",""
"2 on scale 1-7 ","2005","Bremen","Part Time","2","","",""
"2 on scale 1-7 ","2005","Bremen","Not Working","5","","",""
"2 on scale 1-7 ","2005","North Rhine-Westphalia","Full Time","177","0.10290201645703","0.0881972527601718","0.117606780153887"
"2 on scale 1-7 ","2005","North Rhine-Westphalia","Part Time","93","0.0930071843420351","0.0751480086790727","0.110866360004997"
"2 on scale 1-7 ","2005","North Rhine-Westphalia","Not Working","150","0.0880528050923894","0.0745863781898787","0.1015192319949"
"2 on scale 1-7 ","2005","Hesse","Full Time","66","0.105076605442476","0.0799023513746339","0.130250859510317"
"2 on scale 1-7 ","2005","Hesse","Part Time","20","","",""
"2 on scale 1-7 ","2005","Hesse","Not Working","34","0.0530155070869976","0.0323592434834272","0.073671770690568"
"2 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","Full Time","46","0.110113788452113","0.0811271952820104","0.139100381622216"
"2 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","Part Time","26","","",""
"2 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","Not Working","33","0.0703625359286564","0.0476709040026703","0.0930541678546426"
"2 on scale 1-7 ","2005","Baden-Württemberg","Full Time","147","0.126682762870363","0.10642866087644","0.146936864864287"
"2 on scale 1-7 ","2005","Baden-Württemberg","Part Time","47","0.0662488954733577","0.0459550163296255","0.08654277461709"
"2 on scale 1-7 ","2005","Baden-Württemberg","Not Working","79","0.0736943005365149","0.0567374656812552","0.0906511353917746"
"2 on scale 1-7 ","2005","Bavaria","Full Time","124","0.0963316879540021","0.0796312595713697","0.113032116336635"
"2 on scale 1-7 ","2005","Bavaria","Part Time","47","0.0452944128733069","0.0302506281377224","0.0603381976088914"
"2 on scale 1-7 ","2005","Bavaria","Not Working","65","0.0721974113855136","0.0558509576148112","0.088543865156216"
"2 on scale 1-7 ","2005","Berlin","Full Time","27","","",""
"2 on scale 1-7 ","2005","Berlin","Part Time","11","","",""
"2 on scale 1-7 ","2005","Berlin","Not Working","23","","",""
"2 on scale 1-7 ","2005","Brandenburg","Full Time","22","","",""
"2 on scale 1-7 ","2005","Brandenburg","Part Time","3","","",""
"2 on scale 1-7 ","2005","Brandenburg","Not Working","16","","",""
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","Full Time","19","","",""
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","Part Time","5","","",""
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","Not Working","6","","",""
"2 on scale 1-7 ","2005","Saxony","Full Time","46","0.0650350403697466","0.0458254718264747","0.0842446089130185"
"2 on scale 1-7 ","2005","Saxony","Part Time","20","","",""
"2 on scale 1-7 ","2005","Saxony","Not Working","31","0.0525462066185428","0.034839700347173","0.0702527128899127"
"2 on scale 1-7 ","2005","Saxony-Anhalt","Full Time","32","0.0855831700973065","0.0551223300678763","0.116044010126737"
"2 on scale 1-7 ","2005","Saxony-Anhalt","Part Time","15","","",""
"2 on scale 1-7 ","2005","Saxony-Anhalt","Not Working","28","","",""
"2 on scale 1-7 ","2005","Thuringia","Full Time","18","","",""
"2 on scale 1-7 ","2005","Thuringia","Part Time","6","","",""
"2 on scale 1-7 ","2005","Thuringia","Not Working","21","","",""
"3 on scale 1-7 ","2005","Schleswig-Holstein","Full Time","34","0.137647064570808","0.0932179046890804","0.182076224452536"
"3 on scale 1-7 ","2005","Schleswig-Holstein","Part Time","21","","",""
"3 on scale 1-7 ","2005","Schleswig-Holstein","Not Working","45","0.170440600719086","0.122568312083885","0.218312889354288"
"3 on scale 1-7 ","2005","Hamburg","Full Time","21","","",""
"3 on scale 1-7 ","2005","Hamburg","Part Time","17","","",""
"3 on scale 1-7 ","2005","Hamburg","Not Working","17","","",""
"3 on scale 1-7 ","2005","Lower Saxony","Full Time","82","0.0970931066799166","0.0741182169988562","0.120067996360977"
"3 on scale 1-7 ","2005","Lower Saxony","Part Time","53","0.105289333846892","0.0773624423874494","0.133216225306334"
"3 on scale 1-7 ","2005","Lower Saxony","Not Working","60","0.0938709841070892","0.0720144777102891","0.115727490503889"
"3 on scale 1-7 ","2005","Bremen","Full Time","3","","",""
"3 on scale 1-7 ","2005","Bremen","Part Time","6","","",""
"3 on scale 1-7 ","2005","Bremen","Not Working","8","","",""
"3 on scale 1-7 ","2005","North Rhine-Westphalia","Full Time","213","0.127046842780873","0.110929123945238","0.143164561616509"
"3 on scale 1-7 ","2005","North Rhine-Westphalia","Part Time","115","0.0986113706178247","0.0802789095104146","0.116943831725235"
"3 on scale 1-7 ","2005","North Rhine-Westphalia","Not Working","187","0.105940965019001","0.091315455841657","0.120566474196345"
"3 on scale 1-7 ","2005","Hesse","Full Time","84","0.136661000497465","0.108462654118249","0.164859346876681"
"3 on scale 1-7 ","2005","Hesse","Part Time","43","0.132318025458066","0.0965637207594556","0.168072330156676"
"3 on scale 1-7 ","2005","Hesse","Not Working","44","0.0783823635564784","0.0536045238151513","0.103160203297806"
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","Full Time","54","0.115675357427983","0.0860587456399423","0.145291969216024"
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","Part Time","33","0.109507324941104","0.0741707685548335","0.144843881327375"
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","Not Working","47","0.10385986401655","0.0767922472328761","0.130927480800223"
"3 on scale 1-7 ","2005","Baden-Württemberg","Full Time","158","0.133336906346591","0.112636991830983","0.154036820862199"
"3 on scale 1-7 ","2005","Baden-Württemberg","Part Time","69","0.119061871845285","0.092636613546454","0.145487130144116"
"3 on scale 1-7 ","2005","Baden-Württemberg","Not Working","104","0.1015360454722","0.0819335607755383","0.121138530168861"
"3 on scale 1-7 ","2005","Bavaria","Full Time","164","0.136264317075546","0.116845623785326","0.155683010365766"
"3 on scale 1-7 ","2005","Bavaria","Part Time","93","0.123745737043184","0.0999236253629667","0.147567848723401"
"3 on scale 1-7 ","2005","Bavaria","Not Working","113","0.0944527166193179","0.075981404783059","0.112924028455577"
"3 on scale 1-7 ","2005","Berlin","Full Time","58","0.150712348890436","0.110023847897561","0.191400849883312"
"3 on scale 1-7 ","2005","Berlin","Part Time","25","","",""
"3 on scale 1-7 ","2005","Berlin","Not Working","23","","",""
"3 on scale 1-7 ","2005","Brandenburg","Full Time","42","0.119722989518611","0.0839860862821162","0.155459892755105"
"3 on scale 1-7 ","2005","Brandenburg","Part Time","17","","",""
