"plh0216","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","Full Time","in school","","","","","1"
"1 Strongly disagree","2005","Full Time","inadequately","3","","","","1"
"1 Strongly disagree","2005","Full Time","general elemantary","31","0.0624264973018005","0.0422808904166476","0.0825721041869535","1"
"1 Strongly disagree","2005","Full Time","middle vocational","121","0.0370218582760727","0.0310224546380622","0.0430212619140832","1"
"1 Strongly disagree","2005","Full Time","vocational + Abi","20","","","","1"
"1 Strongly disagree","2005","Full Time","higher vocational","17","","","","1"
"1 Strongly disagree","2005","Full Time","higher education","72","0.037427424695516","0.0295531110296716","0.0453017383613603","1"
"1 Strongly disagree","2005","Part Time","in school","","","","","1"
"1 Strongly disagree","2005","Part Time","inadequately","2","","","","1"
"1 Strongly disagree","2005","Part Time","general elemantary","14","","","","1"
"1 Strongly disagree","2005","Part Time","middle vocational","55","0.0243707239455506","0.0183335431094561","0.0304079047816451","1"
"1 Strongly disagree","2005","Part Time","vocational + Abi","7","","","","1"
"1 Strongly disagree","2005","Part Time","higher vocational","6","","","","1"
"1 Strongly disagree","2005","Part Time","higher education","33","0.0428600796065979","0.0298497753717855","0.0558703838414103","1"
"1 Strongly disagree","2005","Not Working","in school","54","0.0944767378654505","0.0700323595397324","0.118921116191169","1"
"1 Strongly disagree","2005","Not Working","inadequately","6","","","","1"
"1 Strongly disagree","2005","Not Working","general elemantary","48","0.036759257727574","0.0267364465814658","0.0467820688736822","1"
"1 Strongly disagree","2005","Not Working","middle vocational","110","0.0336761907012491","0.0280391167343896","0.0393132646681086","1"
"1 Strongly disagree","2005","Not Working","vocational + Abi","11","","","","1"
"1 Strongly disagree","2005","Not Working","higher vocational","16","","","","1"
"1 Strongly disagree","2005","Not Working","higher education","53","0.0491564557387869","0.0357434029912813","0.0625695084862925","1"
"2 on scale 1-7 ","2005","Not Working","inadequately","13","","","","2"
"2 on scale 1-7 ","2005","Not Working","in school","93","0.167681338866129","0.136459827052675","0.198902850679583","2"
"2 on scale 1-7 ","2005","Not Working","middle vocational","243","0.0623851652768462","0.0548275668274327","0.0699427637262597","2"
"2 on scale 1-7 ","2005","Not Working","general elemantary","72","0.0500017245220783","0.0383927820557026","0.0616106669884541","2"
"2 on scale 1-7 ","2005","Not Working","higher education","85","0.07995401529748","0.0631269753015841","0.0967810552933758","2"
"2 on scale 1-7 ","2005","Not Working","vocational + Abi","23","","","","2"
"2 on scale 1-7 ","2005","Not Working","higher vocational","29","","","","2"
"2 on scale 1-7 ","2005","Part Time","in school","15","","","","2"
"2 on scale 1-7 ","2005","Part Time","inadequately","","","","","2"
"2 on scale 1-7 ","2005","Part Time","general elemantary","33","0.0600158914570162","0.0390921725044271","0.0809396104096054","2"
"2 on scale 1-7 ","2005","Part Time","middle vocational","167","0.0673408727223638","0.057528853275686","0.0771528921690417","2"
"2 on scale 1-7 ","2005","Part Time","vocational + Abi","20","","","","2"
"2 on scale 1-7 ","2005","Full Time","in school","1","","","","2"
"2 on scale 1-7 ","2005","Full Time","inadequately","3","","","","2"
"2 on scale 1-7 ","2005","Full Time","general elemantary","54","0.1033673921526","0.0780165580702572","0.128718226234943","2"
"2 on scale 1-7 ","2005","Part Time","higher vocational","29","","","","2"
"2 on scale 1-7 ","2005","Part Time","higher education","88","0.0760509931463778","0.0590235398816157","0.09307844641114","2"
"2 on scale 1-7 ","2005","Full Time","vocational + Abi","58","0.120456105152163","0.0926925998635525","0.148219610440773","2"
"2 on scale 1-7 ","2005","Full Time","higher vocational","78","0.108315424240552","0.0863501969891138","0.130280651491991","2"
"2 on scale 1-7 ","2005","Full Time","higher education","293","0.125347257919515","0.11161075300681","0.13908376283222","2"
"2 on scale 1-7 ","2005","Full Time","middle vocational","363","0.094090474371554","0.0848139347755806","0.103367013967527","2"
"3 on scale 1-7 ","2005","Not Working","in school","85","0.103988683376842","0.0784783265438417","0.129499040209842","3"
"3 on scale 1-7 ","2005","Not Working","general elemantary","119","0.0892974348010103","0.0741078280488377","0.104487041553183","3"
"3 on scale 1-7 ","2005","Not Working","inadequately","13","","","","3"
"3 on scale 1-7 ","2005","Not Working","middle vocational","375","0.0931910930373891","0.0841071164827315","0.102275069592047","3"
"3 on scale 1-7 ","2005","Part Time","in school","15","","","","3"
"3 on scale 1-7 ","2005","Part Time","inadequately","4","","","","3"
"3 on scale 1-7 ","2005","Part Time","general elemantary","54","0.099938113136327","0.0735172348570451","0.126358991415609","3"
"3 on scale 1-7 ","2005","Part Time","higher education","151","0.18315433234519","0.158308597076321","0.208000067614059","3"
"3 on scale 1-7 ","2005","Not Working","vocational + Abi","34","0.118877629051917","0.0812369801110278","0.156518277992807","3"
"3 on scale 1-7 ","2005","Not Working","higher vocational","48","0.0848613081630333","0.0592834609027885","0.110439155423278","3"
"3 on scale 1-7 ","2005","Not Working","higher education","132","0.131092027077441","0.110152934791006","0.152031119363876","3"
"3 on scale 1-7 ","2005","Part Time","middle vocational","266","0.09803019830807","0.0863880400924957","0.109672356523644","3"
"3 on scale 1-7 ","2005","Part Time","vocational + Abi","41","0.114411591168873","0.0796442779840947","0.149178904353651","3"
"3 on scale 1-7 ","2005","Part Time","higher vocational","31","0.0815253620405074","0.0520462738428808","0.111004450238134","3"
"3 on scale 1-7 ","2005","Full Time","in school","1","","","","3"
"3 on scale 1-7 ","2005","Full Time","inadequately","6","","","","3"
"3 on scale 1-7 ","2005","Full Time","general elemantary","64","0.107001080501429","0.0812608307185167","0.13274133028434","3"
"3 on scale 1-7 ","2005","Full Time","middle vocational","497","0.115752181299829","0.105586830956154","0.125917531643504","3"
"3 on scale 1-7 ","2005","Full Time","vocational + Abi","73","0.112879222831623","0.0858875680614151","0.139870877601831","3"
"3 on scale 1-7 ","2005","Full Time","higher vocational","100","0.13504965974452","0.110893535471084","0.159205784017955","3"
"3 on scale 1-7 ","2005","Full Time","higher education","355","0.157125162568393","0.142027649633517","0.172222675503268","3"
"4 on scale 1-7","2005","Full Time","inadequately","5","","","","4"
"4 on scale 1-7","2005","Not Working","in school","103","0.184104124634148","0.151713757224353","0.216494492043944","4"
"4 on scale 1-7","2005","Full Time","in school","","","","","4"
"4 on scale 1-7","2005","Part Time","higher education","191","0.184937299612104","0.159998185866866","0.209876413357342","4"
"4 on scale 1-7","2005","Full Time","general elemantary","106","0.172511857913486","0.141050057301549","0.203973658525423","4"
"4 on scale 1-7","2005","Part Time","in school","11","","","","4"
"4 on scale 1-7","2005","Part Time","vocational + Abi","66","0.224173021196637","0.178622403936744","0.26972363845653","4"
