"pld0045","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Never","2003","Employed","middle vocational","3927","0.569319153225398","0.557667524977163","0.580970781473632","5"
"Never","2003","Employed","vocational + Abi","453","0.505437252493854","0.472252836983311","0.538621668004397","5"
"Never","2003","Employed","higher vocational","590","0.504050129162054","0.47577319352926","0.532327064794848","5"
"Never","2003","Employed","higher education","1678","0.501560092692641","0.484703972041705","0.518416213343578","5"
"Never","2003","Not Employed","general elemantary","1036","0.721532791487889","0.69876526715495","0.744300315820827","5"
"Never","2003","Not Employed","middle vocational","2874","0.694675526354282","0.680697306353447","0.708653746355118","5"
"Never","2003","Not Employed","vocational + Abi","171","0.590593997811843","0.534097280574033","0.647090715049652","5"
"Never","2003","Not Employed","higher vocational","311","0.627277897215757","0.584156076268565","0.670399718162949","5"
"Never","2003","Not Employed","higher education","601","0.64032872202606","0.610018486032026","0.670638958020093","5"
"Never","2003","Employed","in school","58","0.528401874761982","0.43755974526259","0.619244004261374","5"
"Never","2003","Employed","inadequately","74","0.645573751451526","0.554080447166237","0.737067055736815","5"
"Never","2003","Employed","general elemantary","761","0.615278799680319","0.588339792217032","0.642217807143606","5"
"Never","2003","Not Employed","in school","266","0.521084428245711","0.477032173373877","0.565136683117545","5"
"Never","2003","Not Employed","inadequately","115","0.781297738383449","0.716638112800588","0.845957363966311","5"
"Often","2003","Not Employed","in school","41","0.0989012063251644","0.0725760102171037","0.125226402433225","2"
"Often","2003","Not Employed","inadequately","10","","","","2"
"Often","2003","Not Employed","general elemantary","85","0.0542237594538276","0.0427213253372078","0.0657261935704473","2"
"Often","2003","Not Employed","middle vocational","231","0.0493372622828764","0.0427640021015027","0.0559105224642501","2"
"Often","2003","Not Employed","vocational + Abi","30","0.108530647280448","0.0727925849603302","0.144268709600565","2"
"Often","2003","Not Employed","higher vocational","45","0.0850359115072347","0.0601600726026182","0.109911750411851","2"
"Often","2003","Not Employed","higher education","62","0.055816220708346","0.0413170411348704","0.0703154002818216","2"
"Often","2003","Employed","in school","10","","","","2"
"Often","2003","Employed","inadequately","3","","","","2"
"Often","2003","Employed","general elemantary","97","0.0689209592644546","0.0548947121027065","0.0829472064262026","2"
"Often","2003","Employed","middle vocational","602","0.0885971190559745","0.0819106638149043","0.0952835742970447","2"
"Often","2003","Employed","vocational + Abi","81","0.0891341513004014","0.0702220787595189","0.108046223841284","2"
"Often","2003","Employed","higher vocational","128","0.0980259446567236","0.0812091148799243","0.114842774433523","2"
"Often","2003","Employed","higher education","351","0.0981747239931657","0.0881435725516497","0.108205875434682","2"
"Rarely","2003","Not Employed","higher education","150","0.155738317766977","0.132836432929167","0.178640202604787","4"
"Rarely","2003","Employed","vocational + Abi","174","0.186010166399358","0.160183540037775","0.211836792760941","4"
"Rarely","2003","Employed","higher vocational","253","0.193098067173785","0.170773865945494","0.215422268402076","4"
"Rarely","2003","Employed","higher education","731","0.213191299139771","0.199383989769777","0.226998608509766","4"
"Rarely","2003","Not Employed","higher vocational","73","0.160188627982215","0.127478575414585","0.192898680549846","4"
"Rarely","2003","Employed","in school","23","","","","4"
"Rarely","2003","Employed","inadequately","13","","","","4"
"Rarely","2003","Employed","general elemantary","207","0.168373071745417","0.147653864008791","0.189092279482043","4"
"Rarely","2003","Employed","middle vocational","1339","0.189849315066617","0.180621086082111","0.199077544051124","4"
"Rarely","2003","Not Employed","in school","105","0.218602107304654","0.182156272152339","0.255047942456969","4"
"Rarely","2003","Not Employed","inadequately","19","","","","4"
"Rarely","2003","Not Employed","general elemantary","193","0.117223326743358","0.100884036492114","0.133562616994602","4"
"Rarely","2003","Not Employed","middle vocational","572","0.13637905302241","0.125962704980981","0.146795401063838","4"
"Rarely","2003","Not Employed","vocational + Abi","44","0.136510231431476","0.0970633389827159","0.175957123880236","4"
"Sometimes","2003","Employed","vocational + Abi","108","0.154139101638561","0.130173091708123","0.178105111568999","3"
"Sometimes","2003","Employed","higher vocational","156","0.13336883081609","0.114141415304464","0.152596246327716","3"
"Sometimes","2003","Not Employed","higher education","109","0.104773378199528","0.0854302408658499","0.124116515533206","3"
"Sometimes","2003","Employed","in school","18","","","","3"
"Sometimes","2003","Employed","middle vocational","755","0.104156973330714","0.0969692545390511","0.111344692122377","3"
"Sometimes","2003","Employed","general elemantary","128","0.0991837287103053","0.0826332377203613","0.115734219700249","3"
"Sometimes","2003","Employed","inadequately","8","","","","3"
"Sometimes","2003","Employed","higher education","425","0.133410069265899","0.121947265308563","0.144872873223235","3"
"Sometimes","2003","Not Employed","in school","51","0.091822811024893","0.0663577217407252","0.117287900309061","3"
"Sometimes","2003","Not Employed","inadequately","7","","","","3"
"Sometimes","2003","Not Employed","general elemantary","115","0.0661401256841355","0.053516790685764","0.0787634606825069","3"
"Sometimes","2003","Not Employed","middle vocational","337","0.0858228255257073","0.0773213040825059","0.0943243469689087","3"
"Sometimes","2003","Not Employed","vocational + Abi","29","","","","3"
"Sometimes","2003","Not Employed","higher vocational","37","0.0814533602731764","0.0570595503925886","0.105847170153764","3"
"Very often","2003","Not Employed","in school","31","0.0695894470995772","0.0471509573240421","0.0920279368751124","1"
"Very often","2003","Not Employed","inadequately","6","","","","1"
"Very often","2003","Not Employed","general elemantary","60","0.04087999663079","0.0308224363977466","0.0509375568638334","1"
"Very often","2003","Not Employed","middle vocational","156","0.0337853328147241","0.0283015407704075","0.0392691248590407","1"
"Very often","2003","Not Employed","vocational + Abi","17","","","","1"
"Very often","2003","Not Employed","higher vocational","17","","","","1"
"Very often","2003","Not Employed","higher education","41","0.0433433612990896","0.0304823746825099","0.0562043479156693","1"
"Very often","2003","Employed","in school","7","","","","1"
"Very often","2003","Employed","inadequately","7","","","","1"
"Very often","2003","Employed","general elemantary","60","0.0482434405995047","0.0363787987948832","0.0601080824041262","1"
"Very often","2003","Employed","middle vocational","315","0.0480774393212965","0.0430435644335696","0.0531113142090234","1"
"Very often","2003","Employed","vocational + Abi","56","0.0652793281678258","0.0488840567612475","0.0816745995744041","1"
"Very often","2003","Employed","higher vocational","74","0.0714570281913468","0.056889023718466","0.0860250326642276","1"
"Very often","2003","Employed","higher education","195","0.0536638149085225","0.0460666205747977","0.0612610092422474","1"
"Never","2004","Employed","higher education","","","","","5"
"Never","2004","Employed","middle vocational","","","","","5"
"Never","2004","Employed","vocational + Abi","","","","","5"
"Never","2004","Employed","higher vocational","","","","","5"
"Never","2004","Not Employed","in school","","","","","5"
"Never","2004","Not Employed","inadequately","","","","","5"
"Never","2004","Not Employed","general elemantary","","","","","5"
"Never","2004","Not Employed","middle vocational","","","","","5"
"Never","2004","Not Employed","vocational + Abi","","","","","5"
"Never","2004","Not Employed","higher vocational","","","","","5"
"Never","2004","Not Employed","higher education","","","","","5"
"Never","2004","Employed","in school","","","","","5"
"Never","2004","Employed","inadequately","","","","","5"
"Never","2004","Employed","general elemantary","","","","","5"
"Often","2004","Employed","general elemantary","","","","","2"
"Often","2004","Employed","middle vocational","","","","","2"
"Often","2004","Employed","vocational + Abi","","","","","2"
"Often","2004","Employed","higher vocational","","","","","2"
"Often","2004","Not Employed","in school","","","","","2"
"Often","2004","Not Employed","inadequately","","","","","2"
"Often","2004","Not Employed","general elemantary","","","","","2"
"Often","2004","Not Employed","middle vocational","","","","","2"
"Often","2004","Not Employed","vocational + Abi","","","","","2"
"Often","2004","Not Employed","higher vocational","","","","","2"
"Often","2004","Not Employed","higher education","","","","","2"
"Often","2004","Employed","in school","","","","","2"
"Often","2004","Employed","inadequately","","","","","2"
"Often","2004","Employed","higher education","","","","","2"
"Rarely","2004","Employed","vocational + Abi","","","","","4"
"Rarely","2004","Employed","higher vocational","","","","","4"
"Rarely","2004","Employed","higher education","","","","","4"
"Rarely","2004","Not Employed","higher vocational","","","","","4"
"Rarely","2004","Not Employed","higher education","","","","","4"
"Rarely","2004","Employed","in school","","","","","4"
"Rarely","2004","Employed","inadequately","","","","","4"
"Rarely","2004","Employed","general elemantary","","","","","4"
"Rarely","2004","Employed","middle vocational","","","","","4"
"Rarely","2004","Not Employed","in school","","","","","4"
"Rarely","2004","Not Employed","inadequately","","","","","4"
"Rarely","2004","Not Employed","general elemantary","","","","","4"
"Rarely","2004","Not Employed","middle vocational","","","","","4"
"Rarely","2004","Not Employed","vocational + Abi","","","","","4"
"Sometimes","2004","Not Employed","higher education","","","","","3"
"Sometimes","2004","Employed","in school","","","","","3"
"Sometimes","2004","Employed","vocational + Abi","","","","","3"
"Sometimes","2004","Employed","higher vocational","","","","","3"
"Sometimes","2004","Employed","higher education","","","","","3"
"Sometimes","2004","Employed","inadequately","","","","","3"
"Sometimes","2004","Employed","general elemantary","","","","","3"
"Sometimes","2004","Employed","middle vocational","","","","","3"
"Sometimes","2004","Not Employed","in school","","","","","3"
"Sometimes","2004","Not Employed","inadequately","","","","","3"
"Sometimes","2004","Not Employed","general elemantary","","","","","3"
"Sometimes","2004","Not Employed","middle vocational","","","","","3"
"Sometimes","2004","Not Employed","vocational + Abi","","","","","3"
"Sometimes","2004","Not Employed","higher vocational","","","","","3"
"Very often","2004","Not Employed","in school","","","","","1"
"Very often","2004","Not Employed","inadequately","","","","","1"
"Very often","2004","Not Employed","general elemantary","","","","","1"
"Very often","2004","Not Employed","middle vocational","","","","","1"
"Very often","2004","Not Employed","vocational + Abi","","","","","1"
"Very often","2004","Not Employed","higher vocational","","","","","1"
"Very often","2004","Not Employed","higher education","","","","","1"
"Very often","2004","Employed","in school","","","","","1"
"Very often","2004","Employed","inadequately","","","","","1"
"Very often","2004","Employed","general elemantary","","","","","1"
"Very often","2004","Employed","middle vocational","","","","","1"
"Very often","2004","Employed","vocational + Abi","","","","","1"
"Very often","2004","Employed","higher vocational","","","","","1"
"Very often","2004","Employed","higher education","","","","","1"
"Never","2005","Not Employed","general elemantary","","","","","5"
"Never","2005","Not Employed","middle vocational","","","","","5"
"Never","2005","Not Employed","vocational + Abi","","","","","5"
