"pld0045","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Very often","2003","Full Time","lower secondary degree","100","0.0470505680820285","0.0384619752930867","0.0556391608709703"
"Very often","2003","Full Time","secondary school degree","136","0.0433381303871598","0.0362387758059144","0.0504374849684052"
"Very often","2003","Full Time","college entrance qualification","136","0.046038954783481","0.0382834564962718","0.0537944530706901"
"Very often","2003","Full Time","Other degree","14","","",""
"Very often","2003","Full Time","no degree/no degree yet","2","","",""
"Very often","2003","Part Time","lower secondary degree","70","0.0476735766730325","0.0368254243587398","0.0585217289873251"
"Very often","2003","Part Time","secondary school degree","101","0.0735186568475587","0.0611667743960793","0.0858705392990382"
"Very often","2003","Part Time","college entrance qualification","121","0.0844942132413635","0.0697987627439716","0.0991896637387554"
"Very often","2003","Part Time","Other degree","20","","",""
"Very often","2003","Part Time","no degree/no degree yet","11","","",""
"Very often","2003","Not Working","lower secondary degree","141","0.0331997760652631","0.0276936398240461","0.0387059123064802"
"Very often","2003","Not Working","secondary school degree","73","0.0548659253389196","0.0435766343718174","0.0661552163060218"
"Very often","2003","Not Working","college entrance qualification","60","0.0466062979596195","0.0348925373599931","0.0583200585592459"
"Very often","2003","Not Working","Other degree","16","","",""
"Very often","2003","Not Working","no degree/no degree yet","38","0.0662533409455786","0.0472489670465753","0.085257714844582"
"Often","2003","Full Time","lower secondary degree","208","0.0879525393422808","0.0764647210051136","0.099440357679448"
"Often","2003","Full Time","secondary school degree","272","0.0820861315221402","0.0725155040942339","0.0916567589500464"
"Often","2003","Full Time","college entrance qualification","284","0.103922031945355","0.0926290567871426","0.115215007103568"
"Often","2003","Full Time","Other degree","33","0.074609160243112","0.0496573553711003","0.0995609651151238"
"Often","2003","Full Time","no degree/no degree yet","5","","",""
"Often","2003","Part Time","lower secondary degree","131","0.0813566738442665","0.0674381222481868","0.0952752254403461"
"Often","2003","Part Time","secondary school degree","146","0.0871854975693172","0.0738340172561834","0.100536977882451"
"Often","2003","Part Time","college entrance qualification","154","0.0980877339696965","0.0823722278698524","0.113803240069541"
"Often","2003","Part Time","Other degree","24","","",""
"Often","2003","Part Time","no degree/no degree yet","10","","",""
"Often","2003","Not Working","lower secondary degree","210","0.0478899520624442","0.0413273392784163","0.0544525648464721"
"Often","2003","Not Working","secondary school degree","104","0.0608205069207306","0.0489718828541999","0.0726691309872613"
"Often","2003","Not Working","college entrance qualification","111","0.0880775820779131","0.0723287069749575","0.103826457180869"
"Often","2003","Not Working","Other degree","29","","",""
"Often","2003","Not Working","no degree/no degree yet","49","0.0746921219913328","0.0546050945435821","0.0947791494390835"
"Sometimes","2003","Full Time","lower secondary degree","245","0.0898794190542987","0.0782787177531135","0.101480120355484"
"Sometimes","2003","Full Time","secondary school degree","355","0.103930406382612","0.0932902813170495","0.114570531448174"
"Sometimes","2003","Full Time","college entrance qualification","351","0.137225117867729","0.124491634921579","0.149958600813879"
"Sometimes","2003","Full Time","Other degree","36","0.0880874767223113","0.0611735561564193","0.115001397288203"
"Sometimes","2003","Full Time","no degree/no degree yet","6","","",""
"Sometimes","2003","Part Time","lower secondary degree","155","0.123990725729133","0.107211460375076","0.14076999108319"
"Sometimes","2003","Part Time","secondary school degree","205","0.125459112866128","0.10978232093197","0.141135904800287"
"Sometimes","2003","Part Time","college entrance qualification","193","0.153201252551305","0.134170317128979","0.172232187973632"
"Sometimes","2003","Part Time","Other degree","29","","",""
"Sometimes","2003","Part Time","no degree/no degree yet","21","","",""
"Sometimes","2003","Not Working","lower secondary degree","301","0.0699429478690792","0.0621043611722402","0.0777815345659181"
"Sometimes","2003","Not Working","secondary school degree","152","0.106509441841102","0.0912159153336633","0.12180296834854"
"Sometimes","2003","Not Working","college entrance qualification","128","0.114476054340826","0.096783302680978","0.132168806000673"
"Sometimes","2003","Not Working","Other degree","43","0.0562027284548044","0.0361551385436605","0.0762503183659483"
"Sometimes","2003","Not Working","no degree/no degree yet","60","0.0907675299262315","0.068817360788008","0.112717699064455"
"Rarely","2003","Full Time","lower secondary degree","470","0.207149050473233","0.190711318401262","0.223586782545204"
"Rarely","2003","Full Time","secondary school degree","633","0.190443668322279","0.176753419053023","0.204133917591536"
"Rarely","2003","Full Time","college entrance qualification","628","0.208596758745291","0.193560688412971","0.223632829077611"
"Rarely","2003","Full Time","Other degree","65","0.1963027346144","0.158584382404207","0.234021086824593"
"Rarely","2003","Full Time","no degree/no degree yet","10","","",""
"Rarely","2003","Part Time","lower secondary degree","251","0.151991230490167","0.133713030433606","0.170269430546728"
"Rarely","2003","Part Time","secondary school degree","357","0.200114128431536","0.181178971116315","0.219049285746756"
"Rarely","2003","Part Time","college entrance qualification","264","0.201799490814474","0.180593678789916","0.223005302839032"
"Rarely","2003","Part Time","Other degree","34","0.128793815598347","0.0914450002672327","0.166142630929461"
"Rarely","2003","Part Time","no degree/no degree yet","27","","",""
"Rarely","2003","Not Working","lower secondary degree","547","0.128141676301788","0.117869104999962","0.138414247603613"
"Rarely","2003","Not Working","secondary school degree","209","0.135734840525053","0.118754837100846","0.152714843949261"
"Rarely","2003","Not Working","college entrance qualification","206","0.16662179759497","0.145914430763417","0.187329164426523"
"Rarely","2003","Not Working","Other degree","67","0.130239454486501","0.100942987670572","0.159535921302431"
"Rarely","2003","Not Working","no degree/no degree yet","126","0.179815505111082","0.150472506684452","0.209158503537711"
"Never","2003","Full Time","lower secondary degree","1312","0.567968423048159","0.547876361987286","0.588060484109033"
"Never","2003","Full Time","secondary school degree","1764","0.580201663385809","0.562994297585143","0.597409029186475"
"Never","2003","Full Time","college entrance qualification","1406","0.504217136658144","0.485714389473365","0.522719883842924"
"Never","2003","Full Time","Other degree","278","0.611904082887512","0.565628222314079","0.658179943460945"
"Never","2003","Full Time","no degree/no degree yet","45","0.600109683094814","0.483675796140106","0.716543570049523"
"Never","2003","Part Time","lower secondary degree","875","0.594987793263401","0.569995156720783","0.61998042980602"
"Never","2003","Part Time","secondary school degree","906","0.51372260428546","0.490067633955257","0.537377574615664"
"Never","2003","Part Time","college entrance qualification","644","0.462417309423161","0.436073501356014","0.488761117490307"
"Never","2003","Part Time","Other degree","202","0.627097925755906","0.573179906064305","0.681015945447507"
"Never","2003","Part Time","no degree/no degree yet","90","0.590822428932817","0.514397696709645","0.667247161155988"
"Never","2003","Not Working","lower secondary degree","2868","0.720825647701426","0.707038834895916","0.734612460506935"
"Never","2003","Not Working","secondary school degree","1025","0.642069285374195","0.618303124458379","0.665835446290011"
"Never","2003","Not Working","college entrance qualification","739","0.584218268026672","0.556830403606588","0.611606132446755"
"Never","2003","Not Working","Other degree","352","0.746407332883971","0.708536888115876","0.784277777652066"
"Never","2003","Not Working","no degree/no degree yet","385","0.588471502025776","0.55087063842039","0.626072365631161"
"Very often","2004","Full Time","lower secondary degree","","","",""
"Very often","2004","Full Time","secondary school degree","","","",""
"Very often","2004","Full Time","college entrance qualification","","","",""
"Very often","2004","Full Time","Other degree","","","",""
"Very often","2004","Full Time","no degree/no degree yet","","","",""
"Very often","2004","Part Time","lower secondary degree","","","",""
"Very often","2004","Part Time","secondary school degree","","","",""
"Very often","2004","Part Time","college entrance qualification","","","",""
"Very often","2004","Part Time","Other degree","","","",""
"Very often","2004","Part Time","no degree/no degree yet","","","",""
"Very often","2004","Not Working","lower secondary degree","","","",""
"Very often","2004","Not Working","secondary school degree","","","",""
"Very often","2004","Not Working","college entrance qualification","","","",""
"Very often","2004","Not Working","Other degree","","","",""
"Very often","2004","Not Working","no degree/no degree yet","","","",""
"Often","2004","Full Time","lower secondary degree","","","",""
"Often","2004","Full Time","secondary school degree","","","",""
"Often","2004","Full Time","college entrance qualification","","","",""
"Often","2004","Full Time","Other degree","","","",""
"Often","2004","Full Time","no degree/no degree yet","","","",""
"Often","2004","Part Time","lower secondary degree","","","",""
"Often","2004","Part Time","secondary school degree","","","",""
"Often","2004","Part Time","college entrance qualification","","","",""
"Often","2004","Part Time","Other degree","","","",""
"Often","2004","Part Time","no degree/no degree yet","","","",""
"Often","2004","Not Working","lower secondary degree","","","",""
"Often","2004","Not Working","secondary school degree","","","",""
"Often","2004","Not Working","college entrance qualification","","","",""
"Often","2004","Not Working","Other degree","","","",""
"Often","2004","Not Working","no degree/no degree yet","","","",""
"Sometimes","2004","Full Time","lower secondary degree","","","",""
"Sometimes","2004","Full Time","secondary school degree","","","",""
"Sometimes","2004","Full Time","college entrance qualification","","","",""
"Sometimes","2004","Full Time","Other degree","","","",""
"Sometimes","2004","Full Time","no degree/no degree yet","","","",""
"Sometimes","2004","Part Time","lower secondary degree","","","",""
"Sometimes","2004","Part Time","secondary school degree","","","",""
"Sometimes","2004","Part Time","college entrance qualification","","","",""
"Sometimes","2004","Part Time","Other degree","","","",""
"Sometimes","2004","Part Time","no degree/no degree yet","","","",""
