"pld0043","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Never","2003","Part Time","general elemantary","87","0.176325177055829","0.146107397695047","0.206542956416612","5"
"Never","2003","Not Working","vocational + Abi","56","0.174660847414045","0.131037840112081","0.218283854716009","5"
"Never","2003","Not Working","higher education","150","0.179366058919475","0.155109384014003","0.203622733824947","5"
"Never","2003","Part Time","in school","1","","","","5"
"Never","2003","Part Time","middle vocational","287","0.128437932371154","0.115813178168674","0.141062686573634","5"
"Never","2003","Part Time","vocational + Abi","22","","","","5"
"Never","2003","Part Time","inadequately","13","","","","5"
"Never","2003","Not Working","general elemantary","591","0.417240902246879","0.392144267817757","0.442337536676001","5"
"Never","2003","Not Working","middle vocational","1308","0.331741969233402","0.317435860038775","0.346048078428028","5"
"Never","2003","Not Working","higher vocational","135","0.32869711607375","0.286805054909941","0.370589177237559","5"
"Never","2003","Not Working","in school","10","","","","5"
"Never","2003","Not Working","inadequately","63","0.399404666024003","0.32230015524527","0.476509176802737","5"
"Never","2003","Part Time","higher vocational","25","","","","5"
"Never","2003","Part Time","higher education","56","0.0603556614330118","0.0446569966462595","0.076054326219764","5"
"Never","2003","Full Time","in school","1","","","","5"
"Never","2003","Full Time","inadequately","19","","","","5"
"Never","2003","Full Time","general elemantary","111","0.192581164586947","0.162149579343921","0.223012749829973","5"
"Never","2003","Full Time","middle vocational","499","0.12195855921616","0.112119164684713","0.131797953747607","5"
"Never","2003","Full Time","vocational + Abi","54","0.0916472088489308","0.0674680422962301","0.115826375401631","5"
"Never","2003","Full Time","higher vocational","74","0.100946384362082","0.0803142422633529","0.121578526460811","5"
"Never","2003","Full Time","higher education","156","0.0675487789578743","0.0577187965361857","0.0773787613795629","5"
"Often","2003","Not Working","middle vocational","428","0.0953998005476221","0.0864739151586562","0.104325685936588","2"
"Often","2003","Not Working","vocational + Abi","39","0.129428942984274","0.0908616274499393","0.167996258518609","2"
"Often","2003","Not Working","general elemantary","150","0.087286873054143","0.0729214264663134","0.101652319641973","2"
"Often","2003","Not Working","in school","208","0.425472636441475","0.382136093358388","0.468809179524562","2"
"Often","2003","Not Working","inadequately","13","","","","2"
"Often","2003","Part Time","in school","42","0.362700218138391","0.275208914086372","0.45019152219041","2"
"Often","2003","Part Time","inadequately","5","","","","2"
"Often","2003","Part Time","general elemantary","130","0.209339308984515","0.177080527933127","0.241598090035903","2"
"Often","2003","Not Working","higher vocational","50","0.0975326211073707","0.0710741204678837","0.123991121746858","2"
"Often","2003","Not Working","higher education","128","0.150704653966924","0.128085357055506","0.173323950878343","2"
"Often","2003","Full Time","in school","","","","","2"
"Often","2003","Part Time","middle vocational","524","0.190338044014588","0.175525086199746","0.20515100182943","2"
"Often","2003","Part Time","vocational + Abi","73","0.234006058235089","0.187905964984315","0.280106151485864","2"
"Often","2003","Part Time","higher vocational","80","0.203229874153399","0.162929507323666","0.243530240983133","2"
"Often","2003","Part Time","higher education","201","0.248059772110564","0.219589488821814","0.276530055399314","2"
"Often","2003","Full Time","inadequately","5","","","","2"
"Often","2003","Full Time","general elemantary","106","0.159098956565945","0.130871331187612","0.187326581944277","2"
"Often","2003","Full Time","middle vocational","676","0.158674659089251","0.147688636251168","0.169660681927335","2"
"Often","2003","Full Time","vocational + Abi","120","0.199740182865666","0.166235720397184","0.233244645334147","2"
"Often","2003","Full Time","higher vocational","159","0.20864420445369","0.180815358506872","0.236473050400509","2"
"Often","2003","Full Time","higher education","534","0.222700915150138","0.206404727842064","0.238997102458212","2"
"Rarely","2003","Not Working","general elemantary","377","0.255401666293329","0.233206908568255","0.277596424018402","4"
"Rarely","2003","Not Working","middle vocational","1229","0.299427872521332","0.285511636917656","0.313344108125009","4"
"Rarely","2003","Not Working","in school","53","0.0940359298379424","0.0684521041382282","0.119619755537657","4"
"Rarely","2003","Not Working","inadequately","36","0.229992622901382","0.163742507674567","0.296242738128197","4"
"Rarely","2003","Part Time","in school","17","","","","4"
"Rarely","2003","Part Time","inadequately","10","","","","4"
"Rarely","2003","Not Working","vocational + Abi","80","0.330641883032595","0.276590128421198","0.384693637643991","4"
"Rarely","2003","Not Working","higher vocational","148","0.262346335985555","0.223114531952863","0.301578140018246","4"
"Rarely","2003","Not Working","higher education","317","0.312923510825362","0.283607286368375","0.34223973528235","4"
"Rarely","2003","Part Time","general elemantary","139","0.239906636948791","0.206047016349738","0.273766257547843","4"
"Rarely","2003","Part Time","middle vocational","750","0.264460699708036","0.247818503772897","0.281102895643175","4"
"Rarely","2003","Part Time","vocational + Abi","77","0.220825789137305","0.175659150979099","0.265992427295511","4"
"Rarely","2003","Part Time","higher vocational","108","0.265801811692655","0.221559854962618","0.310043768422692","4"
"Rarely","2003","Part Time","higher education","215","0.247719007709932","0.219261840303712","0.276176175116153","4"
"Rarely","2003","Full Time","in school","","","","","4"
"Rarely","2003","Full Time","inadequately","19","","","","4"
"Rarely","2003","Full Time","general elemantary","135","0.206185629574829","0.174963903534171","0.237407355615488","4"
"Rarely","2003","Full Time","middle vocational","1245","0.288698947350152","0.275073397048528","0.302324497651776","4"
"Rarely","2003","Full Time","vocational + Abi","130","0.2346586630579","0.199144604275129","0.270172721840671","4"
"Rarely","2003","Full Time","higher vocational","235","0.245373652744866","0.215903248962487","0.274844056527245","4"
"Rarely","2003","Full Time","higher education","680","0.254830731154525","0.237762665807561","0.27189879650149","4"
"Sometimes","2003","Part Time","general elemantary","218","0.319742857835075","0.282763065569387","0.356722650100763","3"
"Sometimes","2003","Not Working","general elemantary","337","0.224346558591691","0.203115527645736","0.245577589537646","3"
"Sometimes","2003","Not Working","middle vocational","1109","0.254924668155531","0.241682617133724","0.268166719177338","3"
"Sometimes","2003","Not Working","higher education","340","0.337547472077907","0.307650224490342","0.367444719665472","3"
"Sometimes","2003","Part Time","middle vocational","1007","0.361746083037327","0.34361491506374","0.379877251010915","3"
"Sometimes","2003","Part Time","vocational + Abi","135","0.409016520388076","0.355482028974181","0.462551011801972","3"
"Sometimes","2003","Part Time","higher vocational","152","0.412272245055151","0.362974295809202","0.4615701943011","3"
"Sometimes","2003","Part Time","higher education","361","0.394382619723818","0.362165997287923","0.426599242159712","3"
"Sometimes","2003","Not Working","vocational + Abi","106","0.332734764947172","0.278597048207422","0.386872481686922","3"
"Sometimes","2003","Not Working","higher vocational","141","0.278521448582888","0.238543955151371","0.318498942014404","3"
"Sometimes","2003","Part Time","in school","44","0.330332299242939","0.244742049648071","0.415922548837807","3"
"Sometimes","2003","Part Time","inadequately","14","","","","3"
"Sometimes","2003","Not Working","inadequately","39","0.233170660629659","0.16660219389975","0.299739127359569","3"
"Sometimes","2003","Not Working","in school","166","0.342269963516856","0.300681648903573","0.383858278130139","3"
"Sometimes","2003","Full Time","in school","","","","","3"
"Sometimes","2003","Full Time","inadequately","19","","","","3"
"Sometimes","2003","Full Time","general elemantary","250","0.37546488700447","0.338094178789493","0.412835595219447","3"
"Sometimes","2003","Full Time","middle vocational","1618","0.378168217157552","0.363587338478044","0.392749095837061","3"
"Sometimes","2003","Full Time","vocational + Abi","223","0.413949257004528","0.372673448206675","0.45522506580238","3"
"Sometimes","2003","Full Time","higher vocational","324","0.405358640118381","0.371734327579424","0.438982952657338","3"
"Sometimes","2003","Full Time","higher education","1031","0.410328396232271","0.391061940793502","0.42959485167104","3"
"Very often","2003","Full Time","in school","","","","","1"
"Very often","2003","Full Time","inadequately","2","","","","1"
"Very often","2003","Full Time","general elemantary","43","0.0666693622678088","0.0474185461675398","0.0859201783680777","1"
"Very often","2003","Full Time","middle vocational","211","0.0524996171868839","0.0457934791144601","0.0592057552593077","1"
"Very often","2003","Full Time","vocational + Abi","20","","","","1"
"Very often","2003","Full Time","higher vocational","27","","","","1"
"Very often","2003","Full Time","higher education","103","0.0445911785051912","0.0365067369180193","0.052675620092363","1"
"Very often","2003","Part Time","in school","12","","","","1"
"Very often","2003","Part Time","inadequately","","","","","1"
"Very often","2003","Part Time","general elemantary","37","0.05468601917579","0.0366577646202371","0.072714273731343","1"
"Very often","2003","Part Time","middle vocational","130","0.0550172408688943","0.0464134773656193","0.0636210043721693","1"
"Very often","2003","Part Time","vocational + Abi","17","","","","1"
"Very often","2003","Part Time","higher vocational","18","","","","1"
"Very often","2003","Part Time","higher education","51","0.0494829390226745","0.0351864412807228","0.0637794367646263","1"
"Very often","2003","Not Working","in school","63","0.116946556602894","0.0887789269196532","0.145114186286136","1"
"Very often","2003","Not Working","inadequately","4","","","","1"
"Very often","2003","Not Working","general elemantary","28","","","","1"
"Very often","2003","Not Working","middle vocational","87","0.0185056895421127","0.0144107663295601","0.0226006127546653","1"
"Very often","2003","Not Working","vocational + Abi","10","","","","1"
"Very often","2003","Not Working","higher vocational","9","","","","1"
"Very often","2003","Not Working","higher education","26","","","","1"
"Never","2004","Not Working","vocational + Abi","","","","","5"
"Never","2004","Not Working","higher education","","","","","5"
"Never","2004","Not Working","higher vocational","","","","","5"
"Never","2004","Part Time","in school","","","","","5"
"Never","2004","Part Time","inadequately","","","","","5"
"Never","2004","Part Time","general elemantary","","","","","5"
"Never","2004","Part Time","middle vocational","","","","","5"
"Never","2004","Part Time","vocational + Abi","","","","","5"
"Never","2004","Not Working","in school","","","","","5"
"Never","2004","Not Working","inadequately","","","","","5"
"Never","2004","Not Working","general elemantary","","","","","5"
"Never","2004","Not Working","middle vocational","","","","","5"
"Never","2004","Part Time","higher vocational","","","","","5"
"Never","2004","Part Time","higher education","","","","","5"
"Never","2004","Full Time","in school","","","","","5"
"Never","2004","Full Time","inadequately","","","","","5"
"Never","2004","Full Time","general elemantary","","","","","5"
"Never","2004","Full Time","middle vocational","","","","","5"
"Never","2004","Full Time","vocational + Abi","","","","","5"
