"ple0013","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes","2009","1-pers.-HH","in school","","","",""
"Yes","2009","1-pers.-HH","inadequately","3","","",""
"Yes","2009","1-pers.-HH","general elemantary","19","","",""
"Yes","2009","1-pers.-HH","middle vocational","96","0.0660631812018119","0.0535097437556405","0.0786166186479834"
"Yes","2009","1-pers.-HH","vocational + Abi","14","","",""
"Yes","2009","1-pers.-HH","higher vocational","11","","",""
"Yes","2009","1-pers.-HH","higher education","30","0.0514609974500134","0.0339569260410703","0.0689650688589565"
"Yes","2009","(Married) couple without C. ","in school","","","",""
"Yes","2009","(Married) couple without C. ","inadequately","4","","",""
"Yes","2009","(Married) couple without C. ","general elemantary","30","0.0708092499010553","0.048741307185858","0.0928771926162527"
"Yes","2009","(Married) couple without C. ","middle vocational","183","0.0545662012064536","0.0470607363538645","0.0620716660590426"
"Yes","2009","(Married) couple without C. ","vocational + Abi","19","","",""
"Yes","2009","(Married) couple without C. ","higher vocational","23","","",""
"Yes","2009","(Married) couple without C. ","higher education","67","0.0413052928949453","0.0319659167165062","0.0506446690733844"
"Yes","2009","Single parent ","in school","6","","",""
"Yes","2009","Single parent ","inadequately","1","","",""
"Yes","2009","Single parent ","general elemantary","10","","",""
"Yes","2009","Single parent ","middle vocational","23","","",""
"Yes","2009","Single parent ","vocational + Abi","2","","",""
"Yes","2009","Single parent ","higher vocational","1","","",""
"Yes","2009","Single parent ","higher education","6","","",""
"Yes","2009","Couple + C. LE 16 ","in school","","","",""
"Yes","2009","Couple + C. LE 16 ","inadequately","1","","",""
"Yes","2009","Couple + C. LE 16 ","general elemantary","10","","",""
"Yes","2009","Couple + C. LE 16 ","middle vocational","57","0.0348296260731766","0.0250780547090145","0.0445811974373388"
"Yes","2009","Couple + C. LE 16 ","vocational + Abi","10","","",""
"Yes","2009","Couple + C. LE 16 ","higher vocational","11","","",""
"Yes","2009","Couple + C. LE 16 ","higher education","40","0.0645924848501629","0.0464608416674066","0.0827241280329193"
"Yes","2009","Couple + C. GT 16 ","in school","9","","",""
"Yes","2009","Couple + C. GT 16 ","inadequately","1","","",""
"Yes","2009","Couple + C. GT 16 ","general elemantary","16","","",""
"Yes","2009","Couple + C. GT 16 ","middle vocational","57","0.0276287270138882","0.0195646229175281","0.0356928311102483"
"Yes","2009","Couple + C. GT 16 ","vocational + Abi","2","","",""
"Yes","2009","Couple + C. GT 16 ","higher vocational","8","","",""
"Yes","2009","Couple + C. GT 16 ","higher education","16","","",""
"Yes","2009","Couple + C. LE and GT 16","in school","10","","",""
"Yes","2009","Couple + C. LE and GT 16","inadequately","","","",""
"Yes","2009","Couple + C. LE and GT 16","general elemantary","1","","",""
"Yes","2009","Couple + C. LE and GT 16","middle vocational","20","","",""
"Yes","2009","Couple + C. LE and GT 16","vocational + Abi","6","","",""
"Yes","2009","Couple + C. LE and GT 16","higher vocational","3","","",""
"Yes","2009","Couple + C. LE and GT 16","higher education","17","","",""
"No","2009","1-pers.-HH","in school","1","","",""
"No","2009","1-pers.-HH","inadequately","22","","",""
"No","2009","1-pers.-HH","general elemantary","377","0.95663768756185","0.936577709285988","0.976697665837713"
"No","2009","1-pers.-HH","middle vocational","1408","0.933936818798188","0.921383381352017","0.946490256244359"
"No","2009","1-pers.-HH","vocational + Abi","141","0.913028520363753","0.868666344083861","0.957390696643644"
"No","2009","1-pers.-HH","higher vocational","177","0.915859748484849","0.876178479193371","0.955541017776326"
"No","2009","1-pers.-HH","higher education","582","0.948539002549987","0.931034931141044","0.96604307395893"
"No","2009","(Married) couple without C. ","in school","3","","",""
"No","2009","(Married) couple without C. ","inadequately","50","0.940473425028559","0.87736607808372","1.0035807719734"
