"ple0013","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"No","2009","Employed","Couple + C. LE 16 ","2318","0.955425017025236","0.94722151085742","0.963628523193052","2"
"No","2009","Not Employed","Single parent ","269","0.934577487708852","0.906264509982408","0.962890465435296","2"
"No","2009","Not Employed","Couple + C. LE 16 ","412","0.972818151396156","0.957430413784532","0.98820588900778","2"
"No","2009","Not Employed","(Married) couple without C. ","3196","0.941735714692297","0.933852816792706","0.949618612591888","2"
"No","2009","Employed","Single parent ","678","0.962567245776349","0.948535495090504","0.976598996462193","2"
"No","2009","Employed","Couple + C. GT 16 ","2245","0.97129341758703","0.964506031074954","0.978080804099105","2"
"No","2009","Employed","Couple + C. LE and GT 16","833","0.947591595037749","0.932859492783737","0.96232369729176","2"
"No","2009","Not Employed","1-pers.-HH","1374","0.935524156923338","0.922969193795776","0.948079120050899","2"
"No","2009","Not Employed","Couple + C. GT 16 ","806","0.964366890771987","0.951830963805491","0.976902817738483","2"
"No","2009","Not Employed","Couple + C. LE and GT 16","287","0.940224649224406","0.913487105825044","0.966962192623768","2"
"No","2009","Employed","1-pers.-HH","1362","0.938711811235626","0.926323235515582","0.951100386955671","2"
"No","2009","Employed","(Married) couple without C. ","3158","0.951385273443782","0.944035426584372","0.958735120303192","2"
"Yes","2009","Not Employed","1-pers.-HH","96","0.0644758430766625","0.0519208799491008","0.0770308062042241","1"
"Yes","2009","Not Employed","(Married) couple without C. ","196","0.0582642853077031","0.050381387408112","0.0661471832072941","1"
"Yes","2009","Not Employed","Single parent ","24","","","","1"
"Yes","2009","Not Employed","Couple + C. LE 16 ","17","","","","1"
"Yes","2009","Not Employed","Couple + C. GT 16 ","34","0.035633109228013","0.0230971822615174","0.0481690361945087","1"
"Yes","2009","Not Employed","Couple + C. LE and GT 16","15","","","","1"
"Yes","2009","Employed","1-pers.-HH","78","0.0612881887643739","0.0488996130443293","0.0736767644844185","1"
"Yes","2009","Employed","(Married) couple without C. ","131","0.0486147265562178","0.0412648796968078","0.0559645734156277","1"
"Yes","2009","Employed","Single parent ","25","","","","1"
"Yes","2009","Employed","Couple + C. LE 16 ","113","0.0445749829747639","0.0363714768069481","0.0527784891425797","1"
"Yes","2009","Employed","Couple + C. GT 16 ","80","0.0287065824129701","0.0219191959008948","0.0354939689250454","1"
"Yes","2009","Employed","Couple + C. LE and GT 16","46","0.0524084049622512","0.0376763027082397","0.0671405072162628","1"
"No","2010","Employed","Couple + C. LE 16 ","","","","","2"
"No","2010","Employed","Couple + C. LE and GT 16","","","","","2"
