"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","direct migration background","Rural Area","7.45","8","345","4","6","10","10","10","7.18","7.72","0","10","7","8"
"1985","direct migration background","Urban Area","7","8","2578","3","5","9","10","10","6.9","7.1","0","10","7","7"
"1985","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1985","indirect migration background","Urban Area","7.64","8","125","5","6","10","10","10","7.19","8.09","0","10","8","9"
"1985","no migration background","Rural Area","7.37","8","1902","4","6","9","10","10","7.26","7.48","0","10","8","8"
"1985","no migration background","Urban Area","7.34","8","6036","4","6","9","10","10","7.28","7.4","0","10","8","8"
"1986","direct migration background","Rural Area","7.36","7","353","4","6","10","10","10","7.1","7.62","0","10","7","8"
"1986","direct migration background","Urban Area","6.79","7","2490","3","5","9","10","10","6.69","6.89","0","10","7","7"
"1986","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1986","indirect migration background","Urban Area","7.27","8","137","4","5","10","10","10","6.85","7.69","0","10","7","8"
"1986","no migration background","Rural Area","7.21","8","1799","4","6","9","10","10","7.1","7.32","0","10","7","8"
"1986","no migration background","Urban Area","7.26","8","5795","4","6","9","10","10","7.2","7.32","0","10","8","8"
"1987","direct migration background","Rural Area","7.27","8","360","4","6","9","10","10","7.01","7.53","0","10","7","8"
"1987","direct migration background","Urban Area","6.89","7","2454","3","5","9","10","10","6.8","6.98","0","10","7","7"
"1987","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1987","indirect migration background","Urban Area","7.26","8","155","5","6","9","10","10","6.93","7.59","0","10","7","8"
"1987","no migration background","Rural Area","7.3","8","1767","4","6","9","10","10","7.19","7.41","0","10","7","8"
"1987","no migration background","Urban Area","7.29","8","5699","4","6","9","10","10","7.23","7.35","0","10","8","8"
"1988","direct migration background","Rural Area","7.13","8","332","4","5","9","10","10","6.85","7.41","0","10","7","8"
