"year","regtyp","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","Rural Area","Female","7.42","8","1156","4","6","10","10","10","7.28","7.56","0","10","8","8"
"1985","Rural Area","Male","7.33","8","1108","4","6","9","10","10","7.19","7.47","0","10","8","8"
"1985","Urban Area","Female","7.33","8","4435","4","6","9","10","10","7.26","7.4","0","10","8","8"
"1985","Urban Area","Male","7.28","8","4304","4","6","9","10","10","7.21","7.35","0","10","8","8"
"1986","Rural Area","Female","7.24","8","1108","4","6","9","10","10","7.1","7.38","0","10","7","8"
"1986","Rural Area","Male","7.2","8","1062","4","6","9","10","10","7.06","7.34","0","10","7","8"
"1986","Urban Area","Female","7.18","8","4239","4","5","9","10","10","7.11","7.25","0","10","7","8"
"1986","Urban Area","Male","7.23","8","4183","4","6","9","10","10","7.16","7.3","0","10","8","8"
"1987","Rural Area","Female","7.29","8","1105","4","6","9","10","10","7.15","7.43","0","10","7","8"
"1987","Rural Area","Male","7.31","8","1043","4","6","9","10","10","7.17","7.45","0","10","7","8"
"1987","Urban Area","Female","7.28","8","4174","4","6","9","10","10","7.21","7.35","0","10","7","8"
"1987","Urban Area","Male","7.2","8","4134","4","6","9","10","10","7.13","7.27","0","10","8","8"
"1988","Rural Area","Female","7.14","8","1031","4","5","9","10","10","6.99","7.29","0","10","7","8"
"1988","Rural Area","Male","7.15","8","987","4","6","9","10","10","7","7.3","0","10","7","8"
"1988","Urban Area","Female","7.12","8","4017","4","5","9","10","10","7.05","7.19","0","10","7","7"
"1988","Urban Area","Male","7.02","7","3943","4","5","9","10","10","6.95","7.09","0","10","7","7"
"1989","Rural Area","Female","7.03","7","962","4","5","9","10","10","6.88","7.18","0","10","7","7"
"1989","Rural Area","Male","7.1","8","945","4","6","9","10","10","6.95","7.25","0","10","7","8"
"1989","Urban Area","Female","7.08","8","3930","4","5","9","10","10","7.01","7.15","0","10","7","7"
"1989","Urban Area","Male","6.97","7","3813","4","5","9","10","10","6.9","7.04","0","10","7","7"
"1990","Rural Area","Female","","","","","","","","","","","","","",""
"1990","Rural Area","Male","","","","","","","","","","","","","",""
"1990","Urban Area","Female","","","","","","","","","","","","","",""
"1990","Urban Area","Male","","","","","","","","","","","","","",""
