"year","pgcasmin","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1984","(0) in school","Female","7.44","8","92","5","6","9","10","6.96","7.92","7","8"
"1984","(0) in school","Male","7.91","8","93","5","7","10","10","7.46","8.36","8","9"
"1984","(1a) inadequately completed","Female","6.96","7.88","619","3","5","9","10","6.74","7.18","7","8"
"1984","(1a) inadequately completed","Male","7.41","8","494","4","6","10","10","7.18","7.64","8","8"
"1984","(1b) general elementary school","Female","7.44","8","2013","4","6","10","10","7.33","7.55","8","8"
"1984","(1b) general elementary school","Male","7.6","8","981","4","6","10","10","7.44","7.76","8","8"
"1984","(1c) basic vocational qualification","Female","7.36","8","1731","3","6","10","10","7.24","7.48","8","8"
"1984","(1c) basic vocational qualification","Male","7.6","8","2517","4","6","10","10","7.5","7.7","8","8"
"1984","(2a) intermediate vocational","Female","7.59","8","801","4","6","10","10","7.42","7.76","8","8"
"1984","(2a) intermediate vocational","Male","7.53","8","605","4","6","10","10","7.34","7.72","8","8"
"1984","(2b) intermediate general qualification","Female","7.49","8","295","4","6","9","10","7.22","7.76","8","8"
"1984","(2b) intermediate general qualification","Male","7.6","8","179","4","6","10","10","7.28","7.92","8","8"
"1984","(2c_gen) general maturity certificate","Female","7.58","8","172","5","7","9","10","7.24","7.92","7","8"
"1984","(2c_gen) general maturity certificate","Male","6.88","7","237","4","5","8","10","6.57","7.19","7","8"
"1984","(2c_voc) vocational maturity certificate","Female","7.48","8","175","5","6","10","10","7.1","7.86","7","8"
"1984","(2c_voc) vocational maturity certificate","Male","7.6","8","280","5","6","10","10","7.3","7.9","7","8"
"1984","(3a) lower tertiary education","Female","7.21","8","74","3","5","10","10","6.57","7.85","7","8"
"1984","(3a) lower tertiary education","Male","7.54","8","191","5","6","10","10","7.22","7.86","7","8"
"1984","(3b) higher tertiary education","Female","7.32","8","182","3","6","10","10","6.95","7.69","7","8"
"1984","(3b) higher tertiary education","Male","7.18","8","340","4","6","9","10","6.92","7.44","7","8"
"1985","(0) in school","Female","7.46","8","75","4","7","9","10","6.95","7.97","7","8"
"1985","(0) in school","Male","7.5","8","111","4","7","9","10","7.1","7.9","7","8"
"1985","(1a) inadequately completed","Female","7.04","7.22","511","3","5","9","10","6.81","7.27","7","7"
"1985","(1a) inadequately completed","Male","7.11","8","397","4","6","9","10","6.86","7.36","7","8"
"1985","(1b) general elementary school","Female","7.44","8","1739","4","6","10","10","7.32","7.56","8","8"
"1985","(1b) general elementary school","Male","7.28","8","866","4","5","9","10","7.12","7.44","7","8"
"1985","(1c) basic vocational qualification","Female","7.25","8","1557","4","6","10","10","7.12","7.38","8","8"
"1985","(1c) basic vocational qualification","Male","7.34","8","2248","4","6","9","10","7.24","7.44","8","8"
"1985","(2a) intermediate vocational","Female","7.4","8","764","4","6","9","10","7.23","7.57","8","8"
"1985","(2a) intermediate vocational","Male","7.18","8","577","4","6","9","10","7","7.36","7","8"
"1985","(2b) intermediate general qualification","Female","7.75","8","296","5","7","10","10","7.5","8","8","8"
"1985","(2b) intermediate general qualification","Male","7.53","8","178","4","6","9","10","7.24","7.82","8","8"
"1985","(2c_gen) general maturity certificate","Female","7.55","8","162","5","6","9","10","7.21","7.89","7","8"
"1985","(2c_gen) general maturity certificate","Male","7.05","7","214","4","6","8","9","6.76","7.34","7","8"
"1985","(2c_voc) vocational maturity certificate","Female","7.13","8","161","3","6","9","10","6.74","7.52","7","8"
"1985","(2c_voc) vocational maturity certificate","Male","7.45","8","249","4","6","10","10","7.16","7.74","8","8"
"1985","(3a) lower tertiary education","Female","6.86","7","71","3","5","10","10","6.18","7.54","6","8"
"1985","(3a) lower tertiary education","Male","7.44","8","176","5","6","9","10","7.12","7.76","7","8"
"1985","(3b) higher tertiary education","Female","6.95","7","176","3","5","9","10","6.59","7.31","6","8"
"1985","(3b) higher tertiary education","Male","7.06","7","334","3","6","9","10","6.8","7.32","7","8"
"1986","(0) in school","Female","7.36","8","73","4","6","9","10","6.86","7.86","7","8"
"1986","(0) in school","Male","7.62","8","116","4","7","9","10","7.24","8","8","9"
"1986","(1a) inadequately completed","Female","6.9","7","474","3","5","9","10","6.67","7.13","6","7"
"1986","(1a) inadequately completed","Male","7.09","8","372","3","5","9","10","6.83","7.35","7","7"
"1986","(1b) general elementary school","Female","7.27","8","1622","4","6","10","10","7.14","7.4","7","8"
"1986","(1b) general elementary school","Male","7.36","8","852","4","6","9","10","7.2","7.52","7","8"
"1986","(1c) basic vocational qualification","Female","7.11","8","1486","4","5","9","10","6.98","7.24","7","8"
