"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","direct migration background","East Germany","","","","","","","","","","","","","",""
"1984","direct migration background","West Germany","7.12","8","3396","3","5","9","10","10","7.03","7.21","0","10","7","8"
"1984","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1984","indirect migration background","West Germany","7.39","8","127","4","5","9","10","10","6.97","7.81","0","10","7","8"
"1984","no migration background","East Germany","","","","","","","","","","","","","",""
"1984","no migration background","West Germany","7.51","8","8635","4","6","10","10","10","7.46","7.56","0","10","8","8"
"1985","direct migration background","East Germany","","","","","","","","","","","","","",""
"1985","direct migration background","West Germany","7.07","8","2923","3","5","9","10","10","6.98","7.16","0","10","7","7"
"1985","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1985","indirect migration background","West Germany","7.62","8","142","4","6","10","10","10","7.2","8.04","0","10","7","9"
"1985","no migration background","East Germany","","","","","","","","","","","","","",""
"1985","no migration background","West Germany","7.35","8","7938","4","6","9","10","10","7.3","7.4","0","10","8","8"
"1986","direct migration background","East Germany","","","","","","","","","","","","","",""
"1986","direct migration background","West Germany","6.87","7","2843","3","5","9","10","10","6.78","6.96","0","10","7","7"
"1986","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1986","indirect migration background","West Germany","7.29","7","155","5","5","10","10","10","6.9","7.68","0","10","7","8"
"1986","no migration background","East Germany","","","","","","","","","","","","","",""
"1986","no migration background","West Germany","7.24","8","7594","4","6","9","10","10","7.19","7.29","0","10","8","8"
"1987","direct migration background","East Germany","","","","","","","","","","","","","",""
"1987","direct migration background","West Germany","6.95","7","2814","4","5","9","10","10","6.86","7.04","0","10","7","7"
"1987","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1987","indirect migration background","West Germany","7.24","8","176","5","6","9","10","10","6.91","7.57","0","10","7","8"
"1987","no migration background","East Germany","","","","","","","","","","","","","",""
"1987","no migration background","West Germany","7.29","8","7466","4","6","9","10","10","7.24","7.34","0","10","8","8"
"1988","direct migration background","East Germany","","","","","","","","","","","","","",""
"1988","direct migration background","West Germany","6.81","7","2681","3","5","9","10","10","6.72","6.9","0","10","7","7"
"1988","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1988","indirect migration background","West Germany","7.29","8","219","4","6","9","10","10","6.97","7.61","0","10","7","8"
"1988","no migration background","East Germany","","","","","","","","","","","","","",""
"1988","no migration background","West Germany","7.12","8","7078","4","5","9","10","10","7.07","7.17","0","10","7","8"
"1989","direct migration background","East Germany","","","","","","","","","","","","","",""
"1989","direct migration background","West Germany","6.73","7","2584","3","5","8","10","10","6.64","6.82","0","10","7","7"
"1989","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1989","indirect migration background","West Germany","7.37","8","258","4","6","9","10","10","7.1","7.64","1","10","7","8"
"1989","no migration background","East Germany","","","","","","","","","","","","","",""
"1989","no migration background","West Germany","7.07","8","6808","4","5","9","10","10","7.01","7.13","0","10","7","8"
"1990","direct migration background","East Germany","","","","","","","","","","","","","",""
"1990","direct migration background","West Germany","","","","","","","","","","","","","",""
"1990","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1990","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1990","no migration background","East Germany","","","","","","","","","","","","","",""
"1990","no migration background","West Germany","","","","","","","","","","","","","",""
"1991","direct migration background","East Germany","6.79","7","141","3","5","9","10","10","6.35","7.23","0","10","6","8"
"1991","direct migration background","West Germany","6.76","7","2493","3","5","9","10","10","6.66","6.86","0","10","7","7"
