"year","pgisced97","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","general elemantary","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1984","general elemantary","Westdeutschland, alte Bundeslaender","7.48","8","3444","4","6","10","10","10","7.39","7.57","0","10","8","8"
"1984","higher education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1984","higher education","Westdeutschland, alte Bundeslaender","7.31","8","787","4","6","9","10","10","7.14","7.48","0","10","7","8"
"1984","higher vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1984","higher vocational","Westdeutschland, alte Bundeslaender","7.45","8","656","4","6","10","10","10","7.25","7.65","0","10","8","8"
"1984","in school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1984","in school","Westdeutschland, alte Bundeslaender","7.69","8","184","5","7","9","10","10","7.36","8.02","0","10","8","9"
"1984","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1984","inadequately","Westdeutschland, alte Bundeslaender","7.27","8","1017","4","6","10","10","10","7.1","7.44","0","10","7","8"
"1984","middle vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1984","middle vocational","Westdeutschland, alte Bundeslaender","7.51","8","5697","4","6","10","10","10","7.44","7.58","0","10","8","8"
"1984","vocational + Abi","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1984","vocational + Abi","Westdeutschland, alte Bundeslaender","7.44","8","311","4","6","10","10","10","7.15","7.73","0","10","7","8"
"1985","general elemantary","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1985","general elemantary","Westdeutschland, alte Bundeslaender","7.45","8","3051","4","6","10","10","10","7.36","7.54","0","10","8","8"
"1985","higher education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1985","higher education","Westdeutschland, alte Bundeslaender","7.11","8","757","3","5","9","10","10","6.94","7.28","0","10","7","8"
"1985","higher vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1985","higher vocational","Westdeutschland, alte Bundeslaender","7.44","8","619","4","6","9","10","10","7.27","7.61","0","10","8","8"
"1985","in school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1985","in school","Westdeutschland, alte Bundeslaender","7.48","8","186","4","7","9","10","10","7.17","7.79","1","10","8","8"
"1985","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1985","inadequately","Westdeutschland, alte Bundeslaender","7.13","8","841","4","5","9","10","10","6.95","7.31","0","10","7","8"
"1985","middle vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1985","middle vocational","Westdeutschland, alte Bundeslaender","7.28","8","5161","4","6","9","10","10","7.21","7.35","0","10","8","8"
"1985","vocational + Abi","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1985","vocational + Abi","Westdeutschland, alte Bundeslaender","7.17","8","275","3","5","9","10","10","6.86","7.48","0","10","7","8"
"1986","general elemantary","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1986","general elemantary","Westdeutschland, alte Bundeslaender","7.32","8","2908","4","6","9","10","10","7.23","7.41","0","10","7","8"
"1986","higher education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1986","higher education","Westdeutschland, alte Bundeslaender","6.92","7","748","3","5","9","10","10","6.75","7.09","0","10","7","7"
"1986","higher vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1986","higher vocational","Westdeutschland, alte Bundeslaender","7.06","8","582","4","5","9","10","10","6.86","7.26","0","10","7","8"
"1986","in school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1986","in school","Westdeutschland, alte Bundeslaender","7.51","8","188","4","7","9","10","10","7.21","7.81","1","10","8","8"
"1986","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1986","inadequately","Westdeutschland, alte Bundeslaender","6.81","7","783","3","5","9","10","10","6.63","6.99","0","10","7","7"
"1986","middle vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1986","middle vocational","Westdeutschland, alte Bundeslaender","7.21","8","4991","4","6","9","10","10","7.14","7.28","0","10","8","8"
"1986","vocational + Abi","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1986","vocational + Abi","Westdeutschland, alte Bundeslaender","7.47","8","278","4","6","9","10","10","7.18","7.76","0","10","7","8"
"1987","general elemantary","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1987","general elemantary","Westdeutschland, alte Bundeslaender","7.44","8","2841","4","6","9","10","10","7.35","7.53","0","10","8","8"
"1987","higher education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1987","higher education","Westdeutschland, alte Bundeslaender","6.99","8","742","3","5","9","10","10","6.81","7.17","0","10","7","8"
"1987","higher vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1987","higher vocational","Westdeutschland, alte Bundeslaender","7.19","8","566","4","6","9","10","10","7","7.38","0","10","7","8"
"1987","in school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
