"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1984","direct migration background","(1a) inadequately completed","797.28","818","640","435","614","971","1125","1534","773.28","821.28","0","4090","767","818"
"1984","direct migration background","(1b) general elementary school","726.03","754.65","682","256","511","970","1074","1534","703.03","749.03","102","2096","741","818"
"1984","direct migration background","(1c) basic vocational qualification","878.07","920","573","347","614","1074","1329","2301","836.64","919.5","0","9715","869","920"
"1984","direct migration background","(2a) intermediate vocational","1099.49","902.47","52","445","639","1125","1585","6135","865.04","1333.94","102","6135","665","971"
"1984","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1984","direct migration background","(2c_gen) general maturity certificate","794.66","716","75","199","419","1023","1479","1841","713.67","875.65","106","1841","644","869"
"1984","direct migration background","(2c_voc) vocational maturity certificate","889.7","836.26","107","511","678","1074","1278","1790","826.04","953.36","121","1883","792","971"
"1984","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","direct migration background","(3b) higher tertiary education","1318.02","1236.74","75","409","767","1790","2301","3068","1142.94","1493.1","153","5062","910","1370"
"1984","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1984","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1984","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1984","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1984","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1984","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1984","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1984","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1984","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1984","no migration background","(0) in school","","","","","","","","","","","","","",""
"1984","no migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1984","no migration background","(1b) general elementary school","563.06","511","720","175","256","818","1023","1411","537.92","588.2","0","1585","460","562"
"1984","no migration background","(1c) basic vocational qualification","934.2","920","2149","358","684","1125","1432","2454","912.49","955.91","0","10737","899","920"
"1984","no migration background","(2a) intermediate vocational","960.89","869","888","330","614","1227","1585","2732","922.23","999.55","12","6135","844","920"
"1984","no migration background","(2b) intermediate general qualification","432.06","279.51","197","151","219","665","920","1687","384.92","479.2","0","1962","256","308"
"1984","no migration background","(2c_gen) general maturity certificate","408.13","307","84","153","223","486","818","1873","338.46","477.8","0","1873","243","357"
"1984","no migration background","(2c_voc) vocational maturity certificate","1138.47","1023","198","511","762","1458","1943","2812","1051.8","1225.14","51","5113","971","1119"
"1984","no migration background","(3a) lower tertiary education","1456.56","1431.15","183","568","1023","1841","2250","3579","1350.62","1562.5","0","5113","1291","1534"
"1984","no migration background","(3b) higher tertiary education","1584.84","1534","345","716","1059","2045","2556","3835","1504.99","1664.69","0","5157","1432","1609"
"1985","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1985","direct migration background","(1a) inadequately completed","831.22","818","498","501","665","971","1125","1636","805.96","856.48","37","2555","798","869"
"1985","direct migration background","(1b) general elementary school","729.55","767","584","261","511","920","1125","1432","705.54","753.56","0","1534","767","818"
"1985","direct migration background","(1c) basic vocational qualification","903.22","901.03","512","435","634","1098","1432","2045","866.45","939.99","51","6647","869","920"
"1985","direct migration background","(2a) intermediate vocational","947.03","865.25","52","276","542","1176","1815","2045","802.06","1092","102","2045","614","976"
"1985","direct migration background","(2b) intermediate general qualification","493.91","272.49","32","164","215","818","964","1278","372.04","615.78","41","1278","225","586"
"1985","direct migration background","(2c_gen) general maturity certificate","739.5","708","60","184","358","1023","1253","1790","642.72","836.28","0","1790","614","869"
"1985","direct migration background","(2c_voc) vocational maturity certificate","825.11","869","93","205","588","1023","1278","2045","749.97","900.25","0","2147","818","971"
"1985","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1985","direct migration background","(3b) higher tertiary education","1239.89","1022.83","66","511","767","1738","2147","2556","1057.56","1422.22","163","5113","971","1400"
"1985","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1985","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1985","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1985","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1985","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1985","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1985","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1985","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1985","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1985","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1985","no migration background","(0) in school","","","","","","","","","","","","","",""
"1985","no migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1985","no migration background","(1b) general elementary school","570.73","511","674","172","240","818","1023","1774","537.71","603.75","0","6647","460","562"
"1985","no migration background","(1c) basic vocational qualification","934.67","920","1929","373","665","1137","1432","2352","914.19","955.15","0","4121","920","943"
"1985","no migration background","(2a) intermediate vocational","1020.52","895","852","383","659","1258","1665","2815","964.47","1076.57","0","17895","869","928"
"1985","no migration background","(2b) intermediate general qualification","444.26","278.25","190","179","224","614","946","1406","397.59","490.93","0","1790","259","332"
"1985","no migration background","(2c_gen) general maturity certificate","412.87","290.42","97","136","232","527","920","2045","342.82","482.92","31","2045","261","389"
"1985","no migration background","(2c_voc) vocational maturity certificate","1040.63","971","189","245","716","1329","1790","2888","953.48","1127.78","77","4602","889","1023"
"1985","no migration background","(3a) lower tertiary education","1471.94","1432","171","539","1023","1943","2368","3477","1364.57","1579.31","87","3594","1320","1534"
"1985","no migration background","(3b) higher tertiary education","1567.48","1534","340","665","1023","2045","2556","4090","1485.44","1649.52","62","4397","1432","1636"
"1986","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1986","direct migration background","(1a) inadequately completed","837.1","844","458","435","654","1023","1176","1790","808.51","865.69","46","2556","818","869"
"1986","direct migration background","(1b) general elementary school","774.52","769.61","575","307","562","990","1125","1585","747.22","801.82","0","2045","767","844"
"1986","direct migration background","(1c) basic vocational qualification","894.82","920","487","322","639","1074","1329","2301","862.53","927.11","51","3068","869","920"
"1986","direct migration background","(2a) intermediate vocational","997.47","1009.3","50","404","639","1176","1636","2045","861.08","1133.86","205","2045","716","1088"
"1986","direct migration background","(2b) intermediate general qualification","572.36","339","33","194","233","869","1351","1380","448.57","696.15","153","1380","253","614"
"1986","direct migration background","(2c_gen) general maturity certificate","696.28","665","61","185","256","971","1432","1754","601.37","791.19","153","1754","626","895"
"1986","direct migration background","(2c_voc) vocational maturity certificate","887.91","920.48","92","317","711","1074","1329","1789","826.43","949.39","210","1789","844","997"
"1986","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1986","direct migration background","(3b) higher tertiary education","1356.05","1329","68","463","869","1841","2352","2914","1173.55","1538.55","0","5113","1104","1534"
"1986","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1986","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1986","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1986","indirect migration background","(1c) basic vocational qualification","641.71","742.31","33","179","256","869","1125","1432","529.84","753.58","164","1432","409","818"
"1986","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1986","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1986","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1986","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1986","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1986","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1986","no migration background","(0) in school","","","","","","","","","","","","","",""
"1986","no migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1986","no migration background","(1b) general elementary school","595.14","537","628","196","262","859","1043","1611","565.81","624.47","0","2601","486","579"
"1986","no migration background","(1c) basic vocational qualification","965.02","939.65","1830","358","665","1176","1526","2352","937.83","992.21","0","16361","920","971"
"1986","no migration background","(2a) intermediate vocational","1036.06","931.18","818","381","682","1278","1687","3131","992.35","1079.77","51","7669","920","971"
"1986","no migration background","(2b) intermediate general qualification","467.69","291","198","199","233","665","957","1738","420.45","514.93","0","1790","270","345"
"1986","no migration background","(2c_gen) general maturity certificate","480.25","317.58","108","207","245","588","941","2096","409.71","550.79","99","2096","281","427"
"1986","no migration background","(2c_voc) vocational maturity certificate","1109.74","1023","183","511","767","1380","1790","2969","1023.97","1195.51","15","4193","920","1125"
"1986","no migration background","(3a) lower tertiary education","1620.71","1534","165","920","1076","1994","2413","3579","1512.77","1728.65","199","4108","1457","1708"
"1986","no migration background","(3b) higher tertiary education","1665.58","1636","337","685","1125","2096","2629","3579","1580.97","1750.19","72","5624","1534","1738"
"1987","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1987","direct migration background","(1a) inadequately completed","842.39","866.38","444","435","614","1023","1278","1790","806.63","878.15","31","5113","792","869"
"1987","direct migration background","(1b) general elementary school","777.11","818","577","307","562","997","1148","1534","750","804.22","46","1815","818","869"
"1987","direct migration background","(1c) basic vocational qualification","935.59","920","483","409","716","1125","1329","2301","903.14","968.04","51","3458","920","946"
"1987","direct migration background","(2a) intermediate vocational","1066.04","958.59","57","384","716","1329","1891","2147","927.17","1204.91","143","2147","767","1112"
"1987","direct migration background","(2b) intermediate general qualification","608.89","343.12","33","199","256","920","1380","1687","474.04","743.74","162","1687","258","767"
"1987","direct migration background","(2c_gen) general maturity certificate","797.58","767","66","230","317","1099","1496","1994","699.51","895.65","123","1994","665","920"
"1987","direct migration background","(2c_voc) vocational maturity certificate","955.97","920","89","440","614","1125","1585","2045","878.81","1033.13","205","2045","879","1023"
"1987","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1987","direct migration background","(3b) higher tertiary education","1389.6","1432","60","670","845","1943","2250","2454","1239.42","1539.78","256","2710","1104","1534"
"1987","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1987","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
