"year","age_gr","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","35-65 y.","1078","971","5228","315","511","1432","2000","3384","1059.27","1096.73","0","10226","731","772"
"1990","66 and older","762","511","50","105","240","1023","1841","5573","505.26","1018.74","0","5573","307","665"
"1991","16-34 y.","859.58","818","3702","270","472","1176","1483","2352","843.89","875.27","0","5323","716","767"
"1991","35-65 y.","1146.73","1023","4986","358","573","1483","2093","3579","1127.04","1166.42","0","8896","869","920"
"1991","66 and older","584.27","409","39","41","179","767","1457","2045","406.41","762.13","0","2045","240","767"
"1992","16-34 y.","931.24","920","3423","307","562","1227","1534","2454","915","947.48","0","4260","839","869"
"1992","35-65 y.","1252.78","1125","4696","428","716","1585","2168","3681","1232.82","1272.74","0","8692","1023","1043"
"1992","66 and older","","","","","","","","","","","","","",""
"1993","16-34 y.","1001.62","997","3363","336","613","1278","1636","2556","983.18","1020.06","0","12578","920","971"
"1993","35-65 y.","1372.1","1227","4528","445","818","1723","2454","4114","1347.83","1396.37","0","20452","1125","1176"
"1993","66 and older","","","","","","","","","","","","","",""
"1994","16-34 y.","1043.46","1023","3198","358","639","1329","1687","2659","1024.93","1061.99","0","5113","971","1023"
"1994","35-65 y.","1400.25","1278","4359","460","869","1789","2454","4193","1376.17","1424.33","0","12271","1176","1220"
"1994","66 and older","","","","","","","","","","","","","",""
"1995","16-34 y.","1051.12","1023","3305","345","614","1329","1687","2914","1028.66","1073.58","0","20452","1002","1023"
"1995","35-65 y.","1427.02","1278","4548","459","869","1790","2556","4442","1399.96","1454.08","0","25565","1176","1227"
"1995","66 and older","695.55","296","32","205","256","920","1844","2555","431.97","959.13","0","2555","256","1023"
"1996","16-34 y.","1103.14","1074","3137","350","654","1380","1790","3323","1080.7","1125.58","20","14316","1023","1069"
"1996","35-65 y.","1448.04","1278","4482","468","920","1790","2556","4346","1424.14","1471.94","44","10226","1227","1265"
"1996","66 and older","718.32","358","38","211","245","1023","1483","2250","500.37","936.27","61","2530","297","1023"
"1997","16-34 y.","1080.14","1048","3027","341","614","1396","1790","2812","1059.68","1100.6","19","7506","1023","1058"
"1997","35-65 y.","1470.93","1329","4366","476","920","1841","2556","4359","1445.69","1496.17","24","15339","1227","1278"
"1997","66 and older","856.6","669.85","37","256","307","1236","1749","2709","616.63","1096.57","61","2709","307","1023"
"1998","16-34 y.","1078.64","1039","3157","317","621","1380","1738","3323","1057.65","1099.63","0","7669","1023","1074"
"1998","35-65 y.","1465.71","1329","4960","460","912","1841","2556","4602","1442.75","1488.67","0","7158","1227","1278"
"1998","66 and older","694.61","389.71","41","61","256","1023","1887","2842","475.96","913.26","0","2842","256","614"
"1999","16-34 y.","1064.73","1023","3115","315","550","1380","1738","3119","1043.61","1085.85","0","7669","1023","1035"
"1999","35-65 y.","1490.48","1329","4929","435","907","1866","2641","4653","1466.32","1514.64","0","10397","1253","1278"
"1999","66 and older","771.08","460","45","213","256","1227","1636","4092","521.83","1020.33","0","4092","307","767"
"2000","16-34 y.","1077.42","1063","4700","312","562","1432","1790","3221","1058.6","1096.24","0","8278","1023","1041"
"2000","35-65 y.","1493.32","1340","9051","381","869","1905","2620","4925","1473.46","1513.18","0","12782","1329","1355"
"2000","66 and older","1001.09","440.34","92","83","245","1534","2556","4632","751.87","1250.31","0","6039","312","767"
"2001","16-34 y.","1080.94","1074","4138","307","511","1482","1841","3068","1060.72","1101.16","0","7669","1023","1069"
"2001","35-65 y.","1519.61","1380","8403","395","888","1943","2682","4698","1499.01","1540.21","0","12782","1333","1380"
"2001","66 and older","1051.93","436.81","91","123","276","1278","3068","4224","789.76","1314.1","0","7669","322","767"
"2002","16-34 y.","1085.44","1053.66","3949","300","500","1500","1900","3000","1061.93","1108.95","0","9000","1000","1081"
"2002","35-65 y.","1579.5","1414","9415","341","883","2000","2769","5599","1544.5","1614.5","0","80000","1500","1500"
"2002","66 and older","1105.21","488.75","140","135","260","1500","3000","6500","814.18","1396.24","0","9000","448","1299"
"2003","16-34 y.","1095.55","1080","3672","300","500","1500","1900","3000","1070.3","1120.8","0","20000","1000","1060"
"2003","35-65 y.","1597.28","1450","8941","386","900","2000","2800","6000","1566","1628.56","0","59000","1500","1500"
"2003","66 and older","1057.83","505.6","179","190","317","1220","2409","5630","823.95","1291.71","0","9000","439","859"
"2004","16-34 y.","1089.74","1050","3453","300","500","1500","1950","3000","1066.44","1113.04","0","9000","1000","1050"
"2004","35-65 y.","1618.51","1458.49","8748","400","900","2000","2900","6000","1587.48","1649.54","0","30214","1500","1550"
"2004","66 and older","1077.85","485.43","203","110","300","1537","2300","8000","803.8","1351.9","0","15000","450","881"
"2005","16-34 y.","1111.08","1044","3199","293","500","1527","2000","3200","1086.36","1135.8","0","10000","997","1039"
"2005","35-65 y.","1623.18","1500","8387","400","900","2000","2950","5818","1593.31","1653.05","0","20000","1500","1590"
"2005","66 and older","1143.49","450","163","130","265","1400","3250","7000","843.81","1443.17","0","11400","400","685"
"2006","16-34 y.","1085.56","1015.55","3177","282","471","1500","1900","3200","1060.36","1110.76","0","9651","1000","1046"
"2006","35-65 y.","1651.44","1500","9000","400","900","2100","3000","5800","1618.09","1684.79","0","80000","1500","1540"
"2006","66 and older","1260.88","402.75","210","150","300","1764","2606","5000","452.57","2069.19","0","84300","400","602"
"2007","16-34 y.","1098.57","1050","3028","300","500","1500","1999","3000","1072.76","1124.38","0","10000","1000","1050"
"2007","35-65 y.","1666.39","1500","8566","400","900","2100","3000","5800","1636.47","1696.31","0","25000","1500","1590"
"2007","66 and older","918.68","400","216","127","278","1050","2100","7000","705.39","1131.97","0","10484","400","796"
"2008","16-34 y.","1116.97","1100","2866","305","507","1518","1953","3500","1090.78","1143.16","0","10000","1000","1100"
"2008","35-65 y.","1677.07","1500","8122","400","896","2100","3000","6000","1647.19","1706.95","0","18000","1500","1600"
"2008","66 and older","1157.98","400","200","150","300","1300","2999","8000","840.82","1475.14","0","22000","400","666"
"2009","16-34 y.","1128.62","1100","2625","309","515","1600","2000","3200","1100.76","1156.48","0","7100","1020","1100"
"2009","35-65 y.","1723.71","1544","7571","400","910","2170","3050","6005","1691.45","1755.97","0","24399","1543","1600"
"2009","66 and older","1217.82","400","232","120","260","1500","2800","8000","982.95","1452.69","0","11000","400","700"
"2010","16-34 y.","1207.09","1100","3775","300","520","1605","2100","4276","1179.47","1234.71","0","13620","1077","1101"
"2010","35-65 y.","1746.65","1600","10127","400","900","2200","3100","6500","1716.9","1776.4","0","30000","1546","1600"
"2010","66 and older","1067.18","423.96","211","127","300","1322","2500","6500","822.05","1312.31","0","10984","400","800"
"2011","16-34 y.","1244.82","1200","4189","327","600","1700","2100","3850","1218.91","1270.73","0","15000","1100","1109"
"2011","35-65 y.","1784.47","1600","12614","400","1000","2200","3200","6100","1758.45","1810.49","0","35000","1564","1600"
"2011","66 and older","960.88","400","227","148","300","1200","2656","5000","741.75","1180.01","0","10984","400","648"
"2012","16-34 y.","1245.53","1200","3988","320","570","1750","2150","3500","1218.41","1272.65","0","24000","1060","1122"
"2012","35-65 y.","1828.4","1641.87","12493","400","1000","2300","3300","6021","1801.72","1855.08","0","36000","1580","1600"
"2012","66 and older","805.99","400","286","150","292","900","2300","5500","652.05","959.93","0","10984","400","450"
"2013","16-34 y.","1249.58","1200","5008","317","550","1750","2260","3800","1227.12","1272.04","0","8000","1000","1100"
"2013","35-65 y.","1853.52","1635.8","13816","450","1000","2300","3400","6200","1828.48","1878.56","0","37000","1523","1600"
"2013","66 and older","982.46","410","298","150","300","1000","2700","5595","791.41","1173.51","0","15000","400","480"
"2014","16-34 y.","1274.27","1200","4238","346","560","1800","2300","3700","1249.23","1299.31","0","8400","1010","1100"
"2014","35-65 y.","1902.38","1700","12290","450","1000","2400","3500","6200","1875.52","1929.24","0","25000","1600","1650"
"2014","66 and older","956.58","400","329","142","250","900","2800","6000","774.55","1138.61","0","11500","420","450"
"2015","16-34 y.","1320.74","1250","4314","350","630","1800","2400","3800","1296.27","1345.21","0","6300","1100","1160"
"2015","35-65 y.","1935.34","1700","11984","450","1037","2470","3500","6500","1907.81","1962.87","0","30000","1600","1700"
"2015","66 and older","1053","450","335","160","300","1200","3000","8000","807.73","1298.27","0","25000","450","500"
"2016","16-34 y.","1314.13","1300","4125","350","600","1816","2300","3700","1288.21","1340.05","0","8000","1000","1100"
"2016","35-65 y.","1967.54","1770","11334","490","1100","2479","3500","7000","1939.25","1995.83","0","32000","1620","1700"
"2016","66 and older","1039.8","450","342","150","300","1102","2500","8000","812.55","1267.05","0","15000","450","495"
"2017","16-34 y.","1337.31","1300","4844","348","612","1900","2400","3600","1314.05","1360.57","0","9000","1080","1100"
"2017","35-65 y.","2010.36","1800","12803","520","1100","2507","3568","7000","1984.37","2036.35","0","36600","1700","1700"
"2017","66 and older","965.1","450","413","125","317","1050","2431","6213","785.87","1144.33","0","16000","450","450"
"2018","16-34 y.","1415.85","1349.13","4893","360","676","2000","2500","3800","1391.3","1440.4","0","14000","1100","1160"
"2018","35-65 y.","2071.42","1800","12304","560","1189","2600","3700","7000","2044.92","2097.92","0","40000","1700","1752"
"2018","66 and older","987.4","450","438","100","250","1090","2600","6100","784.5","1190.3","0","20000","450","450"
"2019","16-34 y.","1484.48","1427","4576","405","740","2000","2600","4000","1454.4","1514.56","0","30000","1200","1244"
"2019","35-65 y.","2210.69","1900","13189","600","1200","2700","3773","7500","1952.99","2468.39","0","1700000","1900","1923"
"2019","66 and older","1262.23","450","668","200","396","1600","3084","8000","1061","1463.46","0","30000","850","1200"
