"year","e11103","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","college entrance qualification","1542.45","1476.85","548","719","1032","1943","2470","3835","1481.01","1603.89","0","5157","1380","1534"
"1984","Full Time","lower secondary degree","955.01","920","2476","460","716","1125","1432","2352","937.72","972.3","0","6135","900","920"
"1984","Full Time","no degree/no degree yet","777.8","803.33","567","460","614","946","1074","1493","753.51","802.09","0","4090","818","869"
"1984","Full Time","Other degree","929.74","888.12","919","562","716","1023","1278","2055","901.29","958.19","153","9715","869","920"
"1984","Full Time","secondary school degree","1029.16","920","912","358","688","1278","1757","2863","990.45","1067.87","22","6135","895","971"
"1984","Not Working","college entrance qualification","590.19","491","41","148","284","716","1023","2350","444.7","735.68","0","2350","435","652"
"1984","Not Working","lower secondary degree","444.69","440.39","87","102","199","639","869","1278","385.68","503.7","0","1278","239","497"
"1984","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"1984","Not Working","Other degree","","","","","","","","","","","","","",""
"1984","Not Working","secondary school degree","","","","","","","","","","","","","",""
"1984","Part Time","college entrance qualification","806.61","767","222","207","347","1101","1644","2301","736.61","876.61","0","2556","665","818"
"1984","Part Time","lower secondary degree","479.8","358","735","153","205","614","920","1534","443.38","516.22","0","10737","351","399"
"1984","Part Time","no degree/no degree yet","597.22","485.43","96","179","224","884","1176","1534","528.09","666.35","102","1534","409","665"
"1984","Part Time","Other degree","653.13","614","157","199","358","869","1074","1534","597.84","708.42","0","1651","537","716"
"1984","Part Time","secondary school degree","495.28","363.8","296","153","205","660","869","2301","433.62","556.94","0","6135","307","409"
"1985","Full Time","college entrance qualification","1506.32","1432","546","708","1012","1943","2403","3868","1445.77","1566.87","105","4602","1380","1534"
"1985","Full Time","lower secondary degree","963.59","920","2158","486","732","1125","1432","2199","945.76","981.42","0","4121","920","930"
"1985","Full Time","no degree/no degree yet","807.13","767","438","511","665","968","1125","1534","782.91","831.35","31","2555","818","869"
"1985","Full Time","Other degree","917.37","888.04","764","511","716","1074","1278","2301","889.44","945.3","0","6647","869","920"
"1985","Full Time","secondary school degree","1071.16","946","870","332","711","1299","1790","3068","1015.43","1126.89","0","17895","920","971"
"1985","Not Working","college entrance qualification","452.29","294.47","34","72","205","614","969","2555","281.12","623.46","31","2555","231","614"
"1985","Not Working","lower secondary degree","389.77","316.68","82","51","157","629","818","1312","326.71","452.83","0","1312","225","460"
"1985","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"1985","Not Working","Other degree","","","","","","","","","","","","","",""
"1985","Not Working","secondary school degree","500.56","354.33","31","147","205","680","956","1585","350.47","650.65","41","1585","220","614"
"1985","Part Time","college entrance qualification","681.25","609.03","219","153","240","971","1304","2285","614.02","748.48","0","2563","537","716"
"1985","Part Time","lower secondary degree","520.09","409","759","165","220","668","1002","2095","488.24","551.94","0","6647","384","440"
"1985","Part Time","no degree/no degree yet","486.99","449.91","82","84","153","741","920","2045","406.2","567.78","31","2045","358","700"
"1985","Part Time","Other degree","670.49","665","140","205","409","869","1104","1457","609.75","731.23","0","1790","588","792"
"1985","Part Time","secondary school degree","550.68","409","294","179","239","665","997","2454","492.58","608.78","0","5113","383","460"
"1986","Full Time","college entrance qualification","1558.4","1483","571","716","1023","2045","2454","3579","1496.54","1620.26","0","5624","1400","1534"
"1986","Full Time","lower secondary degree","1002.73","971","2108","511","767","1176","1534","2341","979.18","1026.28","0","16361","920","971"
"1986","Full Time","no degree/no degree yet","849.96","842.44","394","511","716","1023","1150","1611","822.18","877.74","31","2556","833","920"
"1986","Full Time","Other degree","950.69","920","741","562","767","1074","1329","2601","926.26","975.12","0","3477","920","971"
"1986","Full Time","secondary school degree","1088.25","971","850","357","716","1329","1790","3451","1043.67","1132.83","94","7669","920","1020"
"1986","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"1986","Not Working","lower secondary degree","399.16","302.79","71","102","199","588","818","1074","330.31","468.01","0","1278","236","460"
"1986","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"1986","Not Working","Other degree","","","","","","","","","","","","","",""
"1986","Not Working","secondary school degree","","","","","","","","","","","","","",""
"1986","Part Time","college entrance qualification","775.11","666.36","210","210","291","1071","1636","2505","701.23","848.99","15","2991","511","767"
"1986","Part Time","lower secondary degree","488.39","409","698","179","220","644","975","1534","463.44","513.34","0","2556","368","435"
"1986","Part Time","no degree/no degree yet","477.62","424.6","81","117","194","614","961","1176","414.87","540.37","38","1176","409","562"
"1986","Part Time","Other degree","682.78","665","124","230","304","920","1278","1631","585.86","779.7","69","5113","562","792"
"1986","Part Time","secondary school degree","544.66","410.04","292","192","235","746","1023","2659","495.57","593.75","0","2863","358","460"
"1987","Full Time","college entrance qualification","1574.46","1534","575","665","997","2053","2523","4090","1506.09","1642.83","42","6033","1432","1636"
"1987","Full Time","lower secondary degree","1022.37","987.82","2121","518","767","1227","1534","2556","1004.06","1040.68","0","4090","971","997"
"1987","Full Time","no degree/no degree yet","898.46","881.52","383","562","716","1023","1278","1790","862.11","934.81","51","5113","869","920"
"1987","Full Time","Other degree","962.16","920","719","614","767","1099","1329","2147","939.29","985.03","148","3359","920","972"
"1987","Full Time","secondary school degree","1102.44","997","887","300","741","1380","1862","3068","1059.51","1145.37","65","7449","958","1023"
"1987","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"1987","Not Working","lower secondary degree","531.28","429.48","49","163","205","784","971","1810","427.39","635.17","41","1810","256","511"
"1987","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"1987","Not Working","Other degree","","","","","","","","","","","","","",""
"1987","Not Working","secondary school degree","","","","","","","","","","","","","",""
"1987","Part Time","college entrance qualification","761.26","622.25","218","179","258","1125","1585","2480","684.93","837.59","36","3068","511","767"
