"year","age_gr","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","(Married) couple without C.","820.91","811.95","545","446","654","971","1202","1740","795.67","846.15","102","2173","780","818"
"1984","16-34 y.","1-pers.-HH","851.6","836.96","266","383","665","971","1176","2350","798.13","905.07","51","5113","813","869"
"1984","16-34 y.","Couple + C. GT 16 ","575.39","606.57","481","205","258","767","948","1574","545.25","605.53","0","2301","532","614"
"1984","16-34 y.","Couple + C. LE 16","921.63","908.55","902","261","547","1176","1534","2662","889.37","953.89","0","5113","859","900"
"1984","16-34 y.","Couple + C. LE and GT 16","451.18","370.65","388","171","227","653","818","1176","424.24","478.12","0","1432","332","460"
"1984","16-34 y.","Single parent","613.18","562","164","156","309","818","1023","1590","559.9","666.46","0","1636","537","665"
"1984","35-65 y.","(Married) couple without C.","1013.1","920","805","362","675","1278","1636","2967","972.94","1053.26","0","6135","895","920"
"1984","35-65 y.","1-pers.-HH","1021.46","920","349","532","741","1151","1534","3068","950.97","1091.95","143","10737","893","957"
"1984","35-65 y.","Couple + C. GT 16 ","994.92","941","765","281","562","1278","1790","3006","955.57","1034.27","0","3867","869","920"
"1984","35-65 y.","Couple + C. LE 16","1166.15","1074","1180","370","818","1483","1943","3323","1128.54","1203.76","0","9715","1012","1023"
"1984","35-65 y.","Couple + C. LE and GT 16","1058.3","1023","692","221","511","1380","1827","2812","1013.85","1102.75","0","6135","920","971"
"1984","35-65 y.","Single parent","888.48","868.07","162","368","639","1028","1329","2199","824.96","952","102","2352","767","871"
"1984","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"1984","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"1984","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1984","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1984","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1984","66 and older","Single parent","","","","","","","","","","","","","",""
"1985","16-34 y.","(Married) couple without C.","841.03","818","510","490","643","977","1176","1802","814.58","867.48","31","2454","818","869"
"1985","16-34 y.","1-pers.-HH","820.13","844","269","327","665","997","1176","1646","774.12","866.14","0","4090","818","869"
"1985","16-34 y.","Couple + C. GT 16 ","551.5","562","490","199","256","767","920","1380","524.3","578.7","0","2045","511","614"
"1985","16-34 y.","Couple + C. LE 16","918.09","920","767","211","511","1176","1534","2556","879.83","956.35","0","6647","864","920"
"1985","16-34 y.","Couple + C. LE and GT 16","448.79","357.67","327","192","233","649","818","1176","418.21","479.37","0","1636","314","460"
"1985","16-34 y.","Single parent","566.1","614","163","164","235","767","920","1483","516.94","615.26","102","1636","515","665"
