"plh0222","year","age_gr","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","16-34 y.","12","","",""
"1 Strongly disagree","2005","35-65 y.","60","0.00654320478527893","0.00507461309287946","0.00801179647767841"
"1 Strongly disagree","2005","66 and older","47","0.0132836677029515","0.00961204583497604","0.016955289570927"
"2 on scale 1-7 ","2005","16-34 y.","34","0.00750593311065592","0.00518487848091651","0.00982698774039534"
"2 on scale 1-7 ","2005","35-65 y.","68","0.00762607877735106","0.00604147884358536","0.00921067871111675"
"2 on scale 1-7 ","2005","66 and older","59","0.0180240136495121","0.0137574426654858","0.0222905846335384"
"3 on scale 1-7 ","2005","16-34 y.","135","0.0251234544302578","0.0209148942114347","0.0293320146490808"
"3 on scale 1-7 ","2005","35-65 y.","231","0.0203680254013251","0.0177950403782222","0.0229410104244281"
"3 on scale 1-7 ","2005","66 and older","121","0.0324464992299278","0.0267641986216428","0.0381287998382128"
"4 on scale 1-7","2005","16-34 y.","510","0.0945741663143936","0.0867049450022867","0.102443387626501"
"4 on scale 1-7","2005","35-65 y.","876","0.0816239889859207","0.0766368612568425","0.0866111167149989"
"4 on scale 1-7","2005","66 and older","430","0.119793309993543","0.109379457951861","0.130207162035224"
"5 on scale 1-7","2005","16-34 y.","1219","0.238653680937128","0.227190787564819","0.250116574309438"
"5 on scale 1-7","2005","35-65 y.","2163","0.183591983503806","0.176539991590403","0.190643975417208"
"5 on scale 1-7","2005","66 and older","756","0.208208266018489","0.195186878811174","0.221229653225804"
"6 on scale 1-7","2005","16-34 y.","2148","0.400643045712486","0.387465314753541","0.413820776671431"
"6 on scale 1-7","2005","35-65 y.","4695","0.382469798411347","0.373617439919464","0.391322156903229"
"6 on scale 1-7","2005","66 and older","1214","0.309687301278626","0.294859136005851","0.324515466551401"
"7 Strongly agree","2005","16-34 y.","1254","0.232257065374881","0.220901429995835","0.243612700753928"
"7 Strongly agree","2005","35-65 y.","3485","0.317776920134972","0.309295751510605","0.326258088759338"
"7 Strongly agree","2005","66 and older","1108","0.298556942126951","0.28388077713145","0.313233107122452"
"1 Strongly disagree","2006","16-34 y.","","","",""
"1 Strongly disagree","2006","35-65 y.","","","",""
"1 Strongly disagree","2006","66 and older","","","",""
"2 on scale 1-7 ","2006","16-34 y.","","","",""
"2 on scale 1-7 ","2006","35-65 y.","","","",""
"2 on scale 1-7 ","2006","66 and older","","","",""
"3 on scale 1-7 ","2006","16-34 y.","","","",""
"3 on scale 1-7 ","2006","35-65 y.","","","",""
"3 on scale 1-7 ","2006","66 and older","","","",""
"4 on scale 1-7","2006","16-34 y.","","","",""
"4 on scale 1-7","2006","35-65 y.","","","",""
"4 on scale 1-7","2006","66 and older","","","",""
"5 on scale 1-7","2006","16-34 y.","","","",""
"5 on scale 1-7","2006","35-65 y.","","","",""
"5 on scale 1-7","2006","66 and older","","","",""
"6 on scale 1-7","2006","16-34 y.","","","",""
"6 on scale 1-7","2006","35-65 y.","","","",""
"6 on scale 1-7","2006","66 and older","","","",""
"7 Strongly agree","2006","16-34 y.","","","",""
"7 Strongly agree","2006","35-65 y.","","","",""
"7 Strongly agree","2006","66 and older","","","",""
"1 Strongly disagree","2007","16-34 y.","","","",""
"1 Strongly disagree","2007","35-65 y.","","","",""
"1 Strongly disagree","2007","66 and older","","","",""
"2 on scale 1-7 ","2007","16-34 y.","","","",""
"2 on scale 1-7 ","2007","35-65 y.","","","",""
"2 on scale 1-7 ","2007","66 and older","","","",""
"3 on scale 1-7 ","2007","16-34 y.","","","",""
"3 on scale 1-7 ","2007","35-65 y.","","","",""
"3 on scale 1-7 ","2007","66 and older","","","",""
"4 on scale 1-7","2007","16-34 y.","","","",""
"4 on scale 1-7","2007","35-65 y.","","","",""
"4 on scale 1-7","2007","66 and older","","","",""
"5 on scale 1-7","2007","16-34 y.","","","",""
"5 on scale 1-7","2007","35-65 y.","","","",""
"5 on scale 1-7","2007","66 and older","","","",""
"6 on scale 1-7","2007","16-34 y.","","","",""
"6 on scale 1-7","2007","35-65 y.","","","",""
