"plh0222","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","16-34 y.","Not Employed","9","","","","1"
"1 Strongly disagree","2005","16-34 y.","Employed","3","","","","1"
"1 Strongly disagree","2005","35-65 y.","Not Employed","25","","","","1"
"1 Strongly disagree","2005","35-65 y.","Employed","35","0.0050630660670131","0.00358885356778418","0.00653727856624202","1"
"1 Strongly disagree","2005","66 and older","Not Employed","47","0.0140782637702567","0.0101807262700755","0.0179758012704378","1"
"1 Strongly disagree","2005","66 and older","Employed","","","","","1"
"2 on scale 1-7 ","2005","35-65 y.","Not Employed","20","","","","2"
"2 on scale 1-7 ","2005","16-34 y.","Not Employed","16","","","","2"
"2 on scale 1-7 ","2005","66 and older","Employed","","","","","2"
"2 on scale 1-7 ","2005","16-34 y.","Employed","18","","","","2"
"2 on scale 1-7 ","2005","35-65 y.","Employed","48","0.00679146506850766","0.00508554973655075","0.00849738040046457","2"
"2 on scale 1-7 ","2005","66 and older","Not Employed","59","0.0191021654584267","0.0145737348007583","0.023630596116095","2"
"3 on scale 1-7 ","2005","66 and older","Not Employed","116","0.0327679350358558","0.0268783538533566","0.0386575162183551","3"
"3 on scale 1-7 ","2005","16-34 y.","Not Employed","72","0.0456644009276002","0.0354736774632093","0.0558551243919912","3"
"3 on scale 1-7 ","2005","35-65 y.","Employed","146","0.0169419120560112","0.0142613472136912","0.0196224768983312","3"
"3 on scale 1-7 ","2005","35-65 y.","Not Employed","85","0.0311483867550505","0.0245640232033562","0.0377327503067449","3"
"3 on scale 1-7 ","2005","16-34 y.","Employed","63","0.0175177213369248","0.0132905641385407","0.021744878535309","3"
"3 on scale 1-7 ","2005","66 and older","Employed","5","","","","3"
"4 on scale 1-7","2005","66 and older","Employed","14","","","","4"
"4 on scale 1-7","2005","16-34 y.","Employed","291","0.0781138664408644","0.069467175470607","0.0867605574111217","4"
"4 on scale 1-7","2005","35-65 y.","Not Employed","310","0.118394718318171","0.106149384029623","0.130640052606718","4"
"4 on scale 1-7","2005","66 and older","Not Employed","416","0.124203983932681","0.113293003457573","0.13511496440779","4"
"4 on scale 1-7","2005","16-34 y.","Not Employed","219","0.139028807948973","0.122139483373165","0.155918132524781","4"
"4 on scale 1-7","2005","35-65 y.","Employed","566","0.0699378606319196","0.0646404008308147","0.0752353204330244","4"
"5 on scale 1-7","2005","66 and older","Employed","38","0.21338764596152","0.159854612976017","0.266920678947023","5"
