"plh0222","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","16-34 y.","no migration background","","","",""
"1 Strongly disagree","2005","16-34 y.","direct migration background","","","",""
"1 Strongly disagree","2005","16-34 y.","indirect migration background","","","",""
"1 Strongly disagree","2005","35-65 y.","no migration background","52","0.00696868707265706","0.00533554933258053","0.00860182481273358"
"1 Strongly disagree","2005","35-65 y.","direct migration background","","","",""
"1 Strongly disagree","2005","35-65 y.","indirect migration background","","","",""
"1 Strongly disagree","2005","66 and older","no migration background","39","0.0133322559495246","0.00945821845767192","0.0172062934413774"
"1 Strongly disagree","2005","66 and older","direct migration background","","","",""
"1 Strongly disagree","2005","66 and older","indirect migration background","","","",""
"2 on scale 1-7 ","2005","16-34 y.","no migration background","","","",""
"2 on scale 1-7 ","2005","16-34 y.","direct migration background","","","",""
"2 on scale 1-7 ","2005","16-34 y.","indirect migration background","","","",""
"2 on scale 1-7 ","2005","35-65 y.","no migration background","52","0.00692799383048727","0.00529959801437867","0.00855638964659587"
"2 on scale 1-7 ","2005","35-65 y.","direct migration background","","","",""
"2 on scale 1-7 ","2005","35-65 y.","indirect migration background","","","",""
"2 on scale 1-7 ","2005","66 and older","no migration background","51","0.017240001089983","0.012843381274995","0.021636620904971"
"2 on scale 1-7 ","2005","66 and older","direct migration background","","","",""
"2 on scale 1-7 ","2005","66 and older","indirect migration background","","","",""
"3 on scale 1-7 ","2005","16-34 y.","no migration background","101","0.024411492610886","0.0197020813308414","0.0291209038909307"
"3 on scale 1-7 ","2005","16-34 y.","direct migration background","","","",""
"3 on scale 1-7 ","2005","16-34 y.","indirect migration background","","","",""
"3 on scale 1-7 ","2005","35-65 y.","no migration background","186","0.0192680915141657","0.0165693557478445","0.0219668272804869"
"3 on scale 1-7 ","2005","35-65 y.","direct migration background","42","0.0275101575362041","0.0191086643567607","0.0359116507156474"
"3 on scale 1-7 ","2005","35-65 y.","indirect migration background","","","",""
"3 on scale 1-7 ","2005","66 and older","no migration background","109","0.0318872843039643","0.0259525912486203","0.0378219773593082"
"3 on scale 1-7 ","2005","66 and older","direct migration background","","","",""
"3 on scale 1-7 ","2005","66 and older","indirect migration background","","","",""
"4 on scale 1-7","2005","16-34 y.","no migration background","377","0.0903303183006772","0.0815826008886143","0.0990780357127402"
"4 on scale 1-7","2005","16-34 y.","direct migration background","43","0.0809949809866238","0.0576351098308282","0.104354852142419"
"4 on scale 1-7","2005","16-34 y.","indirect migration background","90","0.134413239315931","0.108449475298811","0.16037700333305"
"4 on scale 1-7","2005","35-65 y.","no migration background","715","0.0783633752428896","0.0730874055633161","0.0836393449224632"
"4 on scale 1-7","2005","35-65 y.","direct migration background","145","0.0959745236721307","0.080844635399749","0.111104411944512"
"4 on scale 1-7","2005","35-65 y.","indirect migration background","","","",""
"4 on scale 1-7","2005","66 and older","no migration background","366","0.11336021246623","0.102651667454358","0.124068757478102"
"4 on scale 1-7","2005","66 and older","direct migration background","60","0.168186035356288","0.129332444539695","0.20703962617288"
"4 on scale 1-7","2005","66 and older","indirect migration background","","","",""
"5 on scale 1-7","2005","16-34 y.","no migration background","960","0.235727537094913","0.222774685791392","0.248680388398434"
"5 on scale 1-7","2005","16-34 y.","direct migration background","118","0.260526726110621","0.222945596524078","0.298107855697164"
"5 on scale 1-7","2005","16-34 y.","indirect migration background","141","0.233728419034318","0.20151487946056","0.265941958608076"
"5 on scale 1-7","2005","35-65 y.","no migration background","1843","0.180150744333181","0.172605889369308","0.187695599297053"
"5 on scale 1-7","2005","35-65 y.","direct migration background","295","0.207049502188443","0.186236844711482","0.227862159665404"
"5 on scale 1-7","2005","35-65 y.","indirect migration background","","","",""
"5 on scale 1-7","2005","66 and older","no migration background","676","0.210266931957405","0.196502693641567","0.224031170273243"
"5 on scale 1-7","2005","66 and older","direct migration background","78","0.193650390362434","0.152602204278385","0.234698576446483"
"5 on scale 1-7","2005","66 and older","indirect migration background","","","",""
"6 on scale 1-7","2005","16-34 y.","no migration background","1734","0.420383296416972","0.405319678668614","0.435446914165329"
"6 on scale 1-7","2005","16-34 y.","direct migration background","196","0.36531648747821","0.324088162331543","0.406544812624878"
"6 on scale 1-7","2005","16-34 y.","indirect migration background","218","0.31747457986423","0.282041800423519","0.352907359304941"
"6 on scale 1-7","2005","35-65 y.","no migration background","4144","0.392744096823509","0.383156570539446","0.402331623107572"
"6 on scale 1-7","2005","35-65 y.","direct migration background","484","0.320077587366027","0.296115496286264","0.344039678445789"
"6 on scale 1-7","2005","35-65 y.","indirect migration background","67","0.410296752969711","0.332859838207853","0.487733667731569"
"6 on scale 1-7","2005","66 and older","no migration background","1113","0.314346144243217","0.298664808151874","0.33002748033456"
"6 on scale 1-7","2005","66 and older","direct migration background","97","0.263108235446816","0.217368656282886","0.308847814610745"
"6 on scale 1-7","2005","66 and older","indirect migration background","","","",""
"7 Strongly agree","2005","16-34 y.","no migration background","922","0.220973446221217","0.208312029885344","0.23363486255709"
"7 Strongly agree","2005","16-34 y.","direct migration background","151","0.263734817628444","0.226005120995012","0.301464514261876"
"7 Strongly agree","2005","16-34 y.","indirect migration background","181","0.268093085938969","0.234375066352287","0.30181110552565"
"7 Strongly agree","2005","35-65 y.","no migration background","2975","0.31557701118311","0.306453104485789","0.324700917880431"
"7 Strongly agree","2005","35-65 y.","direct migration background","466","0.33246196966834","0.308264141035177","0.356659798301503"
"7 Strongly agree","2005","35-65 y.","indirect migration background","44","0.295653879442116","0.223813751618935","0.367494007265297"
"7 Strongly agree","2005","66 and older","no migration background","1013","0.299567169989676","0.284094798364768","0.315039541614585"
"7 Strongly agree","2005","66 and older","direct migration background","94","0.297970456400474","0.250460198314453","0.345480714486495"
"7 Strongly agree","2005","66 and older","indirect migration background","","","",""
"1 Strongly disagree","2006","16-34 y.","no migration background","","","",""
"1 Strongly disagree","2006","16-34 y.","direct migration background","","","",""
"1 Strongly disagree","2006","16-34 y.","indirect migration background","","","",""
"1 Strongly disagree","2006","35-65 y.","no migration background","","","",""
"1 Strongly disagree","2006","35-65 y.","direct migration background","","","",""
"1 Strongly disagree","2006","35-65 y.","indirect migration background","","","",""
"1 Strongly disagree","2006","66 and older","no migration background","","","",""
"1 Strongly disagree","2006","66 and older","direct migration background","","","",""
"1 Strongly disagree","2006","66 and older","indirect migration background","","","",""
"2 on scale 1-7 ","2006","16-34 y.","no migration background","","","",""
"2 on scale 1-7 ","2006","16-34 y.","direct migration background","","","",""
"2 on scale 1-7 ","2006","16-34 y.","indirect migration background","","","",""
"2 on scale 1-7 ","2006","35-65 y.","no migration background","","","",""
"2 on scale 1-7 ","2006","35-65 y.","direct migration background","","","",""
"2 on scale 1-7 ","2006","35-65 y.","indirect migration background","","","",""
"2 on scale 1-7 ","2006","66 and older","no migration background","","","",""
"2 on scale 1-7 ","2006","66 and older","direct migration background","","","",""
"2 on scale 1-7 ","2006","66 and older","indirect migration background","","","",""
"3 on scale 1-7 ","2006","16-34 y.","no migration background","","","",""
"3 on scale 1-7 ","2006","16-34 y.","direct migration background","","","",""
"3 on scale 1-7 ","2006","16-34 y.","indirect migration background","","","",""
"3 on scale 1-7 ","2006","35-65 y.","no migration background","","","",""
"3 on scale 1-7 ","2006","35-65 y.","direct migration background","","","",""
"3 on scale 1-7 ","2006","35-65 y.","indirect migration background","","","",""
"3 on scale 1-7 ","2006","66 and older","no migration background","","","",""
"3 on scale 1-7 ","2006","66 and older","direct migration background","","","",""
"3 on scale 1-7 ","2006","66 and older","indirect migration background","","","",""
"4 on scale 1-7","2006","16-34 y.","no migration background","","","",""
"4 on scale 1-7","2006","16-34 y.","direct migration background","","","",""
"4 on scale 1-7","2006","16-34 y.","indirect migration background","","","",""
"4 on scale 1-7","2006","35-65 y.","no migration background","","","",""
"4 on scale 1-7","2006","35-65 y.","direct migration background","","","",""
"4 on scale 1-7","2006","35-65 y.","indirect migration background","","","",""
"4 on scale 1-7","2006","66 and older","no migration background","","","",""
"4 on scale 1-7","2006","66 and older","direct migration background","","","",""
"4 on scale 1-7","2006","66 and older","indirect migration background","","","",""
