"plh0222","year","pgisced97","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","in school","2","","",""
"1 Strongly disagree","2005","inadequately","5","","",""
"1 Strongly disagree","2005","general elemantary","37","0.016481032543988","0.011364986453375","0.0215970786346009"
"1 Strongly disagree","2005","middle vocational","52","0.00631704681404234","0.00478070229176971","0.00785339133631496"
"1 Strongly disagree","2005","vocational + Abi","1","","",""
"1 Strongly disagree","2005","higher vocational","11","","",""
"1 Strongly disagree","2005","higher education","10","","",""
"2 on scale 1-7 ","2005","in school","8","","",""
"2 on scale 1-7 ","2005","inadequately","7","","",""
"2 on scale 1-7 ","2005","general elemantary","32","0.0135144891241226","0.00887472350964363","0.0181542547386015"
"2 on scale 1-7 ","2005","middle vocational","77","0.00880215485904877","0.00699088847908281","0.0106134212390147"
"2 on scale 1-7 ","2005","vocational + Abi","6","","",""
"2 on scale 1-7 ","2005","higher vocational","9","","",""
"2 on scale 1-7 ","2005","higher education","19","","",""
"3 on scale 1-7 ","2005","in school","36","0.05860147445487","0.0405032079448282","0.0766997409649119"
"3 on scale 1-7 ","2005","inadequately","11","","",""
"3 on scale 1-7 ","2005","general elemantary","75","0.038651223374147","0.0309053038375844","0.0463971429107096"
"3 on scale 1-7 ","2005","middle vocational","229","0.0223313735600513","0.0194661322333578","0.0251966148867448"
"3 on scale 1-7 ","2005","vocational + Abi","15","","",""
"3 on scale 1-7 ","2005","higher vocational","26","","",""
"3 on scale 1-7 ","2005","higher education","76","0.0157517526828124","0.0119703114505136","0.0195331939151113"
"4 on scale 1-7","2005","in school","108","0.157781717292614","0.129692695026516","0.185870739558713"
"4 on scale 1-7","2005","inadequately","36","0.109613252834504","0.0693264338121026","0.149900071856905"
"4 on scale 1-7","2005","general elemantary","337","0.141443889712965","0.127440689211979","0.155447090213951"
"4 on scale 1-7","2005","middle vocational","829","0.0865390075741445","0.081086972924188","0.091991042224101"
