"plh0222","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Not Employed","in school","2","","",""
"1 Strongly disagree","2005","Not Employed","inadequately","4","","",""
"1 Strongly disagree","2005","Not Employed","general elemantary","34","0.0283970094479913","0.0194767660848663","0.0373172528111164"
"1 Strongly disagree","2005","Not Employed","middle vocational","32","0.00900374675301292","0.00604144283224073","0.0119660506737851"
"1 Strongly disagree","2005","Not Employed","vocational + Abi","","","",""
"1 Strongly disagree","2005","Not Employed","higher vocational","5","","",""
"1 Strongly disagree","2005","Not Employed","higher education","3","","",""
"1 Strongly disagree","2005","Employed","in school","","","",""
"1 Strongly disagree","2005","Employed","inadequately","1","","",""
"1 Strongly disagree","2005","Employed","general elemantary","3","","",""
"1 Strongly disagree","2005","Employed","middle vocational","20","","",""
"1 Strongly disagree","2005","Employed","vocational + Abi","1","","",""
"1 Strongly disagree","2005","Employed","higher vocational","6","","",""
"1 Strongly disagree","2005","Employed","higher education","7","","",""
"2 on scale 1-7 ","2005","Not Employed","in school","7","","",""
"2 on scale 1-7 ","2005","Not Employed","inadequately","3","","",""
"2 on scale 1-7 ","2005","Not Employed","general elemantary","23","","",""
"2 on scale 1-7 ","2005","Not Employed","middle vocational","48","0.0142177429924519","0.0105050605879176","0.0179304253969861"
"2 on scale 1-7 ","2005","Not Employed","vocational + Abi","1","","",""
"2 on scale 1-7 ","2005","Not Employed","higher vocational","5","","",""
"2 on scale 1-7 ","2005","Not Employed","higher education","5","","",""
"2 on scale 1-7 ","2005","Employed","in school","1","","",""
"2 on scale 1-7 ","2005","Employed","inadequately","4","","",""
"2 on scale 1-7 ","2005","Employed","general elemantary","9","","",""
"2 on scale 1-7 ","2005","Employed","middle vocational","29","","",""
"2 on scale 1-7 ","2005","Employed","vocational + Abi","5","","",""
"2 on scale 1-7 ","2005","Employed","higher vocational","4","","",""
"2 on scale 1-7 ","2005","Employed","higher education","14","","",""
"3 on scale 1-7 ","2005","Not Employed","in school","30","0.0628748488638112","0.0425515087222941","0.0831981890053283"
"3 on scale 1-7 ","2005","Not Employed","inadequately","10","","",""
"3 on scale 1-7 ","2005","Not Employed","general elemantary","53","0.0427070770784267","0.0318486147955874","0.0535655393612659"
"3 on scale 1-7 ","2005","Not Employed","middle vocational","128","0.0330188408599816","0.0274151794086203","0.0386225023113428"
"3 on scale 1-7 ","2005","Not Employed","vocational + Abi","5","","",""
"3 on scale 1-7 ","2005","Not Employed","higher vocational","14","","",""
"3 on scale 1-7 ","2005","Not Employed","higher education","20","","",""
"3 on scale 1-7 ","2005","Employed","in school","6","","",""
"3 on scale 1-7 ","2005","Employed","inadequately","1","","",""
"3 on scale 1-7 ","2005","Employed","general elemantary","22","","",""
"3 on scale 1-7 ","2005","Employed","middle vocational","101","0.0152551126742881","0.0122309650424924","0.0182792603060837"
"3 on scale 1-7 ","2005","Employed","vocational + Abi","10","","",""
"3 on scale 1-7 ","2005","Employed","higher vocational","12","","",""
"3 on scale 1-7 ","2005","Employed","higher education","56","0.01549545443964","0.0111965183217414","0.0197943905575386"
"4 on scale 1-7","2005","Not Employed","in school","93","0.157673099743859","0.127160658945353","0.188185540542365"
"4 on scale 1-7","2005","Not Employed","inadequately","29","","",""
"4 on scale 1-7","2005","Not Employed","general elemantary","227","0.175995200025949","0.155544354842806","0.196446045209093"
"4 on scale 1-7","2005","Not Employed","middle vocational","420","0.112572739505526","0.102660655552214","0.122484823458839"
"4 on scale 1-7","2005","Not Employed","vocational + Abi","34","0.154017348187486","0.111812680943603","0.196222015431369"
"4 on scale 1-7","2005","Not Employed","higher vocational","33","0.0673439527184339","0.0443161526756252","0.0903717527612426"
"4 on scale 1-7","2005","Not Employed","higher education","85","0.089412236293047","0.0716738428917057","0.107150629694388"
"4 on scale 1-7","2005","Employed","in school","15","","",""
"4 on scale 1-7","2005","Employed","inadequately","7","","",""
