"plh0222","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","16-34 y.","in school","","","",""
"1 Strongly disagree","2005","16-34 y.","inadequately","","","",""
"1 Strongly disagree","2005","16-34 y.","general elemantary","","","",""
"1 Strongly disagree","2005","16-34 y.","middle vocational","","","",""
"1 Strongly disagree","2005","16-34 y.","vocational + Abi","","","",""
"1 Strongly disagree","2005","16-34 y.","higher vocational","","","",""
"1 Strongly disagree","2005","16-34 y.","higher education","","","",""
"1 Strongly disagree","2005","35-65 y.","in school","","","",""
"1 Strongly disagree","2005","35-65 y.","inadequately","","","",""
"1 Strongly disagree","2005","35-65 y.","general elemantary","","","",""
"1 Strongly disagree","2005","35-65 y.","middle vocational","31","0.0068460874253538","0.00475074210775214","0.00894143274295547"
"1 Strongly disagree","2005","35-65 y.","vocational + Abi","","","",""
"1 Strongly disagree","2005","35-65 y.","higher vocational","","","",""
"1 Strongly disagree","2005","35-65 y.","higher education","","","",""
"1 Strongly disagree","2005","66 and older","in school","","","",""
"1 Strongly disagree","2005","66 and older","inadequately","","","",""
"1 Strongly disagree","2005","66 and older","general elemantary","","","",""
"1 Strongly disagree","2005","66 and older","middle vocational","","","",""
"1 Strongly disagree","2005","66 and older","vocational + Abi","","","",""
"1 Strongly disagree","2005","66 and older","higher vocational","","","",""
"1 Strongly disagree","2005","66 and older","higher education","","","",""
"2 on scale 1-7 ","2005","16-34 y.","in school","","","",""
"2 on scale 1-7 ","2005","16-34 y.","inadequately","","","",""
"2 on scale 1-7 ","2005","16-34 y.","general elemantary","","","",""
"2 on scale 1-7 ","2005","16-34 y.","middle vocational","","","",""
"2 on scale 1-7 ","2005","16-34 y.","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","16-34 y.","higher vocational","","","",""
"2 on scale 1-7 ","2005","16-34 y.","higher education","","","",""
"2 on scale 1-7 ","2005","35-65 y.","in school","","","",""
"2 on scale 1-7 ","2005","35-65 y.","inadequately","","","",""
"2 on scale 1-7 ","2005","35-65 y.","general elemantary","","","",""
"2 on scale 1-7 ","2005","35-65 y.","middle vocational","36","0.00706020855398628","0.00493257745757286","0.0091878396503997"
"2 on scale 1-7 ","2005","35-65 y.","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","35-65 y.","higher vocational","","","",""
"2 on scale 1-7 ","2005","35-65 y.","higher education","","","",""
"2 on scale 1-7 ","2005","66 and older","in school","","","",""
"2 on scale 1-7 ","2005","66 and older","inadequately","","","",""
"2 on scale 1-7 ","2005","66 and older","general elemantary","","","",""
"2 on scale 1-7 ","2005","66 and older","middle vocational","33","0.0171440805255047","0.011361822836341","0.0229263382146684"
"2 on scale 1-7 ","2005","66 and older","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","66 and older","higher vocational","","","",""
"2 on scale 1-7 ","2005","66 and older","higher education","","","",""
"3 on scale 1-7 ","2005","16-34 y.","in school","36","0.05860147445487","0.0405032079448282","0.0766997409649119"
"3 on scale 1-7 ","2005","16-34 y.","inadequately","","","",""
"3 on scale 1-7 ","2005","16-34 y.","general elemantary","","","",""
"3 on scale 1-7 ","2005","16-34 y.","middle vocational","42","0.0183385732085186","0.0128917837402311","0.0237853626768062"
"3 on scale 1-7 ","2005","16-34 y.","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","16-34 y.","higher vocational","","","",""
"3 on scale 1-7 ","2005","16-34 y.","higher education","","","",""
"3 on scale 1-7 ","2005","35-65 y.","in school","","","",""
"3 on scale 1-7 ","2005","35-65 y.","inadequately","","","",""
"3 on scale 1-7 ","2005","35-65 y.","general elemantary","","","",""
"3 on scale 1-7 ","2005","35-65 y.","middle vocational","116","0.0192792609659957","0.015785091395923","0.0227734305360685"
"3 on scale 1-7 ","2005","35-65 y.","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","35-65 y.","higher vocational","","","",""
"3 on scale 1-7 ","2005","35-65 y.","higher education","53","0.0169904849737949","0.0123543329139475","0.0216266370336423"
"3 on scale 1-7 ","2005","66 and older","in school","","","",""
"3 on scale 1-7 ","2005","66 and older","inadequately","","","",""
"3 on scale 1-7 ","2005","66 and older","general elemantary","","","",""
"3 on scale 1-7 ","2005","66 and older","middle vocational","71","0.0341054408696551","0.02602058823419","0.0421902935051203"
"3 on scale 1-7 ","2005","66 and older","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","66 and older","higher vocational","","","",""
"3 on scale 1-7 ","2005","66 and older","higher education","","","",""
"4 on scale 1-7","2005","16-34 y.","in school","108","0.157781717292614","0.129692695026516","0.185870739558713"
"4 on scale 1-7","2005","16-34 y.","inadequately","","","",""
"4 on scale 1-7","2005","16-34 y.","general elemantary","103","0.133076021702817","0.109996498097212","0.156155545308422"
"4 on scale 1-7","2005","16-34 y.","middle vocational","185","0.0818535605049308","0.0707246738535419","0.0929824471563196"
"4 on scale 1-7","2005","16-34 y.","vocational + Abi","","","",""
"4 on scale 1-7","2005","16-34 y.","higher vocational","","","",""
"4 on scale 1-7","2005","16-34 y.","higher education","38","0.0756741112359589","0.0529859623979331","0.0983622600739847"
"4 on scale 1-7","2005","35-65 y.","in school","","","",""
"4 on scale 1-7","2005","35-65 y.","inadequately","","","",""
"4 on scale 1-7","2005","35-65 y.","general elemantary","113","0.123291710070597","0.100747679873073","0.145835740268121"
"4 on scale 1-7","2005","35-65 y.","middle vocational","439","0.0795776655238238","0.0727004081426639","0.0864549229049836"
"4 on scale 1-7","2005","35-65 y.","vocational + Abi","43","0.122161249493187","0.0957820662486593","0.148540432737716"
"4 on scale 1-7","2005","35-65 y.","higher vocational","78","0.0710828239367077","0.0558629216409754","0.0863027262324399"
"4 on scale 1-7","2005","35-65 y.","higher education","184","0.0628760414836053","0.0541680691654091","0.0715840138018015"
"4 on scale 1-7","2005","66 and older","in school","","","",""
"4 on scale 1-7","2005","66 and older","inadequately","","","",""
"4 on scale 1-7","2005","66 and older","general elemantary","121","0.166630430911453","0.1395981533124","0.193662708510506"
"4 on scale 1-7","2005","66 and older","middle vocational","205","0.109072044896064","0.0951861640155589","0.122957925776569"
"4 on scale 1-7","2005","66 and older","vocational + Abi","","","",""
"4 on scale 1-7","2005","66 and older","higher vocational","","","",""
"4 on scale 1-7","2005","66 and older","higher education","57","0.0856783788454122","0.064292836957875","0.107063920732949"
"5 on scale 1-7","2005","16-34 y.","in school","185","0.302180667448591","0.26679716762435","0.337564167272831"
"5 on scale 1-7","2005","16-34 y.","inadequately","","","",""
"5 on scale 1-7","2005","16-34 y.","general elemantary","195","0.201496499697097","0.174240721077767","0.228752278316427"
"5 on scale 1-7","2005","16-34 y.","middle vocational","510","0.241831407321494","0.224448748716186","0.259214065926803"
"5 on scale 1-7","2005","16-34 y.","vocational + Abi","87","0.206263010464071","0.168413103460731","0.244112917467411"
"5 on scale 1-7","2005","16-34 y.","higher vocational","48","0.249428879717442","0.190342990762702","0.308514768672181"
"5 on scale 1-7","2005","16-34 y.","higher education","113","0.225846390178712","0.189976257107744","0.26171652324968"
"5 on scale 1-7","2005","35-65 y.","in school","","","",""
"5 on scale 1-7","2005","35-65 y.","inadequately","","","",""
"5 on scale 1-7","2005","35-65 y.","general elemantary","165","0.210741840461478","0.182776379182535","0.238707301740421"
"5 on scale 1-7","2005","35-65 y.","middle vocational","1052","0.170716649326391","0.161155380726312","0.18027791792647"
"5 on scale 1-7","2005","35-65 y.","vocational + Abi","126","0.21133159046826","0.178445165007731","0.244218015928789"
"5 on scale 1-7","2005","35-65 y.","higher vocational","179","0.155086431555397","0.133645972715977","0.176526890394817"
"5 on scale 1-7","2005","35-65 y.","higher education","616","0.216947655930663","0.202161720637498","0.231733591223828"
"5 on scale 1-7","2005","66 and older","in school","","","",""
"5 on scale 1-7","2005","66 and older","inadequately","","","",""
"5 on scale 1-7","2005","66 and older","general elemantary","159","0.213921254330434","0.184174015787977","0.243668492872891"
"5 on scale 1-7","2005","66 and older","middle vocational","402","0.211700504820727","0.193503413038508","0.229897596602945"
"5 on scale 1-7","2005","66 and older","vocational + Abi","","","",""
"5 on scale 1-7","2005","66 and older","higher vocational","57","0.272418196361505","0.217774889727889","0.327061502995121"
"5 on scale 1-7","2005","66 and older","higher education","111","0.164676667565281","0.136338061418646","0.193015273711916"
"6 on scale 1-7","2005","16-34 y.","in school","207","0.27964243537718","0.245058727899638","0.314226142854723"
"6 on scale 1-7","2005","16-34 y.","inadequately","","","",""
"6 on scale 1-7","2005","16-34 y.","general elemantary","318","0.384043339581349","0.350994849327568","0.41709182983513"
"6 on scale 1-7","2005","16-34 y.","middle vocational","990","0.406269931671433","0.386332059073731","0.426207804269136"
"6 on scale 1-7","2005","16-34 y.","vocational + Abi","203","0.509533539028729","0.462770053252416","0.556297024805042"
"6 on scale 1-7","2005","16-34 y.","higher vocational","83","0.484741131590381","0.416494353276659","0.552987909904104"
"6 on scale 1-7","2005","16-34 y.","higher education","236","0.458962571992582","0.416214638034611","0.501710505950553"
"6 on scale 1-7","2005","35-65 y.","in school","","","",""
"6 on scale 1-7","2005","35-65 y.","inadequately","36","0.32845526166042","0.245456593724296","0.411453929596543"
"6 on scale 1-7","2005","35-65 y.","general elemantary","274","0.319376258674769","0.287406311088366","0.351346206261173"
"6 on scale 1-7","2005","35-65 y.","middle vocational","2364","0.380031810999081","0.367697332699591","0.39236628929857"
"6 on scale 1-7","2005","35-65 y.","vocational + Abi","230","0.34347347981768","0.305220966090359","0.381725993545002"
"6 on scale 1-7","2005","35-65 y.","higher vocational","484","0.419975176380598","0.390741991557328","0.449208361203868"
"6 on scale 1-7","2005","35-65 y.","higher education","1299","0.413037048149865","0.395373588421501","0.430700507878229"
"6 on scale 1-7","2005","66 and older","in school","","","",""
"6 on scale 1-7","2005","66 and older","inadequately","","","",""
"6 on scale 1-7","2005","66 and older","general elemantary","220","0.279693834207424","0.247133663481582","0.312254004933265"
"6 on scale 1-7","2005","66 and older","middle vocational","629","0.313418555761251","0.292755059880018","0.334082051642484"
"6 on scale 1-7","2005","66 and older","vocational + Abi","34","0.345325005054351","0.252133788502853","0.438516221605848"
"6 on scale 1-7","2005","66 and older","higher vocational","83","0.316825511340743","0.259723172964002","0.373927849717484"
"6 on scale 1-7","2005","66 and older","higher education","240","0.347420926367764","0.311039501612465","0.383802351123064"
"7 Strongly agree","2005","16-34 y.","in school","101","0.179798004216542","0.150207743282587","0.209388265150497"
"7 Strongly agree","2005","16-34 y.","inadequately","","","",""
"7 Strongly agree","2005","16-34 y.","general elemantary","183","0.243701938223321","0.214530192913937","0.272873683532704"
"7 Strongly agree","2005","16-34 y.","middle vocational","592","0.246010131844997","0.228526316697601","0.263493946992393"
"7 Strongly agree","2005","16-34 y.","vocational + Abi","120","0.23310633470153","0.193555063735114","0.272657605667945"
"7 Strongly agree","2005","16-34 y.","higher vocational","69","0.255171143664931","0.195638042274418","0.314704245055444"
"7 Strongly agree","2005","16-34 y.","higher education","121","0.224453359519777","0.188661863208569","0.260244855830985"
"7 Strongly agree","2005","35-65 y.","in school","","","",""
"7 Strongly agree","2005","35-65 y.","inadequately","34","0.305950809432544","0.224514803640104","0.387386815224984"
"7 Strongly agree","2005","35-65 y.","general elemantary","215","0.276594021841022","0.245921498608202","0.307266545073842"
"7 Strongly agree","2005","35-65 y.","middle vocational","1911","0.336488317205369","0.324481292928609","0.348495341482128"
"7 Strongly agree","2005","35-65 y.","vocational + Abi","177","0.299238477496732","0.262350819758845","0.336126135234618"
"7 Strongly agree","2005","35-65 y.","higher vocational","326","0.324565803038542","0.296833627930581","0.352297978146504"
"7 Strongly agree","2005","35-65 y.","higher education","816","0.283588417081946","0.267418735528099","0.299758098635793"
"7 Strongly agree","2005","66 and older","in school","","","",""
"7 Strongly agree","2005","66 and older","inadequately","","","",""
"7 Strongly agree","2005","66 and older","general elemantary","169","0.24250614369657","0.211414936057583","0.273597351335557"
"7 Strongly agree","2005","66 and older","middle vocational","579","0.304246166761758","0.283751739971862","0.324740593551654"
"7 Strongly agree","2005","66 and older","vocational + Abi","32","0.295497410595001","0.206070911807408","0.384923909382594"
"7 Strongly agree","2005","66 and older","higher vocational","84","0.289980082419157","0.234287500648949","0.345672664189365"
"7 Strongly agree","2005","66 and older","higher education","229","0.363921021818896","0.327159436039022","0.40068260759877"
"1 Strongly disagree","2006","16-34 y.","in school","","","",""
"1 Strongly disagree","2006","16-34 y.","inadequately","","","",""
"1 Strongly disagree","2006","16-34 y.","general elemantary","","","",""
"1 Strongly disagree","2006","16-34 y.","middle vocational","","","",""
"1 Strongly disagree","2006","16-34 y.","vocational + Abi","","","",""
"1 Strongly disagree","2006","16-34 y.","higher vocational","","","",""
