"year","hgtyp1hh","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","(Married) couple without C.","(0) in school","","","","","","","","","","","","","",""
"1990","(Married) couple without C.","(1a) inadequately completed","4.5","5","81","3","4","5","5","5","4.34","4.66","1","5","5","5"
"1990","(Married) couple without C.","(1b) general elementary school","4.49","5","481","3","4","5","5","5","4.41","4.57","1","5","5","5"
"1990","(Married) couple without C.","(1c) basic vocational qualification","4.19","5","929","3","4","5","5","5","4.12","4.26","1","5","4","5"
"1990","(Married) couple without C.","(2a) intermediate vocational","3.94","4","367","2","3","5","5","5","3.83","4.05","1","5","4","4"
"1990","(Married) couple without C.","(2b) intermediate general qualification","4.04","4","56","2","3","5","5","5","3.7","4.38","1","5","4","5"
"1990","(Married) couple without C.","(2c_gen) general maturity certificate","3.39","4","41","2","3","4","4","5","3.05","3.73","1","5","3","4"
"1990","(Married) couple without C.","(2c_voc) vocational maturity certificate","3.99","4","119","2","3","5","5","5","3.78","4.2","1","5","4","5"
"1990","(Married) couple without C.","(3a) lower tertiary education","3.69","4","76","2","3","5","5","5","3.41","3.97","1","5","3","4"
"1990","(Married) couple without C.","(3b) higher tertiary education","3.44","4","121","2","2","4","5","5","3.22","3.66","1","5","3","4"
"1990","1-pers.-HH","(0) in school","","","","","","","","","","","","","",""
"1990","1-pers.-HH","(1a) inadequately completed","4.77","5","41","4","5","5","5","5","4.58","4.96","2","5","5","5"
"1990","1-pers.-HH","(1b) general elementary school","4.64","5","261","4","5","5","5","5","4.53","4.75","1","5","5","5"
"1990","1-pers.-HH","(1c) basic vocational qualification","4.3","5","311","3","4","5","5","5","4.19","4.41","1","5","5","5"
"1990","1-pers.-HH","(2a) intermediate vocational","4.06","4","157","2","3","5","5","5","3.88","4.24","1","5","4","5"
"1990","1-pers.-HH","(2b) intermediate general qualification","3.6","4","43","2","3","5","5","5","3.24","3.96","1","5","3","4"
"1990","1-pers.-HH","(2c_gen) general maturity certificate","3.76","4","33","2","3","5","5","5","3.35","4.17","1","5","3","4"
"1990","1-pers.-HH","(2c_voc) vocational maturity certificate","3.19","3","63","1","2","4","5","5","2.9","3.48","1","5","3","4"
"1990","1-pers.-HH","(3a) lower tertiary education","3.47","3.15","37","2","2","5","5","5","3.06","3.88","1","5","3","4"
"1990","1-pers.-HH","(3b) higher tertiary education","3.39","4","73","2","2","4","5","5","3.1","3.68","1","5","3","4"
"1990","Couple + C. GT 16 ","(0) in school","3.01","2.41","71","1","2","4","5","5","2.66","3.36","1","5","2","4"
"1990","Couple + C. GT 16 ","(1a) inadequately completed","4.51","5","155","4","4","5","5","5","4.38","4.64","1","5","5","5"
"1990","Couple + C. GT 16 ","(1b) general elementary school","4.44","5","446","3","4","5","5","5","4.35","4.53","1","5","5","5"
"1990","Couple + C. GT 16 ","(1c) basic vocational qualification","4.13","4","658","3","4","5","5","5","4.05","4.21","1","5","4","5"
"1990","Couple + C. GT 16 ","(2a) intermediate vocational","3.63","4","225","2","3","4","5","5","3.48","3.78","1","5","4","4"
"1990","Couple + C. GT 16 ","(2b) intermediate general qualification","3.36","3","128","2","2","4","5","5","3.14","3.58","1","5","3","4"
"1990","Couple + C. GT 16 ","(2c_gen) general maturity certificate","3.4","3","136","2","2","5","5","5","3.19","3.61","1","5","3","4"
"1990","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","3.88","4","72","2","3","5","5","5","3.61","4.15","2","5","4","5"
"1990","Couple + C. GT 16 ","(3a) lower tertiary education","3.82","4","40","2","3","5","5","5","3.44","4.2","1","5","4","5"
"1990","Couple + C. GT 16 ","(3b) higher tertiary education","3.38","3.89","71","2","2","4","5","5","3.08","3.68","1","5","3","4"
"1990","Couple + C. LE 16","(0) in school","","","","","","","","","","","","","",""
"1990","Couple + C. LE 16","(1a) inadequately completed","4.8","5","162","4","5","5","5","5","4.71","4.89","2","5","5","5"
"1990","Couple + C. LE 16","(1b) general elementary school","4.36","5","376","3","4","5","5","5","4.27","4.45","1","5","5","5"
