"year","age_gr","e11102","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","16-34 y.","Employed","3.87","4","2731","2","3","5","5","5","3.83","3.91","1","5","4","4"
"1990","16-34 y.","Not Employed","3.64","4","909","2","3","5","5","5","3.56","3.72","1","5","4","4"
"1990","35-65 y.","Employed","4","4","3362","2","3","5","5","5","3.97","4.03","1","5","4","5"
"1990","35-65 y.","Not Employed","4.18","5","1397","2","4","5","5","5","4.13","4.23","1","5","5","5"
"1990","66 and older","Employed","4.15","5","43","2","3","5","5","5","3.74","4.56","1","5","4","5"
"1990","66 and older","Not Employed","4.51","5","1009","3","4","5","5","5","4.45","4.57","1","5","5","5"
"1991","16-34 y.","Employed","","","","","","","","","","","","","",""
"1991","16-34 y.","Not Employed","","","","","","","","","","","","","",""
"1991","35-65 y.","Employed","","","","","","","","","","","","","",""
"1991","35-65 y.","Not Employed","","","","","","","","","","","","","",""
"1991","66 and older","Employed","","","","","","","","","","","","","",""
"1991","66 and older","Not Employed","","","","","","","","","","","","","",""
"1992","16-34 y.","Employed","","","","","","","","","","","","","",""
"1992","16-34 y.","Not Employed","","","","","","","","","","","","","",""
"1992","35-65 y.","Employed","","","","","","","","","","","","","",""
"1992","35-65 y.","Not Employed","","","","","","","","","","","","","",""
"1992","66 and older","Employed","","","","","","","","","","","","","",""
"1992","66 and older","Not Employed","","","","","","","","","","","","","",""
"1993","16-34 y.","Employed","","","","","","","","","","","","","",""
"1993","16-34 y.","Not Employed","","","","","","","","","","","","","",""
"1993","35-65 y.","Employed","","","","","","","","","","","","","",""
"1993","35-65 y.","Not Employed","","","","","","","","","","","","","",""
"1993","66 and older","Employed","","","","","","","","","","","","","",""
"1993","66 and older","Not Employed","","","","","","","","","","","","","",""
"1994","16-34 y.","Employed","","","","","","","","","","","","","",""
"1994","16-34 y.","Not Employed","","","","","","","","","","","","","",""
"1994","35-65 y.","Employed","","","","","","","","","","","","","",""
"1994","35-65 y.","Not Employed","","","","","","","","","","","","","",""
"1994","66 and older","Employed","","","","","","","","","","","","","",""
"1994","66 and older","Not Employed","","","","","","","","","","","","","",""
"1995","16-34 y.","Employed","4.02","4","3567","2","4","5","5","5","3.98","4.06","1","5","4","4"
"1995","16-34 y.","Not Employed","3.75","4","1364","2","3","5","5","5","3.68","3.82","1","5","4","4"
"1995","35-65 y.","Employed","4.1","4","4877","2","4","5","5","5","4.07","4.13","1","5","4","5"
"1995","35-65 y.","Not Employed","4.26","5","1941","2","4","5","5","5","4.22","4.3","1","5","5","5"
"1995","66 and older","Employed","3.67","4","42","2","3","5","5","5","3.27","4.07","1","5","4","5"
"1995","66 and older","Not Employed","4.45","5","1494","3","4","5","5","5","4.4","4.5","1","5","5","5"
"1996","16-34 y.","Employed","","","","","","","","","","","","","",""
"1996","16-34 y.","Not Employed","","","","","","","","","","","","","",""
"1996","35-65 y.","Employed","","","","","","","","","","","","","",""
"1996","35-65 y.","Not Employed","","","","","","","","","","","","","",""
"1996","66 and older","Employed","","","","","","","","","","","","","",""
"1996","66 and older","Not Employed","","","","","","","","","","","","","",""
"1997","16-34 y.","Employed","","","","","","","","","","","","","",""
"1997","16-34 y.","Not Employed","","","","","","","","","","","","","",""
"1997","35-65 y.","Employed","","","","","","","","","","","","","",""
"1997","35-65 y.","Not Employed","","","","","","","","","","","","","",""
"1997","66 and older","Employed","","","","","","","","","","","","","",""
"1997","66 and older","Not Employed","","","","","","","","","","","","","",""
"1998","16-34 y.","Employed","4.12","4","3468","2","4","5","5","5","4.09","4.15","1","5","4","5"
"1998","16-34 y.","Not Employed","3.79","4","1394","2","3","5","5","5","3.72","3.86","1","5","4","4"
"1998","35-65 y.","Employed","4.14","4","5308","2","4","5","5","5","4.11","4.17","1","5","4","5"
"1998","35-65 y.","Not Employed","4.33","5","2184","3","4","5","5","5","4.29","4.37","1","5","5","5"
"1998","66 and older","Employed","4.27","5","57","3","4","5","5","5","4","4.54","1","5","4","5"
"1998","66 and older","Not Employed","4.49","5","1792","3","4","5","5","5","4.45","4.53","1","5","5","5"
"1999","16-34 y.","Employed","","","","","","","","","","","","","",""
"1999","16-34 y.","Not Employed","","","","","","","","","","","","","",""
"1999","35-65 y.","Employed","","","","","","","","","","","","","",""
"1999","35-65 y.","Not Employed","","","","","","","","","","","","","",""
"1999","66 and older","Employed","","","","","","","","","","","","","",""
"1999","66 and older","Not Employed","","","","","","","","","","","","","",""
"2000","16-34 y.","Employed","","","","","","","","","","","","","",""
"2000","16-34 y.","Not Employed","","","","","","","","","","","","","",""
"2000","35-65 y.","Employed","","","","","","","","","","","","","",""
"2000","35-65 y.","Not Employed","","","","","","","","","","","","","",""
"2000","66 and older","Employed","","","","","","","","","","","","","",""
"2000","66 and older","Not Employed","","","","","","","","","","","","","",""
"2001","16-34 y.","Employed","4.29","5","4662","3","4","5","5","5","4.26","4.32","2","5","5","5"
"2001","16-34 y.","Not Employed","4.13","5","1590","2","4","5","5","5","4.08","4.18","2","5","4","5"
"2001","35-65 y.","Employed","4.38","5","8979","3","4","5","5","5","4.36","4.4","2","5","5","5"
"2001","35-65 y.","Not Employed","4.44","5","3195","3","4","5","5","5","4.41","4.47","2","5","5","5"
"2001","66 and older","Employed","4.21","5","153","2","4","5","5","5","4.04","4.38","2","5","4","5"
"2001","66 and older","Not Employed","4.59","5","3237","3","5","5","5","5","4.56","4.62","2","5","5","5"
"2002","16-34 y.","Employed","","","","","","","","","","","","","",""
"2002","16-34 y.","Not Employed","","","","","","","","","","","","","",""
"2002","35-65 y.","Employed","","","","","","","","","","","","","",""
"2002","35-65 y.","Not Employed","","","","","","","","","","","","","",""
"2002","66 and older","Employed","","","","","","","","","","","","","",""
"2002","66 and older","Not Employed","","","","","","","","","","","","","",""
"2003","16-34 y.","Employed","4.04","4","4213","2","4","5","5","5","4","4.08","1","5","4","4"
"2003","16-34 y.","Not Employed","3.92","4","1644","2","3","5","5","5","3.86","3.98","1","5","4","4"
"2003","35-65 y.","Employed","4.18","5","9587","2","4","5","5","5","4.16","4.2","1","5","4","4"
"2003","35-65 y.","Not Employed","4.31","5","3036","2","4","5","5","5","4.27","4.35","1","5","5","5"
"2003","66 and older","Employed","4.05","5","208","2","4","5","5","5","3.88","4.22","1","5","4","5"
"2003","66 and older","Not Employed","4.5","5","3451","3","4","5","5","5","4.47","4.53","1","5","5","5"
"2004","16-34 y.","Employed","","","","","","","","","","","","","",""
"2004","16-34 y.","Not Employed","","","","","","","","","","","","","",""
"2004","35-65 y.","Employed","","","","","","","","","","","","","",""
"2004","35-65 y.","Not Employed","","","","","","","","","","","","","",""
"2004","66 and older","Employed","","","","","","","","","","","","","",""
"2004","66 and older","Not Employed","","","","","","","","","","","","","",""
"2005","16-34 y.","Employed","4.22","5","3695","3","4","5","5","5","4.19","4.25","2","5","4","5"
"2005","16-34 y.","Not Employed","4.02","4","1613","2","3","5","5","5","3.96","4.08","2","5","4","4"
"2005","35-65 y.","Employed","4.29","5","8874","3","4","5","5","5","4.27","4.31","2","5","4","5"
"2005","35-65 y.","Not Employed","4.42","5","2682","3","4","5","5","5","4.39","4.45","2","5","5","5"
"2005","66 and older","Employed","4.16","4","225","2","4","5","5","5","4.02","4.3","2","5","4","5"
"2005","66 and older","Not Employed","4.53","5","3533","3","4","5","5","5","4.5","4.56","2","5","5","5"
