"year","age_gr","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","16-34 y.","3.82","4","3640","2","3","5","5","5","3.78","3.86","1","5","4","4"
"1990","35-65 y.","4.06","4","4759","2","4","5","5","5","4.03","4.09","1","5","4","5"
"1990","66 and older","4.5","5","1052","3","4","5","5","5","4.44","4.56","1","5","5","5"
"1991","16-34 y.","","","","","","","","","","","","","",""
"1991","35-65 y.","","","","","","","","","","","","","",""
"1991","66 and older","","","","","","","","","","","","","",""
"1992","16-34 y.","","","","","","","","","","","","","",""
"1992","35-65 y.","","","","","","","","","","","","","",""
"1992","66 and older","","","","","","","","","","","","","",""
"1993","16-34 y.","","","","","","","","","","","","","",""
"1993","35-65 y.","","","","","","","","","","","","","",""
"1993","66 and older","","","","","","","","","","","","","",""
"1994","16-34 y.","","","","","","","","","","","","","",""
"1994","35-65 y.","","","","","","","","","","","","","",""
"1994","66 and older","","","","","","","","","","","","","",""
"1995","16-34 y.","3.95","4","4931","2","3","5","5","5","3.92","3.98","1","5","4","4"
"1995","35-65 y.","4.15","4","6818","2","4","5","5","5","4.13","4.17","1","5","5","5"
"1995","66 and older","4.42","5","1536","3","4","5","5","5","4.37","4.47","1","5","5","5"
"1996","16-34 y.","","","","","","","","","","","","","",""
"1996","35-65 y.","","","","","","","","","","","","","",""
"1996","66 and older","","","","","","","","","","","","","",""
"1997","16-34 y.","","","","","","","","","","","","","",""
"1997","35-65 y.","","","","","","","","","","","","","",""
"1997","66 and older","","","","","","","","","","","","","",""
"1998","16-34 y.","4.02","4","4862","2","4","5","5","5","3.99","4.05","1","5","4","5"
"1998","35-65 y.","4.2","5","7492","2","4","5","5","5","4.18","4.22","1","5","5","5"
"1998","66 and older","4.49","5","1849","3","4","5","5","5","4.45","4.53","1","5","5","5"
"1999","16-34 y.","","","","","","","","","","","","","",""
"1999","35-65 y.","","","","","","","","","","","","","",""
"1999","66 and older","","","","","","","","","","","","","",""
"2000","16-34 y.","","","","","","","","","","","","","",""
"2000","35-65 y.","","","","","","","","","","","","","",""
"2000","66 and older","","","","","","","","","","","","","",""
"2001","16-34 y.","4.26","5","6252","2","4","5","5","5","4.24","4.28","2","5","5","5"
"2001","35-65 y.","4.39","5","12174","3","4","5","5","5","4.37","4.41","2","5","5","5"
"2001","66 and older","4.57","5","3390","3","5","5","5","5","4.54","4.6","2","5","5","5"
"2002","16-34 y.","","","","","","","","","","","","","",""
