"year","e11103","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Full Time","general elemantary","4.25","5","898","3","4","5","5","5","4.18","4.32","1","5","5","5"
"1990","Full Time","higher education","3.57","4","433","2","3","4","5","5","3.47","3.67","1","5","4","4"
"1990","Full Time","higher vocational","3.76","4","287","2","3","5","5","5","3.64","3.88","1","5","4","4"
"1990","Full Time","in school","","","","","","","","","","","","","",""
"1990","Full Time","inadequately","4.55","5","254","4","4","5","5","5","4.45","4.65","1","5","5","5"
"1990","Full Time","middle vocational","4.02","4","2333","2","4","5","5","5","3.98","4.06","1","5","4","4"
"1990","Full Time","vocational + Abi","3.6","4","149","2","3","5","5","5","3.42","3.78","1","5","4","4"
"1990","Not Working","general elemantary","4.46","5","1083","3","4","5","5","5","4.4","4.52","1","5","5","5"
"1990","Not Working","higher education","3.56","4","129","2","2","5","5","5","3.33","3.79","1","5","3","4"
"1990","Not Working","higher vocational","4.14","5","138","2","4","5","5","5","3.95","4.33","1","5","4","5"
"1990","Not Working","in school","3.1","3","144","1","2","4","5","5","2.86","3.34","1","5","3","4"
"1990","Not Working","inadequately","4.78","5","266","4","5","5","5","5","4.71","4.85","1","5","5","5"
"1990","Not Working","middle vocational","4.2","5","1416","2","4","5","5","5","4.14","4.26","1","5","4","5"
"1990","Not Working","vocational + Abi","4","4","85","3","3","5","5","5","3.75","4.25","1","5","4","5"
"1990","Part Time","general elemantary","4.13","4.53","487","2","4","5","5","5","4.04","4.22","1","5","4","5"
"1990","Part Time","higher education","3.09","3","133","1","2","4","5","5","2.87","3.31","1","5","3","4"
"1990","Part Time","higher vocational","3.52","4","87","2","3","5","5","5","3.26","3.78","1","5","3","4"
"1990","Part Time","in school","","","","","","","","","","","","","",""
"1990","Part Time","inadequately","4.53","5","108","2","4","5","5","5","4.41","4.65","2","5","5","5"
"1990","Part Time","middle vocational","3.9","4","793","2","3","5","5","5","3.82","3.98","1","5","4","4"
"1990","Part Time","vocational + Abi","3.62","4","58","2","2","5","5","5","3.32","3.92","2","5","4","4"
"1991","Full Time","general elemantary","","","","","","","","","","","","","",""
"1991","Full Time","higher education","","","","","","","","","","","","","",""
"1991","Full Time","higher vocational","","","","","","","","","","","","","",""
"1991","Full Time","in school","","","","","","","","","","","","","",""
"1991","Full Time","inadequately","","","","","","","","","","","","","",""
"1991","Full Time","middle vocational","","","","","","","","","","","","","",""
"1991","Full Time","vocational + Abi","","","","","","","","","","","","","",""
"1991","Not Working","general elemantary","","","","","","","","","","","","","",""
"1991","Not Working","higher education","","","","","","","","","","","","","",""
"1991","Not Working","higher vocational","","","","","","","","","","","","","",""
"1991","Not Working","in school","","","","","","","","","","","","","",""
"1991","Not Working","inadequately","","","","","","","","","","","","","",""
"1991","Not Working","middle vocational","","","","","","","","","","","","","",""
"1991","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"1991","Part Time","general elemantary","","","","","","","","","","","","","",""
"1991","Part Time","higher education","","","","","","","","","","","","","",""
"1991","Part Time","higher vocational","","","","","","","","","","","","","",""
"1991","Part Time","in school","","","","","","","","","","","","","",""
"1991","Part Time","inadequately","","","","","","","","","","","","","",""
"1991","Part Time","middle vocational","","","","","","","","","","","","","",""
"1991","Part Time","vocational + Abi","","","","","","","","","","","","","",""
"1992","Full Time","general elemantary","","","","","","","","","","","","","",""
"1992","Full Time","higher education","","","","","","","","","","","","","",""
"1992","Full Time","higher vocational","","","","","","","","","","","","","",""
"1992","Full Time","in school","","","","","","","","","","","","","",""
"1992","Full Time","inadequately","","","","","","","","","","","","","",""
